active_dim,actual_eval_states,batch_index,burn_in_steps,checkpoint,dataset,dataset_config,dataset_split,device,dtype,eval_steps,experiment,git_commit,input_shape,input_space,method,model,operator_update,product_gain_max,product_gain_mean,product_log_gain_max,product_log_gain_mean,product_probes,product_start_count,product_window,residual_alpha,sample_index,sequence_length,target,timestamp,token_mode,tokenizer
65536,64,1,16,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,64,pythia_dynamical_edge_norm_matched_probe,9801caeb1bc8252573781682c3403ed9a63b90dd,"[1, 128, 512]",inputs_embeds,paper_style_feedback_dynamics,EleutherAI/pythia-70m,norm_matched,0.010941917076706886,0.010094847958830614,-2.25757713090473,-2.2978650441839203,1,63,2,1.0,1,128,final_hidden,2026-07-10T15:33:26.943373+00:00,nonpad_flattened,EleutherAI/pythia-70m
65536,64,1,16,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,64,pythia_dynamical_edge_norm_matched_probe,9801caeb1bc8252573781682c3403ed9a63b90dd,"[1, 128, 512]",inputs_embeds,paper_style_feedback_dynamics,EleutherAI/pythia-70m,norm_matched,0.00027536286506801844,0.00017126190445584353,-2.049355205186714,-2.168079142041845,1,61,4,1.0,1,128,final_hidden,2026-07-10T15:33:26.943373+00:00,nonpad_flattened,EleutherAI/pythia-70m
65536,64,3,16,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,64,pythia_dynamical_edge_norm_matched_probe,9801caeb1bc8252573781682c3403ed9a63b90dd,"[1, 128, 512]",inputs_embeds,paper_style_feedback_dynamics,EleutherAI/pythia-70m,norm_matched,0.0110635906457901,0.010093904913417877,-2.2520478420288783,-2.297911755608811,1,63,2,1.0,3,128,final_hidden,2026-07-10T15:33:26.943373+00:00,nonpad_flattened,EleutherAI/pythia-70m
65536,64,3,16,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,64,pythia_dynamical_edge_norm_matched_probe,9801caeb1bc8252573781682c3403ed9a63b90dd,"[1, 128, 512]",inputs_embeds,paper_style_feedback_dynamics,EleutherAI/pythia-70m,norm_matched,0.00022671683109365404,0.00016471798546978684,-2.0979521898250026,-2.1778189313368834,1,61,4,1.0,3,128,final_hidden,2026-07-10T15:33:26.943373+00:00,nonpad_flattened,EleutherAI/pythia-70m
