active_dim,actual_eval_states,batch_index,burn_in_steps,checkpoint,dataset,dataset_config,dataset_split,device,dtype,eval_steps,experiment,git_commit,input_shape,input_space,method,model,nearby_distance,operator_update,projection_mode,projection_next,projection_value,residual_alpha,sample_index,sequence_length,state_norm,step_delta,step_index,target,timestamp,token_mode,tokenizer
6272,128,0,256,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,128,qwen_dynamical_edge_burn256,0be219064d7f2de285c4637dbbf99d87feb1bdfb,"[1, 128, 896]",inputs_embeds,paper_style_feedback_dynamics,Qwen/Qwen2.5-0.5B,0.0002445530553814024,direct,fixed_random,14.094629287719727,14.094630241394043,1.0,0,128,1142.3133544921875,8.814674220047891e-05,21,final_hidden,2026-07-10T15:20:18.886132+00:00,nonpad_flattened,Qwen/Qwen2.5-0.5B
6272,128,0,256,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,128,qwen_dynamical_edge_burn256,0be219064d7f2de285c4637dbbf99d87feb1bdfb,"[1, 128, 896]",inputs_embeds,paper_style_feedback_dynamics,Qwen/Qwen2.5-0.5B,0.0002267090603709221,direct,fixed_random,14.094627380371094,14.094629287719727,1.0,0,128,1142.3133544921875,8.135093958117068e-05,22,final_hidden,2026-07-10T15:20:18.886132+00:00,nonpad_flattened,Qwen/Qwen2.5-0.5B
6272,128,0,256,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,128,qwen_dynamical_edge_burn256,0be219064d7f2de285c4637dbbf99d87feb1bdfb,"[1, 128, 896]",inputs_embeds,paper_style_feedback_dynamics,Qwen/Qwen2.5-0.5B,0.00023317251179832965,direct,fixed_random,14.094629287719727,14.094627380371094,1.0,0,128,1142.3133544921875,8.709295798325911e-05,23,final_hidden,2026-07-10T15:20:18.886132+00:00,nonpad_flattened,Qwen/Qwen2.5-0.5B
6272,128,0,256,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,128,qwen_dynamical_edge_burn256,0be219064d7f2de285c4637dbbf99d87feb1bdfb,"[1, 128, 896]",inputs_embeds,paper_style_feedback_dynamics,Qwen/Qwen2.5-0.5B,0.0002383147948421538,direct,fixed_random,14.094629287719727,14.094629287719727,1.0,0,128,1142.3133544921875,7.049686973914504e-05,24,final_hidden,2026-07-10T15:20:18.886132+00:00,nonpad_flattened,Qwen/Qwen2.5-0.5B
6272,128,0,256,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,128,qwen_dynamical_edge_burn256,0be219064d7f2de285c4637dbbf99d87feb1bdfb,"[1, 128, 896]",inputs_embeds,paper_style_feedback_dynamics,Qwen/Qwen2.5-0.5B,0.00021274760365486145,direct,fixed_random,14.09463119506836,14.094629287719727,1.0,0,128,1142.3133544921875,8.200720185413957e-05,25,final_hidden,2026-07-10T15:20:18.886132+00:00,nonpad_flattened,Qwen/Qwen2.5-0.5B
6272,128,0,256,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,128,qwen_dynamical_edge_burn256,0be219064d7f2de285c4637dbbf99d87feb1bdfb,"[1, 128, 896]",inputs_embeds,paper_style_feedback_dynamics,Qwen/Qwen2.5-0.5B,0.0002154656103812158,direct,fixed_random,14.09463119506836,14.09463119506836,1.0,0,128,1142.3133544921875,7.521536463173106e-05,26,final_hidden,2026-07-10T15:20:18.886132+00:00,nonpad_flattened,Qwen/Qwen2.5-0.5B
6272,128,0,256,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,128,qwen_dynamical_edge_burn256,0be219064d7f2de285c4637dbbf99d87feb1bdfb,"[1, 128, 896]",inputs_embeds,paper_style_feedback_dynamics,Qwen/Qwen2.5-0.5B,0.00020363817748147994,direct,fixed_random,14.09463119506836,14.09463119506836,1.0,0,128,1142.3133544921875,7.239059050334617e-05,27,final_hidden,2026-07-10T15:20:18.886132+00:00,nonpad_flattened,Qwen/Qwen2.5-0.5B
6272,128,0,256,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,128,qwen_dynamical_edge_burn256,0be219064d7f2de285c4637dbbf99d87feb1bdfb,"[1, 128, 896]",inputs_embeds,paper_style_feedback_dynamics,Qwen/Qwen2.5-0.5B,0.0002168355422327295,direct,fixed_random,14.09463119506836,14.09463119506836,1.0,0,128,1142.3133544921875,9.13109615794383e-05,28,final_hidden,2026-07-10T15:20:18.886132+00:00,nonpad_flattened,Qwen/Qwen2.5-0.5B
6272,128,0,256,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,128,qwen_dynamical_edge_burn256,0be219064d7f2de285c4637dbbf99d87feb1bdfb,"[1, 128, 896]",inputs_embeds,paper_style_feedback_dynamics,Qwen/Qwen2.5-0.5B,0.00020290317479521036,direct,fixed_random,14.09463119506836,14.09463119506836,1.0,0,128,1142.3133544921875,8.366975089302287e-05,29,final_hidden,2026-07-10T15:20:18.886132+00:00,nonpad_flattened,Qwen/Qwen2.5-0.5B
6272,128,0,256,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,128,qwen_dynamical_edge_burn256,0be219064d7f2de285c4637dbbf99d87feb1bdfb,"[1, 128, 896]",inputs_embeds,paper_style_feedback_dynamics,Qwen/Qwen2.5-0.5B,0.00019854353740811348,direct,fixed_random,14.094633102416992,14.09463119506836,1.0,0,128,1142.3133544921875,7.827318040654063e-05,30,final_hidden,2026-07-10T15:20:18.886132+00:00,nonpad_flattened,Qwen/Qwen2.5-0.5B
