checkpoint,training_step,dynamic_step,selection_index,token_id,token,wikitext_train_count,frequency_bin,spectral_radius,normalized_frobenius_norm,runtime_seconds
step39000,39000,960,2,19211, cabinet,33,5,0.9724974632263184,0.6744162946354972,0.568508580327034
step39000,39000,960,3,6574, miles,404,7,0.9724948406219482,0.6744163367823457,0.5575317218899727
step39000,39000,1024,0,21825, clones,2,0,0.9724992513656616,0.6744163789291943,0.5761390067636967
step39000,39000,1024,1,23778, motive,8,2,0.9724993109703064,0.6744162946354972,0.5738356597721577
step39000,39000,1024,2,19211, cabinet,33,5,0.9724993109703064,0.6744163789291943,0.5536163859069347
step39000,39000,1024,3,6574, miles,404,7,0.9724956750869751,0.6744164210760427,0.5279567539691925
step39000,39000,0,1,46808, trustworthy,3,1,14.169573783874512,12.799885950728871,4.200514327734709
step39000,39000,0,3,42548, generosity,8,3,13.659974098205566,12.767913688623295,5.0748137049376965
step39000,39000,0,4,29254, critique,18,4,14.935696601867676,14.10915588335857,4.534204088151455
step39000,39000,0,6,14290, documented,48,6,11.859492301940918,13.103173323914113,4.470707379281521
step39000,39000,64,1,46808, trustworthy,3,1,1.037298321723938,0.6664446397081467,5.073225814849138
step39000,39000,64,3,42548, generosity,8,3,1.0427396297454834,0.6811517824960232,5.341093335300684
step39000,39000,64,4,29254, critique,18,4,1.0779695510864258,0.7104067108375565,5.214066963642836
step39000,39000,64,6,14290, documented,48,6,1.0610889196395874,0.6949323689662361,4.457705158740282
step39000,39000,128,1,46808, trustworthy,3,1,1.0373952388763428,0.6914507863981453,4.696402836591005
step39000,39000,128,3,42548, generosity,8,3,1.028910756111145,0.6785116196116038,5.004402484744787
step39000,39000,128,4,29254, critique,18,4,0.995934009552002,0.6681714382384866,5.521503787487745
step39000,39000,128,6,14290, documented,48,6,1.045236349105835,0.6993289596154986,5.490888644009829
step39000,39000,192,1,46808, trustworthy,3,1,1.0503487586975098,0.6875008259025528,4.833723120391369
step39000,39000,192,3,42548, generosity,8,3,1.0135835409164429,0.673848618732904,4.727034203708172
step39000,39000,192,4,29254, critique,18,4,0.9601296186447144,0.6662562854421515,5.208514504134655
step39000,39000,192,6,14290, documented,48,6,1.0292669534683228,0.6946033285199116,4.640484917908907
step39000,39000,256,1,46808, trustworthy,3,1,1.0005556344985962,0.6808285583147932,4.937558863312006
step39000,39000,256,3,42548, generosity,8,3,1.020759105682373,0.6995715568755273,5.29248908162117
step39000,39000,256,4,29254, critique,18,4,0.9520746469497681,0.6720699374320472,4.687854316085577
step39000,39000,256,6,14290, documented,48,6,1.0340389013290405,0.6934079596024456,5.206926640123129
step39000,39000,320,1,46808, trustworthy,3,1,0.9632832407951355,0.6734359589391338,5.422596670687199
step39000,39000,320,3,42548, generosity,8,3,0.9830666780471802,0.6789773001408006,4.495276227593422
step39000,39000,320,4,29254, critique,18,4,0.9710360765457153,0.6743099159898557,5.091431654989719
step39000,39000,320,6,14290, documented,48,6,0.9576348662376404,0.6715413738048721,4.280489835888147
step39000,39000,384,1,46808, trustworthy,3,1,0.9721046686172485,0.6744128807407678,5.113254055380821
step39000,39000,384,3,42548, generosity,8,3,0.9709015488624573,0.673947368798965,4.5381556786596775
step39000,39000,384,4,29254, critique,18,4,0.9725224375724792,0.6744497592332148,4.360211964696646
step39000,39000,384,6,14290, documented,48,6,0.9682633876800537,0.6737535354426634,4.856183771044016
step39000,39000,448,1,46808, trustworthy,3,1,0.9725250005722046,0.6744313410604156,5.139138929545879
step39000,39000,448,3,42548, generosity,8,3,0.9719812273979187,0.6742933522783909,4.284962069243193
step39000,39000,448,4,29254, critique,18,4,0.9725445508956909,0.6744288543963535,4.250825103372335
step39000,39000,448,6,14290, documented,48,6,0.9719899296760559,0.6743516413698815,4.534462284296751
step39000,39000,512,1,46808, trustworthy,3,1,0.9725172519683838,0.6744209729356819,4.2106910310685635
step39000,39000,512,3,42548, generosity,8,3,0.9723761081695557,0.6743918494633608,4.766155164688826
step39000,39000,512,4,29254, critique,18,4,0.9725109338760376,0.674419076327499,4.505319766700268
step39000,39000,512,6,14290, documented,48,6,0.9724665880203247,0.6744170532787704,4.652063749730587
step39000,39000,576,1,46808, trustworthy,3,1,0.9725006818771362,0.6744172640130129,4.714527238160372
step39000,39000,576,3,42548, generosity,8,3,0.9724798798561096,0.6744127121533737,5.0424079447984695
step39000,39000,576,4,29254, critique,18,4,0.9725012183189392,0.6744167582508308,4.737764839082956
step39000,39000,576,6,14290, documented,48,6,0.9725006222724915,0.6744183598310742,4.691123902797699
step39000,39000,640,1,46808, trustworthy,3,1,0.9724976420402527,0.6744165053697397,4.210034746676683
step39000,39000,640,3,42548, generosity,8,3,0.972495973110199,0.6744161260481032,4.256944362074137
step39000,39000,640,4,29254, critique,18,4,0.9724971652030945,0.6744164210760427,4.7746811881661415
step39000,39000,640,6,14290, documented,48,6,0.9724990129470825,0.6744169268382249,4.645744647830725
step39000,39000,704,1,46808, trustworthy,3,1,0.9724984765052795,0.6744164210760427,4.215404946357012
step39000,39000,704,3,42548, generosity,8,3,0.9724947810173035,0.6744162524886487,4.6154056787490845
step39000,39000,704,4,29254, critique,18,4,0.9724969863891602,0.6744163367823457,4.573041830211878
step39000,39000,704,6,14290, documented,48,6,0.9724990725517273,0.6744163789291943,4.60926117002964
step39000,39000,768,1,46808, trustworthy,3,1,0.9725011587142944,0.6744162946354972,3.5448540076613426
step39000,39000,768,3,42548, generosity,8,3,0.9724960327148438,0.6744162946354972,4.546859040856361
step39000,39000,768,4,29254, critique,18,4,0.972495973110199,0.6744162946354972,3.888563320040703
step39000,39000,768,6,14290, documented,48,6,0.972499668598175,0.6744164210760427,3.4793662168085575
step39000,39000,832,1,46808, trustworthy,3,1,0.9724973440170288,0.6744164210760427,4.124416656792164
step39000,39000,832,3,42548, generosity,8,3,0.9724989533424377,0.6744162946354972,4.533758003264666
step39000,39000,832,4,29254, critique,18,4,0.9724971055984497,0.6744163367823457,4.288524728268385
step39000,39000,832,6,14290, documented,48,6,0.9724976420402527,0.6744162946354972,4.437030866742134
step39000,39000,896,1,46808, trustworthy,3,1,0.9724959135055542,0.6744163367823457,3.8782024160027504
step39000,39000,896,3,42548, generosity,8,3,0.9724973440170288,0.6744163367823457,4.538342792540789
step39000,39000,896,4,29254, critique,18,4,0.9724980592727661,0.6744162946354972,4.125633265823126
step39000,39000,896,6,14290, documented,48,6,0.9724981784820557,0.6744163367823457,4.31155539304018
step39000,39000,960,1,46808, trustworthy,3,1,0.9724970459938049,0.6744162946354972,3.7583023570477962
step39000,39000,960,3,42548, generosity,8,3,0.9724974632263184,0.6744162524886487,4.101168092340231
step39000,39000,960,4,29254, critique,18,4,0.972496747970581,0.6744162946354972,3.340919591486454
step39000,39000,960,6,14290, documented,48,6,0.972495973110199,0.6744163367823457,3.6130514815449715
step39000,39000,1024,1,46808, trustworthy,3,1,0.9724970459938049,0.6744163367823457,4.4611885994672775
step39000,39000,1024,3,42548, generosity,8,3,0.9724958539009094,0.6744162946354972,4.286311265081167
step39000,39000,1024,4,29254, critique,18,4,0.9724990129470825,0.6744163367823457,4.2938588336110115
step39000,39000,1024,6,14290, documented,48,6,0.9724989533424377,0.6744162524886487,4.808627650141716
