active_dim,actual_eval_states,batch_index,burn_in_steps,checkpoint,dataset,dataset_config,dataset_split,device,dtype,eval_steps,experiment,git_commit,input_shape,input_space,logit_temperature,method,model,nearby_distance,operator_update,projection_mode,projection_next,projection_value,residual_alpha,sample_index,sequence_length,state_norm,step_delta,step_index,target,timestamp,token_mode,tokenizer,pca_summary_value,pca_summary_next
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp025,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.25,paper_style_feedback_dynamics,EleutherAI/pythia-70m,4.294356822967529,direct,fixed_random,-0.06430631875991821,-0.049630600959062576,1.0,1,64,4.32161808013916,3.827747106552124,7,embedding_expectation,2026-07-11T00:12:55.820947+00:00,nonpad_flattened,EleutherAI/pythia-70m,-1.0129732042124642,-1.2563854420330385
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp025,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.25,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.960829734802246,direct,fixed_random,-0.04991007596254349,-0.06430631875991821,1.0,1,64,4.193334579467773,4.2872138023376465,8,embedding_expectation,2026-07-11T00:12:55.820947+00:00,nonpad_flattened,EleutherAI/pythia-70m,-1.2563854420330385,-0.8644174147459898
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp025,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.25,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.7371232509613037,direct,fixed_random,-0.04742887616157532,-0.04991007596254349,1.0,1,64,4.082279682159424,3.972496747970581,9,embedding_expectation,2026-07-11T00:12:55.820947+00:00,nonpad_flattened,EleutherAI/pythia-70m,-0.8644174147459898,-0.8557970403698102
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp025,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.25,paper_style_feedback_dynamics,EleutherAI/pythia-70m,4.034923553466797,direct,fixed_random,-0.04203528165817261,-0.04742887616157532,1.0,1,64,4.089379787445068,3.8114752769470215,10,embedding_expectation,2026-07-11T00:12:55.820947+00:00,nonpad_flattened,EleutherAI/pythia-70m,-0.8557970403698102,-0.5990359826778975
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp025,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.25,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.8482394218444824,direct,fixed_random,-0.04256422072649002,-0.04203528165817261,1.0,1,64,4.0717291831970215,3.6184816360473633,11,embedding_expectation,2026-07-11T00:12:55.820947+00:00,nonpad_flattened,EleutherAI/pythia-70m,-0.5990359826778975,-0.19947614351535276
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp025,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.25,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.896449327468872,direct,fixed_random,-0.03810732066631317,-0.04256422072649002,1.0,1,64,3.963085174560547,3.157578945159912,12,embedding_expectation,2026-07-11T00:12:55.820947+00:00,nonpad_flattened,EleutherAI/pythia-70m,-0.19947614351535276,-0.3725682065396837
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp025,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.25,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.7442879676818848,direct,fixed_random,-0.04796136915683746,-0.03810732066631317,1.0,1,64,4.006110668182373,3.4240589141845703,13,embedding_expectation,2026-07-11T00:12:55.820947+00:00,nonpad_flattened,EleutherAI/pythia-70m,-0.3725682065396837,-0.10555079354805619
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp025,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.25,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.6119561195373535,direct,fixed_random,-0.0398784801363945,-0.04796136915683746,1.0,1,64,3.9926791191101074,3.1915080547332764,14,embedding_expectation,2026-07-11T00:12:55.820947+00:00,nonpad_flattened,EleutherAI/pythia-70m,-0.10555079354805619,0.02293374841165169
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp025,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.25,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.8806967735290527,direct,fixed_random,-0.04119136929512024,-0.0398784801363945,1.0,1,64,4.00205659866333,2.9096994400024414,15,embedding_expectation,2026-07-11T00:12:55.820947+00:00,nonpad_flattened,EleutherAI/pythia-70m,0.02293374841165169,0.19953464451231942
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp025,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.25,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.4935905933380127,direct,fixed_random,-0.05212891101837158,-0.04119136929512024,1.0,1,64,3.982822895050049,2.9085147380828857,16,embedding_expectation,2026-07-11T00:12:55.820947+00:00,nonpad_flattened,EleutherAI/pythia-70m,0.19953464451231942,0.4758915023180831
