active_dim,actual_eval_states,batch_index,burn_in_steps,checkpoint,dataset,dataset_config,dataset_split,device,dtype,eval_steps,experiment,git_commit,input_shape,input_space,logit_temperature,method,model,nearby_distance,operator_update,projection_mode,projection_next,projection_value,residual_alpha,sample_index,sequence_length,state_norm,step_delta,step_index,target,timestamp,token_mode,tokenizer,section_value,crossing_order
3584,32,0,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp025,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.25,paper_style_feedback_dynamics,EleutherAI/pythia-70m,1.9494757452775957e-07,direct,fixed_random,-0.02989439107477665,-0.029894398525357246,1.0,0,64,1.3519399166107178,2.9571678169304505e-05,5,embedding_expectation,2026-07-11T00:12:55.820947+00:00,nonpad_flattened,EleutherAI/pythia-70m,1.1920928955078125e-07,0
3584,32,0,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp025,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.25,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.054428816540167e-07,direct,fixed_random,-0.029894400388002396,-0.029894400388002396,1.0,0,64,1.3519399166107178,3.350033637161687e-07,9,embedding_expectation,2026-07-11T00:12:55.820947+00:00,nonpad_flattened,EleutherAI/pythia-70m,1.1920928955078125e-07,1
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp025,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.25,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.5421555042266846,direct,fixed_random,-0.03983762115240097,-0.032634809613227844,1.0,1,64,4.087490558624268,2.9840877056121826,18,embedding_expectation,2026-07-11T00:12:55.820947+00:00,nonpad_flattened,EleutherAI/pythia-70m,0.026010513305664062,0
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp025,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.25,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.1895363330841064,direct,fixed_random,-0.034044452011585236,-0.014304627664387226,1.0,1,64,4.071360111236572,3.081080913543701,20,embedding_expectation,2026-07-11T00:12:55.820947+00:00,nonpad_flattened,EleutherAI/pythia-70m,0.00988006591796875,1
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp025,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.25,paper_style_feedback_dynamics,EleutherAI/pythia-70m,2.5734357833862305,direct,fixed_random,-0.051492538303136826,-0.03947068005800247,1.0,1,64,4.073907375335693,2.4088501930236816,24,embedding_expectation,2026-07-11T00:12:55.820947+00:00,nonpad_flattened,EleutherAI/pythia-70m,0.012427330017089844,2
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp025,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.25,paper_style_feedback_dynamics,EleutherAI/pythia-70m,2.966461420059204,direct,fixed_random,-0.04085236042737961,-0.03937629237771034,1.0,1,64,4.071562767028809,2.1625587940216064,29,embedding_expectation,2026-07-11T00:12:55.820947+00:00,nonpad_flattened,EleutherAI/pythia-70m,0.010082721710205078,3
