experiment,model,checkpoint,sequence_length,sample_index,active_dim,normalized_frobenius_geomean,normalized_frobenius_mean,edge_distance_log,phase_label,diverged,collapsed,burn_in_steps,eval_steps,frobenius_eval_states,frobenius_probes,operator_update,target,token_mode
pythia_embedding_expectation_temp025,EleutherAI/pythia-70m,main,64,0,3584,0.0016096982848149105,0.0016189177404157817,6.431708518283558,stable_fixed_like,0,0,8,32,2,2,direct,embedding_expectation,nonpad_flattened
pythia_embedding_expectation_temp025,EleutherAI/pythia-70m,main,64,1,32768,0.2192898776500969,0.28815460950136185,1.5173607821698847,bounded_nonfixed_like,0,0,8,32,2,2,direct,embedding_expectation,nonpad_flattened
