experiment,model,checkpoint,sequence_length,sample_index,active_dim,normalized_frobenius_geomean,normalized_frobenius_mean,edge_distance_log,phase_label,diverged,collapsed,burn_in_steps,eval_steps,frobenius_eval_states,frobenius_probes,operator_update,target,token_mode
qwen_dynamical_edge_normal_long,Qwen/Qwen2.5-0.5B,main,128,0,6272,0.4590064561903334,0.45900797098875046,0.7786910032463671,bounded_nonfixed_like,0,0,64,128,4,4,direct,final_hidden,nonpad_flattened
qwen_dynamical_edge_normal_long,Qwen/Qwen2.5-0.5B,main,128,1,114688,0.48565377478262356,0.4856584593653679,0.7222593065239887,bounded_nonfixed_like,0,0,64,128,4,4,direct,final_hidden,nonpad_flattened
qwen_dynamical_edge_normal_long,Qwen/Qwen2.5-0.5B,main,128,2,4480,0.46092777225239534,0.46092838048934937,0.7745139245025856,bounded_nonfixed_like,0,0,64,128,4,4,direct,final_hidden,nonpad_flattened
qwen_dynamical_edge_normal_long,Qwen/Qwen2.5-0.5B,main,128,3,114688,0.4734374289464456,0.47343748807907104,0.7477355209244746,bounded_nonfixed_like,0,0,64,128,4,4,direct,final_hidden,nonpad_flattened
