checkpoint,training_step,dynamic_step,token_count,token_selection,token_seed,spectral_radius_mean,spectral_radius_std,spectral_radius_median,spectral_radius_min,spectral_radius_max,spectral_radius_sem,spectral_radius_ci95_low,spectral_radius_ci95_high,lyapunov_exponent_last_256_mean,lyapunov_exponent_last_256_std,lyapunov_exponent_last_256_median,lyapunov_exponent_last_256_min,lyapunov_exponent_last_256_max,lyapunov_exponent_last_256_sem,lyapunov_exponent_last_256_ci95_low,lyapunov_exponent_last_256_ci95_high,lyapunov_exponent_0_1024_mean,lyapunov_exponent_0_1024_std,lyapunov_exponent_0_1024_median,lyapunov_exponent_0_1024_min,lyapunov_exponent_0_1024_max,lyapunov_exponent_0_1024_sem,lyapunov_exponent_0_1024_ci95_low,lyapunov_exponent_0_1024_ci95_high,normalized_frobenius_norm_mean,normalized_frobenius_norm_std,normalized_frobenius_norm_median,normalized_frobenius_norm_min,normalized_frobenius_norm_max,normalized_frobenius_norm_sem,normalized_frobenius_norm_ci95_low,normalized_frobenius_norm_ci95_high,projection_basis,projection_dimension_max,definition,projected_normalized_frobenius_d1_mean,projected_normalized_frobenius_d1_std,projected_normalized_frobenius_d1_median,projected_normalized_frobenius_d1_min,projected_normalized_frobenius_d1_max,projected_normalized_frobenius_d1_sem,projected_normalized_frobenius_d1_ci95_low,projected_normalized_frobenius_d1_ci95_high,projected_normalized_frobenius_d2_mean,projected_normalized_frobenius_d2_std,projected_normalized_frobenius_d2_median,projected_normalized_frobenius_d2_min,projected_normalized_frobenius_d2_max,projected_normalized_frobenius_d2_sem,projected_normalized_frobenius_d2_ci95_low,projected_normalized_frobenius_d2_ci95_high,projected_normalized_frobenius_d3_mean,projected_normalized_frobenius_d3_std,projected_normalized_frobenius_d3_median,projected_normalized_frobenius_d3_min,projected_normalized_frobenius_d3_max,projected_normalized_frobenius_d3_sem,projected_normalized_frobenius_d3_ci95_low,projected_normalized_frobenius_d3_ci95_high,projected_normalized_frobenius_d4_mean,projected_normalized_frobenius_d4_std,projected_normalized_frobenius_d4_median,projected_normalized_frobenius_d4_min,projected_normalized_frobenius_d4_max,projected_normalized_frobenius_d4_sem,projected_normalized_frobenius_d4_ci95_low,projected_normalized_frobenius_d4_ci95_high
step14000,14000,1024,100,WikiText-2 train token types; 10 frequency deciles; paired across checkpoints,190905176,0.973248997926712,1.3750031428722363e-06,0.9732489287853241,0.9732459187507629,0.9732529520988464,1.3750031428722364e-07,0.973248728426096,0.9732492674273281,-0.027101318308880427,0.00020766684937684041,-0.02708926591794053,-0.02739780320117034,-0.026835359094037288,2.076668493768404e-05,-0.027142021011358288,-0.027060615606402567,-0.025119383804409368,0.0009442385000856107,-0.025052962742678424,-0.027691907786015817,-0.022843420310650356,9.442385000856107e-05,-0.025304454550426146,-0.02493431305839259,0.6732969725131989,3.846996888742333e-08,0.6732969880104065,0.6732969284057617,0.6732970476150513,3.8469968887423336e-09,0.673296964973085,0.6732969800533127,/data1/luohaoming/model_feature/experiments_ordered/16_frequency_stratified_window_jacobian/processed/projection_basis.pt,4,J_d=B_d J(x_1024) B_d^T; normalized=||J_d||_F/sqrt(d),0.3437095028162003,3.389263572142915e-08,0.3437094986438751,0.34370940923690796,0.3437095880508423,3.3892635721429147e-09,0.3437094961732437,0.34370950945915685,0.3431167752753854,2.476353143646997e-08,0.3431167791388118,0.34311671938765137,0.34311683889161815,2.4763531436469967e-09,0.3431167704217333,0.34311678012903757,0.3284210774317502,1.9639009232011858e-08,0.3284210755699103,0.32842103422752855,0.32842113490540326,1.963900923201186e-09,0.3284210735825044,0.328421081280996,0.3193964199341483,1.605750024802214e-08,0.31939641895170906,0.31939638458667297,0.31939646729647186,1.6057500248022138e-09,0.31939641678687825,0.31939642308141836
step15000,15000,1024,100,WikiText-2 train token types; 10 frequency deciles; paired across checkpoints,190905176,1.0204193413257598,0.015442878068660825,1.0236976742744446,0.9752405285835266,1.0491713285446167,0.0015442878068660825,1.0173925372243022,1.0234461454272175,-0.000689896476471088,0.002362858133632333,-0.00032834717453961675,-0.008559883548207373,0.006474455046939252,0.0002362858133632333,-0.0011530166706630253,-0.00022677628227915078,0.004572052927303447,0.0020746552692001916,0.004327808972266182,0.0012537314629100646,0.013940278853378521,0.00020746552692001917,0.0041654204945402095,0.004978685360066684,0.6981309854984283,0.007521028488809298,0.6961962580680847,0.6867799162864685,0.7152838706970215,0.0007521028488809298,0.6966568639146217,0.699605107082235,/data1/luohaoming/model_feature/experiments_ordered/16_frequency_stratified_window_jacobian/processed/projection_basis.pt,4,J_d=B_d J(x_1024) B_d^T; normalized=||J_d||_F/sqrt(d),0.35155352294445036,0.007680372228067504,0.3504631966352463,0.34042203426361084,0.3682171106338501,0.0007680372228067503,0.3500481699877491,0.3530588759011516,0.3504940497235126,0.005711804071222298,0.3509598081914738,0.3408672286146586,0.36267187491082126,0.0005711804071222298,0.349374536125553,0.3516135633214722,0.32849923647566404,0.005008497186296813,0.32891208315897236,0.32089874010554126,0.3387366092055582,0.0005008497186296813,0.32751757102714985,0.3294809019241782,0.32199051543858714,0.0046823969149302645,0.32187345998309785,0.3143677625666414,0.33073467247657806,0.00046823969149302643,0.3210727656432608,0.32290826523391347
step16000,16000,1024,100,WikiText-2 train token types; 10 frequency deciles; paired across checkpoints,190905176,0.9888056546449662,1.2832628466595345e-06,0.9888055324554443,0.9888016581535339,0.9888084530830383,1.2832628466595345e-07,0.9888054031254482,0.9888059061644842,-0.01152351199160457,0.0007354447433477326,-0.011545866357662204,-0.013042988693306272,-0.009804942131838981,7.354447433477325e-05,-0.011667659161300725,-0.011379364821908414,-0.009185328942820249,0.0010556991689027787,-0.009143044734349421,-0.012885253870357102,-0.006402758784343172,0.00010556991689027787,-0.009392245979925194,-0.008978411905715303,0.6828947168588638,5.015941818375045e-08,0.6828947067260742,0.6828945875167847,0.6828948259353638,5.015941818375045e-09,0.6828947070276179,0.6828947266901098,/data1/luohaoming/model_feature/experiments_ordered/16_frequency_stratified_window_jacobian/processed/projection_basis.pt,4,J_d=B_d J(x_1024) B_d^T; normalized=||J_d||_F/sqrt(d),0.35500434517860413,5.0069908461504745e-08,0.35500434041023254,0.355004221200943,0.3550044596195221,5.0069908461504745e-09,0.35500433536490206,0.3550043549923062,0.3554511210107366,5.727060978225012e-08,0.35545111781894234,0.35545095472231003,0.35545128281748845,5.727060978225012e-09,0.3554511097856971,0.3554511322357761,0.3345823107999854,5.502519506686226e-08,0.3345823049744724,0.33458215163433414,0.3345824585450544,5.502519506686225e-09,0.3345823000150472,0.3345823215849236,0.324794612459131,5.835957025937183e-08,0.3247946066359233,0.32479442429403554,0.32479474940116165,5.8359570259371825e-09,0.3247946010206552,0.32479462389760677
step17000,17000,1024,100,WikiText-2 train token types; 10 frequency deciles; paired across checkpoints,190905176,0.996355093717575,0.0007089127004840824,0.9963662326335907,0.9940008521080017,0.9985374212265015,7.089127004840825e-05,0.9962161468282802,0.9964940406068699,-0.004130723553837364,0.0016853838124936227,-0.004299428430657768,-0.0064858568917469895,-0.0009597327732834759,0.00016853838124936227,-0.004461058781086115,-0.0038003883265886143,0.0012493150491734864,0.0021078516069159394,0.0010395511863608626,-0.0031402407761717665,0.007735549033459737,0.00021078516069159394,0.0008361761342179624,0.0016624539641290105,0.7122311627864838,0.00016327338172871756,0.7122392058372498,0.7116963863372803,0.7127053141593933,1.6327338172871756e-05,0.712199161203665,0.7122631643693026,/data1/luohaoming/model_feature/experiments_ordered/16_frequency_stratified_window_jacobian/processed/projection_basis.pt,4,J_d=B_d J(x_1024) B_d^T; normalized=||J_d||_F/sqrt(d),0.3352694272994995,6.54654477754887e-05,0.3352679908275604,0.3350028097629547,0.33545196056365967,6.54654477754887e-06,0.33525659607173547,0.3352822585272635,0.3295207844573627,5.549818822540256e-05,0.32951723904531427,0.3293044550224484,0.3296919857320459,5.549818822540256e-06,0.32950990681247055,0.3295316621022549,0.3087947280575786,6.62090705021373e-05,0.30879010054011524,0.30853970640047623,0.3090103135247857,6.6209070502137305e-06,0.3087817510797602,0.30880770503539706,0.307206087881867,6.947540935355813e-05,0.30720110870943074,0.3069304409319792,0.3074296158990021,6.947540935355812e-06,0.3071924707016337,0.3072197050621003
step18000,18000,1024,100,WikiText-2 train token types; 10 frequency deciles; paired across checkpoints,190905176,1.059882391691208,0.05652151125505457,1.0530532598495483,0.9707500338554382,1.4313509464263916,0.005652151125505457,1.0488041754852173,1.0709606078971985,0.01594930481104615,0.00784688334625573,0.015513047248162787,-0.001302777128110493,0.038264241270699564,0.000784688334625573,0.014411315675180027,0.017487293946912275,0.019530908568135767,0.004668139971239223,0.019639369334277214,0.009808131318491734,0.029179540894580153,0.0004668139971239223,0.01861595313377288,0.020445864002498655,0.7080001729726791,0.01965813589977485,0.7075151801109314,0.6735905408859253,0.7639927268028259,0.0019658135899774847,0.7041471783363232,0.711853167609035,/data1/luohaoming/model_feature/experiments_ordered/16_frequency_stratified_window_jacobian/processed/projection_basis.pt,4,J_d=B_d J(x_1024) B_d^T; normalized=||J_d||_F/sqrt(d),0.36932315737009047,0.012973670126709424,0.3720707297325134,0.333147794008255,0.3971138894557953,0.0012973670126709424,0.3667803180252554,0.37186599671492554,0.3539413634859047,0.009638376591719271,0.35443953777155934,0.3219170203680019,0.3785673516601994,0.0009638376591719272,0.35205224167392773,0.3558304852978817,0.33541305171161234,0.009616918915622833,0.33584955410482986,0.30360305472194277,0.3585937592294384,0.0009616918915622833,0.3335281356041503,0.3372979678190744,0.32855416599390147,0.010485604449550557,0.3297539513050385,0.29804275196072066,0.35425736352172893,0.0010485604449550557,0.3264989875217896,0.33060934446601337
step19000,19000,1024,100,WikiText-2 train token types; 10 frequency deciles; paired across checkpoints,190905176,1.0138505381345748,0.026481508287486726,1.0082755088806152,0.9786922335624695,1.0923349857330322,0.0026481508287486727,1.0086601625102274,1.0190409137589223,0.004123945854621616,0.006660112636889991,0.0006797077696885721,-0.0032291142465043594,0.022730776315391343,0.0006660112636889991,0.002818563777791178,0.005429327931452054,0.006293819593065345,0.00569683660323245,0.0030716227899078878,6.022111788394335e-05,0.01911184753851865,0.0005696836603232451,0.005177239618831785,0.007410399567298906,0.6878566086292267,0.010625335378506403,0.6869398653507233,0.6605232357978821,0.7147937417030334,0.0010625335378506404,0.6857740428950394,0.689939174363414,/data1/luohaoming/model_feature/experiments_ordered/16_frequency_stratified_window_jacobian/processed/projection_basis.pt,4,J_d=B_d J(x_1024) B_d^T; normalized=||J_d||_F/sqrt(d),0.34954225838184355,0.004041169230189696,0.35008402168750763,0.3411250710487366,0.3584478199481964,0.0004041169230189696,0.3487501892127264,0.3503343275509607,0.33775841229984543,0.0024821084093102825,0.33792841522822037,0.3334823412537998,0.34538053357665927,0.0002482108409310283,0.33727191905162063,0.33824490554807024,0.31834618876779075,0.0037594072688632223,0.31829648793441867,0.3127093038311036,0.3282391092573555,0.00037594072688632225,0.31760934494309356,0.31908303259248794,0.3119538703644487,0.0037910594909583515,0.3120198351378441,0.3061986257857812,0.32313129330942064,0.00037910594909583515,0.3112108227042209,0.31269691802467653
step20000,20000,1024,100,WikiText-2 train token types; 10 frequency deciles; paired across checkpoints,190905176,1.0402742677927017,0.03712226629968639,1.0366830229759216,0.972692608833313,1.1554423570632935,0.0037122266299686388,1.032998303597963,1.0475502319874404,0.009804502585414944,0.008511450362413785,0.009833936390431825,-0.00869636149352327,0.03293041132815956,0.0008511450362413785,0.008136258314381842,0.011472746856448045,0.015379515713463172,0.0051273066924283715,0.016313717429843527,0.0039345652307472105,0.024781135188136686,0.0005127306692428371,0.014374563601747211,0.016384467825179133,0.69794459939003,0.020658214348206402,0.6976167559623718,0.6627175211906433,0.7561920285224915,0.0020658214348206402,0.6938955893777815,0.7019936094022784,/data1/luohaoming/model_feature/experiments_ordered/16_frequency_stratified_window_jacobian/processed/projection_basis.pt,4,J_d=B_d J(x_1024) B_d^T; normalized=||J_d||_F/sqrt(d),0.35835329443216324,0.010598240531241478,0.3596828281879425,0.3189716339111328,0.3893161118030548,0.0010598240531241479,0.3562760392880399,0.36043054957628656,0.3473483592983312,0.010313854622720397,0.349214698420387,0.3216946356496735,0.3720379192255443,0.0010313854622720398,0.345326843792278,0.34936987480438436,0.33148116868422967,0.011652830541705036,0.33214399137563433,0.3029629027455041,0.354506630418332,0.0011652830541705036,0.32919721389805545,0.3337651234704039,0.32611881178406926,0.012064802069691762,0.3269936273492575,0.2995604772332488,0.348807638753812,0.0012064802069691762,0.3237541105784097,0.32848351298972883
step21000,21000,1024,100,WikiText-2 train token types; 10 frequency deciles; paired across checkpoints,190905176,1.0570356005430221,0.048893317367689135,1.0489832162857056,0.9731886982917786,1.3045741319656372,0.0048893317367689135,1.0474525103389551,1.0666186907470891,0.021844080267340672,0.0086292933366614,0.02223656597986895,0.0010694417746401653,0.041318499202284184,0.00086292933366614,0.020152738773355036,0.02353542176132631,0.02473856782085648,0.005139241466726928,0.024807188833731432,0.010351598112769657,0.03808420103844713,0.0005139241466726928,0.023731276493378,0.02574585914833496,0.7096987456083298,0.02185998256745194,0.7097617387771606,0.6641207933425903,0.779863715171814,0.002185998256745194,0.7054141890251092,0.7139833021915504,/data1/luohaoming/model_feature/experiments_ordered/16_frequency_stratified_window_jacobian/processed/projection_basis.pt,4,J_d=B_d J(x_1024) B_d^T; normalized=||J_d||_F/sqrt(d),0.36133614867925645,0.018684597945211347,0.3586967885494232,0.3269801437854767,0.4726209342479706,0.0018684597945211347,0.35767396748199504,0.36499832987651787,0.35039654316187885,0.019158857067109795,0.3486178287205106,0.3201042565058762,0.47772499549115527,0.0019158857067109794,0.3466414071767253,0.3541516791470324,0.330821724437756,0.01889542831000049,0.3253635138453833,0.3073886218187256,0.4573813238535895,0.0018895428310000489,0.32711822048899586,0.3345252283865161,0.32847393421345017,0.019649214958761957,0.32439851488394233,0.29948309732311174,0.4558660610221162,0.0019649214958761957,0.32462268808153283,0.3323251803453675
step22000,22000,1024,100,WikiText-2 train token types; 10 frequency deciles; paired across checkpoints,190905176,0.9985098397731781,0.019590470547037334,0.9951069056987762,0.9558835029602051,1.0587658882141113,0.0019590470547037335,0.9946701075459587,1.0023495720003974,-0.0023417162345765806,0.0026606738800250152,-0.002707289457416044,-0.0060932078890538885,0.0061133358546958,0.00026606738800250153,-0.0028632083150614837,-0.0018202241540916776,0.0023428767613168674,0.0013906304973163714,0.0024823295807893213,-0.0016454050424883893,0.005657639051836836,0.00013906304973163714,0.0020703131838428587,0.002615440338790876,0.66192587018013,0.009096818958489674,0.6647903025150299,0.6466564536094666,0.6808072328567505,0.0009096818958489675,0.660142893664266,0.6637088466959941,/data1/luohaoming/model_feature/experiments_ordered/16_frequency_stratified_window_jacobian/processed/projection_basis.pt,4,J_d=B_d J(x_1024) B_d^T; normalized=||J_d||_F/sqrt(d),0.34144592911005023,0.005135402641139215,0.34230516850948334,0.31293681263923645,0.35023099184036255,0.0005135402641139215,0.34043939019238695,0.3424524680277135,0.3362360381882519,0.005252292414032901,0.3351160855291704,0.3146351973748233,0.3507380358759035,0.0005252292414032901,0.3352065888751014,0.33726548750140234,0.3184549048285954,0.004760478232830488,0.3175418837739593,0.2990111720175727,0.33215243774798253,0.0004760478232830488,0.3175218510949606,0.3193879585622302,0.3075374121296639,0.0050241697302031325,0.3061757351644139,0.29436947592579,0.3233826601897124,0.0005024169730203133,0.30655267486254406,0.30852214939678374
step23000,23000,1024,100,WikiText-2 train token types; 10 frequency deciles; paired across checkpoints,190905176,1.0105960708856583,0.020425199483240793,1.0090320110321045,0.9836199283599854,1.0788267850875854,0.0020425199483240794,1.0065927317869432,1.0145994099843734,-0.003063708419755511,0.005566391368482565,-0.000950771154393136,-0.010968724044032773,0.007629912561741429,0.0005566391368482565,-0.0041547211279780935,-0.001972695711532928,0.00178235963883273,0.006941280824961627,0.0033677662335433282,-0.010258837351696597,0.014861766402785177,0.0006941280824961627,0.00042186859714025125,0.003142850680525209,0.6834038388729096,0.010688625256539559,0.6775498986244202,0.6689530611038208,0.7142886519432068,0.001068862525653956,0.6813088683226278,0.6854988094231913,/data1/luohaoming/model_feature/experiments_ordered/16_frequency_stratified_window_jacobian/processed/projection_basis.pt,4,J_d=B_d J(x_1024) B_d^T; normalized=||J_d||_F/sqrt(d),0.3569699838757515,0.013469040224352094,0.3602076768875122,0.3387693762779236,0.38112422823905945,0.0013469040224352094,0.3543300519917785,0.3596099157597245,0.3480623699110526,0.01065001155998752,0.34970431033636523,0.33575935428699083,0.3681295869651909,0.001065001155998752,0.34597496764529506,0.35014977217681015,0.3269615570358478,0.010746854342443882,0.33093550298507046,0.3133725688889953,0.34579409045480963,0.0010746854342443882,0.32485517358472876,0.3290679404869668,0.3226144249142308,0.010812888504004579,0.32200368972991245,0.3100932225259575,0.3423941174617989,0.0010812888504004579,0.3204950987674459,0.3247337510610157
step24000,24000,1024,100,WikiText-2 train token types; 10 frequency deciles; paired across checkpoints,190905176,0.9925199556350708,2.2513076256098667e-06,0.992519736289978,0.992515504360199,0.9925264120101929,2.2513076256098665e-07,0.9925195143787762,0.9925203968913654,-0.0074940578553025165,0.0005644597867353141,-0.007494796263124865,-0.008288220406330569,-0.006729840893717272,5.644597867353141e-05,-0.007604691973502638,-0.007383423737102395,-0.006329037603090499,0.001011030143876803,-0.006244854284214443,-0.009468812674243952,-0.004515696180185361,0.00010110301438768031,-0.006527199511290352,-0.006130875694890645,0.6658824074268341,1.03210391543303e-06,0.6658826768398285,0.6658780574798584,0.6658838987350464,1.0321039154330301e-07,0.6658822051344667,0.6658826097192015,/data1/luohaoming/model_feature/experiments_ordered/16_frequency_stratified_window_jacobian/processed/projection_basis.pt,4,J_d=B_d J(x_1024) B_d^T; normalized=||J_d||_F/sqrt(d),0.3441165268421173,1.233765100973688e-06,0.34411682188510895,0.34411150217056274,0.3441183865070343,1.233765100973688e-07,0.34411628502415753,0.34411676866007707,0.34003509245461416,1.151725794378432e-06,0.340035346805708,0.34003072354833613,0.3400369824320952,1.1517257943784319e-07,0.34003486671635846,0.34003531819286986,0.323443003124241,1.1061416635871985e-06,0.3234432641880084,0.32343816059135416,0.3234445251683066,1.1061416635871985e-07,0.32344278632047496,0.32344321992800706,0.31541943997920446,1.3208737205094923e-06,0.3154197946687258,0.31541378692381605,0.31542132051788613,1.3208737205094923e-07,0.31541918108795525,0.3154196988704537
step25000,25000,1024,100,WikiText-2 train token types; 10 frequency deciles; paired across checkpoints,190905176,1.0170472991466522,0.028451677145042636,1.0085777640342712,0.9781212210655212,1.1136410236358643,0.0028451677145042635,1.0114707704262238,1.0226238278670805,0.008164186226362707,0.0086261300106179,0.006886024928299416,-0.008984327374965684,0.0368988556384924,0.00086261300106179,0.006473464744281598,0.009854907708443815,0.015344594634653161,0.005249043026614021,0.015170780760756866,0.005183955762649613,0.025787170010079935,0.0005249043026614021,0.014315782201436813,0.016373407067869508,0.6869567757844925,0.021790711258394362,0.6823750138282776,0.6517624855041504,0.7551603317260742,0.0021790711258394364,0.6826857963778472,0.6912277551911379,/data1/luohaoming/model_feature/experiments_ordered/16_frequency_stratified_window_jacobian/processed/projection_basis.pt,4,J_d=B_d J(x_1024) B_d^T; normalized=||J_d||_F/sqrt(d),0.36223030388355254,0.009914643036649764,0.360143706202507,0.3319239020347595,0.3839073181152344,0.0009914643036649765,0.3602870338483692,0.3641735739187359,0.3423018715803821,0.008709852339154665,0.3400261949828016,0.32585516174835877,0.3667815016015135,0.0008709852339154665,0.3405947405219078,0.3440090026388564,0.32383944167739,0.009155377219873384,0.3209737395423157,0.3125545502191595,0.3533700282339861,0.0009155377219873384,0.3220449877422948,0.3256338956124852,0.31857107772019894,0.008237163915133397,0.31621858256650326,0.300591927386847,0.3438763121504229,0.0008237163915133397,0.3169565935928328,0.3201855618475651
step26000,26000,1024,100,WikiText-2 train token types; 10 frequency deciles; paired across checkpoints,190905176,0.9607031691074371,1.3557631329913965e-06,0.9607031345367432,0.9606999158859253,0.9607062935829163,1.3557631329913966e-07,0.9607029033778631,0.9607034348370111,-0.04009923586789747,5.762392980159208e-05,-0.04010375781894616,-0.040176605588741976,-0.04000623320716707,5.762392980159208e-06,-0.040110530158138584,-0.04008794157765636,-0.036972018416888075,0.0009425220079947616,-0.03703760805846626,-0.039984561074366515,-0.033697551420841465,9.425220079947616e-05,-0.037156752730455045,-0.036787284103321105,0.66996087372303,6.356417524603439e-08,0.6699609160423279,0.6699607968330383,0.6699610352516174,6.356417524603439e-09,0.6699608612644516,0.6699608861816084,/data1/luohaoming/model_feature/experiments_ordered/16_frequency_stratified_window_jacobian/processed/projection_basis.pt,4,J_d=B_d J(x_1024) B_d^T; normalized=||J_d||_F/sqrt(d),0.3539252269268036,3.167605514083903e-08,0.3539252281188965,0.3539251685142517,0.35392528772354126,3.1676055140839032e-09,0.3539252207182968,0.35392523313531044,0.3390384646499299,2.45940583221895e-08,0.3390384680086176,0.33903840858774575,0.3390385270271471,2.4594058322189498e-09,0.3390384598294945,0.33903846947036537,0.32131356334625827,2.382282405616747e-08,0.32131356144937795,0.3213135126574028,0.3213136282356664,2.382282405616747e-09,0.32131355867698475,0.3213135680155318,0.31180738780829514,2.221153040609781e-08,0.3118073898483788,0.3118073457535081,0.3118074423728207,2.221153040609781e-09,0.31180738345483516,0.3118073921617551
step27000,27000,1024,100,WikiText-2 train token types; 10 frequency deciles; paired across checkpoints,190905176,1.0135040920972824,0.018082512869757057,1.0135826468467712,0.9856751561164856,1.068742275238037,0.0018082512869757057,1.0099599195748101,1.0170482646197547,0.002083515881529127,0.005199907236365178,0.00082391003161746,-0.006835186144519373,0.029986963018496245,0.0005199907236365178,0.001064334063201552,0.003102697699856702,0.008429264320686698,0.004194681811997164,0.007458580309053334,0.0005847097226270031,0.021260745304622825,0.00041946818119971646,0.007607106685535254,0.009251421955838142,0.6836457300186157,0.006965743026332733,0.6856117248535156,0.6726437211036682,0.7052174210548401,0.0006965743026332733,0.6822804443854545,0.6850110156517769,/data1/luohaoming/model_feature/experiments_ordered/16_frequency_stratified_window_jacobian/processed/projection_basis.pt,4,J_d=B_d J(x_1024) B_d^T; normalized=||J_d||_F/sqrt(d),0.3640714508295059,0.004259365245198292,0.3644957095384598,0.33305245637893677,0.3754742443561554,0.00042593652451982923,0.36323661524144707,0.3649062864175648,0.337474578118753,0.002653202586717405,0.3374558058270871,0.3223827699909192,0.34582694552823046,0.0002653202586717405,0.33695455041175637,0.3379946058257496,0.3208859151940942,0.0022107608360059515,0.3209666201840059,0.31006603252715403,0.3284622999336982,0.00022107608360059515,0.32045260607023707,0.32131922431795135,0.31826583724055874,0.002921925869609828,0.31838838312980156,0.302197971537928,0.3261123779226398,0.0002921925869609828,0.3176931397701152,0.31883853471100226
step28000,28000,1024,100,WikiText-2 train token types; 10 frequency deciles; paired across checkpoints,190905176,0.9856003630161285,1.454946889056279e-06,0.9856001734733582,0.9855966567993164,0.9856043457984924,1.454946889056279e-07,0.9856000778465382,0.9856006481857188,-0.014522140655826308,0.00015354556261815957,-0.014538421645058003,-0.014721221638264413,-0.014290103746620757,1.5354556261815956e-05,-0.014552235586099466,-0.014492045725553149,-0.010567171034819028,0.0010512911604738861,-0.01050864761591044,-0.013356323036666283,-0.007020163093515335,0.0001051291160473886,-0.01077322410227191,-0.010361117967366147,0.6684108626842499,4.6541151298239703e-08,0.6684108376502991,0.6684107780456543,0.6684109568595886,4.654115129823971e-09,0.6684108535621842,0.6684108718063155,/data1/luohaoming/model_feature/experiments_ordered/16_frequency_stratified_window_jacobian/processed/projection_basis.pt,4,J_d=B_d J(x_1024) B_d^T; normalized=||J_d||_F/sqrt(d),0.377378394305706,3.442709336909345e-08,0.3773784041404724,0.37737828493118286,0.3773784637451172,3.442709336909345e-09,0.37737838755799574,0.3773784010534163,0.33818024821733483,2.7030967043350572e-08,0.3381802444814879,0.3381801978819565,0.3381803290846965,2.7030967043350572e-09,0.3381802429192653,0.33818025351540437,0.31997529230776317,2.1821548914425813e-08,0.3199752929928331,0.31997524611402023,0.31997534499392094,2.1821548914425815e-09,0.3199752880307396,0.31997529658478674,0.31595397265838604,2.2091565108280484e-08,0.31595397313291324,0.3159539300862766,0.31595402709150283,2.2091565108280485e-09,0.3159539683284393,0.3159539769883328
step29000,29000,1024,100,WikiText-2 train token types; 10 frequency deciles; paired across checkpoints,190905176,1.0142713803052903,0.02357820778364613,1.0224987268447876,0.9387297034263611,1.0453425645828247,0.0023578207783646133,1.0096500515796956,1.018892709030885,-0.0006800180053962247,0.0008381248279552103,-0.0009779387531157308,-0.0014918508832069428,0.0015661734682987333,8.381248279552104e-05,-0.0008442904716754459,-0.0005157455391170035,0.00208525913088148,0.0010232666810003174,0.0021000418877078018,-0.0009257832910580351,0.004472795014301914,0.00010232666810003174,0.0018846988614054179,0.0022858194003575424,0.6874536961317063,0.010152660811332875,0.6910787522792816,0.6538081765174866,0.6953455209732056,0.0010152660811332875,0.685463774612685,0.6894436176507275,/data1/luohaoming/model_feature/experiments_ordered/16_frequency_stratified_window_jacobian/processed/projection_basis.pt,4,J_d=B_d J(x_1024) B_d^T; normalized=||J_d||_F/sqrt(d),0.35849412888288495,0.005578265989657669,0.3588658422231674,0.341570109128952,0.3643426299095154,0.0005578265989657669,0.35740078874891207,0.35958746901685784,0.3355519169717223,0.0033095140186891843,0.3353846928289349,0.32826530795490216,0.3398953376309114,0.0003309514018689184,0.33490325222405926,0.3362005817193854,0.32556237817941097,0.0029848508846048467,0.32574119770509136,0.3201613379845801,0.33024992063487,0.0002984850884604847,0.3249773474060284,0.32614740895279354,0.31950753345547733,0.003543909213917979,0.31977752256331227,0.3120914914271721,0.3250890944508411,0.0003543909213917979,0.3188129272495494,0.32020213966140526
step30000,30000,1024,100,WikiText-2 train token types; 10 frequency deciles; paired across checkpoints,190905176,1.0578479278087616,0.021172578923431773,1.0545743703842163,1.017476201057434,1.1158835887908936,0.002117257892343177,1.053698102339769,1.0619977532777543,0.001366384968173855,0.003400374742893261,0.0011806307515500186,-0.006031361710960782,0.010296763111436798,0.0003400374742893261,0.000699911518566776,0.002032858417780934,0.0033850268109466876,0.0012257857635644476,0.003557788346387392,-7.289983738084736e-05,0.006691704884522568,0.00012257857635644475,0.003144772801288056,0.003625280820605319,0.7092156428098678,0.016712515274189082,0.6999240517616272,0.6882728934288025,0.741398274898529,0.0016712515274189081,0.7059399898161267,0.7124912958036089,/data1/luohaoming/model_feature/experiments_ordered/16_frequency_stratified_window_jacobian/processed/projection_basis.pt,4,J_d=B_d J(x_1024) B_d^T; normalized=||J_d||_F/sqrt(d),0.3853090545535088,0.012832093269938297,0.38063089549541473,0.36696159839630127,0.41214239597320557,0.0012832093269938296,0.3827939642726009,0.3878241448344167,0.3605097178398009,0.010719691652293608,0.35826361754758884,0.34472953362594566,0.3833285760966959,0.0010719691652293609,0.35840865827595136,0.36261077740365044,0.3379045590969293,0.011743542048082622,0.33517046174309545,0.3209301797631462,0.36114822166188626,0.0011743542048082622,0.3356028248555051,0.3402062933383535,0.33479838126501305,0.010788677092644063,0.3325306526288585,0.31901307298242704,0.3570253280985445,0.0010788677092644062,0.3326838005548548,0.3369129619751713
