experiment,model,checkpoint,sequence_length,sample_index,active_dim,normalized_frobenius_geomean,normalized_frobenius_mean,edge_distance_log,phase_label,diverged,collapsed,burn_in_steps,eval_steps,frobenius_eval_states,frobenius_probes,operator_update,target,token_mode
gpt2_dynamical_edge_normal,gpt2,main,128,0,5376,0.5269284195635059,0.5333867892622948,0.6406905659212029,bounded_nonfixed_like,0,0,16,64,4,4,direct,final_hidden,nonpad_flattened
gpt2_dynamical_edge_normal,gpt2,main,128,1,98304,0.11798879903152107,0.1180036012083292,2.137165582483675,bounded_nonfixed_like,0,0,16,64,4,4,direct,final_hidden,nonpad_flattened
gpt2_dynamical_edge_normal,gpt2,main,128,2,3840,0.6440555564302677,0.6614877954125404,0.43997028884976885,bounded_nonfixed_like,0,0,16,64,4,4,direct,final_hidden,nonpad_flattened
gpt2_dynamical_edge_normal,gpt2,main,128,3,98304,0.12235867879772484,0.12238960154354572,2.100798557422613,bounded_nonfixed_like,0,0,16,64,4,4,direct,final_hidden,nonpad_flattened
gpt2_dynamical_edge_normal,gpt2,main,128,4,62208,0.12352713949859358,0.12353012897074223,2.091294394031215,bounded_nonfixed_like,0,0,16,64,4,4,direct,final_hidden,nonpad_flattened
gpt2_dynamical_edge_normal,gpt2,main,128,5,52992,0.12555414162894624,0.12558159418404102,2.075018206037755,bounded_nonfixed_like,0,0,16,64,4,4,direct,final_hidden,nonpad_flattened
gpt2_dynamical_edge_normal,gpt2,main,128,6,46080,0.12768421849712866,0.12778667733073235,2.058195106218597,bounded_nonfixed_like,0,0,16,64,4,4,direct,final_hidden,nonpad_flattened
gpt2_dynamical_edge_normal,gpt2,main,128,7,22272,0.1357016887202267,0.1358255073428154,1.9972962677071269,bounded_nonfixed_like,0,0,16,64,4,4,direct,final_hidden,nonpad_flattened
