checkpoint,training_step,dynamic_step,selection_index,token_id,token,wikitext_train_count,frequency_bin,spectral_radius,normalized_frobenius_norm,runtime_seconds
step59000,59000,0,0,21825, clones,2,0,17.310678482055664,16.806057866767723,0.5427841208875179
step59000,59000,0,1,23778, motive,8,2,22.59369468688965,21.5449658939852,0.5172210037708282
step59000,59000,0,2,19211, cabinet,33,5,22.140750885009766,20.49173570583567,0.5157166980206966
step59000,59000,0,3,6574, miles,404,7,35.752906799316406,31.477818206731904,0.47669748589396477
step59000,59000,64,0,21825, clones,2,0,0.9658743739128113,0.6182953634728767,0.7295825891196728
step59000,59000,64,1,23778, motive,8,2,0.9645551443099976,0.6181287148338647,0.5619358941912651
step59000,59000,64,2,19211, cabinet,33,5,0.9722286462783813,0.6199397649143777,0.6471910439431667
step59000,59000,64,3,6574, miles,404,7,0.965655505657196,0.6182795584046851,0.5122187696397305
step59000,59000,128,0,21825, clones,2,0,0.9732128977775574,0.6199426309000765,0.5915516428649426
step59000,59000,128,1,23778, motive,8,2,0.9730915427207947,0.6199103885609656,0.5319396071135998
step59000,59000,128,2,19211, cabinet,33,5,0.9742909669876099,0.6202345821197114,0.5866133384406567
step59000,59000,128,3,6574, miles,404,7,0.9731948375701904,0.6199368567818305,0.5997059270739555
step59000,59000,192,0,21825, clones,2,0,0.9743523001670837,0.6202504714816001,0.591181755065918
step59000,59000,192,1,23778, motive,8,2,0.9743282794952393,0.6202444023354144,0.6077230423688889
step59000,59000,192,2,19211, cabinet,33,5,0.974550187587738,0.6203056838531493,0.612353540956974
step59000,59000,192,3,6574, miles,404,7,0.9743464589118958,0.6202494599572358,0.556345984339714
step59000,59000,256,0,21825, clones,2,0,0.9745635390281677,0.6203088027199392,0.6120348013937473
step59000,59000,256,1,23778, motive,8,2,0.9745585322380066,0.6203077069018779,0.5656978152692318
step59000,59000,256,2,19211, cabinet,33,5,0.9746019840240479,0.6203194658726123,0.541628286242485
step59000,59000,256,3,6574, miles,404,7,0.974563717842102,0.6203086762793936,0.5704489573836327
step59000,59000,320,0,21825, clones,2,0,0.9746014475822449,0.620320013781643,0.5992070399224758
step59000,59000,320,1,23778, motive,8,2,0.9746031761169434,0.6203198873410974,0.5915487818419933
step59000,59000,320,2,19211, cabinet,33,5,0.974612832069397,0.6203221211240686,0.6091288700699806
step59000,59000,320,3,6574, miles,404,7,0.9746032357215881,0.620320013781643,0.5292530879378319
step59000,59000,384,0,21825, clones,2,0,0.9746111631393433,0.6203222475646141,0.5530843175947666
step59000,59000,384,1,23778, motive,8,2,0.9746123552322388,0.6203222054177656,0.5678206831216812
step59000,59000,384,2,19211, cabinet,33,5,0.974612295627594,0.6203227111799478,0.531135369092226
step59000,59000,384,3,6574, miles,404,7,0.974611759185791,0.6203222054177656,0.6393604427576065
