checkpoint,training_step,source_token_id,source_token,source_wikitext_train_count,frequency_bin,center_tail_start_step,center_tail_end_step,center_radius_mean,center_radius_max,center_relative_radius_mean,final_to_center_distance,eval_start_to_center_distance,initial_to_center_distance,center_norm,center_sha256,cosine_neighbor_token_id,cosine_neighbor_token,cosine_neighbor_wikitext_train_count,cosine_similarity,cosine_top1_top2_margin,cosine_vocab_zscore,geometry_confidence,cosine_neighbor_is_source,cosine_top5,euclidean_neighbor_token_id,euclidean_neighbor_token,euclidean_neighbor_wikitext_train_count,euclidean_distance,euclidean_top5,lm_top1_token_id,lm_top1_token,lm_top1_wikitext_train_count,lm_top1_probability,lm_top1_top2_logit_margin,lm_normalized_entropy,lm_top5,cosine_neighbor_matches_lm_top1,similarity_prediction_description
step1000,1000,516, im,56,6,705,768,11.062676429748535,15.976323127746582,0.41762226819992065,14.69527816772461,15.88976001739502,26.48027801513672,26.48967170715332,bd36631cdfb1f6fae5f7a0bfd9926db06b080cd8251e19308c54ba383e7c6936,44489, Naples,12,0.1951524317264557,0.007499948143959045,4.2677042769867795,moderate_separation,False,"[{""token_id"": 44489, ""token"": "" Naples"", ""value"": 0.1951524317264557}, {""token_id"": 42636, ""token"": ""Hb"", ""value"": 0.18765248358249664}, {""token_id"": 32973, ""token"": "" scaffold"", ""value"": 0.18602794408798218}, {""token_id"": 25554, ""token"": ""ocarcinoma"", ""value"": 0.18397390842437744}, {""token_id"": 19544, ""token"": "" Cohen"", ""value"": 0.17918875813484192}]",44489, Naples,12,26.36806869506836,"[{""token_id"": 44489, ""token"": "" Naples"", ""value"": 26.36806869506836}, {""token_id"": 32973, ""token"": "" scaffold"", ""value"": 26.36922264099121}, {""token_id"": 42636, ""token"": ""Hb"", ""value"": 26.372451782226562}, {""token_id"": 25554, ""token"": ""ocarcinoma"", ""value"": 26.376827239990234}, {""token_id"": 19544, ""token"": "" Cohen"", ""value"": 26.38319969177246}]",15,.,8666,0.1312902718782425,0.7907123565673828,0.642945408821106,"[{""token_id"": 15, ""token"": ""."", ""value"": 0.1312902718782425}, {""token_id"": 27, ""token"": "":"", ""value"": 0.059542976319789886}, {""token_id"": 16, ""token"": ""/"", ""value"": 0.032578788697719574}, {""token_id"": 14, ""token"": ""-"", ""value"": 0.0164328720420599}, {""token_id"": 313, ""token"": "" ("", ""value"": 0.01611059159040451}]",False,geometry_only_neighbor; LM_head_predicts_token15; LM_top1_p=0.1313
step1000,1000,1553,pec,21,4,705,768,10.381957054138184,18.258413314819336,0.3892838656902313,18.258413314819336,17.349592208862305,26.721954345703125,26.669374465942383,5e54f5ae04f59920c7476fc583fb5a419f319e260f0b31188a1d4a97c29e880f,16987, 05,52,0.20108839869499207,0.020806416869163513,4.551738753674016,moderate_separation,False,"[{""token_id"": 16987, ""token"": "" 05"", ""value"": 0.20108839869499207}, {""token_id"": 48185, ""token"": "" Α"", ""value"": 0.18028198182582855}, {""token_id"": 28805, ""token"": "" Rav"", ""value"": 0.17093464732170105}, {""token_id"": 7170, ""token"": "" advance"", ""value"": 0.16221478581428528}, {""token_id"": 48412, ""token"": ""ipers"", ""value"": 0.16046160459518433}]",16987, 05,52,26.539901733398438,"[{""token_id"": 16987, ""token"": "" 05"", ""value"": 26.539901733398438}, {""token_id"": 48185, ""token"": "" Α"", ""value"": 26.554553985595703}, {""token_id"": 28805, ""token"": "" Rav"", ""value"": 26.55911636352539}, {""token_id"": 19041, ""token"": "" deputy"", ""value"": 26.568050384521484}, {""token_id"": 7170, ""token"": "" advance"", ""value"": 26.56926918029785}]",15,.,8666,0.05354985594749451,0.03783607482910156,0.7268573045730591,"[{""token_id"": 15, ""token"": ""."", ""value"": 0.05354985594749451}, {""token_id"": 27, ""token"": "":"", ""value"": 0.051561590284109116}, {""token_id"": 51, ""token"": ""R"", ""value"": 0.016735399141907692}, {""token_id"": 1628, ""token"": ""“"", ""value"": 0.015657808631658554}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.013188605196774006}]",False,geometry_only_neighbor; LM_head_predicts_token15; LM_top1_p=0.0535
step1000,1000,2786, concent,7,2,705,768,9.689655303955078,15.806085586547852,0.35885676741600037,9.934344291687012,7.002424716949463,27.053558349609375,27.001455307006836,a12d7684c63fea7487437f8ebb55dcd8b5669d5c80fc396e181adaba0793555d,28805, Rav,30,0.19574370980262756,0.014702588319778442,4.3585471510075156,moderate_separation,False,"[{""token_id"": 28805, ""token"": "" Rav"", ""value"": 0.19574370980262756}, {""token_id"": 48185, ""token"": "" Α"", ""value"": 0.18104112148284912}, {""token_id"": 42636, ""token"": ""Hb"", ""value"": 0.17675945162773132}, {""token_id"": 47000, ""token"": "" ENG"", ""value"": 0.1709595024585724}, {""token_id"": 48412, ""token"": ""ipers"", ""value"": 0.16984373331069946}]",28805, Rav,30,26.873722076416016,"[{""token_id"": 28805, ""token"": "" Rav"", ""value"": 26.873722076416016}, {""token_id"": 48185, ""token"": "" Α"", ""value"": 26.886009216308594}, {""token_id"": 42636, ""token"": ""Hb"", ""value"": 26.89139175415039}, {""token_id"": 37063, ""token"": "" Bengal"", ""value"": 26.893857955932617}, {""token_id"": 16987, ""token"": "" 05"", ""value"": 26.895198822021484}]",15,.,8666,0.08857299387454987,0.007781982421875,0.6750868558883667,"[{""token_id"": 15, ""token"": ""."", ""value"": 0.08857299387454987}, {""token_id"": 27, ""token"": "":"", ""value"": 0.08788640052080154}, {""token_id"": 16, ""token"": ""/"", ""value"": 0.01896875724196434}, {""token_id"": 313, ""token"": "" ("", ""value"": 0.014654096215963364}, {""token_id"": 13, ""token"": "","", ""value"": 0.011789645068347454}]",False,geometry_only_neighbor; LM_head_predicts_token15; LM_top1_p=0.0886
step1000,1000,3081, additional,222,7,705,768,10.001619338989258,12.836848258972168,0.37055686116218567,12.836848258972168,8.681600570678711,27.013511657714844,26.990781784057617,4328c9e5085e58a2ecfdbd6a1d9880c7f80d8ecd0cd77927e111e4e08b702da6,44489, Naples,12,0.19133704900741577,0.0018837451934814453,4.204129396661033,low_separation,False,"[{""token_id"": 44489, ""token"": "" Naples"", ""value"": 0.19133704900741577}, {""token_id"": 32973, ""token"": "" scaffold"", ""value"": 0.18945330381393433}, {""token_id"": 25554, ""token"": ""ocarcinoma"", ""value"": 0.18533851206302643}, {""token_id"": 19544, ""token"": "" Cohen"", ""value"": 0.18005281686782837}, {""token_id"": 49732, ""token"": "" collaborators"", ""value"": 0.17844852805137634}]",32973, scaffold,2,26.867778778076172,"[{""token_id"": 32973, ""token"": "" scaffold"", ""value"": 26.867778778076172}, {""token_id"": 44489, ""token"": "" Naples"", ""value"": 26.8715763092041}, {""token_id"": 25554, ""token"": ""ocarcinoma"", ""value"": 26.87689208984375}, {""token_id"": 42636, ""token"": ""Hb"", ""value"": 26.879955291748047}, {""token_id"": 49732, ""token"": "" collaborators"", ""value"": 26.880876541137695}]",15,.,8666,0.12287785857915878,0.6090507507324219,0.6405549645423889,"[{""token_id"": 15, ""token"": ""."", ""value"": 0.12287785857915878}, {""token_id"": 27, ""token"": "":"", ""value"": 0.06682919710874557}, {""token_id"": 16, ""token"": ""/"", ""value"": 0.03736138343811035}, {""token_id"": 313, ""token"": "" ("", ""value"": 0.017780674621462822}, {""token_id"": 14, ""token"": ""-"", ""value"": 0.014482395723462105}]",False,geometry_only_neighbor; LM_head_predicts_token15; LM_top1_p=0.1229
step1000,1000,5054, economic,113,7,705,768,11.645827293395996,16.327613830566406,0.44270581007003784,16.327613830566406,19.02214813232422,26.315649032592773,26.306018829345703,c79b6b9fa017ea66c3ccadda13c2a9416870d774eafe01b7ddcde53f778c7b24,32973, scaffold,2,0.19084405899047852,0.0030582398176193237,4.2031152123862405,low_separation,False,"[{""token_id"": 32973, ""token"": "" scaffold"", ""value"": 0.19084405899047852}, {""token_id"": 44489, ""token"": "" Naples"", ""value"": 0.1877858191728592}, {""token_id"": 25554, ""token"": ""ocarcinoma"", ""value"": 0.18606257438659668}, {""token_id"": 19544, ""token"": "" Cohen"", ""value"": 0.18240587413311005}, {""token_id"": 42636, ""token"": ""Hb"", ""value"": 0.17991314828395844}]",32973, scaffold,2,26.18227195739746,"[{""token_id"": 32973, ""token"": "" scaffold"", ""value"": 26.18227195739746}, {""token_id"": 44489, ""token"": "" Naples"", ""value"": 26.18939208984375}, {""token_id"": 25554, ""token"": ""ocarcinoma"", ""value"": 26.191858291625977}, {""token_id"": 42636, ""token"": ""Hb"", ""value"": 26.194053649902344}, {""token_id"": 19544, ""token"": "" Cohen"", ""value"": 26.19754981994629}]",15,.,8666,0.11948791891336441,0.6063909530639648,0.6481779217720032,"[{""token_id"": 15, ""token"": ""."", ""value"": 0.11948791891336441}, {""token_id"": 27, ""token"": "":"", ""value"": 0.06515859812498093}, {""token_id"": 16, ""token"": ""/"", ""value"": 0.03328864276409149}, {""token_id"": 313, ""token"": "" ("", ""value"": 0.01807788386940956}, {""token_id"": 14, ""token"": ""-"", ""value"": 0.015192568302154541}]",False,geometry_only_neighbor; LM_head_predicts_token15; LM_top1_p=0.1195
step1000,1000,5111, um,3,0,705,768,14.52737808227539,18.979419708251953,0.5873593688011169,17.76810646057129,16.95867156982422,24.779499053955078,24.733373641967773,0771adad6d1bb9175046312b9042d1570a6df5ce9f25f52ee78eada914b9c587,28805, Rav,30,0.19859081506729126,0.021958082914352417,4.43117482321992,moderate_separation,False,"[{""token_id"": 28805, ""token"": "" Rav"", ""value"": 0.19859081506729126}, {""token_id"": 48185, ""token"": "" Α"", ""value"": 0.17663273215293884}, {""token_id"": 42636, ""token"": ""Hb"", ""value"": 0.17307403683662415}, {""token_id"": 16987, ""token"": "" 05"", ""value"": 0.1682802438735962}, {""token_id"": 32973, ""token"": "" scaffold"", ""value"": 0.16824598610401154}]",28805, Rav,30,24.604446411132812,"[{""token_id"": 28805, ""token"": "" Rav"", ""value"": 24.604446411132812}, {""token_id"": 48185, ""token"": "" Α"", ""value"": 24.621734619140625}, {""token_id"": 32973, ""token"": "" scaffold"", ""value"": 24.625974655151367}, {""token_id"": 42636, ""token"": ""Hb"", ""value"": 24.626523971557617}, {""token_id"": 16987, ""token"": "" 05"", ""value"": 24.6271915435791}]",15,.,8666,0.09593402594327927,0.19277238845825195,0.6788449287414551,"[{""token_id"": 15, ""token"": ""."", ""value"": 0.09593402594327927}, {""token_id"": 27, ""token"": "":"", ""value"": 0.07911387830972672}, {""token_id"": 13, ""token"": "","", ""value"": 0.0163629911839962}, {""token_id"": 16, ""token"": ""/"", ""value"": 0.016275743022561073}, {""token_id"": 313, ""token"": "" ("", ""value"": 0.015911579132080078}]",False,geometry_only_neighbor; LM_head_predicts_token15; LM_top1_p=0.0959
step1000,1000,6574, miles,404,7,705,768,15.033160209655762,20.75489616394043,0.6139103770256042,20.75489616394043,18.98641014099121,24.5181941986084,24.487548828125,ba4200f2147fd670cb3176b45c21ec8db342bb5433dca502d9a14f74b108d8a1,32973, scaffold,2,0.20140968263149261,0.011710196733474731,4.444134730211775,moderate_separation,False,"[{""token_id"": 32973, ""token"": "" scaffold"", ""value"": 0.20140968263149261}, {""token_id"": 25554, ""token"": ""ocarcinoma"", ""value"": 0.18969948589801788}, {""token_id"": 44489, ""token"": "" Naples"", ""value"": 0.18803557753562927}, {""token_id"": 42636, ""token"": ""Hb"", ""value"": 0.18412569165229797}, {""token_id"": 19544, ""token"": "" Cohen"", ""value"": 0.18191929161548615}]",32973, scaffold,2,24.357086181640625,"[{""token_id"": 32973, ""token"": "" scaffold"", ""value"": 24.357086181640625}, {""token_id"": 44489, ""token"": "" Naples"", ""value"": 24.371362686157227}, {""token_id"": 25554, ""token"": ""ocarcinoma"", ""value"": 24.37158203125}, {""token_id"": 42636, ""token"": ""Hb"", ""value"": 24.37337303161621}, {""token_id"": 19544, ""token"": "" Cohen"", ""value"": 24.379945755004883}]",15,.,8666,0.12435752153396606,0.7949361801147461,0.6584730744361877,"[{""token_id"": 15, ""token"": ""."", ""value"": 0.12435752153396606}, {""token_id"": 27, ""token"": "":"", ""value"": 0.05616110935807228}, {""token_id"": 16, ""token"": ""/"", ""value"": 0.029911313205957413}, {""token_id"": 313, ""token"": "" ("", ""value"": 0.01831081323325634}, {""token_id"": 14, ""token"": ""-"", ""value"": 0.016024088487029076}]",False,geometry_only_neighbor; LM_head_predicts_token15; LM_top1_p=0.1244
step1000,1000,8107, reverse,31,5,705,768,15.688471794128418,22.895727157592773,0.6552547812461853,17.173994064331055,16.00372314453125,23.955060958862305,23.94255256652832,70961b808a17c2bb653c0dd37dc5892d744cee37476f063f11f84da1a8df32c8,28805, Rav,30,0.20559005439281464,0.022786378860473633,4.6231283283173195,moderate_separation,False,"[{""token_id"": 28805, ""token"": "" Rav"", ""value"": 0.20559005439281464}, {""token_id"": 48185, ""token"": "" Α"", ""value"": 0.182803675532341}, {""token_id"": 16987, ""token"": "" 05"", ""value"": 0.1805983930826187}, {""token_id"": 48412, ""token"": ""ipers"", ""value"": 0.16149839758872986}, {""token_id"": 42636, ""token"": ""Hb"", ""value"": 0.161077618598938}]",28805, Rav,30,23.809036254882812,"[{""token_id"": 28805, ""token"": "" Rav"", ""value"": 23.809036254882812}, {""token_id"": 48185, ""token"": "" Α"", ""value"": 23.826976776123047}, {""token_id"": 16987, ""token"": "" 05"", ""value"": 23.828189849853516}, {""token_id"": 42636, ""token"": ""Hb"", ""value"": 23.84404754638672}, {""token_id"": 35403, ""token"": "" Newman"", ""value"": 23.844253540039062}]",15,.,8666,0.08315793424844742,0.1553025245666504,0.6978150606155396,"[{""token_id"": 15, ""token"": ""."", ""value"": 0.08315793424844742}, {""token_id"": 27, ""token"": "":"", ""value"": 0.07119617611169815}, {""token_id"": 13, ""token"": "","", ""value"": 0.02013333886861801}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.014524433761835098}, {""token_id"": 313, ""token"": "" ("", ""value"": 0.013074004091322422}]",False,geometry_only_neighbor; LM_head_predicts_token15; LM_top1_p=0.0832
step1000,1000,8330, Wednesday,22,5,705,768,11.184815406799316,18.513500213623047,0.42600366473197937,18.513500213623047,19.251907348632812,26.252513885498047,26.25520896911621,3512720e9f59eaef3df608aa072e261dcb645059cee90e3d876d81053ba9d4fa,42636,Hb,0,0.18990910053253174,0.009645864367485046,4.192248865529493,moderate_separation,False,"[{""token_id"": 42636, ""token"": ""Hb"", ""value"": 0.18990910053253174}, {""token_id"": 16987, ""token"": "" 05"", ""value"": 0.1802632361650467}, {""token_id"": 44489, ""token"": "" Naples"", ""value"": 0.17828962206840515}, {""token_id"": 25028, ""token"": ""ernate"", ""value"": 0.1706148087978363}, {""token_id"": 23537, ""token"": ""rar"", ""value"": 0.168417289853096}]",42636,Hb,0,26.136550903320312,"[{""token_id"": 42636, ""token"": ""Hb"", ""value"": 26.136550903320312}, {""token_id"": 16987, ""token"": "" 05"", ""value"": 26.140230178833008}, {""token_id"": 44489, ""token"": "" Naples"", ""value"": 26.144935607910156}, {""token_id"": 23537, ""token"": ""rar"", ""value"": 26.150981903076172}, {""token_id"": 25028, ""token"": ""ernate"", ""value"": 26.151960372924805}]",15,.,8666,0.10351453721523285,0.6083803176879883,0.6883443593978882,"[{""token_id"": 15, ""token"": ""."", ""value"": 0.10351453721523285}, {""token_id"": 27, ""token"": "":"", ""value"": 0.05633588880300522}, {""token_id"": 16, ""token"": ""/"", ""value"": 0.016948292031884193}, {""token_id"": 14, ""token"": ""-"", ""value"": 0.014099923893809319}, {""token_id"": 51, ""token"": ""R"", ""value"": 0.013337119482457638}]",False,geometry_only_neighbor; LM_head_predicts_token15; LM_top1_p=0.1035
step1000,1000,12999, cerem,24,5,705,768,9.300315856933594,15.855644226074219,0.3427940011024475,9.604726791381836,6.985010147094727,27.20417594909668,27.130916595458984,02265090c5ab0e2b52c2047210c9fe70f5cb64261159615554661d28d85e20f7,28805, Rav,30,0.19537568092346191,0.01291397213935852,4.352238153971491,moderate_separation,False,"[{""token_id"": 28805, ""token"": "" Rav"", ""value"": 0.19537568092346191}, {""token_id"": 48185, ""token"": "" Α"", ""value"": 0.1824617087841034}, {""token_id"": 42636, ""token"": ""Hb"", ""value"": 0.17725983262062073}, {""token_id"": 48412, ""token"": ""ipers"", ""value"": 0.17189475893974304}, {""token_id"": 16987, ""token"": "" 05"", ""value"": 0.17013868689537048}]",28805, Rav,30,27.003398895263672,"[{""token_id"": 28805, ""token"": "" Rav"", ""value"": 27.003398895263672}, {""token_id"": 48185, ""token"": "" Α"", ""value"": 27.014455795288086}, {""token_id"": 42636, ""token"": ""Hb"", ""value"": 27.02048110961914}, {""token_id"": 37063, ""token"": "" Bengal"", ""value"": 27.0223388671875}, {""token_id"": 16987, ""token"": "" 05"", ""value"": 27.022632598876953}]",27,:,0,0.08781274408102036,0.014492034912109375,0.677460789680481,"[{""token_id"": 27, ""token"": "":"", ""value"": 0.08781274408102036}, {""token_id"": 15, ""token"": ""."", ""value"": 0.08654933422803879}, {""token_id"": 16, ""token"": ""/"", ""value"": 0.018503861501812935}, {""token_id"": 313, ""token"": "" ("", ""value"": 0.014079057611525059}, {""token_id"": 13, ""token"": "","", ""value"": 0.011438996531069279}]",False,geometry_only_neighbor; LM_head_predicts_token27; LM_top1_p=0.0878
step1000,1000,14290, documented,48,6,705,768,10.73886775970459,14.96493148803711,0.40310603380203247,11.902873992919922,8.46963882446289,26.667158126831055,26.640304565429688,fc1aa14669ebfc12ed76dd89715c234020859b9d73da9fbed6e88eb04a996011,28805, Rav,30,0.19039380550384521,0.014302462339401245,4.226372879798065,moderate_separation,False,"[{""token_id"": 28805, ""token"": "" Rav"", ""value"": 0.19039380550384521}, {""token_id"": 42636, ""token"": ""Hb"", ""value"": 0.17609134316444397}, {""token_id"": 25554, ""token"": ""ocarcinoma"", ""value"": 0.17513006925582886}, {""token_id"": 47000, ""token"": "" ENG"", ""value"": 0.1729075312614441}, {""token_id"": 48185, ""token"": "" Α"", ""value"": 0.1726876050233841}]",28805, Rav,30,26.516435623168945,"[{""token_id"": 28805, ""token"": "" Rav"", ""value"": 26.516435623168945}, {""token_id"": 32973, ""token"": "" scaffold"", ""value"": 26.530698776245117}, {""token_id"": 48185, ""token"": "" Α"", ""value"": 26.53071403503418}, {""token_id"": 42636, ""token"": ""Hb"", ""value"": 26.530799865722656}, {""token_id"": 47000, ""token"": "" ENG"", ""value"": 26.533044815063477}]",15,.,8666,0.09785600006580353,0.14182233810424805,0.665997326374054,"[{""token_id"": 15, ""token"": ""."", ""value"": 0.09785600006580353}, {""token_id"": 27, ""token"": "":"", ""value"": 0.08491703122854233}, {""token_id"": 16, ""token"": ""/"", ""value"": 0.021897852420806885}, {""token_id"": 313, ""token"": "" ("", ""value"": 0.01662910357117653}, {""token_id"": 13, ""token"": "","", ""value"": 0.01239545177668333}]",False,geometry_only_neighbor; LM_head_predicts_token15; LM_top1_p=0.0979
step1000,1000,14890, Iowa,39,6,705,768,7.4641618728637695,14.118785858154297,0.2692162096500397,10.794132232666016,5.954586982727051,27.727500915527344,27.725528717041016,42cfe9bdc98b28a9302ef2878ff61662eaf433010f8b7797305c1e8e82c534a3,48185, Α,1,0.1866903007030487,0.00032201409339904785,4.1627400885116,low_separation,False,"[{""token_id"": 48185, ""token"": "" Α"", ""value"": 0.1866903007030487}, {""token_id"": 28805, ""token"": "" Rav"", ""value"": 0.18636828660964966}, {""token_id"": 16987, ""token"": "" 05"", ""value"": 0.18552935123443604}, {""token_id"": 42636, ""token"": ""Hb"", ""value"": 0.1798570305109024}, {""token_id"": 48412, ""token"": ""ipers"", ""value"": 0.17851610481739044}]",28805, Rav,30,27.6041316986084,"[{""token_id"": 28805, ""token"": "" Rav"", ""value"": 27.6041316986084}, {""token_id"": 48185, ""token"": "" Α"", ""value"": 27.605981826782227}, {""token_id"": 16987, ""token"": "" 05"", ""value"": 27.606456756591797}, {""token_id"": 37063, ""token"": "" Bengal"", ""value"": 27.612625122070312}, {""token_id"": 42636, ""token"": ""Hb"", ""value"": 27.613176345825195}]",27,:,0,0.08260709792375565,0.024253368377685547,0.6886395812034607,"[{""token_id"": 27, ""token"": "":"", ""value"": 0.08260709792375565}, {""token_id"": 15, ""token"": ""."", ""value"": 0.08062770217657089}, {""token_id"": 16, ""token"": ""/"", ""value"": 0.014872631058096886}, {""token_id"": 14, ""token"": ""-"", ""value"": 0.011059454642236233}, {""token_id"": 313, ""token"": "" ("", ""value"": 0.010518009774386883}]",False,geometry_only_neighbor; LM_head_predicts_token27; LM_top1_p=0.0826
step1000,1000,17270,idding,6,2,705,768,15.559347152709961,21.836782455444336,0.6467005014419556,17.42925453186035,17.42719841003418,24.12757682800293,24.059587478637695,b9baf9e0dfd5281f45f2c3ad17e742fe4a2d8156d8fc36df65380e336eae1c1a,28805, Rav,30,0.20280516147613525,0.022940725088119507,4.548253181628293,moderate_separation,False,"[{""token_id"": 28805, ""token"": "" Rav"", ""value"": 0.20280516147613525}, {""token_id"": 48185, ""token"": "" Α"", ""value"": 0.17986443638801575}, {""token_id"": 16987, ""token"": "" 05"", ""value"": 0.1776742786169052}, {""token_id"": 42636, ""token"": ""Hb"", ""value"": 0.16621136665344238}, {""token_id"": 48412, ""token"": ""ipers"", ""value"": 0.16330435872077942}]",28805, Rav,30,23.927974700927734,"[{""token_id"": 28805, ""token"": "" Rav"", ""value"": 23.927974700927734}, {""token_id"": 48185, ""token"": "" Α"", ""value"": 23.945985794067383}, {""token_id"": 16987, ""token"": "" 05"", ""value"": 23.947193145751953}, {""token_id"": 42636, ""token"": ""Hb"", ""value"": 23.957592010498047}, {""token_id"": 35403, ""token"": "" Newman"", ""value"": 23.959562301635742}]",15,.,8666,0.08783350139856339,0.1726360321044922,0.6915381550788879,"[{""token_id"": 15, ""token"": ""."", ""value"": 0.08783350139856339}, {""token_id"": 27, ""token"": "":"", ""value"": 0.07390695810317993}, {""token_id"": 13, ""token"": "","", ""value"": 0.018850434571504593}, {""token_id"": 313, ""token"": "" ("", ""value"": 0.014263428747653961}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.013694868423044682}]",False,geometry_only_neighbor; LM_head_predicts_token15; LM_top1_p=0.0878
step1000,1000,18998, imagined,11,3,705,768,9.904061317443848,13.550312995910645,0.3672981262207031,13.550312995910645,9.938272476196289,26.94401741027832,26.96463966369629,79dae48b8354d886643b3a9e19354e862323a21cd477a7b15ec4aa0fdb60d1db,44489, Naples,12,0.19627484679222107,0.009499669075012207,4.296368339562875,moderate_separation,False,"[{""token_id"": 44489, ""token"": "" Naples"", ""value"": 0.19627484679222107}, {""token_id"": 32973, ""token"": "" scaffold"", ""value"": 0.18677517771720886}, {""token_id"": 25554, ""token"": ""ocarcinoma"", ""value"": 0.1843179613351822}, {""token_id"": 42636, ""token"": ""Hb"", ""value"": 0.1839866042137146}, {""token_id"": 19544, ""token"": "" Cohen"", ""value"": 0.1792289912700653}]",44489, Naples,12,26.84214973449707,"[{""token_id"": 44489, ""token"": "" Naples"", ""value"": 26.84214973449707}, {""token_id"": 32973, ""token"": "" scaffold"", ""value"": 26.843517303466797}, {""token_id"": 42636, ""token"": ""Hb"", ""value"": 26.84973907470703}, {""token_id"": 25554, ""token"": ""ocarcinoma"", ""value"": 26.85143280029297}, {""token_id"": 19544, ""token"": "" Cohen"", ""value"": 26.858015060424805}]",15,.,8666,0.12941233813762665,0.7016305923461914,0.6409424543380737,"[{""token_id"": 15, ""token"": ""."", ""value"": 0.12941233813762665}, {""token_id"": 27, ""token"": "":"", ""value"": 0.0641595646739006}, {""token_id"": 16, ""token"": ""/"", ""value"": 0.034905143082141876}, {""token_id"": 313, ""token"": "" ("", ""value"": 0.015825090929865837}, {""token_id"": 14, ""token"": ""-"", ""value"": 0.015150387771427631}]",False,geometry_only_neighbor; LM_head_predicts_token15; LM_top1_p=0.1294
step1000,1000,19211, cabinet,33,5,705,768,9.290436744689941,16.025650024414062,0.34241873025894165,9.509772300720215,14.047749519348145,27.148019790649414,27.13180160522461,4d023d50c0f108a13279f87672dea6cb4c1a891f06f911b1ad2aaeace0c1a054,28805, Rav,30,0.19513434171676636,0.01249849796295166,4.347841705928961,moderate_separation,False,"[{""token_id"": 28805, ""token"": "" Rav"", ""value"": 0.19513434171676636}, {""token_id"": 48185, ""token"": "" Α"", ""value"": 0.1826358437538147}, {""token_id"": 42636, ""token"": ""Hb"", ""value"": 0.17739498615264893}, {""token_id"": 48412, ""token"": ""ipers"", ""value"": 0.17238470911979675}, {""token_id"": 16987, ""token"": "" 05"", ""value"": 0.17135187983512878}]",28805, Rav,30,27.004453659057617,"[{""token_id"": 28805, ""token"": "" Rav"", ""value"": 27.004453659057617}, {""token_id"": 48185, ""token"": "" Α"", ""value"": 27.015220642089844}, {""token_id"": 42636, ""token"": ""Hb"", ""value"": 27.02127456665039}, {""token_id"": 16987, ""token"": "" 05"", ""value"": 27.022680282592773}, {""token_id"": 37063, ""token"": "" Bengal"", ""value"": 27.023038864135742}]",27,:,0,0.0876435935497284,0.01883411407470703,0.6783653497695923,"[{""token_id"": 27, ""token"": "":"", ""value"": 0.0876435935497284}, {""token_id"": 15, ""token"": ""."", ""value"": 0.08600835502147675}, {""token_id"": 16, ""token"": ""/"", ""value"": 0.01825854182243347}, {""token_id"": 313, ""token"": "" ("", ""value"": 0.013904527761042118}, {""token_id"": 13, ""token"": "","", ""value"": 0.011395509354770184}]",False,geometry_only_neighbor; LM_head_predicts_token27; LM_top1_p=0.0876
step1000,1000,21825, clones,2,0,705,768,9.934671401977539,21.52944564819336,0.371574342250824,10.457523345947266,11.459076881408691,26.70876121520996,26.736698150634766,36b6a236f21f0ab0e04db7b544b74d5103e7a3f5085ee91629a064f84a5ceee6,16987, 05,52,0.2049093395471573,0.016789361834526062,4.646116023666184,moderate_separation,False,"[{""token_id"": 16987, ""token"": "" 05"", ""value"": 0.2049093395471573}, {""token_id"": 28805, ""token"": "" Rav"", ""value"": 0.18811997771263123}, {""token_id"": 48185, ""token"": "" Α"", ""value"": 0.1858484148979187}, {""token_id"": 48412, ""token"": ""ipers"", ""value"": 0.17305660247802734}, {""token_id"": 7170, ""token"": "" advance"", ""value"": 0.1658729910850525}]",16987, 05,52,26.604572296142578,"[{""token_id"": 16987, ""token"": "" 05"", ""value"": 26.604572296142578}, {""token_id"": 28805, ""token"": "" Rav"", ""value"": 26.614391326904297}, {""token_id"": 48185, ""token"": "" Α"", ""value"": 26.61803436279297}, {""token_id"": 48412, ""token"": ""ipers"", ""value"": 26.62987518310547}, {""token_id"": 37063, ""token"": "" Bengal"", ""value"": 26.632030487060547}]",27,:,0,0.0638304352760315,0.11382198333740234,0.715815007686615,"[{""token_id"": 27, ""token"": "":"", ""value"": 0.0638304352760315}, {""token_id"": 15, ""token"": ""."", ""value"": 0.05696335434913635}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.013581383042037487}, {""token_id"": 13, ""token"": "","", ""value"": 0.01317569799721241}, {""token_id"": 1628, ""token"": ""“"", ""value"": 0.012470884248614311}]",False,geometry_only_neighbor; LM_head_predicts_token27; LM_top1_p=0.0638
