active_dim,actual_eval_states,batch_index,burn_in_steps,checkpoint,dataset,dataset_config,dataset_split,device,dtype,eval_steps,experiment,git_commit,input_shape,input_space,logit_temperature,method,model,nearby_distance,operator_update,projection_mode,projection_next,projection_value,residual_alpha,sample_index,sequence_length,state_norm,step_delta,step_index,target,timestamp,token_mode,tokenizer,pca_summary_value,pca_summary_next
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,2.2067525386810303,direct,fixed_random,-0.036351125687360764,-0.05103619024157524,1.0,1,64,3.8668882846832275,3.287260055541992,4,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m,-0.6080489628153518,-0.4012893261323251
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,2.3511712551116943,direct,fixed_random,-0.0434015616774559,-0.036351125687360764,1.0,1,64,3.6288788318634033,2.903759717941284,5,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m,-0.4012893261323251,-0.07863597542088922
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,2.7059879302978516,direct,fixed_random,-0.077180415391922,-0.0434015616774559,1.0,1,64,3.6995739936828613,3.0797104835510254,6,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m,-0.07863597542088922,0.07950330699360744
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,2.864841938018799,direct,fixed_random,-0.02138248085975647,-0.077180415391922,1.0,1,64,3.7084896564483643,3.0703353881835938,7,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m,0.07950330699360744,0.008924443119897945
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,2.8262977600097656,direct,fixed_random,-0.056699857115745544,-0.02138248085975647,1.0,1,64,3.6193687915802,3.310620069503784,8,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m,0.008924443119897945,0.16304026596428617
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,2.9880712032318115,direct,fixed_random,-0.026050589978694916,-0.056699857115745544,1.0,1,64,3.674036741256714,3.338298797607422,9,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m,0.16304026596428617,0.3272994070856033
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.1728498935699463,direct,fixed_random,-0.04411882162094116,-0.026050589978694916,1.0,1,64,3.6829049587249756,3.46165132522583,10,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m,0.3272994070856033,0.16753131208597716
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.008327007293701,direct,fixed_random,-0.030871303752064705,-0.04411882162094116,1.0,1,64,3.7257602214813232,3.4327235221862793,11,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m,0.16753131208597716,-0.18073965742497927
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,2.6421282291412354,direct,fixed_random,-0.06081722676753998,-0.030871303752064705,1.0,1,64,3.6416234970092773,3.3574156761169434,12,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m,-0.18073965742497927,-0.045217807112461685
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,2.747469425201416,direct,fixed_random,-0.04369683563709259,-0.06081722676753998,1.0,1,64,3.709521532058716,3.1291873455047607,13,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m,-0.045217807112461685,0.23782607243918447
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.022939682006836,direct,fixed_random,-0.031358569860458374,-0.04369683563709259,1.0,1,64,3.444247007369995,3.1140308380126953,14,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m,0.23782607243918447,0.24520725318513734
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.124856948852539,direct,fixed_random,-0.043062835931777954,-0.031358569860458374,1.0,1,64,3.8604238033294678,3.658724546432495,15,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m,0.24520725318513734,0.29625095512162253
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.052130937576294,direct,fixed_random,-0.02696380205452442,-0.043062835931777954,1.0,1,64,3.549377679824829,2.890043020248413,16,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m,0.29625095512162253,0.5530780811274195
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.2584903240203857,direct,fixed_random,-0.05769132822751999,-0.02696380205452442,1.0,1,64,3.419982671737671,2.5588951110839844,17,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m,0.5530780811274195,0.9067171118068698
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.701748847961426,direct,fixed_random,-0.030866103246808052,-0.05769132822751999,1.0,1,64,3.7210614681243896,3.0687479972839355,18,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m,0.9067171118068698,0.3933184383479944
