active_dim,actual_eval_states,batch_index,burn_in_steps,checkpoint,dataset,dataset_config,dataset_split,device,dtype,eval_steps,experiment,git_commit,input_shape,input_space,logit_temperature,method,model,nearby_distance,operator_update,projection_mode,projection_next,projection_value,residual_alpha,sample_index,sequence_length,state_norm,step_delta,step_index,target,timestamp,token_mode,tokenizer,section_value,crossing_order
3584,32,0,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.4108791649341583,direct,fixed_random,-0.028633181005716324,-0.02891022339463234,1.0,0,64,1.3129805326461792,0.4329174757003784,10,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m,0.004814803600311279,0
3584,32,0,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.5638308525085449,direct,fixed_random,-0.02860628440976143,-0.028605898842215538,1.0,0,64,1.308166742324829,1.4577212823496666e-05,19,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m,1.0132789611816406e-06,1
3584,32,0,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.39297622442245483,direct,fixed_random,,-0.02860638126730919,1.0,0,64,1.3081696033477783,1.8799095414578915e-05,31,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m,3.874301910400391e-06,2
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.008327007293701,direct,fixed_random,-0.030871303752064705,-0.04411882162094116,1.0,1,64,3.7257602214813232,3.4327235221862793,11,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m,0.016754627227783203,0
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,2.747469425201416,direct,fixed_random,-0.04369683563709259,-0.06081722676753998,1.0,1,64,3.709521532058716,3.1291873455047607,13,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m,0.0005159378051757812,1
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.124856948852539,direct,fixed_random,-0.043062835931777954,-0.031358569860458374,1.0,1,64,3.8604238033294678,3.658724546432495,15,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m,0.15141820907592773,2
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.701748847961426,direct,fixed_random,-0.030866103246808052,-0.05769132822751999,1.0,1,64,3.7210614681243896,3.0687479972839355,18,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m,0.01205587387084961,3
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.2352540493011475,direct,fixed_random,-0.04946467652916908,-0.04589218273758888,1.0,1,64,3.989499807357788,3.6001529693603516,22,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m,0.28049421310424805,4
