active_dim,actual_eval_states,batch_index,burn_in_steps,checkpoint,dataset,dataset_config,dataset_split,device,dtype,eval_steps,experiment,git_commit,input_shape,input_space,logit_temperature,method,model,nearby_distance,operator_update,projection_mode,projection_next,projection_value,residual_alpha,sample_index,sequence_length,state_norm,step_delta,step_index,target,timestamp,token_mode,tokenizer
3584,32,0,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.4108791649341583,direct,fixed_random,-0.028633181005716324,-0.02891022339463234,1.0,0,64,1.3129805326461792,0.4329174757003784,10,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m
3584,32,0,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.509200930595398,direct,fixed_random,-0.028607945889234543,-0.028633181005716324,1.0,0,64,1.3087393045425415,0.01915622688829899,11,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m
3584,32,0,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.5676767230033875,direct,fixed_random,-0.028606504201889038,-0.028607945889234543,1.0,0,64,1.3082141876220703,0.00170535733923316,12,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m
3584,32,0,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.6037877798080444,direct,fixed_random,-0.02860603854060173,-0.028606504201889038,1.0,0,64,1.3081718683242798,0.00012205670645926148,13,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m
3584,32,0,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.5884577035903931,direct,fixed_random,-0.028606468811631203,-0.02860603854060173,1.0,0,64,1.3081691265106201,2.152472188754473e-05,14,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m
3584,32,0,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.5511586666107178,direct,fixed_random,-0.028605986386537552,-0.028606468811631203,1.0,0,64,1.3081691265106201,1.5087905921973288e-05,15,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m
3584,32,0,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.7255427241325378,direct,fixed_random,-0.028605565428733826,-0.028605986386537552,1.0,0,64,1.3081700801849365,2.0718223822768778e-05,16,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m
3584,32,0,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.41787177324295044,direct,fixed_random,-0.028605759143829346,-0.028605565428733826,1.0,0,64,1.3081640005111694,1.543664802738931e-05,17,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m
3584,32,0,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.5063158273696899,direct,fixed_random,-0.028605898842215538,-0.028605759143829346,1.0,0,64,1.308165192604065,1.2499763215600979e-05,18,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m
3584,32,0,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.5638308525085449,direct,fixed_random,-0.02860628440976143,-0.028605898842215538,1.0,0,64,1.308166742324829,1.4577212823496666e-05,19,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m
3584,32,0,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.6035513877868652,direct,fixed_random,-0.028606140986084938,-0.02860628440976143,1.0,0,64,1.3081715106964111,1.2786640581907704e-05,20,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m
3584,32,0,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.6197425723075867,direct,fixed_random,-0.028605956584215164,-0.028606140986084938,1.0,0,64,1.3081663846969604,1.1036057912860997e-05,21,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m
3584,32,0,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.5590786337852478,direct,fixed_random,-0.028606053441762924,-0.028605956584215164,1.0,0,64,1.30816650390625,7.349362476816168e-06,22,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m
3584,32,0,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.7010612487792969,direct,fixed_random,-0.028606100007891655,-0.028606053441762924,1.0,0,64,1.3081657886505127,9.804558430914767e-06,23,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m
3584,32,0,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.37857282161712646,direct,fixed_random,-0.02860639989376068,-0.028606100007891655,1.0,0,64,1.308167815208435,9.191287063003983e-06,24,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m
3584,32,0,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.5016375780105591,direct,fixed_random,-0.028605950996279716,-0.02860639989376068,1.0,0,64,1.30817449092865,1.0906639545282815e-05,25,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m
3584,32,0,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.558605968952179,direct,fixed_random,-0.02860608696937561,-0.028605950996279716,1.0,0,64,1.3081672191619873,1.4924175047781318e-05,26,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m
3584,32,0,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.5993730425834656,direct,fixed_random,-0.028606075793504715,-0.02860608696937561,1.0,0,64,1.3081637620925903,1.904187047330197e-05,27,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m
3584,32,0,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.6410626769065857,direct,fixed_random,-0.028606407344341278,-0.028606075793504715,1.0,0,64,1.3081578016281128,1.2770564353559166e-05,28,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m
3584,32,0,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.5845911502838135,direct,fixed_random,-0.02860596589744091,-0.028606407344341278,1.0,0,64,1.3081645965576172,1.2126178262406029e-05,29,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m
3584,32,0,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.7008087635040283,direct,fixed_random,-0.02860638126730919,-0.02860596589744091,1.0,0,64,1.3081656694412231,2.0049186787218787e-05,30,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.24917098879814148,direct,fixed_random,-0.04596111178398132,-0.046466514468193054,1.0,1,64,3.845823287963867,3.7265784740448,0,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.8655849695205688,direct,fixed_random,-0.05535568296909332,-0.04596111178398132,1.0,1,64,3.767259359359741,3.7115213871002197,1,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,1.5938400030136108,direct,fixed_random,-0.03453011065721512,-0.05535568296909332,1.0,1,64,3.7774431705474854,3.7104110717773438,2,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,2.1223690509796143,direct,fixed_random,-0.05103619024157524,-0.03453011065721512,1.0,1,64,3.742060422897339,3.4153199195861816,3,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,2.2067525386810303,direct,fixed_random,-0.036351125687360764,-0.05103619024157524,1.0,1,64,3.8668882846832275,3.287260055541992,4,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,2.3511712551116943,direct,fixed_random,-0.0434015616774559,-0.036351125687360764,1.0,1,64,3.6288788318634033,2.903759717941284,5,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,2.7059879302978516,direct,fixed_random,-0.077180415391922,-0.0434015616774559,1.0,1,64,3.6995739936828613,3.0797104835510254,6,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,2.864841938018799,direct,fixed_random,-0.02138248085975647,-0.077180415391922,1.0,1,64,3.7084896564483643,3.0703353881835938,7,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,2.8262977600097656,direct,fixed_random,-0.056699857115745544,-0.02138248085975647,1.0,1,64,3.6193687915802,3.310620069503784,8,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,2.9880712032318115,direct,fixed_random,-0.026050589978694916,-0.056699857115745544,1.0,1,64,3.674036741256714,3.338298797607422,9,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.1728498935699463,direct,fixed_random,-0.04411882162094116,-0.026050589978694916,1.0,1,64,3.6829049587249756,3.46165132522583,10,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m
