active_dim,actual_eval_states,batch_index,burn_in_steps,checkpoint,dataset,dataset_config,dataset_split,device,dtype,eval_steps,experiment,git_commit,input_shape,input_space,lag_distance_mean,lag_distance_min,lag_distance_std,lag_window,method,model,nearby_growth_ratio,nearby_log_growth_per_step,operator_update,residual_alpha,sample_index,sequence_length,target,timestamp,token_mode,tokenizer
3584,16,0,4,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,16,pythia_dynamical_edge_metrics_smoke,8d357f14794a20029ca3c919ede79629908f598a,"[1, 32, 512]",inputs_embeds,2.8568334579467773,0.258404016494751,3.2431066036224365,1,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.038771131807453,-0.20312995842865111,direct,1.0,0,32,final_hidden,2026-07-09T12:06:29.625999+00:00,nonpad_flattened,EleutherAI/pythia-70m
3584,16,0,4,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,16,pythia_dynamical_edge_metrics_smoke,8d357f14794a20029ca3c919ede79629908f598a,"[1, 32, 512]",inputs_embeds,5.244199275970459,0.5870532989501953,5.503073692321777,2,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.038771131807453,-0.20312995842865111,direct,1.0,0,32,final_hidden,2026-07-09T12:06:29.625999+00:00,nonpad_flattened,EleutherAI/pythia-70m
3584,16,0,4,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,16,pythia_dynamical_edge_metrics_smoke,8d357f14794a20029ca3c919ede79629908f598a,"[1, 32, 512]",inputs_embeds,9.277990341186523,1.5379931926727295,8.31207275390625,4,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.038771131807453,-0.20312995842865111,direct,1.0,0,32,final_hidden,2026-07-09T12:06:29.625999+00:00,nonpad_flattened,EleutherAI/pythia-70m
3584,16,0,4,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,16,pythia_dynamical_edge_metrics_smoke,8d357f14794a20029ca3c919ede79629908f598a,"[1, 32, 512]",inputs_embeds,16.85971450805664,5.618566989898682,10.332773208618164,8,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.038771131807453,-0.20312995842865111,direct,1.0,0,32,final_hidden,2026-07-09T12:06:29.625999+00:00,nonpad_flattened,EleutherAI/pythia-70m
16384,16,1,4,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,16,pythia_dynamical_edge_metrics_smoke,8d357f14794a20029ca3c919ede79629908f598a,"[1, 32, 512]",inputs_embeds,6.412719249725342,0.597251296043396,7.160255432128906,1,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.020324104967012587,-0.24349672878632625,direct,1.0,1,32,final_hidden,2026-07-09T12:06:29.625999+00:00,nonpad_flattened,EleutherAI/pythia-70m
16384,16,1,4,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,16,pythia_dynamical_edge_metrics_smoke,8d357f14794a20029ca3c919ede79629908f598a,"[1, 32, 512]",inputs_embeds,11.807019233703613,1.3562424182891846,12.196257591247559,2,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.020324104967012587,-0.24349672878632625,direct,1.0,1,32,final_hidden,2026-07-09T12:06:29.625999+00:00,nonpad_flattened,EleutherAI/pythia-70m
16384,16,1,4,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,16,pythia_dynamical_edge_metrics_smoke,8d357f14794a20029ca3c919ede79629908f598a,"[1, 32, 512]",inputs_embeds,20.973045349121094,3.5494227409362793,18.51626205444336,4,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.020324104967012587,-0.24349672878632625,direct,1.0,1,32,final_hidden,2026-07-09T12:06:29.625999+00:00,nonpad_flattened,EleutherAI/pythia-70m
16384,16,1,4,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,16,pythia_dynamical_edge_metrics_smoke,8d357f14794a20029ca3c919ede79629908f598a,"[1, 32, 512]",inputs_embeds,38.22248077392578,12.922697067260742,23.077129364013672,8,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.020324104967012587,-0.24349672878632625,direct,1.0,1,32,final_hidden,2026-07-09T12:06:29.625999+00:00,nonpad_flattened,EleutherAI/pythia-70m
