active_dim,actual_eval_states,batch_index,burn_in_steps,checkpoint,dataset,dataset_config,dataset_split,device,dtype,eval_steps,experiment,git_commit,input_shape,input_space,method,model,nearby_distance,operator_update,residual_alpha,sample_index,sequence_length,state_norm,step_delta,step_index,target,timestamp,token_mode,tokenizer
16384,16,1,4,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,16,pythia_dynamical_edge_metrics_smoke,8d357f14794a20029ca3c919ede79629908f598a,"[1, 32, 512]",inputs_embeds,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.0010374366538599133,direct,1.0,1,32,2549.08935546875,5.475449085235596,6,final_hidden,2026-07-09T12:06:29.625999+00:00,nonpad_flattened,EleutherAI/pythia-70m
16384,16,1,4,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,16,pythia_dynamical_edge_metrics_smoke,8d357f14794a20029ca3c919ede79629908f598a,"[1, 32, 512]",inputs_embeds,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.0007867580279707909,direct,1.0,1,32,2549.508056640625,4.225334167480469,7,final_hidden,2026-07-09T12:06:29.625999+00:00,nonpad_flattened,EleutherAI/pythia-70m
16384,16,1,4,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,16,pythia_dynamical_edge_metrics_smoke,8d357f14794a20029ca3c919ede79629908f598a,"[1, 32, 512]",inputs_embeds,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.0006033912068232894,direct,1.0,1,32,2549.82373046875,3.2801148891448975,8,final_hidden,2026-07-09T12:06:29.625999+00:00,nonpad_flattened,EleutherAI/pythia-70m
16384,16,1,4,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,16,pythia_dynamical_edge_metrics_smoke,8d357f14794a20029ca3c919ede79629908f598a,"[1, 32, 512]",inputs_embeds,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.0004755745467264205,direct,1.0,1,32,2550.06298828125,2.55686616897583,9,final_hidden,2026-07-09T12:06:29.625999+00:00,nonpad_flattened,EleutherAI/pythia-70m
16384,16,1,4,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,16,pythia_dynamical_edge_metrics_smoke,8d357f14794a20029ca3c919ede79629908f598a,"[1, 32, 512]",inputs_embeds,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.0003818445256911218,direct,1.0,1,32,2550.245361328125,1.9989323616027832,10,final_hidden,2026-07-09T12:06:29.625999+00:00,nonpad_flattened,EleutherAI/pythia-70m
16384,16,1,4,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,16,pythia_dynamical_edge_metrics_smoke,8d357f14794a20029ca3c919ede79629908f598a,"[1, 32, 512]",inputs_embeds,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.00031008670339360833,direct,1.0,1,32,2550.384521484375,1.566056251525879,11,final_hidden,2026-07-09T12:06:29.625999+00:00,nonpad_flattened,EleutherAI/pythia-70m
16384,16,1,4,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,16,pythia_dynamical_edge_metrics_smoke,8d357f14794a20029ca3c919ede79629908f598a,"[1, 32, 512]",inputs_embeds,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.00026553936186246574,direct,1.0,1,32,2550.4912109375,1.2288366556167603,12,final_hidden,2026-07-09T12:06:29.625999+00:00,nonpad_flattened,EleutherAI/pythia-70m
16384,16,1,4,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,16,pythia_dynamical_edge_metrics_smoke,8d357f14794a20029ca3c919ede79629908f598a,"[1, 32, 512]",inputs_embeds,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.00024095925618894398,direct,1.0,1,32,2550.573486328125,0.9653708934783936,13,final_hidden,2026-07-09T12:06:29.625999+00:00,nonpad_flattened,EleutherAI/pythia-70m
16384,16,1,4,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,16,pythia_dynamical_edge_metrics_smoke,8d357f14794a20029ca3c919ede79629908f598a,"[1, 32, 512]",inputs_embeds,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.00020849368593189865,direct,1.0,1,32,2550.636962890625,0.7590558528900146,14,final_hidden,2026-07-09T12:06:29.625999+00:00,nonpad_flattened,EleutherAI/pythia-70m
16384,16,1,4,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,16,pythia_dynamical_edge_metrics_smoke,8d357f14794a20029ca3c919ede79629908f598a,"[1, 32, 512]",inputs_embeds,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.00019783889001701027,direct,1.0,1,32,2550.68603515625,0.597251296043396,15,final_hidden,2026-07-09T12:06:29.625999+00:00,nonpad_flattened,EleutherAI/pythia-70m
