active_dim,actual_eval_states,batch_index,burn_in_steps,checkpoint,dataset,dataset_config,dataset_split,device,dtype,eval_steps,experiment,git_commit,input_shape,input_space,method,model,operator_update,product_gain_max,product_gain_mean,product_log_gain_max,product_log_gain_mean,product_probes,product_start_count,product_window,residual_alpha,sample_index,sequence_length,target,timestamp,token_mode,tokenizer
3584,16,0,4,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,16,pythia_dynamical_edge_metrics_smoke,8d357f14794a20029ca3c919ede79629908f598a,"[1, 32, 512]",inputs_embeds,paper_style_feedback_dynamics,EleutherAI/pythia-70m,direct,0.23188491726812546,0.23032871343900535,-0.7307570383227766,-0.7341239007560356,2,15,2,1.0,0,32,final_hidden,2026-07-09T12:06:29.625999+00:00,nonpad_flattened,EleutherAI/pythia-70m
3584,16,0,4,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,16,pythia_dynamical_edge_metrics_smoke,8d357f14794a20029ca3c919ede79629908f598a,"[1, 32, 512]",inputs_embeds,paper_style_feedback_dynamics,EleutherAI/pythia-70m,direct,0.06879850728151242,0.06732846197847295,-0.6691433076919641,-0.674543054930141,2,13,4,1.0,0,32,final_hidden,2026-07-09T12:06:29.625999+00:00,nonpad_flattened,EleutherAI/pythia-70m
16384,16,1,4,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,16,pythia_dynamical_edge_metrics_smoke,8d357f14794a20029ca3c919ede79629908f598a,"[1, 32, 512]",inputs_embeds,paper_style_feedback_dynamics,EleutherAI/pythia-70m,direct,0.23030811548233032,0.22876154234011967,-0.7341686170170801,-0.7375375588910107,2,15,2,1.0,1,32,final_hidden,2026-07-09T12:06:29.625999+00:00,nonpad_flattened,EleutherAI/pythia-70m
16384,16,1,4,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,16,pythia_dynamical_edge_metrics_smoke,8d357f14794a20029ca3c919ede79629908f598a,"[1, 32, 512]",inputs_embeds,paper_style_feedback_dynamics,EleutherAI/pythia-70m,direct,0.06741034239530563,0.0665070368693425,-0.6742392062085621,-0.6776118798336291,2,13,4,1.0,1,32,final_hidden,2026-07-09T12:06:29.625999+00:00,nonpad_flattened,EleutherAI/pythia-70m
