experiment,model,checkpoint,sequence_length,sample_index,active_dim,normalized_frobenius_geomean,normalized_frobenius_mean,edge_distance_log,phase_label,diverged,collapsed,burn_in_steps,eval_steps,frobenius_eval_states,frobenius_probes,operator_update,target,token_mode
pythia_dynamical_edge_projection64,EleutherAI/pythia-70m,main,64,0,3584,0.4650667580476352,0.4650668650865555,0.7655743180055096,bounded_nonfixed_like,0,0,8,64,2,2,direct,final_hidden,nonpad_flattened
pythia_dynamical_edge_projection64,EleutherAI/pythia-70m,main,64,1,32768,0.4633671066947282,0.46336711943149567,0.7692356520351173,bounded_nonfixed_like,0,0,8,64,2,2,direct,final_hidden,nonpad_flattened
