active_dim,actual_eval_states,batch_index,burn_in_steps,checkpoint,dataset,dataset_config,dataset_split,device,dtype,eval_steps,experiment,git_commit,input_shape,input_space,method,model,nearby_distance,operator_update,projection_mode,projection_next,projection_value,residual_alpha,sample_index,sequence_length,state_norm,step_delta,step_index,target,timestamp,token_mode,tokenizer,section_value,crossing_order
3584,64,0,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,64,pythia_dynamical_edge_projection64,26b7b5702e85f3f48652a95f9be74e23223244d1,"[1, 64, 512]",inputs_embeds,paper_style_feedback_dynamics,EleutherAI/pythia-70m,7.679132249904796e-05,direct,fixed_random,23.17424964904785,23.174257278442383,1.0,0,64,1193.0543212890625,0.0017490411410108209,32,final_hidden,2026-07-09T12:34:12.832263+00:00,nonpad_flattened,EleutherAI/pythia-70m,6.103515625e-05,0
32768,64,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,64,pythia_dynamical_edge_projection64,26b7b5702e85f3f48652a95f9be74e23223244d1,"[1, 64, 512]",inputs_embeds,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.00023877843341324478,direct,fixed_random,25.915283203125,25.91527557373047,1.0,1,64,3607.45703125,0.005801739636808634,32,final_hidden,2026-07-09T12:34:12.832263+00:00,nonpad_flattened,EleutherAI/pythia-70m,0.000244140625,0
