checkpoint,training_step,dynamic_step,selection_index,token_id,token,wikitext_train_count,frequency_bin,spectral_radius,operator_norm_2,jacobian_frobenius_norm,runtime_seconds,proof_pile2_test_loss
step57000,57000,0,0,21825, clones,2,0,20.153135299682617,121.00786590576172,387.4645690917969,0.505355641245842,3.8563605490184965
step57000,57000,0,1,46808, trustworthy,3,1,18.247783660888672,182.10189819335938,401.2471008300781,0.4758298173546791,3.8563605490184965
step57000,57000,0,2,23778, motive,8,2,21.56064224243164,151.00071716308594,433.2641906738281,0.5100883468985558,3.8563605490184965
step57000,57000,0,3,42548, generosity,8,3,16.19438934326172,131.99766540527344,348.8876037597656,0.5205695144832134,3.8563605490184965
step57000,57000,0,4,29254, critique,18,4,17.86736297607422,163.25918579101562,369.20367431640625,0.4719138778746128,3.8563605490184965
step57000,57000,0,5,19211, cabinet,33,5,21.253219604492188,119.91635131835938,440.5393981933594,0.5057897418737411,3.8563605490184965
step57000,57000,0,6,14290, documented,48,6,15.278556823730469,149.54856872558594,324.8710021972656,0.5319915823638439,3.8563605490184965
step57000,57000,0,7,6574, miles,404,7,21.025381088256836,162.2655792236328,461.7184753417969,0.5059299133718014,3.8563605490184965
step57000,57000,64,0,21825, clones,2,0,0.9844096302986145,2.4478182792663574,14.777546882629395,0.5563270710408688,3.8563605490184965
step57000,57000,64,1,46808, trustworthy,3,1,0.9853967428207397,2.3873825073242188,14.771408081054688,0.489407766610384,3.8563605490184965
step57000,57000,64,2,23778, motive,8,2,1.1437879800796509,4.6477556228637695,15.068198204040527,0.5039323829114437,3.8563605490184965
step57000,57000,64,3,42548, generosity,8,3,0.9964717030525208,6.096065998077393,15.464118003845215,0.49632980301976204,3.8563605490184965
step57000,57000,64,4,29254, critique,18,4,1.1814279556274414,5.7289605140686035,15.446311950683594,0.5547892712056637,3.8563605490184965
step57000,57000,64,5,19211, cabinet,33,5,1.1476179361343384,4.642683029174805,15.059393882751465,0.5706489682197571,3.8563605490184965
step57000,57000,64,6,14290, documented,48,6,1.1049593687057495,4.680330753326416,15.12999153137207,0.5417560301721096,3.8563605490184965
step57000,57000,64,7,6574, miles,404,7,0.999480128288269,6.190741539001465,15.51490306854248,0.566425871104002,3.8563605490184965
step57000,57000,128,0,21825, clones,2,0,0.9850209951400757,1.9300447702407837,13.979174613952637,0.4990871623158455,3.8563605490184965
step57000,57000,128,1,46808, trustworthy,3,1,0.9806434512138367,1.8984296321868896,13.940252304077148,0.5606541000306606,3.8563605490184965
step57000,57000,128,2,23778, motive,8,2,0.998784065246582,2.089409351348877,14.190635681152344,0.5419365614652634,3.8563605490184965
step57000,57000,128,3,42548, generosity,8,3,0.9776071906089783,2.1723785400390625,14.410017013549805,0.5554042868316174,3.8563605490184965
step57000,57000,128,4,29254, critique,18,4,0.999241828918457,2.071579933166504,14.172649383544922,0.5332102067768574,3.8563605490184965
step57000,57000,128,5,19211, cabinet,33,5,0.9962559938430786,2.108905792236328,14.226040840148926,0.5018603652715683,3.8563605490184965
step57000,57000,128,6,14290, documented,48,6,0.9963265657424927,2.013904333114624,14.0881929397583,0.5261140614748001,3.8563605490184965
step57000,57000,128,7,6574, miles,404,7,0.9736857414245605,2.192180871963501,14.46093463897705,0.5514287948608398,3.8563605490184965
step57000,57000,192,0,21825, clones,2,0,1.1823819875717163,5.201728343963623,15.945542335510254,0.5013623461127281,3.8563605490184965
step57000,57000,192,1,46808, trustworthy,3,1,1.1770612001419067,5.819471836090088,15.83090877532959,0.566591203212738,3.8563605490184965
step57000,57000,192,2,23778, motive,8,2,1.2606749534606934,4.014787197113037,15.128789901733398,0.5510153919458389,3.8563605490184965
step57000,57000,192,3,42548, generosity,8,3,0.9205759763717651,4.745754241943359,13.230510711669922,0.5447863452136517,3.8563605490184965
step57000,57000,192,4,29254, critique,18,4,1.262545108795166,3.8699288368225098,15.214693069458008,0.5285575650632381,3.8563605490184965
step57000,57000,192,5,19211, cabinet,33,5,1.0808014869689941,3.503488540649414,14.283709526062012,0.5683020576834679,3.8563605490184965
step57000,57000,192,6,14290, documented,48,6,1.2833671569824219,4.122049331665039,15.45089054107666,0.5147848576307297,3.8563605490184965
step57000,57000,192,7,6574, miles,404,7,0.9463984966278076,1.748566746711731,13.275274276733398,0.548306867480278,3.8563605490184965
step57000,57000,256,0,21825, clones,2,0,0.9997397661209106,2.2750566005706787,14.65207290649414,0.5383587628602982,3.8563605490184965
