checkpoint,training_step,dynamic_step,selection_index,token_id,token,wikitext_train_count,frequency_bin,spectral_radius,operator_norm_2,jacobian_frobenius_norm,runtime_seconds,proof_pile2_test_loss
step33000,33000,0,0,21825, clones,2,0,12.482213020324707,80.99249267578125,268.657470703125,0.541723944246769,3.8664497042459156
step33000,33000,0,1,46808, trustworthy,3,1,12.613948822021484,75.06915283203125,272.5127868652344,0.5304154083132744,3.8664497042459156
step33000,33000,0,2,23778, motive,8,2,17.886075973510742,105.73899841308594,363.0818786621094,0.5313443690538406,3.8664497042459156
step33000,33000,0,3,42548, generosity,8,3,13.523256301879883,111.44831848144531,284.9775695800781,0.5000393055379391,3.8664497042459156
step33000,33000,0,4,29254, critique,18,4,12.734719276428223,107.50424194335938,280.8862609863281,0.5047386661171913,3.8664497042459156
step33000,33000,0,5,19211, cabinet,33,5,15.610709190368652,91.31941223144531,332.714599609375,0.5106631815433502,3.8664497042459156
step33000,33000,0,6,14290, documented,48,6,12.00053882598877,189.69955444335938,288.8518371582031,0.5205317512154579,3.8664497042459156
step33000,33000,0,7,6574, miles,404,7,17.496702194213867,140.6161346435547,391.7677917480469,0.5500694923102856,3.8664497042459156
step33000,33000,64,0,21825, clones,2,0,1.0978251695632935,2.562091588973999,16.511096954345703,0.48508548364043236,3.8664497042459156
step33000,33000,64,1,46808, trustworthy,3,1,1.0588172674179077,2.16990327835083,15.923491477966309,0.5264550186693668,3.8664497042459156
step33000,33000,64,2,23778, motive,8,2,1.0622889995574951,2.2179458141326904,16.231788635253906,0.6517212390899658,3.8664497042459156
step33000,33000,64,3,42548, generosity,8,3,1.075213074684143,2.107403039932251,16.096315383911133,0.582147978246212,3.8664497042459156
step33000,33000,64,4,29254, critique,18,4,1.0492063760757446,2.2227935791015625,15.790270805358887,0.5378389172255993,3.8664497042459156
step33000,33000,64,5,19211, cabinet,33,5,0.999631404876709,2.2152280807495117,15.569294929504395,0.5665147714316845,3.8664497042459156
step33000,33000,64,6,14290, documented,48,6,1.0414633750915527,1.9889768362045288,15.440086364746094,0.5336668416857719,3.8664497042459156
step33000,33000,64,7,6574, miles,404,7,1.0835880041122437,2.360994815826416,16.448020935058594,0.55223348736763,3.8664497042459156
step33000,33000,128,0,21825, clones,2,0,1.2303498983383179,7.411116123199463,17.664737701416016,0.5688411518931389,3.8664497042459156
step33000,33000,128,1,46808, trustworthy,3,1,1.0265625715255737,2.229036331176758,15.755471229553223,0.529047217220068,3.8664497042459156
step33000,33000,128,2,23778, motive,8,2,1.0188606977462769,1.9611351490020752,15.320328712463379,0.5420847907662392,3.8664497042459156
step33000,33000,128,3,42548, generosity,8,3,1.061221957206726,2.11740779876709,15.523155212402344,0.5025222599506378,3.8664497042459156
step33000,33000,128,4,29254, critique,18,4,1.0163843631744385,2.9363203048706055,15.71007251739502,0.48599423468112946,3.8664497042459156
step33000,33000,128,5,19211, cabinet,33,5,1.0620630979537964,2.420081615447998,16.32008171081543,0.5318809412419796,3.8664497042459156
step33000,33000,128,6,14290, documented,48,6,1.0731173753738403,2.0886433124542236,15.971264839172363,0.5146732926368713,3.8664497042459156
step33000,33000,128,7,6574, miles,404,7,1.0100737810134888,2.0547633171081543,15.723163604736328,0.5378228388726711,3.8664497042459156
step33000,33000,192,0,21825, clones,2,0,1.0324844121932983,2.147947072982788,15.971996307373047,0.5672780498862267,3.8664497042459156
step33000,33000,192,1,46808, trustworthy,3,1,1.041727066040039,2.13752818107605,15.998051643371582,0.5285731442272663,3.8664497042459156
step33000,33000,192,2,23778, motive,8,2,1.066648244857788,2.1478466987609863,16.104806900024414,0.5544770248234272,3.8664497042459156
step33000,33000,192,3,42548, generosity,8,3,1.047706127166748,2.0951132774353027,15.908428192138672,0.5940156243741512,3.8664497042459156
step33000,33000,192,4,29254, critique,18,4,1.025341272354126,1.8745964765548706,15.029966354370117,0.5398230813443661,3.8664497042459156
step33000,33000,192,5,19211, cabinet,33,5,1.0608291625976562,1.977043628692627,15.555439949035645,0.5496789291501045,3.8664497042459156
step33000,33000,192,6,14290, documented,48,6,1.0734020471572876,2.2872843742370605,16.185815811157227,0.5427935421466827,3.8664497042459156
