checkpoint,training_step,dynamic_step,selection_index,token_id,token,wikitext_train_count,frequency_bin,spectral_radius,operator_norm_2,jacobian_frobenius_norm,runtime_seconds,proof_pile2_test_loss
step3000,3000,0,0,21825, clones,2,0,15.882590293884277,138.5784149169922,346.16644287109375,0.4771149083971977,4.194796168614948
step3000,3000,0,1,46808, trustworthy,3,1,16.597566604614258,107.82685089111328,346.9639587402344,0.477947223931551,4.194796168614948
step3000,3000,0,2,23778, motive,8,2,16.749650955200195,90.43427276611328,353.980224609375,0.44828520342707634,4.194796168614948
step3000,3000,0,3,42548, generosity,8,3,16.820070266723633,94.12432098388672,356.9398193359375,0.4888825938105583,4.194796168614948
step3000,3000,0,4,29254, critique,18,4,16.344629287719727,98.23860931396484,329.1916809082031,0.4835490733385086,4.194796168614948
step3000,3000,0,5,19211, cabinet,33,5,14.98031234741211,87.28308868408203,317.90911865234375,0.5219611041247845,4.194796168614948
step3000,3000,0,6,14290, documented,48,6,18.65715980529785,127.22770690917969,352.55560302734375,0.5057433061301708,4.194796168614948
step3000,3000,0,7,6574, miles,404,7,22.174659729003906,121.94671630859375,461.144775390625,0.4585762433707714,4.194796168614948
step3000,3000,64,0,21825, clones,2,0,0.9620988965034485,1.5287187099456787,14.198531150817871,0.5461383983492851,4.194796168614948
step3000,3000,64,1,46808, trustworthy,3,1,0.9643310308456421,1.522936224937439,14.163362503051758,0.5436941981315613,4.194796168614948
step3000,3000,64,2,23778, motive,8,2,0.9629273414611816,1.5224401950836182,14.189363479614258,0.5451216250658035,4.194796168614948
step3000,3000,64,3,42548, generosity,8,3,0.9717169404029846,1.5057294368743896,14.10806655883789,0.5390530377626419,4.194796168614948
step3000,3000,64,4,29254, critique,18,4,0.9667153358459473,1.50666344165802,14.13652515411377,0.5522338598966599,4.194796168614948
step3000,3000,64,5,19211, cabinet,33,5,0.9678468108177185,1.530693769454956,14.12949275970459,0.5658722519874573,4.194796168614948
step3000,3000,64,6,14290, documented,48,6,0.9647769331932068,1.5086908340454102,14.157308578491211,0.5698016323149204,4.194796168614948
step3000,3000,64,7,6574, miles,404,7,0.9622218608856201,1.5194592475891113,14.18600082397461,0.5638083964586258,4.194796168614948
step3000,3000,128,0,21825, clones,2,0,0.9581417441368103,1.528908371925354,14.215392112731934,0.5520094037055969,4.194796168614948
step3000,3000,128,1,46808, trustworthy,3,1,0.9584338665008545,1.5278908014297485,14.212342262268066,0.5122663453221321,4.194796168614948
step3000,3000,128,2,23778, motive,8,2,0.9581772089004517,1.5289252996444702,14.215126991271973,0.5528535097837448,4.194796168614948
step3000,3000,128,3,42548, generosity,8,3,0.958801805973053,1.526743769645691,14.208772659301758,0.5432589799165726,4.194796168614948
step3000,3000,128,4,29254, critique,18,4,0.9584960341453552,1.5279231071472168,14.212075233459473,0.5465349219739437,4.194796168614948
step3000,3000,128,5,19211, cabinet,33,5,0.9588219523429871,1.5262008905410767,14.20775318145752,0.5437264107167721,4.194796168614948
step3000,3000,128,6,14290, documented,48,6,0.9583659768104553,1.5283900499343872,14.213428497314453,0.5573080293834209,4.194796168614948
step3000,3000,128,7,6574, miles,404,7,0.9581678509712219,1.5289664268493652,14.215319633483887,0.5788672491908073,4.194796168614948
step3000,3000,192,0,21825, clones,2,0,0.9579663872718811,1.5296128988265991,14.217616081237793,0.556090708822012,4.194796168614948
step3000,3000,192,1,46808, trustworthy,3,1,0.9579849243164062,1.529573678970337,14.217411041259766,0.5358757749199867,4.194796168614948
step3000,3000,192,2,23778, motive,8,2,0.9579669833183289,1.529593586921692,14.217594146728516,0.6229187436401844,4.194796168614948
step3000,3000,192,3,42548, generosity,8,3,0.9580087065696716,1.5294398069381714,14.217148780822754,0.5345830507576466,4.194796168614948
