checkpoint,training_step,dynamic_step,selection_index,token_id,token,wikitext_train_count,frequency_bin,spectral_radius,operator_norm_2,jacobian_frobenius_norm,runtime_seconds,proof_pile2_test_loss
step13000,13000,0,0,21825, clones,2,0,10.679874420166016,64.02580261230469,226.51907348632812,0.5256054140627384,3.9707810916597883
step13000,13000,0,1,46808, trustworthy,3,1,11.247446060180664,64.51372528076172,234.33302307128906,0.4783674478530884,3.9707810916597883
step13000,13000,0,2,23778, motive,8,2,14.574211120605469,103.0241928100586,323.1640319824219,0.49147673323750496,3.9707810916597883
step13000,13000,0,3,42548, generosity,8,3,15.64790153503418,123.21185302734375,332.74481201171875,0.5044688135385513,3.9707810916597883
step13000,13000,0,4,29254, critique,18,4,11.64411735534668,76.89513397216797,247.46498107910156,0.5036287978291512,3.9707810916597883
step13000,13000,0,5,19211, cabinet,33,5,14.935354232788086,84.77399444580078,277.8968505859375,0.7214321233332157,3.9707810916597883
step13000,13000,0,6,14290, documented,48,6,10.357880592346191,65.0411148071289,221.0939483642578,0.5287875570356846,3.9707810916597883
step13000,13000,0,7,6574, miles,404,7,18.8076171875,171.60052490234375,415.0367736816406,0.47220586612820625,3.9707810916597883
step13000,13000,64,0,21825, clones,2,0,0.9403194785118103,1.8495500087738037,15.139907836914062,0.49055028706789017,3.9707810916597883
step13000,13000,64,1,46808, trustworthy,3,1,0.936608612537384,1.8576726913452148,15.158012390136719,0.5041121728718281,3.9707810916597883
step13000,13000,64,2,23778, motive,8,2,0.9479644298553467,1.8559799194335938,15.165876388549805,0.5074954703450203,3.9707810916597883
step13000,13000,64,3,42548, generosity,8,3,0.9494892358779907,1.8308666944503784,15.152556419372559,0.5415375269949436,3.9707810916597883
step13000,13000,64,4,29254, critique,18,4,0.9499579071998596,1.837278962135315,15.164263725280762,0.5402703993022442,3.9707810916597883
step13000,13000,64,5,19211, cabinet,33,5,0.9462978839874268,1.8398938179016113,15.14988899230957,0.515471950173378,3.9707810916597883
step13000,13000,64,6,14290, documented,48,6,0.9459864497184753,1.853728175163269,15.172110557556152,0.47284773364663124,3.9707810916597883
step13000,13000,64,7,6574, miles,404,7,0.9540106654167175,1.8389441967010498,15.20207405090332,0.5163151696324348,3.9707810916597883
step13000,13000,128,0,21825, clones,2,0,0.951292097568512,1.8366795778274536,15.171998023986816,0.5181615017354488,3.9707810916597883
step13000,13000,128,1,46808, trustworthy,3,1,0.9513736963272095,1.8365190029144287,15.172338485717773,0.5171429067850113,3.9707810916597883
step13000,13000,128,2,23778, motive,8,2,0.9512850046157837,1.8366601467132568,15.171856880187988,0.5426927767693996,3.9707810916597883
step13000,13000,128,3,42548, generosity,8,3,0.9515282511711121,1.8365163803100586,15.173680305480957,0.5500970110297203,3.9707810916597883
