checkpoint,training_step,dynamic_step,selection_index,token_id,token,wikitext_train_count,frequency_bin,spectral_radius,operator_norm_2,jacobian_frobenius_norm,runtime_seconds,proof_pile2_test_loss
step41000,41000,0,0,21825, clones,2,0,14.316996574401855,90.5458984375,292.3954162597656,0.5240977630019188,3.8669490814208984
step41000,41000,0,1,46808, trustworthy,3,1,17.532634735107422,180.94313049316406,348.6103515625,0.4673110544681549,3.8669490814208984
step41000,41000,0,2,23778, motive,8,2,18.5443172454834,125.30229949951172,386.5885314941406,0.5289505235850811,3.8669490814208984
step41000,41000,0,3,42548, generosity,8,3,15.024123191833496,91.61431884765625,314.16973876953125,0.5094986744225025,3.8669490814208984
step41000,41000,0,4,29254, critique,18,4,14.488022804260254,110.37821197509766,310.5251159667969,0.4971267841756344,3.8669490814208984
step41000,41000,0,5,19211, cabinet,33,5,17.804622650146484,135.07615661621094,369.5717468261719,0.5495220944285393,3.8669490814208984
step41000,41000,0,6,14290, documented,48,6,11.010245323181152,120.08483123779297,210.0915985107422,0.5305878557264805,3.8669490814208984
step41000,41000,0,7,6574, miles,404,7,18.80634307861328,213.12030029296875,411.14306640625,0.5286230258643627,3.8669490814208984
step41000,41000,64,0,21825, clones,2,0,0.9968217611312866,1.921016812324524,15.093440055847168,0.5347460433840752,3.8669490814208984
step41000,41000,64,1,46808, trustworthy,3,1,1.0339974164962769,1.8518787622451782,15.214964866638184,0.5446889773011208,3.8669490814208984
step41000,41000,64,2,23778, motive,8,2,1.0446751117706299,4.014535903930664,15.666707992553711,0.5494935363531113,3.8669490814208984
step41000,41000,64,3,42548, generosity,8,3,1.06364905834198,4.479974746704102,15.852804183959961,0.5424426905810833,3.8669490814208984
step41000,41000,64,4,29254, critique,18,4,1.0004349946975708,2.224551200866699,15.239242553710938,0.5507067777216434,3.8669490814208984
step41000,41000,64,5,19211, cabinet,33,5,0.9843763113021851,2.133650541305542,14.9444580078125,0.5443019717931747,3.8669490814208984
step41000,41000,64,6,14290, documented,48,6,0.9894229769706726,1.8595799207687378,15.0399169921875,0.545920230448246,3.8669490814208984
step41000,41000,64,7,6574, miles,404,7,0.9995625019073486,1.9832714796066284,15.171833038330078,0.5345095880329609,3.8669490814208984
step41000,41000,128,0,21825, clones,2,0,1.0269100666046143,1.868360996246338,15.259246826171875,0.5621358379721642,3.8669490814208984
step41000,41000,128,1,46808, trustworthy,3,1,1.0036487579345703,1.91817307472229,15.011655807495117,0.5599006600677967,3.8669490814208984
step41000,41000,128,2,23778, motive,8,2,1.0228930711746216,1.9267879724502563,15.393966674804688,0.5457017198204994,3.8669490814208984
step41000,41000,128,3,42548, generosity,8,3,1.068280816078186,2.5325376987457275,15.854679107666016,0.5356999598443508,3.8669490814208984
step41000,41000,128,4,29254, critique,18,4,1.0560939311981201,2.238457679748535,15.74228572845459,0.5306118167936802,3.8669490814208984
step41000,41000,128,5,19211, cabinet,33,5,0.9794316291809082,2.0920796394348145,14.821484565734863,0.5500854775309563,3.8669490814208984
step41000,41000,128,6,14290, documented,48,6,1.0163252353668213,1.8609511852264404,15.162495613098145,0.5310518071055412,3.8669490814208984
step41000,41000,128,7,6574, miles,404,7,1.0641616582870483,4.315201282501221,15.903430938720703,0.534178651869297,3.8669490814208984
