checkpoint,training_step,dynamic_step,selection_index,token_id,token,wikitext_train_count,frequency_bin,spectral_radius,operator_norm_2,jacobian_frobenius_norm,runtime_seconds,proof_pile2_test_loss
step8000,8000,256,3,42548, generosity,8,3,1.0352768898010254,2.1802940368652344,15.94317626953125,0.5230173654854298,4.028237660725911
step8000,8000,256,4,29254, critique,18,4,1.0065698623657227,2.0707266330718994,15.750950813293457,0.5335827134549618,4.028237660725911
step8000,8000,256,5,19211, cabinet,33,5,1.0087970495224,1.9521416425704956,15.399786949157715,0.5405560471117496,4.028237660725911
step8000,8000,256,6,14290, documented,48,6,1.0149433612823486,2.2022106647491455,15.545581817626953,0.5114944130182266,4.028237660725911
step8000,8000,256,7,6574, miles,404,7,1.060212254524231,1.885244369506836,16.601150512695312,0.5337764546275139,4.028237660725911
step8000,8000,320,0,21825, clones,2,0,1.0078147649765015,1.9849580526351929,15.626961708068848,0.5188908874988556,4.028237660725911
step8000,8000,320,1,46808, trustworthy,3,1,1.0057144165039062,2.032302141189575,15.590023040771484,0.5570990294218063,4.028237660725911
step8000,8000,320,2,23778, motive,8,2,1.1000092029571533,2.324437379837036,16.62872314453125,0.49296149238944054,4.028237660725911
step8000,8000,320,3,42548, generosity,8,3,1.048444390296936,2.1310319900512695,16.02884864807129,0.5554457120597363,4.028237660725911
step8000,8000,320,4,29254, critique,18,4,1.0716272592544556,2.1979196071624756,16.088699340820312,0.5259010456502438,4.028237660725911
step8000,8000,320,5,19211, cabinet,33,5,0.9876207113265991,2.000033140182495,15.422226905822754,0.48196951299905777,4.028237660725911
step8000,8000,320,6,14290, documented,48,6,1.0478856563568115,2.2571797370910645,16.225202560424805,0.5419849343597889,4.028237660725911
step8000,8000,320,7,6574, miles,404,7,1.0584454536437988,2.2557830810546875,16.387266159057617,0.5139648355543613,4.028237660725911
step8000,8000,384,0,21825, clones,2,0,0.9852232336997986,2.039062023162842,14.996427536010742,0.5370514132082462,4.028237660725911
step8000,8000,384,1,46808, trustworthy,3,1,1.1071217060089111,2.3852336406707764,16.99437713623047,0.5748578570783138,4.028237660725911
step8000,8000,384,2,23778, motive,8,2,1.001124382019043,1.9441661834716797,15.246550559997559,0.5608111992478371,4.028237660725911
step8000,8000,384,3,42548, generosity,8,3,0.9727303981781006,1.9456039667129517,15.2782564163208,1.3178579770028591,4.028237660725911
step8000,8000,384,4,29254, critique,18,4,1.078772783279419,2.0237696170806885,16.53810691833496,0.5398459993302822,4.028237660725911
step8000,8000,384,5,19211, cabinet,33,5,1.1016128063201904,2.4018824100494385,17.389102935791016,0.5572574064135551,4.028237660725911
step8000,8000,384,6,14290, documented,48,6,1.0285792350769043,1.843338131904602,15.322346687316895,0.48140161484479904,4.028237660725911
step8000,8000,384,7,6574, miles,404,7,1.047736644744873,1.8702905178070068,16.489320755004883,0.5164868868887424,4.028237660725911
step8000,8000,448,0,21825, clones,2,0,1.038249135017395,2.2369699478149414,15.99382209777832,0.5358918383717537,4.028237660725911
step8000,8000,448,1,46808, trustworthy,3,1,1.0187405347824097,1.9746806621551514,15.541656494140625,0.49217430502176285,4.028237660725911
step8000,8000,448,2,23778, motive,8,2,1.0366942882537842,2.1158573627471924,16.40802574157715,0.5071507357060909,4.028237660725911
step8000,8000,448,3,42548, generosity,8,3,1.0544852018356323,2.0764918327331543,16.69107437133789,0.5395461395382881,4.028237660725911
step8000,8000,448,4,29254, critique,18,4,1.0340367555618286,2.220946788787842,16.091753005981445,0.5363421514630318,4.028237660725911
step8000,8000,448,5,19211, cabinet,33,5,1.0076298713684082,2.0610527992248535,15.828476905822754,0.5835300199687481,4.028237660725911
step8000,8000,448,6,14290, documented,48,6,1.0487391948699951,2.1650564670562744,16.029094696044922,0.5388384945690632,4.028237660725911
step8000,8000,448,7,6574, miles,404,7,1.0126125812530518,1.9789619445800781,15.526987075805664,0.5570465922355652,4.028237660725911
step8000,8000,512,0,21825, clones,2,0,0.998511016368866,2.0133447647094727,15.836408615112305,0.6172048784792423,4.028237660725911
step8000,8000,512,1,46808, trustworthy,3,1,0.9911226034164429,1.7653316259384155,15.045618057250977,0.5776855126023293,4.028237660725911
step8000,8000,512,2,23778, motive,8,2,1.0217437744140625,2.077214241027832,15.906393051147461,0.5490462556481361,4.028237660725911
step8000,8000,512,3,42548, generosity,8,3,1.019676685333252,2.1286659240722656,15.88703441619873,0.5212071724236012,4.028237660725911
step8000,8000,512,4,29254, critique,18,4,0.9827251434326172,1.9081175327301025,15.740911483764648,0.5765150785446167,4.028237660725911
step8000,8000,512,5,19211, cabinet,33,5,1.0760802030563354,2.2381880283355713,16.200899124145508,0.5487652011215687,4.028237660725911
step8000,8000,512,6,14290, documented,48,6,1.0491083860397339,1.8675038814544678,16.547893524169922,0.5163228549063206,4.028237660725911
step8000,8000,512,7,6574, miles,404,7,1.1712266206741333,2.15511155128479,17.516080856323242,0.5046224631369114,4.028237660725911
step8000,8000,576,0,21825, clones,2,0,1.0498634576797485,2.181905508041382,16.297788619995117,0.5298903435468674,4.028237660725911
step8000,8000,576,1,46808, trustworthy,3,1,1.0009403228759766,2.081010341644287,15.697858810424805,0.5411571301519871,4.028237660725911
step8000,8000,576,2,23778, motive,8,2,1.022703766822815,1.9076637029647827,16.20398712158203,0.5785281509160995,4.028237660725911
step8000,8000,576,3,42548, generosity,8,3,1.045626163482666,1.87618088722229,15.861349105834961,0.5353534445166588,4.028237660725911
step8000,8000,576,4,29254, critique,18,4,1.0639162063598633,2.1098763942718506,15.899665832519531,0.48789845034480095,4.028237660725911
step8000,8000,576,5,19211, cabinet,33,5,0.9819291234016418,1.9701769351959229,15.22228717803955,0.4982263408601284,4.028237660725911
step8000,8000,576,6,14290, documented,48,6,1.0832685232162476,2.1479873657226562,16.242656707763672,0.5969357490539551,4.028237660725911
step8000,8000,576,7,6574, miles,404,7,1.0005728006362915,2.0897719860076904,15.770894050598145,0.5680410861968994,4.028237660725911
step8000,8000,640,0,21825, clones,2,0,0.9729810357093811,1.9755979776382446,15.28074836730957,0.5087526105344296,4.028237660725911
step8000,8000,640,1,46808, trustworthy,3,1,1.1113520860671997,2.018317699432373,17.186264038085938,0.5207465291023254,4.028237660725911
step8000,8000,640,2,23778, motive,8,2,1.038154125213623,2.0847628116607666,16.192773818969727,0.5333552323281765,4.028237660725911
step8000,8000,640,3,42548, generosity,8,3,0.9927886724472046,2.077084541320801,15.660496711730957,0.5364355370402336,4.028237660725911
step8000,8000,640,4,29254, critique,18,4,0.9887364506721497,1.9461930990219116,15.287101745605469,0.47811468690633774,4.028237660725911
step8000,8000,640,5,19211, cabinet,33,5,1.024767279624939,2.094099283218384,15.977824211120605,0.49336881935596466,4.028237660725911
step8000,8000,640,6,14290, documented,48,6,1.0546578168869019,1.9884908199310303,16.484878540039062,0.5134563967585564,4.028237660725911
step8000,8000,640,7,6574, miles,404,7,1.0704728364944458,2.2849364280700684,16.18730354309082,0.5303469263017178,4.028237660725911
step8000,8000,704,0,21825, clones,2,0,1.0193556547164917,2.1002414226531982,15.96470832824707,0.5882305167615414,4.028237660725911
step8000,8000,704,1,46808, trustworthy,3,1,1.0207343101501465,2.079617500305176,15.865781784057617,0.5941212065517902,4.028237660725911
step8000,8000,704,2,23778, motive,8,2,1.0164058208465576,2.0433366298675537,15.961928367614746,0.5340955443680286,4.028237660725911
step8000,8000,704,3,42548, generosity,8,3,1.1011309623718262,1.9945160150527954,17.516359329223633,0.5766179002821445,4.028237660725911
step8000,8000,704,4,29254, critique,18,4,1.0729026794433594,1.9902926683425903,17.049388885498047,0.5428939461708069,4.028237660725911
step8000,8000,704,5,19211, cabinet,33,5,1.011611819267273,2.079368829727173,15.712997436523438,0.5241441130638123,4.028237660725911
step8000,8000,704,6,14290, documented,48,6,1.0588818788528442,2.2055535316467285,16.308589935302734,0.565405759960413,4.028237660725911
step8000,8000,704,7,6574, miles,404,7,1.0275036096572876,2.1931838989257812,15.850873947143555,0.5449389889836311,4.028237660725911
step8000,8000,768,0,21825, clones,2,0,1.0142351388931274,2.0976803302764893,15.768037796020508,0.9224435165524483,4.028237660725911
step8000,8000,768,1,46808, trustworthy,3,1,1.0091272592544556,1.8063005208969116,15.687067985534668,0.5370184518396854,4.028237660725911
step8000,8000,768,2,23778, motive,8,2,1.0724207162857056,2.26047420501709,16.2291259765625,0.5478489398956299,4.028237660725911
step8000,8000,768,3,42548, generosity,8,3,1.0402525663375854,2.153895854949951,15.91765308380127,0.5491808988153934,4.028237660725911
step8000,8000,768,4,29254, critique,18,4,1.0225799083709717,2.1179630756378174,15.866793632507324,0.5222363583743572,4.028237660725911
step8000,8000,768,5,19211, cabinet,33,5,1.0673086643218994,2.204646110534668,16.080289840698242,0.49611207470297813,4.028237660725911
step8000,8000,768,6,14290, documented,48,6,0.9748882055282593,1.9631314277648926,15.180357933044434,0.5402739271521568,4.028237660725911
step8000,8000,768,7,6574, miles,404,7,0.9532153010368347,2.0031301975250244,15.142021179199219,0.5656909383833408,4.028237660725911
step8000,8000,832,0,21825, clones,2,0,1.0688505172729492,2.1844348907470703,16.051259994506836,0.5452736839652061,4.028237660725911
step8000,8000,832,1,46808, trustworthy,3,1,1.0137100219726562,2.23252010345459,15.925718307495117,0.5691810585558414,4.028237660725911
step8000,8000,832,2,23778, motive,8,2,1.0316734313964844,2.0689992904663086,15.973467826843262,0.5488398522138596,4.028237660725911
step8000,8000,832,3,42548, generosity,8,3,1.0665769577026367,2.325409412384033,16.274673461914062,0.5738650374114513,4.028237660725911
step8000,8000,832,4,29254, critique,18,4,1.0179418325424194,1.8513010740280151,15.53726577758789,0.5433512963354588,4.028237660725911
step8000,8000,832,5,19211, cabinet,33,5,1.007067322731018,1.8483213186264038,15.595574378967285,0.5361813008785248,4.028237660725911
step8000,8000,832,6,14290, documented,48,6,1.0260770320892334,2.1119065284729004,16.00735092163086,0.49023279547691345,4.028237660725911
step8000,8000,832,7,6574, miles,404,7,1.0260473489761353,2.1476387977600098,15.97064208984375,0.5220735780894756,4.028237660725911
step8000,8000,896,0,21825, clones,2,0,1.0023349523544312,1.844892144203186,15.50408935546875,0.5218952521681786,4.028237660725911
step8000,8000,896,1,46808, trustworthy,3,1,1.0065773725509644,2.1018452644348145,15.592022895812988,0.5372714661061764,4.028237660725911
step8000,8000,896,2,23778, motive,8,2,1.0284427404403687,2.2088887691497803,16.062883377075195,0.5289075821638107,4.028237660725911
step8000,8000,896,3,42548, generosity,8,3,0.9744784235954285,1.9738761186599731,15.23177433013916,0.5146362073719501,4.028237660725911
step8000,8000,896,4,29254, critique,18,4,0.9862249493598938,2.0521249771118164,15.627398490905762,0.5476110056042671,4.028237660725911
step8000,8000,896,5,19211, cabinet,33,5,1.0293049812316895,2.052600622177124,15.725646018981934,0.5637932829558849,4.028237660725911
step8000,8000,896,6,14290, documented,48,6,1.0200750827789307,2.1256043910980225,15.725984573364258,0.5573700554668903,4.028237660725911
step8000,8000,896,7,6574, miles,404,7,1.032604455947876,1.851388931274414,16.404163360595703,0.5496438108384609,4.028237660725911
step8000,8000,960,0,21825, clones,2,0,1.0243617296218872,2.051476001739502,15.730084419250488,0.5667920932173729,4.028237660725911
step8000,8000,960,1,46808, trustworthy,3,1,1.0638363361358643,2.242267370223999,16.071964263916016,0.5413011610507965,4.028237660725911
step8000,8000,960,2,23778, motive,8,2,1.0183149576187134,1.8980114459991455,15.900606155395508,0.5333822406828403,4.028237660725911
step8000,8000,960,3,42548, generosity,8,3,1.0225882530212402,2.0340230464935303,15.829940795898438,0.5589130967855453,4.028237660725911
step8000,8000,960,4,29254, critique,18,4,1.0569250583648682,1.9704442024230957,16.891511917114258,0.4976329393684864,4.028237660725911
step8000,8000,960,5,19211, cabinet,33,5,1.022985577583313,2.0456790924072266,15.485602378845215,0.5742397904396057,4.028237660725911
step8000,8000,960,6,14290, documented,48,6,1.0655313730239868,2.214545965194702,16.10126495361328,0.5184640437364578,4.028237660725911
step8000,8000,960,7,6574, miles,404,7,1.0904890298843384,2.1967597007751465,16.292774200439453,0.5379404574632645,4.028237660725911
step8000,8000,1024,0,21825, clones,2,0,1.0141937732696533,1.8745582103729248,15.48721694946289,0.5454384461045265,4.028237660725911
step8000,8000,1024,1,46808, trustworthy,3,1,0.9792213439941406,1.8810291290283203,15.28014087677002,0.5305685587227345,4.028237660725911
step8000,8000,1024,2,23778, motive,8,2,1.0561635494232178,2.081427812576294,15.788771629333496,0.5417093299329281,4.028237660725911
step8000,8000,1024,3,42548, generosity,8,3,0.9980160593986511,2.015181064605713,15.582015991210938,0.5608488619327545,4.028237660725911
step8000,8000,1024,4,29254, critique,18,4,1.0431779623031616,2.178784132003784,15.935239791870117,0.5557838566601276,4.028237660725911
step8000,8000,1024,5,19211, cabinet,33,5,0.9931857585906982,1.9988869428634644,15.457489013671875,0.5373127348721027,4.028237660725911
step8000,8000,1024,6,14290, documented,48,6,0.9983447194099426,1.9017575979232788,15.473343849182129,0.575653750449419,4.028237660725911
step8000,8000,1024,7,6574, miles,404,7,1.1040973663330078,2.148672103881836,16.54642677307129,0.5408369489014149,4.028237660725911
