checkpoint,training_step,dynamic_step,selection_index,token_id,token,wikitext_train_count,frequency_bin,spectral_radius,operator_norm_2,jacobian_frobenius_norm,runtime_seconds,proof_pile2_test_loss
step10000,10000,320,7,6574, miles,404,7,0.97320157289505,1.7329652309417725,15.050658226013184,0.5773405022919178,4.0096223089430065
step10000,10000,384,0,21825, clones,2,0,0.9677459597587585,1.7868932485580444,15.24443531036377,0.5904485434293747,4.0096223089430065
step10000,10000,384,1,46808, trustworthy,3,1,0.9899975657463074,1.841988444328308,15.6371488571167,0.5248193889856339,4.0096223089430065
step10000,10000,384,2,23778, motive,8,2,1.005270004272461,1.7614667415618896,15.377248764038086,0.5443596839904785,4.0096223089430065
step10000,10000,384,3,42548, generosity,8,3,1.028955101966858,1.7907570600509644,15.616758346557617,0.5118775367736816,4.0096223089430065
step10000,10000,384,4,29254, critique,18,4,1.019051194190979,1.7773597240447998,15.513168334960938,0.5208436921238899,4.0096223089430065
step10000,10000,384,5,19211, cabinet,33,5,1.026411771774292,1.787052035331726,15.589278221130371,0.5565414130687714,4.0096223089430065
step10000,10000,384,6,14290, documented,48,6,0.9538110494613647,1.7583491802215576,15.058906555175781,0.5380441024899483,4.0096223089430065
step10000,10000,384,7,6574, miles,404,7,0.9546663165092468,1.763354778289795,15.085870742797852,0.5224989168345928,4.0096223089430065
step10000,10000,448,0,21825, clones,2,0,0.9982014894485474,1.850954532623291,15.696511268615723,0.531765516847372,4.0096223089430065
step10000,10000,448,1,46808, trustworthy,3,1,1.0347849130630493,1.8591302633285522,15.907221794128418,0.5279479548335075,4.0096223089430065
step10000,10000,448,2,23778, motive,8,2,0.9711843729019165,1.7328877449035645,15.02972412109375,0.5261685810983181,4.0096223089430065
step10000,10000,448,3,42548, generosity,8,3,0.9871979355812073,1.742810845375061,15.197284698486328,0.4835439436137676,4.0096223089430065
step10000,10000,448,4,29254, critique,18,4,0.9792549014091492,1.7361410856246948,15.114823341369629,0.5057015046477318,4.0096223089430065
step10000,10000,448,5,19211, cabinet,33,5,0.9849374294281006,1.740793228149414,15.174168586730957,0.519411738961935,4.0096223089430065
step10000,10000,448,6,14290, documented,48,6,0.9837661385536194,1.8154280185699463,15.467705726623535,0.5440968833863735,4.0096223089430065
step10000,10000,448,7,6574, miles,404,7,0.9858241677284241,1.8218961954116821,15.511683464050293,0.5017252936959267,4.0096223089430065
step10000,10000,512,0,21825, clones,2,0,1.0390024185180664,1.8521031141281128,15.905964851379395,0.5144310295581818,4.0096223089430065
step10000,10000,512,1,46808, trustworthy,3,1,1.0346708297729492,1.800158977508545,15.682961463928223,0.5018831491470337,4.0096223089430065
step10000,10000,512,2,23778, motive,8,2,0.9580680131912231,1.7685599327087402,15.117107391357422,0.52319610491395,4.0096223089430065
step10000,10000,512,3,42548, generosity,8,3,0.9629592895507812,1.742113709449768,14.997429847717285,0.5302736684679985,4.0096223089430065
step10000,10000,512,4,29254, critique,18,4,0.9575724005699158,1.7520478963851929,15.029402732849121,0.5132568925619125,4.0096223089430065
step10000,10000,512,5,19211, cabinet,33,5,0.9616832137107849,1.7445201873779297,15.002813339233398,0.46829521656036377,4.0096223089430065
step10000,10000,512,6,14290, documented,48,6,1.0208293199539185,1.8670059442520142,15.858160018920898,0.4686868116259575,4.0096223089430065
step10000,10000,512,7,6574, miles,404,7,1.0244851112365723,1.8666365146636963,15.877336502075195,0.5415385626256466,4.0096223089430065
step10000,10000,576,0,21825, clones,2,0,1.0295051336288452,1.7915840148925781,15.622706413269043,0.5130520239472389,4.0096223089430065
step10000,10000,576,1,46808, trustworthy,3,1,0.9930776953697205,1.7485443353652954,15.256583213806152,0.5400746464729309,4.0096223089430065
step10000,10000,576,2,23778, motive,8,2,0.9874724745750427,1.8288159370422363,15.555754661560059,0.4825783893465996,4.0096223089430065
step10000,10000,576,3,42548, generosity,8,3,0.972028911113739,1.7942849397659302,15.300532341003418,0.52053651958704,4.0096223089430065
step10000,10000,576,4,29254, critique,18,4,0.9801701903343201,1.807538628578186,15.408318519592285,0.5147075988352299,4.0096223089430065
step10000,10000,576,5,19211, cabinet,33,5,0.9742338061332703,1.7978062629699707,15.328940391540527,0.48962176218628883,4.0096223089430065
step10000,10000,576,6,14290, documented,48,6,1.0430887937545776,1.8227661848068237,15.818222999572754,0.5206335932016373,4.0096223089430065
step10000,10000,576,7,6574, miles,404,7,1.041806697845459,1.8171024322509766,15.788155555725098,0.5409703105688095,4.0096223089430065
step10000,10000,640,0,21825, clones,2,0,0.9877249598503113,1.7433626651763916,15.202592849731445,0.4948479197919369,4.0096223089430065
step10000,10000,640,1,46808, trustworthy,3,1,0.9657905697822571,1.7372127771377563,14.994546890258789,0.5282098576426506,4.0096223089430065
step10000,10000,640,2,23778, motive,8,2,1.0281858444213867,1.865033507347107,15.892169952392578,0.5117642357945442,4.0096223089430065
step10000,10000,640,3,42548, generosity,8,3,1.0054982900619507,1.8580025434494019,15.748201370239258,0.5193279460072517,4.0096223089430065
step10000,10000,640,4,29254, critique,18,4,1.0158826112747192,1.8657047748565674,15.825661659240723,0.9078175723552704,4.0096223089430065
step10000,10000,640,5,19211, cabinet,33,5,1.0085657835006714,1.8606958389282227,15.770917892456055,0.5348913036286831,4.0096223089430065
step10000,10000,640,6,14290, documented,48,6,1.0083577632904053,1.7648605108261108,15.407320976257324,0.5227069146931171,4.0096223089430065
step10000,10000,640,7,6574, miles,404,7,1.0043302774429321,1.7604299783706665,15.36783504486084,0.5513985641300678,4.0096223089430065
step10000,10000,704,0,21825, clones,2,0,0.9632384181022644,1.7416530847549438,14.996562004089355,0.5319159403443336,4.0096223089430065
step10000,10000,704,1,46808, trustworthy,3,1,0.9670448303222656,1.78546941280365,15.232707023620605,0.6078992709517479,4.0096223089430065
step10000,10000,704,2,23778, motive,8,2,1.0398751497268677,1.811264157295227,15.754384994506836,0.564122848212719,4.0096223089430065
step10000,10000,704,3,42548, generosity,8,3,1.041831612586975,1.844576358795166,15.895426750183105,0.5789383538067341,4.0096223089430065
step10000,10000,704,4,29254, critique,18,4,1.0437843799591064,1.8303544521331787,15.852727890014648,0.5194162018597126,4.0096223089430065
step10000,10000,704,5,19211, cabinet,33,5,1.0427592992782593,1.840810775756836,15.886858940124512,0.5621323101222515,4.0096223089430065
step10000,10000,704,6,14290, documented,48,6,0.9727410674095154,1.7329415082931519,15.045455932617188,0.5552690885961056,4.0096223089430065
step10000,10000,704,7,6574, miles,404,7,0.9707390666007996,1.732981562614441,15.02541446685791,0.5499213933944702,4.0096223089430065
step10000,10000,768,0,21825, clones,2,0,0.9715426564216614,1.7934575080871582,15.294173240661621,0.5393467098474503,4.0096223089430065
step10000,10000,768,1,46808, trustworthy,3,1,0.9966526031494141,1.8495690822601318,15.687084197998047,0.5381988361477852,4.0096223089430065
step10000,10000,768,2,23778, motive,8,2,1.0003457069396973,1.7560861110687256,15.328705787658691,0.5330794602632523,4.0096223089430065
step10000,10000,768,3,42548, generosity,8,3,1.0241236686706543,1.7838852405548096,15.564994812011719,0.5441202260553837,4.0096223089430065
step10000,10000,768,4,29254, critique,18,4,1.0139023065567017,1.7712339162826538,15.461788177490234,0.4840196669101715,4.0096223089430065
step10000,10000,768,5,19211, cabinet,33,5,1.021429181098938,1.7803393602371216,15.537199974060059,0.4796300679445267,4.0096223089430065
step10000,10000,768,6,14290, documented,48,6,0.9555543661117554,1.7646522521972656,15.09344482421875,0.557822197675705,4.0096223089430065
step10000,10000,768,7,6574, miles,404,7,0.9588015675544739,1.7698701620101929,15.124876022338867,0.5651706419885159,4.0096223089430065
step10000,10000,832,0,21825, clones,2,0,1.0047663450241089,1.8573659658432007,15.74288272857666,0.5053082704544067,4.0096223089430065
step10000,10000,832,1,46808, trustworthy,3,1,1.0383681058883667,1.8534356355667114,15.90719985961914,0.5253990478813648,4.0096223089430065
step10000,10000,832,2,23778, motive,8,2,0.9689316153526306,1.7337795495986938,15.009808540344238,0.5717421732842922,4.0096223089430065
step10000,10000,832,3,42548, generosity,8,3,0.9830614328384399,1.7391562461853027,15.154719352722168,0.5089619234204292,4.0096223089430065
step10000,10000,832,4,29254, critique,18,4,0.9758790135383606,1.7340534925460815,15.07879638671875,0.5375178828835487,4.0096223089430065
step10000,10000,832,5,19211, cabinet,33,5,0.9809795022010803,1.7374355792999268,15.132963180541992,0.5229453332722187,4.0096223089430065
step10000,10000,832,6,14290, documented,48,6,0.986255407333374,1.823522925376892,15.52255916595459,0.5325657427310944,4.0096223089430065
step10000,10000,832,7,6574, miles,404,7,0.9878097772598267,1.8304904699325562,15.565988540649414,0.4774988479912281,4.0096223089430065
step10000,10000,896,0,21825, clones,2,0,1.0415818691253662,1.8454786539077759,15.897064208984375,0.5294201858341694,4.0096223089430065
step10000,10000,896,1,46808, trustworthy,3,1,1.0304282903671265,1.7929755449295044,15.63306999206543,0.571169063448906,4.0096223089430065
step10000,10000,896,2,23778, motive,8,2,0.9617519378662109,1.775246262550354,15.159724235534668,0.5089240968227386,4.0096223089430065
step10000,10000,896,3,42548, generosity,8,3,0.960490882396698,1.7467546463012695,15.009417533874512,0.5629077963531017,4.0096223089430065
step10000,10000,896,4,29254, critique,18,4,0.9541455507278442,1.7578990459442139,15.056680679321289,0.5291139893233776,4.0096223089430065
step10000,10000,896,5,19211, cabinet,33,5,0.9589918255805969,1.7494792938232422,15.019158363342285,0.4901116266846657,4.0096223089430065
step10000,10000,896,6,14290, documented,48,6,1.0253957509994507,1.8663092851638794,15.88138484954834,0.5454655811190605,4.0096223089430065
step10000,10000,896,7,6574, miles,404,7,1.029045581817627,1.8645126819610596,15.89496898651123,0.5366077460348606,4.0096223089430065
step10000,10000,960,0,21825, clones,2,0,1.0247228145599365,1.7847225666046143,15.571282386779785,0.5206790007650852,4.0096223089430065
step10000,10000,960,1,46808, trustworthy,3,1,0.9886022210121155,1.7441312074661255,15.211514472961426,0.5098273493349552,4.0096223089430065
step10000,10000,960,2,23778, motive,8,2,0.9891472458839417,1.8374875783920288,15.609054565429688,0.5864986889064312,4.0096223089430065
step10000,10000,960,3,42548, generosity,8,3,0.9761776328086853,1.8008403778076172,15.353827476501465,0.49549705535173416,4.0096223089430065
step10000,10000,960,4,29254, critique,18,4,0.9835190773010254,1.8147988319396973,15.463239669799805,0.5260865762829781,4.0096223089430065
step10000,10000,960,5,19211, cabinet,33,5,0.9783712029457092,1.8044575452804565,15.382895469665527,0.4806442819535732,4.0096223089430065
step10000,10000,960,6,14290, documented,48,6,1.0413894653320312,1.8157001733779907,15.780147552490234,0.5253457836806774,4.0096223089430065
step10000,10000,960,7,6574, miles,404,7,1.039336085319519,1.8099045753479004,15.746040344238281,0.5029235519468784,4.0096223089430065
step10000,10000,1024,0,21825, clones,2,0,0.9835508465766907,1.739583134651184,15.159753799438477,0.5657149478793144,4.0096223089430065
step10000,10000,1024,1,46808, trustworthy,3,1,0.9636926651000977,1.7408002614974976,14.995357513427734,0.7916409373283386,4.0096223089430065
step10000,10000,1024,2,23778, motive,8,2,1.0325905084609985,1.861580729484558,15.90392017364502,0.5515665113925934,4.0096223089430065
step10000,10000,1024,3,42548, generosity,8,3,1.0110191106796265,1.8626809120178223,15.789457321166992,0.53365084156394,4.0096223089430065
step10000,10000,1024,4,29254, critique,18,4,1.0204594135284424,1.8669956922531128,15.85594367980957,0.5192841291427612,4.0096223089430065
step10000,10000,1024,5,19211, cabinet,33,5,1.0136805772781372,1.8645282983779907,15.809521675109863,0.5273048058152199,4.0096223089430065
step10000,10000,1024,6,14290, documented,48,6,1.0033413171768188,1.759355068206787,15.358155250549316,0.5428378991782665,4.0096223089430065
step10000,10000,1024,7,6574, miles,404,7,0.9994287490844727,1.7551478147506714,15.319649696350098,0.5631231218576431,4.0096223089430065
