checkpoint,training_step,dynamic_step,selection_index,token_id,token,wikitext_train_count,frequency_bin,spectral_radius,operator_norm_2,jacobian_frobenius_norm,runtime_seconds,proof_pile2_test_loss
step25000,25000,128,7,6574, miles,404,7,1.078967571258545,1.8915376663208008,15.981734275817871,0.5076563246548176,3.9027166215200273
step25000,25000,192,0,21825, clones,2,0,1.0092248916625977,1.8512269258499146,15.203044891357422,0.5570448413491249,3.9027166215200273
step25000,25000,192,1,46808, trustworthy,3,1,1.0694835186004639,1.9339516162872314,16.082672119140625,0.5329100303351879,3.9027166215200273
step25000,25000,192,2,23778, motive,8,2,1.032144546508789,1.8813045024871826,16.002700805664062,0.5290285497903824,3.9027166215200273
step25000,25000,192,3,42548, generosity,8,3,1.0374435186386108,1.9244606494903564,15.816292762756348,0.5815785899758339,3.9027166215200273
step25000,25000,192,4,29254, critique,18,4,1.0137838125228882,1.814011573791504,15.286675453186035,0.5779899135231972,3.9027166215200273
step25000,25000,192,5,19211, cabinet,33,5,1.0090899467468262,2.372183084487915,15.369447708129883,0.5185930840671062,3.9027166215200273
step25000,25000,192,6,14290, documented,48,6,1.0089749097824097,2.261624336242676,15.202253341674805,0.4915989749133587,3.9027166215200273
step25000,25000,192,7,6574, miles,404,7,1.055874228477478,1.75373375415802,15.535025596618652,0.5269401222467422,3.9027166215200273
step25000,25000,256,0,21825, clones,2,0,1.0414252281188965,1.814935564994812,15.5851411819458,0.5346493981778622,3.9027166215200273
step25000,25000,256,1,46808, trustworthy,3,1,1.0022172927856445,1.8401762247085571,15.612367630004883,0.5254275985062122,3.9027166215200273
step25000,25000,256,2,23778, motive,8,2,1.0308588743209839,1.9718410968780518,16.0424861907959,0.5466020032763481,3.9027166215200273
step25000,25000,256,3,42548, generosity,8,3,1.017612338066101,3.164191961288452,15.645669937133789,0.5353516153991222,3.9027166215200273
step25000,25000,256,4,29254, critique,18,4,1.0087363719940186,1.8003605604171753,15.397546768188477,0.5499049872159958,3.9027166215200273
step25000,25000,256,5,19211, cabinet,33,5,1.007195234298706,1.8743464946746826,15.68026351928711,0.5266803279519081,3.9027166215200273
step25000,25000,256,6,14290, documented,48,6,1.0543826818466187,2.9317233562469482,16.094188690185547,0.5170805715024471,3.9027166215200273
step25000,25000,256,7,6574, miles,404,7,0.9896851778030396,1.8598597049713135,15.45276165008545,0.5413506627082825,3.9027166215200273
step25000,25000,320,0,21825, clones,2,0,1.0257047414779663,1.886735200881958,15.556644439697266,0.4682250954210758,3.9027166215200273
step25000,25000,320,1,46808, trustworthy,3,1,1.0630481243133545,2.0105741024017334,16.19060516357422,0.5114294998347759,3.9027166215200273
step25000,25000,320,2,23778, motive,8,2,1.085714340209961,1.8680915832519531,16.129470825195312,0.5391163975000381,3.9027166215200273
step25000,25000,320,3,42548, generosity,8,3,0.9943154454231262,1.8233786821365356,14.894943237304688,0.5225003510713577,3.9027166215200273
step25000,25000,320,4,29254, critique,18,4,1.12420654296875,1.9851815700531006,16.82408332824707,0.5210322216153145,3.9027166215200273
step25000,25000,320,5,19211, cabinet,33,5,0.994917094707489,1.7737771272659302,15.005168914794922,0.5364265106618404,3.9027166215200273
step25000,25000,320,6,14290, documented,48,6,0.998938798904419,1.9072551727294922,15.664472579956055,0.5220750160515308,3.9027166215200273
step25000,25000,320,7,6574, miles,404,7,1.0606166124343872,1.88593327999115,16.327295303344727,0.5091229751706123,3.9027166215200273
step25000,25000,384,0,21825, clones,2,0,1.0072749853134155,3.036594867706299,15.702529907226562,0.5097821243107319,3.9027166215200273
step25000,25000,384,1,46808, trustworthy,3,1,1.071962594985962,1.9484634399414062,15.987029075622559,0.5044338591396809,3.9027166215200273
step25000,25000,384,2,23778, motive,8,2,1.0326838493347168,1.8879036903381348,15.29751968383789,0.5561622940003872,3.9027166215200273
step25000,25000,384,3,42548, generosity,8,3,1.003418207168579,1.8047597408294678,15.375576972961426,0.49721209704875946,3.9027166215200273
step25000,25000,384,4,29254, critique,18,4,1.1283950805664062,2.0656235218048096,16.935365676879883,0.5248776488006115,3.9027166215200273
step25000,25000,384,5,19211, cabinet,33,5,1.0001620054244995,1.832651972770691,14.954504013061523,0.5345077104866505,3.9027166215200273
step25000,25000,384,6,14290, documented,48,6,0.9807333946228027,1.72020423412323,14.816181182861328,0.7240594923496246,3.9027166215200273
step25000,25000,384,7,6574, miles,404,7,1.0166261196136475,1.8302347660064697,15.512337684631348,0.562920592725277,3.9027166215200273
step25000,25000,448,0,21825, clones,2,0,1.0095959901809692,2.1966450214385986,15.137287139892578,0.5675354525446892,3.9027166215200273
step25000,25000,448,1,46808, trustworthy,3,1,1.0645506381988525,1.8738995790481567,15.823962211608887,0.7110300920903683,3.9027166215200273
step25000,25000,448,2,23778, motive,8,2,1.0565438270568848,1.8835649490356445,16.03175926208496,0.5620424374938011,3.9027166215200273
step25000,25000,448,3,42548, generosity,8,3,1.0280143022537231,2.4135069847106934,15.986952781677246,0.5597281344234943,3.9027166215200273
step25000,25000,448,4,29254, critique,18,4,1.0233657360076904,1.8178232908248901,15.569646835327148,0.5797255411744118,3.9027166215200273
step25000,25000,448,5,19211, cabinet,33,5,1.0146920680999756,1.8176769018173218,15.667259216308594,0.5759977661073208,3.9027166215200273
step25000,25000,448,6,14290, documented,48,6,1.0068740844726562,1.8099875450134277,15.53990364074707,0.5191787071526051,3.9027166215200273
step25000,25000,448,7,6574, miles,404,7,0.985828161239624,1.8095165491104126,15.408610343933105,0.5894741341471672,3.9027166215200273
step25000,25000,512,0,21825, clones,2,0,1.060579776763916,2.181159019470215,16.463476181030273,0.6958600133657455,3.9027166215200273
step25000,25000,512,1,46808, trustworthy,3,1,1.0223270654678345,1.8494327068328857,15.847460746765137,0.6098943799734116,3.9027166215200273
step25000,25000,512,2,23778, motive,8,2,0.9906005859375,1.8568447828292847,15.538249969482422,0.6114733256399632,3.9027166215200273
step25000,25000,512,3,42548, generosity,8,3,1.0261870622634888,2.038691759109497,15.565576553344727,0.5489911548793316,3.9027166215200273
step25000,25000,512,4,29254, critique,18,4,1.0466758012771606,1.869483232498169,15.335840225219727,0.6216036602854729,3.9027166215200273
step25000,25000,512,5,19211, cabinet,33,5,1.0432910919189453,2.9774768352508545,15.87991714477539,0.5797285474836826,3.9027166215200273
step25000,25000,512,6,14290, documented,48,6,1.0334270000457764,2.9416069984436035,15.899835586547852,0.6057334952056408,3.9027166215200273
step25000,25000,512,7,6574, miles,404,7,1.0757683515548706,1.906864881515503,16.298276901245117,0.5665798299014568,3.9027166215200273
step25000,25000,576,0,21825, clones,2,0,1.0155454874038696,2.9103596210479736,15.613203048706055,0.5462500005960464,3.9027166215200273
step25000,25000,576,1,46808, trustworthy,3,1,1.0859124660491943,1.9967494010925293,16.92552947998047,0.49469010159373283,3.9027166215200273
step25000,25000,576,2,23778, motive,8,2,1.008958101272583,1.7865036725997925,15.189618110656738,0.6090067960321903,3.9027166215200273
step25000,25000,576,3,42548, generosity,8,3,1.0046814680099487,1.944090485572815,15.00551986694336,0.5768466629087925,3.9027166215200273
step25000,25000,576,4,29254, critique,18,4,1.0672475099563599,2.00107479095459,16.71682357788086,0.6765885800123215,3.9027166215200273
step25000,25000,576,5,19211, cabinet,33,5,1.024146556854248,2.127206802368164,15.739270210266113,0.5683974027633667,3.9027166215200273
step25000,25000,576,6,14290, documented,48,6,0.9970112442970276,2.1053175926208496,15.351968765258789,0.6204835921525955,3.9027166215200273
step25000,25000,576,7,6574, miles,404,7,1.0307438373565674,3.0723657608032227,15.813957214355469,0.5548164360225201,3.9027166215200273
step25000,25000,640,0,21825, clones,2,0,0.9979833364486694,1.8090461492538452,14.905524253845215,0.6366938650608063,3.9027166215200273
step25000,25000,640,1,46808, trustworthy,3,1,1.0062962770462036,1.7921929359436035,15.584453582763672,0.5718591511249542,3.9027166215200273
step25000,25000,640,2,23778, motive,8,2,1.0830148458480835,3.1705613136291504,16.768207550048828,0.5329493209719658,3.9027166215200273
step25000,25000,640,3,42548, generosity,8,3,1.0022732019424438,1.8238860368728638,15.677746772766113,0.555338878184557,3.9027166215200273
step25000,25000,640,4,29254, critique,18,4,1.1085141897201538,2.01352596282959,16.40415382385254,0.6216403767466545,3.9027166215200273
step25000,25000,640,5,19211, cabinet,33,5,1.0024819374084473,2.0336363315582275,15.068687438964844,0.6818048767745495,3.9027166215200273
step25000,25000,640,6,14290, documented,48,6,1.0030012130737305,2.2064974308013916,15.206565856933594,0.5388864278793335,3.9027166215200273
step25000,25000,640,7,6574, miles,404,7,0.9893189072608948,1.7328474521636963,14.836699485778809,0.5357605367898941,3.9027166215200273
step25000,25000,704,0,21825, clones,2,0,0.9837801456451416,1.827764630317688,15.531928062438965,0.5879177153110504,3.9027166215200273
step25000,25000,704,1,46808, trustworthy,3,1,1.0156017541885376,1.8297593593597412,15.576485633850098,0.5682612545788288,3.9027166215200273
step25000,25000,704,2,23778, motive,8,2,0.9951275587081909,2.0124268531799316,15.557095527648926,0.5481746233999729,3.9027166215200273
step25000,25000,704,3,42548, generosity,8,3,0.9939136505126953,1.937633752822876,15.26819133758545,0.6083735600113869,3.9027166215200273
step25000,25000,704,4,29254, critique,18,4,1.0529686212539673,1.851745843887329,15.66464900970459,0.5023113563656807,3.9027166215200273
step25000,25000,704,5,19211, cabinet,33,5,1.099104881286621,2.502990245819092,16.856277465820312,0.5889313407242298,3.9027166215200273
step25000,25000,704,6,14290, documented,48,6,1.0028398036956787,1.799560546875,15.34587574005127,0.5735210627317429,3.9027166215200273
step25000,25000,704,7,6574, miles,404,7,1.0148712396621704,1.8204014301300049,15.735322952270508,0.5958514735102654,3.9027166215200273
step25000,25000,768,0,21825, clones,2,0,1.0157902240753174,2.2726588249206543,15.837993621826172,0.5455558896064758,3.9027166215200273
step25000,25000,768,1,46808, trustworthy,3,1,1.0114331245422363,1.7925903797149658,15.297147750854492,0.5029632560908794,3.9027166215200273
step25000,25000,768,2,23778, motive,8,2,0.9888883233070374,1.7258402109146118,14.833876609802246,0.5586347356438637,3.9027166215200273
step25000,25000,768,3,42548, generosity,8,3,1.0060292482376099,2.8657288551330566,15.713360786437988,0.5652469173073769,3.9027166215200273
step25000,25000,768,4,29254, critique,18,4,1.0518264770507812,1.8706377744674683,15.719162940979004,0.4910613000392914,3.9027166215200273
step25000,25000,768,5,19211, cabinet,33,5,1.0254188776016235,3.008043050765991,15.728343963623047,0.47828182205557823,3.9027166215200273
step25000,25000,768,6,14290, documented,48,6,1.0177607536315918,1.82412588596344,15.474767684936523,0.5314285270869732,3.9027166215200273
step25000,25000,768,7,6574, miles,404,7,1.0438960790634155,2.8485755920410156,15.797290802001953,0.5379642434418201,3.9027166215200273
step25000,25000,832,0,21825, clones,2,0,0.999913215637207,2.130986452102661,15.240057945251465,0.4863349124789238,3.9027166215200273
step25000,25000,832,1,46808, trustworthy,3,1,1.021168828010559,1.8339660167694092,15.748932838439941,0.546169750392437,3.9027166215200273
step25000,25000,832,2,23778, motive,8,2,1.0079474449157715,1.8199900388717651,15.626420974731445,0.5319038219749928,3.9027166215200273
step25000,25000,832,3,42548, generosity,8,3,1.0080031156539917,1.8227437734603882,15.512945175170898,0.48681533709168434,3.9027166215200273
step25000,25000,832,4,29254, critique,18,4,1.0202934741973877,1.920864224433899,16.033113479614258,0.6437236815690994,3.9027166215200273
step25000,25000,832,5,19211, cabinet,33,5,1.0000485181808472,1.8780869245529175,14.991815567016602,0.8574777618050575,3.9027166215200273
step25000,25000,832,6,14290, documented,48,6,0.9930855631828308,1.7708052396774292,14.999346733093262,0.8848636001348495,3.9027166215200273
step25000,25000,832,7,6574, miles,404,7,1.024287223815918,1.948380947113037,15.820566177368164,0.5945333205163479,3.9027166215200273
step25000,25000,896,0,21825, clones,2,0,1.0129207372665405,2.9701664447784424,15.671630859375,0.5585636757314205,3.9027166215200273
step25000,25000,896,1,46808, trustworthy,3,1,0.9910450577735901,1.826629400253296,15.303431510925293,0.49372176080942154,3.9027166215200273
step25000,25000,896,2,23778, motive,8,2,0.9938919544219971,1.9133663177490234,15.310667991638184,0.5855156295001507,3.9027166215200273
step25000,25000,896,3,42548, generosity,8,3,1.0046722888946533,1.804369330406189,15.260031700134277,0.5863653309643269,3.9027166215200273
step25000,25000,896,4,29254, critique,18,4,1.0012115240097046,1.8844655752182007,15.537365913391113,0.5369912683963776,3.9027166215200273
step25000,25000,896,5,19211, cabinet,33,5,1.0635638236999512,3.0745818614959717,16.237960815429688,0.4900106228888035,3.9027166215200273
step25000,25000,896,6,14290, documented,48,6,1.084555983543396,3.119203567504883,16.86363410949707,0.5565892271697521,3.9027166215200273
step25000,25000,896,7,6574, miles,404,7,1.0024354457855225,2.959864377975464,15.560473442077637,1.0462037399411201,3.9027166215200273
step25000,25000,960,0,21825, clones,2,0,1.0018975734710693,1.803049921989441,15.458182334899902,0.5223472714424133,3.9027166215200273
step25000,25000,960,1,46808, trustworthy,3,1,0.9846565127372742,1.8801584243774414,15.207263946533203,0.5763350874185562,3.9027166215200273
step25000,25000,960,2,23778, motive,8,2,1.0127922296524048,2.715745687484741,15.49123477935791,0.5385169684886932,3.9027166215200273
step25000,25000,960,3,42548, generosity,8,3,1.0022920370101929,1.7433580160140991,14.85807991027832,0.4945530295372009,3.9027166215200273
step25000,25000,960,4,29254, critique,18,4,1.0304352045059204,1.8855842351913452,15.93115520477295,0.542951088398695,3.9027166215200273
step25000,25000,960,5,19211, cabinet,33,5,1.0184357166290283,2.017202615737915,15.238422393798828,0.5401708483695984,3.9027166215200273
step25000,25000,960,6,14290, documented,48,6,1.0010900497436523,2.075404644012451,15.34006404876709,0.5454678907990456,3.9027166215200273
step25000,25000,960,7,6574, miles,404,7,0.9961447715759277,1.865438461303711,14.912796974182129,0.5178202725946903,3.9027166215200273
step25000,25000,1024,0,21825, clones,2,0,1.0070042610168457,1.802965521812439,15.280797004699707,0.5270390100777149,3.9027166215200273
step25000,25000,1024,1,46808, trustworthy,3,1,1.0384975671768188,2.842064142227173,15.923500061035156,0.538978811353445,3.9027166215200273
step25000,25000,1024,2,23778, motive,8,2,1.0095360279083252,1.8753979206085205,15.677608489990234,0.5557112023234367,3.9027166215200273
step25000,25000,1024,3,42548, generosity,8,3,1.113275170326233,2.3912153244018555,16.93935203552246,0.5604087188839912,3.9027166215200273
step25000,25000,1024,4,29254, critique,18,4,1.0272548198699951,1.9007701873779297,15.964775085449219,0.5448765195906162,3.9027166215200273
step25000,25000,1024,5,19211, cabinet,33,5,0.9875128865242004,1.7276594638824463,14.815739631652832,0.5002182610332966,3.9027166215200273
step25000,25000,1024,6,14290, documented,48,6,0.9923009276390076,1.7887629270553589,15.22692584991455,0.5376390144228935,3.9027166215200273
step25000,25000,1024,7,6574, miles,404,7,1.004226565361023,1.8068466186523438,15.36947250366211,0.5292239338159561,3.9027166215200273
