checkpoint,training_step,dynamic_step,selection_index,token_id,token,wikitext_train_count,frequency_bin,spectral_radius,operator_norm_2,jacobian_frobenius_norm,runtime_seconds,proof_pile2_test_loss
step53000,53000,0,0,21825, clones,2,0,17.270130157470703,138.80650329589844,354.555908203125,0.5157411880791187,3.863184270404634
step53000,53000,0,1,46808, trustworthy,3,1,18.249269485473633,175.2810516357422,387.73419189453125,0.528794951736927,3.863184270404634
step53000,53000,0,2,23778, motive,8,2,18.282188415527344,163.39382934570312,406.0830078125,0.5424174331128597,3.863184270404634
step53000,53000,0,3,42548, generosity,8,3,15.06744384765625,143.6816864013672,319.4752502441406,0.5254639536142349,3.863184270404634
step53000,53000,0,4,29254, critique,18,4,16.017126083374023,136.5174560546875,338.4309387207031,0.5462192185223103,3.863184270404634
step53000,53000,0,5,19211, cabinet,33,5,17.94116973876953,146.67025756835938,381.1256103515625,0.5269044488668442,3.863184270404634
step53000,53000,0,6,14290, documented,48,6,15.60433292388916,179.8096923828125,344.1672668457031,0.5028787329792976,3.863184270404634
step53000,53000,0,7,6574, miles,404,7,18.990694046020508,274.6219787597656,470.5690002441406,0.5525858886539936,3.863184270404634
step53000,53000,64,0,21825, clones,2,0,0.9986936450004578,6.18058443069458,15.306821823120117,0.5682824067771435,3.863184270404634
step53000,53000,64,1,46808, trustworthy,3,1,1.1117585897445679,5.390356540679932,15.490906715393066,0.5340058021247387,3.863184270404634
step53000,53000,64,2,23778, motive,8,2,1.096854567527771,5.15880823135376,15.836785316467285,0.5415575541555882,3.863184270404634
step53000,53000,64,3,42548, generosity,8,3,1.0950387716293335,6.351708889007568,16.153865814208984,0.5639778934419155,3.863184270404634
step53000,53000,64,4,29254, critique,18,4,1.0107781887054443,1.937376856803894,14.146858215332031,0.5399217121303082,3.863184270404634
step53000,53000,64,5,19211, cabinet,33,5,1.0932127237319946,6.089561939239502,16.114463806152344,0.5741899311542511,3.863184270404634
step53000,53000,64,6,14290, documented,48,6,1.0728964805603027,6.562992095947266,15.93588638305664,0.5506470054388046,3.863184270404634
step53000,53000,64,7,6574, miles,404,7,0.975302517414093,2.29986310005188,14.560039520263672,0.5349809490144253,3.863184270404634
step53000,53000,128,0,21825, clones,2,0,1.1109732389450073,4.517126560211182,15.229055404663086,0.5471497103571892,3.863184270404634
step53000,53000,128,1,46808, trustworthy,3,1,1.1260076761245728,5.474272727966309,15.574363708496094,0.5033006556332111,3.863184270404634
step53000,53000,128,2,23778, motive,8,2,0.9882596731185913,5.245885848999023,14.999445915222168,0.5479241721332073,3.863184270404634
step53000,53000,128,3,42548, generosity,8,3,1.1234232187271118,5.1646294593811035,15.41667652130127,0.5365525707602501,3.863184270404634
step53000,53000,128,4,29254, critique,18,4,0.9698371291160583,5.3187575340271,15.079804420471191,0.5691530518233776,3.863184270404634
step53000,53000,128,5,19211, cabinet,33,5,1.1131646633148193,4.81381368637085,15.15918254852295,0.5265355706214905,3.863184270404634
step53000,53000,128,6,14290, documented,48,6,1.1159073114395142,4.302308082580566,15.233968734741211,0.5556050091981888,3.863184270404634
step53000,53000,128,7,6574, miles,404,7,1.0025745630264282,1.8439759016036987,14.154892921447754,0.4957844279706478,3.863184270404634
step53000,53000,192,0,21825, clones,2,0,1.0438706874847412,5.325838565826416,15.496865272521973,0.5392401553690434,3.863184270404634
step53000,53000,192,1,46808, trustworthy,3,1,1.0183004140853882,1.9815740585327148,14.288318634033203,0.5486993193626404,3.863184270404634
step53000,53000,192,2,23778, motive,8,2,1.1265543699264526,4.886378288269043,15.444475173950195,0.5607955306768417,3.863184270404634
step53000,53000,192,3,42548, generosity,8,3,1.0207226276397705,5.45039176940918,15.729792594909668,0.5483004301786423,3.863184270404634
