active_dim,actual_eval_states,batch_index,burn_in_steps,checkpoint,dataset,dataset_config,dataset_split,device,dtype,eval_steps,experiment,git_commit,input_shape,input_space,logit_temperature,method,model,nearby_distance,operator_update,projection_mode,projection_next,projection_value,residual_alpha,sample_index,sequence_length,state_norm,step_delta,step_index,target,timestamp,token_mode,tokenizer
3584,32,0,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_smoke,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,1.0,paper_style_feedback_dynamics,EleutherAI/pythia-70m,2.1889152776566334e-05,direct,fixed_random,-0.011109020560979843,-0.014014620333909988,1.0,0,64,0.596611738204956,0.42862531542778015,29,embedding_expectation,2026-07-11T00:10:18.828588+00:00,nonpad_flattened,EleutherAI/pythia-70m
3584,32,0,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_smoke,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,1.0,paper_style_feedback_dynamics,EleutherAI/pythia-70m,2.3263110051630065e-05,direct,fixed_random,-0.01401500217616558,-0.011109020560979843,1.0,0,64,0.7586803436279297,0.4286234974861145,30,embedding_expectation,2026-07-11T00:10:18.828588+00:00,nonpad_flattened,EleutherAI/pythia-70m
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_smoke,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,1.0,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.00047657405957579613,direct,fixed_random,-0.016431426629424095,-0.012698567472398281,1.0,1,64,1.5484912395477295,0.22872278094291687,0,embedding_expectation,2026-07-11T00:10:18.828588+00:00,nonpad_flattened,EleutherAI/pythia-70m
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_smoke,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,1.0,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.0008605029433965683,direct,fixed_random,-0.02982301265001297,-0.016431426629424095,1.0,1,64,1.8082544803619385,0.7139931321144104,1,embedding_expectation,2026-07-11T00:10:18.828588+00:00,nonpad_flattened,EleutherAI/pythia-70m
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_smoke,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,1.0,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.0015018086414784193,direct,fixed_random,0.0012979190796613693,-0.02982301265001297,1.0,1,64,2.9505486488342285,2.0259883403778076,2,embedding_expectation,2026-07-11T00:10:18.828588+00:00,nonpad_flattened,EleutherAI/pythia-70m
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_smoke,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,1.0,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.003176517318934202,direct,fixed_random,-0.001010748092085123,0.0012979190796613693,1.0,1,64,1.4313886165618896,2.586811065673828,3,embedding_expectation,2026-07-11T00:10:18.828588+00:00,nonpad_flattened,EleutherAI/pythia-70m
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_smoke,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,1.0,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.006268535275012255,direct,fixed_random,-0.01195778138935566,-0.001010748092085123,1.0,1,64,1.46149742603302,1.2389730215072632,4,embedding_expectation,2026-07-11T00:10:18.828588+00:00,nonpad_flattened,EleutherAI/pythia-70m
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_smoke,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,1.0,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.007341738790273666,direct,fixed_random,-0.006620562169700861,-0.01195778138935566,1.0,1,64,1.6549603939056396,1.0650182962417603,5,embedding_expectation,2026-07-11T00:10:18.828588+00:00,nonpad_flattened,EleutherAI/pythia-70m
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_smoke,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,1.0,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.015585650689899921,direct,fixed_random,-0.0018117614090442657,-0.006620562169700861,1.0,1,64,1.8418371677398682,1.1683608293533325,6,embedding_expectation,2026-07-11T00:10:18.828588+00:00,nonpad_flattened,EleutherAI/pythia-70m
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_smoke,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,1.0,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.02538754977285862,direct,fixed_random,0.012616368010640144,-0.0018117614090442657,1.0,1,64,2.0044631958007812,1.4320487976074219,7,embedding_expectation,2026-07-11T00:10:18.828588+00:00,nonpad_flattened,EleutherAI/pythia-70m
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_smoke,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,1.0,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.06643625348806381,direct,fixed_random,0.01488957367837429,0.012616368010640144,1.0,1,64,2.2190141677856445,1.6586426496505737,8,embedding_expectation,2026-07-11T00:10:18.828588+00:00,nonpad_flattened,EleutherAI/pythia-70m
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_smoke,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,1.0,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.1316383183002472,direct,fixed_random,0.008510081097483635,0.01488957367837429,1.0,1,64,2.0187740325927734,1.2377814054489136,9,embedding_expectation,2026-07-11T00:10:18.828588+00:00,nonpad_flattened,EleutherAI/pythia-70m
