checkpoint,window_start,window_end,dynamic_step,selection_index,token_id,token,wikitext_train_count,spectral_radius,spectral_radius_eigenvalue_real,spectral_radius_eigenvalue_imag,spectral_abscissa,max_real_eigenvalue_imag,max_real_eigenvalue_abs,operator_norm_2,operator_norm_sigma2,operator_norm_over_spectral_radius,runtime_seconds
step21000,0,256,256,0,29104, repetitive,16,1.1570230722427368,1.1570230722427368,0.0,1.1570230722427368,0.0,1.1570230722427368,2.0097599029541016,1.9700202941894531,1.7370094060897827,0.6070233471691608
step21000,0,256,256,1,10020, semi,112,0.9958977103233337,0.9856123924255371,0.14276021718978882,0.9856123924255371,0.14276021718978882,0.9958977103233337,1.7798137664794922,1.706807255744934,1.7871451377868652,0.6518804803490639
step21000,0,256,256,2,1941, evidence,284,1.0385570526123047,1.0385570526123047,0.0,1.0385570526123047,0.0,1.0385570526123047,1.7296885251998901,1.7185113430023193,1.6654727458953857,0.6149034760892391
step21000,0,256,256,3,38730, orientations,4,1.097908616065979,1.0972678661346436,0.03750276193022728,1.0972678661346436,0.03750276193022728,1.097908616065979,1.9336618185043335,1.8805071115493774,1.7612229585647583,0.6215558275580406
step21000,256,512,512,0,29104, repetitive,16,1.0198460817337036,1.0189619064331055,0.04245764762163162,1.0189619064331055,0.04245764762163162,1.0198460817337036,2.0608479976654053,1.8995068073272705,2.0207440853118896,0.6083618104457855
step21000,256,512,512,1,10020, semi,112,1.0017385482788086,0.9990934133529663,0.07274904102087021,0.9990934133529663,0.07274904102087021,1.0017385482788086,1.8406519889831543,1.8114864826202393,1.837457537651062,0.6340005397796631
step21000,256,512,512,2,1941, evidence,284,1.0500587224960327,1.049804925918579,0.023084565997123718,1.049804925918579,0.023084565997123718,1.0500587224960327,1.9909371137619019,1.8946921825408936,1.8960245847702026,0.561725739389658
step21000,256,512,512,3,38730, orientations,4,1.0533945560455322,1.0533945560455322,0.0,1.0533945560455322,0.0,1.0533945560455322,1.9566099643707275,1.8960896730422974,1.8574331998825073,0.5699001960456371
step21000,512,768,768,0,29104, repetitive,16,1.001457691192627,0.9937444925308228,0.12405384331941605,0.9937444925308228,0.12405384331941605,1.001457691192627,1.9818130731582642,1.8797129392623901,1.9789284467697144,0.601798839867115
step21000,512,768,768,1,10020, semi,112,1.0804816484451294,1.075722336769104,0.10130169987678528,1.075722336769104,0.10130169987678528,1.0804816484451294,1.8719943761825562,1.8524986505508423,1.7325555086135864,0.6276726499199867
step21000,512,768,768,2,1941, evidence,284,1.0278056859970093,1.0223734378814697,0.10553258657455444,1.0223734378814697,0.10553258657455444,1.0278056859970093,1.9290704727172852,1.8829045295715332,1.8768824338912964,0.6400360316038132
step21000,512,768,768,3,38730, orientations,4,1.0389808416366577,1.0389808416366577,0.0,1.0389808416366577,0.0,1.0389808416366577,1.8910938501358032,1.8419204950332642,1.8201431035995483,0.6275603473186493
step21000,768,1024,1024,0,29104, repetitive,16,0.9935550093650818,0.9898655414581299,0.08554396778345108,0.9898655414581299,0.08554396778345108,0.9935550093650818,1.894883632659912,1.8260390758514404,1.9071753025054932,0.585531834512949
step21000,768,1024,1024,1,10020, semi,112,1.024532437324524,0.991804838180542,0.25688475370407104,1.009582757949829,0.16591694951057434,1.0231255292892456,1.8980116844177246,1.865942358970642,1.852563738822937,0.6803285852074623
step21000,768,1024,1024,2,1941, evidence,284,1.109531044960022,1.109531044960022,0.0,1.109531044960022,0.0,1.109531044960022,1.9854601621627808,1.8892276287078857,1.7894588708877563,0.5875995568931103
step21000,768,1024,1024,3,38730, orientations,4,1.066387414932251,1.063377857208252,0.08006071299314499,1.063377857208252,0.08006071299314499,1.066387414932251,1.9821162223815918,1.882171392440796,1.8587205410003662,0.6115204133093357
step21000,1024,1280,1280,0,29104, repetitive,16,1.1809533834457397,1.1809533834457397,0.0,1.1809533834457397,0.0,1.1809533834457397,2.0544686317443848,1.9818627834320068,1.7396695613861084,0.6445866785943508
step21000,1024,1280,1280,1,10020, semi,112,1.0163516998291016,1.0112990140914917,0.10121774673461914,1.0112990140914917,0.10121774673461914,1.0163516998291016,1.8385976552963257,1.7645316123962402,1.8090171813964844,0.7145640850067139
step21000,1024,1280,1280,2,1941, evidence,284,1.010344386100769,0.9922765493392944,0.1902182251214981,1.006713628768921,0.03969760239124298,1.0074959993362427,1.9474470615386963,1.8314448595046997,1.9275081157684326,0.6665979474782944
step21000,1024,1280,1280,3,38730, orientations,4,1.0240908861160278,1.021531105041504,0.07236182689666748,1.021531105041504,0.07236182689666748,1.0240908861160278,1.8499995470046997,1.8311102390289307,1.806479811668396,0.6615379601716995
step21000,1280,1536,1536,0,29104, repetitive,16,0.9793469309806824,0.9793283939361572,0.006029339507222176,0.9793283939361572,0.006029339507222176,0.9793469309806824,1.793837308883667,1.7180347442626953,1.8316668272018433,0.6271324157714844
step21000,1280,1536,1536,1,10020, semi,112,1.0321333408355713,1.0231313705444336,0.13601985573768616,1.0231313705444336,0.13601985573768616,1.0321333408355713,1.9982439279556274,1.898141622543335,1.936032772064209,0.5971464477479458
step21000,1280,1536,1536,2,1941, evidence,284,1.0539100170135498,1.0539100170135498,0.0,1.0539100170135498,0.0,1.0539100170135498,1.7267160415649414,1.7062854766845703,1.6383904218673706,0.641234502196312
step21000,1280,1536,1536,3,38730, orientations,4,1.1020781993865967,1.1020781993865967,0.0,1.1020781993865967,0.0,1.1020781993865967,1.879085898399353,1.818529486656189,1.7050386667251587,0.6422858014702797
step21000,1536,1792,1792,0,29104, repetitive,16,1.0151842832565308,1.0151842832565308,0.0,1.0151842832565308,0.0,1.0151842832565308,1.800400733947754,1.7926528453826904,1.7734718322753906,0.6341001354157925
step21000,1536,1792,1792,1,10020, semi,112,1.1784940958023071,1.1784940958023071,0.0,1.1784940958023071,0.0,1.1784940958023071,1.9526300430297852,1.9345557689666748,1.6568857431411743,0.6314008720219135
step21000,1536,1792,1792,2,1941, evidence,284,1.0510598421096802,1.050874948501587,0.019715256989002228,1.050874948501587,0.019715256989002228,1.0510598421096802,1.7900258302688599,1.740351915359497,1.703067421913147,0.9349537678062916
step21000,1536,1792,1792,3,38730, orientations,4,1.0372198820114136,1.0372198820114136,0.0,1.0372198820114136,0.0,1.0372198820114136,1.808401346206665,1.7436562776565552,1.743508219718933,0.7177481390535831
step21000,1792,2048,2048,0,29104, repetitive,16,1.0786381959915161,1.0786381959915161,0.0,1.0786381959915161,0.0,1.0786381959915161,3.1223888397216797,1.8708606958389282,2.8947508335113525,0.6607002727687359
step21000,1792,2048,2048,1,10020, semi,112,1.098838210105896,1.0946686267852783,0.09563548117876053,1.0946686267852783,0.09563548117876053,1.098838210105896,1.9113578796386719,1.836287260055542,1.7394351959228516,0.6803181730210781
step21000,1792,2048,2048,2,1941, evidence,284,1.0490316152572632,1.0478332042694092,0.05012838914990425,1.0478332042694092,0.05012838914990425,1.0490316152572632,1.8839982748031616,1.8424915075302124,1.7959403991699219,0.5601940974593163
step21000,1792,2048,2048,3,38730, orientations,4,0.9558836221694946,0.953300952911377,0.07021923363208771,0.953300952911377,0.07021923363208771,0.9558836221694946,1.8328450918197632,1.8036209344863892,1.9174354076385498,0.6259679570794106
