checkpoint,window_start,window_end,dynamic_step,selection_index,token_id,token,wikitext_train_count,spectral_radius,spectral_radius_eigenvalue_real,spectral_radius_eigenvalue_imag,spectral_abscissa,max_real_eigenvalue_imag,max_real_eigenvalue_abs,operator_norm_2,operator_norm_sigma2,operator_norm_over_spectral_radius,runtime_seconds
step7000,1024,1280,1280,2,1941, evidence,284,1.0702317953109741,1.016066312789917,0.3361627757549286,1.065018653869629,0.04041525721549988,1.0657851696014404,2.1463887691497803,1.8683593273162842,2.0055363178253174,0.6217240653932095
step7000,1024,1280,1280,3,38730, orientations,4,1.0927364826202393,1.0839146375656128,0.13857191801071167,1.087011456489563,0.0,1.087011456489563,2.102203607559204,1.8299486637115479,1.923797369003296,0.587695274502039
step7000,1280,1536,1536,0,29104, repetitive,16,1.0488193035125732,1.046891212463379,0.06356654316186905,1.046891212463379,0.06356654316186905,1.0488193035125732,1.8811519145965576,1.7988197803497314,1.7935900688171387,0.642088133841753
step7000,1280,1536,1536,1,10020, semi,112,1.0402264595031738,1.0401908159255981,0.008615486323833466,1.0401908159255981,0.008615486323833466,1.0402264595031738,2.152200698852539,1.8123902082443237,2.0689733028411865,0.6201069056987762
step7000,1280,1536,1536,2,1941, evidence,284,1.0415074825286865,1.0273454189300537,0.1711699664592743,1.0273454189300537,0.1711699664592743,1.0415074825286865,1.8391891717910767,1.7872648239135742,1.765891432762146,0.5950759947299957
step7000,1280,1536,1536,3,38730, orientations,4,1.080238699913025,1.0801753997802734,0.01169330719858408,1.0801753997802734,0.01169330719858408,1.080238699913025,2.1399173736572266,1.8011378049850464,1.9809671640396118,0.6097008176147938
step7000,1536,1792,1792,0,29104, repetitive,16,1.069036602973938,1.0679938793182373,0.04720552638173103,1.0679938793182373,0.04720552638173103,1.069036602973938,2.1121113300323486,1.8382467031478882,1.9757146835327148,0.57997902110219
step7000,1536,1792,1792,1,10020, semi,112,1.0043084621429443,1.0043084621429443,0.0,1.0043084621429443,0.0,1.0043084621429443,1.8124637603759766,1.7308144569396973,1.8046883344650269,1.1642062962055206
step7000,1536,1792,1792,2,1941, evidence,284,1.0371187925338745,1.0371187925338745,0.0,1.0371187925338745,0.0,1.0371187925338745,1.836165428161621,1.810031533241272,1.7704485654830933,0.7149125076830387
step7000,1536,1792,1792,3,38730, orientations,4,1.0588561296463013,1.0588561296463013,0.0,1.0588561296463013,0.0,1.0588561296463013,2.028836965560913,1.7551114559173584,1.9160648584365845,0.5844710320234299
step7000,1792,2048,2048,0,29104, repetitive,16,1.0505212545394897,1.039017915725708,0.1550377458333969,1.039017915725708,0.1550377458333969,1.0505212545394897,2.114297866821289,1.6994980573654175,2.012617826461792,1.1299595274031162
step7000,1792,2048,2048,1,10020, semi,112,1.0015860795974731,0.9909213781356812,0.1457720398902893,0.9947502017021179,0.0,0.9947502017021179,1.818920373916626,1.732137680053711,1.8160400390625,1.0921313092112541
step7000,1792,2048,2048,2,1941, evidence,284,1.006842017173767,1.006842017173767,0.0,1.006842017173767,0.0,1.006842017173767,2.0511627197265625,1.8240782022476196,2.037224054336548,0.664796456694603
step7000,1792,2048,2048,3,38730, orientations,4,1.0834877490997314,1.0352814197540283,0.3195904493331909,1.0352814197540283,0.3195904493331909,1.0834877490997314,1.9563394784927368,1.835703730583191,1.8055944442749023,1.6139681972563267
