checkpoint,window_start,window_end,dynamic_step,selection_index,token_id,token,wikitext_train_count,spectral_radius,spectral_radius_eigenvalue_real,spectral_radius_eigenvalue_imag,spectral_abscissa,max_real_eigenvalue_imag,max_real_eigenvalue_abs,operator_norm_2,operator_norm_sigma2,operator_norm_over_spectral_radius,runtime_seconds
step13000,0,256,256,0,29104, repetitive,16,0.9516436457633972,0.9516436457633972,0.0,0.9516436457633972,0.0,0.9516436457633972,1.83633553981781,1.772020936012268,1.9296462535858154,0.6122561730444431
step13000,0,256,256,1,10020, semi,112,0.9516429305076599,0.9516429305076599,0.0,0.9516429305076599,0.0,0.9516429305076599,1.8362867832183838,1.772023320198059,1.9295964241027832,0.6192738227546215
step13000,0,256,256,2,1941, evidence,284,0.9516446590423584,0.9516446590423584,0.0,0.9516446590423584,0.0,0.9516446590423584,1.8362994194030762,1.7720171213150024,1.9296061992645264,0.6537272110581398
step13000,0,256,256,3,38730, orientations,4,0.951641857624054,0.951641857624054,0.0,0.951641857624054,0.0,0.951641857624054,1.836287498474121,1.772020936012268,1.9295992851257324,0.6092653758823872
step13000,256,512,512,0,29104, repetitive,16,0.9516468048095703,0.9516468048095703,0.0,0.9516468048095703,0.0,0.9516468048095703,1.836307406425476,1.7719801664352417,1.929610252380371,0.790758527815342
step13000,256,512,512,1,10020, semi,112,0.9516420364379883,0.9516420364379883,0.0,0.9516420364379883,0.0,0.9516420364379883,1.8362936973571777,1.7720121145248413,1.929605484008789,0.6424851156771183
step13000,256,512,512,2,1941, evidence,284,0.9516425132751465,0.9516425132751465,0.0,0.9516425132751465,0.0,0.9516425132751465,1.8362523317337036,1.771987795829773,1.9295610189437866,0.5990023948252201
step13000,256,512,512,3,38730, orientations,4,0.9516419768333435,0.9516419768333435,0.0,0.9516419768333435,0.0,0.9516419768333435,1.836307406425476,1.7720290422439575,1.9296200275421143,0.6292143762111664
step13000,512,768,768,0,29104, repetitive,16,0.9516430497169495,0.9516430497169495,0.0,0.9516430497169495,0.0,0.9516430497169495,1.836312174797058,1.7720032930374146,1.9296228885650635,0.6238029040396214
step13000,512,768,768,1,10020, semi,112,0.9516425728797913,0.9516425728797913,0.0,0.9516425728797913,0.0,0.9516425728797913,1.8362748622894287,1.772004246711731,1.9295846223831177,0.7044625580310822
step13000,512,768,768,2,1941, evidence,284,0.9516448378562927,0.9516448378562927,0.0,0.9516448378562927,0.0,0.9516448378562927,1.836300253868103,1.7719664573669434,1.9296066761016846,0.656265702098608
step13000,512,768,768,3,38730, orientations,4,0.9516416788101196,0.9516416788101196,0.0,0.9516416788101196,0.0,0.9516416788101196,1.8362915515899658,1.772020936012268,1.929603934288025,0.6449047923088074
step13000,768,1024,1024,0,29104, repetitive,16,0.9516423344612122,0.9516423344612122,0.0,0.9516423344612122,0.0,0.9516423344612122,1.8362634181976318,1.7720019817352295,1.9295730590820312,0.6349056400358677
step13000,768,1024,1024,1,10020, semi,112,0.951642632484436,0.951642632484436,0.0,0.951642632484436,0.0,0.951642632484436,1.8363152742385864,1.771989345550537,1.9296269416809082,0.6254941448569298
step13000,768,1024,1024,2,1941, evidence,284,0.9516456723213196,0.9516456723213196,0.0,0.9516456723213196,0.0,0.9516456723213196,1.8363063335418701,1.7720152139663696,1.9296114444732666,0.6372311264276505
step13000,768,1024,1024,3,38730, orientations,4,0.9516469240188599,0.9516469240188599,0.0,0.9516469240188599,0.0,0.9516469240188599,1.8362765312194824,1.7719793319702148,1.9295775890350342,0.6284838132560253
step13000,1024,1280,1280,0,29104, repetitive,16,0.9516428709030151,0.9516428709030151,0.0,0.9516428709030151,0.0,0.9516428709030151,1.836242914199829,1.7720149755477905,1.9295504093170166,0.6235369928181171
step13000,1024,1280,1280,1,10020, semi,112,0.9516426920890808,0.9516426920890808,0.0,0.9516426920890808,0.0,0.9516426920890808,1.8363085985183716,1.771971583366394,1.9296197891235352,0.6342181116342545
step13000,1024,1280,1280,2,1941, evidence,284,0.9516417980194092,0.9516417980194092,0.0,0.9516417980194092,0.0,0.9516417980194092,1.8362420797348022,1.7720189094543457,1.9295517206192017,0.6495300084352493
step13000,1024,1280,1280,3,38730, orientations,4,0.9516463279724121,0.9516463279724121,0.0,0.9516463279724121,0.0,0.9516463279724121,1.8363072872161865,1.772015929222107,1.929611086845398,0.6365684382617474
step13000,1280,1536,1536,0,29104, repetitive,16,0.9516457319259644,0.9516457319259644,0.0,0.9516457319259644,0.0,0.9516457319259644,1.8362460136413574,1.7720023393630981,1.929547905921936,0.624841958284378
step13000,1280,1536,1536,1,10020, semi,112,0.9516417384147644,0.9516417384147644,0.0,0.9516417384147644,0.0,0.9516417384147644,1.836289644241333,1.7720030546188354,1.929601788520813,0.6575551740825176
step13000,1280,1536,1536,2,1941, evidence,284,0.9516416192054749,0.9516416192054749,0.0,0.9516416192054749,0.0,0.9516416192054749,1.8363240957260132,1.772035837173462,1.9296382665634155,0.6365753784775734
step13000,1280,1536,1536,3,38730, orientations,4,0.9516468644142151,0.9516468644142151,0.0,0.9516468644142151,0.0,0.9516468644142151,1.8362499475479126,1.7720235586166382,1.9295496940612793,0.6673061773180962
step13000,1536,1792,1792,0,29104, repetitive,16,0.9516440033912659,0.9516440033912659,0.0,0.9516440033912659,0.0,0.9516440033912659,1.8363009691238403,1.7719786167144775,1.9296091794967651,0.6311492808163166
step13000,1536,1792,1792,1,10020, semi,112,0.9516421556472778,0.9516421556472778,0.0,0.9516421556472778,0.0,0.9516421556472778,1.8363330364227295,1.7720028162002563,1.929646611213684,0.5911873653531075
step13000,1536,1792,1792,2,1941, evidence,284,0.9516417980194092,0.9516417980194092,0.0,0.9516417980194092,0.0,0.9516417980194092,1.8362613916397095,1.7719806432724,1.9295719861984253,0.6051172278821468
step13000,1536,1792,1792,3,38730, orientations,4,0.9516435265541077,0.9516435265541077,0.0,0.9516435265541077,0.0,0.9516435265541077,1.8363248109817505,1.772005558013916,1.9296351671218872,0.6086140237748623
step13000,1792,2048,2048,0,29104, repetitive,16,0.9516444802284241,0.9516444802284241,0.0,0.9516444802284241,0.0,0.9516444802284241,1.8362821340560913,1.772010326385498,1.9295884370803833,0.6236982308328152
step13000,1792,2048,2048,1,10020, semi,112,0.9516440629959106,0.9516440629959106,0.0,0.9516440629959106,0.0,0.9516440629959106,1.8363125324249268,1.7720060348510742,1.9296212196350098,0.6148075200617313
step13000,1792,2048,2048,2,1941, evidence,284,0.9516433477401733,0.9516433477401733,0.0,0.9516433477401733,0.0,0.9516433477401733,1.8362599611282349,1.7720234394073486,1.9295673370361328,0.6403043419122696
step13000,1792,2048,2048,3,38730, orientations,4,0.9516425132751465,0.9516425132751465,0.0,0.9516425132751465,0.0,0.9516425132751465,1.83625066280365,1.7719815969467163,1.929559350013733,0.6245145574212074
