checkpoint,window_start,window_end,dynamic_step,selection_index,token_id,token,wikitext_train_count,spectral_radius,spectral_radius_eigenvalue_real,spectral_radius_eigenvalue_imag,spectral_abscissa,max_real_eigenvalue_imag,max_real_eigenvalue_abs,operator_norm_2,operator_norm_sigma2,operator_norm_over_spectral_radius,runtime_seconds
step29000,0,256,256,0,29104, repetitive,16,0.9919158816337585,0.9715437889099121,0.19999948143959045,0.9715437889099121,0.19999948143959045,0.9919158816337585,1.812153697013855,1.7459965944290161,1.8269227743148804,0.6341695748269558
step29000,0,256,256,1,10020, semi,112,1.0207401514053345,1.0056277513504028,0.1749953180551529,1.0056277513504028,0.1749953180551529,1.0207401514053345,1.864058256149292,1.7861359119415283,1.8261829614639282,0.6523135490715504
step29000,0,256,256,2,1941, evidence,284,1.0336329936981201,1.0195086002349854,0.17029209434986115,1.0195086002349854,0.17029209434986115,1.0336329936981201,1.8719751834869385,1.7841650247573853,1.8110636472702026,0.6275972612202168
step29000,0,256,256,3,38730, orientations,4,1.0090351104736328,0.993928849697113,0.17394591867923737,0.993928849697113,0.17394591867923737,1.0090351104736328,1.8505178689956665,1.7735931873321533,1.8339478969573975,0.646112784743309
step29000,256,512,512,0,29104, repetitive,16,0.9378986954689026,0.9051560759544373,0.24565520882606506,0.9352986812591553,0.05407645180821419,0.9368606805801392,1.7474794387817383,1.68827223777771,1.8631856441497803,0.5814682208001614
step29000,256,512,512,1,10020, semi,112,0.9708638787269592,0.9515581130981445,0.19264961779117584,0.9515581130981445,0.19264961779117584,0.9708638787269592,1.7592339515686035,1.708644151687622,1.812029480934143,0.6275826320052147
step29000,256,512,512,2,1941, evidence,284,0.9921852946281433,0.971633791923523,0.2008965164422989,0.971633791923523,0.2008965164422989,0.9921852946281433,1.8074511289596558,1.7430009841918945,1.82168710231781,0.6571260094642639
step29000,256,512,512,3,38730, orientations,4,0.9491435289382935,0.9313154220581055,0.18309837579727173,0.9345759153366089,0.05964543670415878,0.9364773035049438,1.7473256587982178,1.6961119174957275,1.8409498929977417,0.6422257982194424
step29000,512,768,768,0,29104, repetitive,16,1.041629433631897,1.0264601707458496,0.1771194487810135,1.0264601707458496,0.1771194487810135,1.041629433631897,1.868180274963379,1.7720115184783936,1.7935171127319336,0.6562716774642467
step29000,512,768,768,1,10020, semi,112,0.9965580105781555,0.9950224161148071,0.055301737040281296,0.9950224161148071,0.055301737040281296,0.9965580105781555,1.8004369735717773,1.721766710281372,1.8066554069519043,0.6367673985660076
step29000,512,768,768,2,1941, evidence,284,0.9404715299606323,0.9084538817405701,0.24330684542655945,0.9304264783859253,0.06252722442150116,0.932525098323822,1.749609351158142,1.6893237829208374,1.8603533506393433,0.6548776775598526
step29000,512,768,768,3,38730, orientations,4,1.0327636003494263,1.0196068286895752,0.16432462632656097,1.0271977186203003,0.07141467928886414,1.0296772718429565,1.8325061798095703,1.7480252981185913,1.7743713855743408,0.590833056718111
step29000,768,1024,1024,0,29104, repetitive,16,0.9967141151428223,0.9813380837440491,0.17439790070056915,0.9813380837440491,0.17439790070056915,0.9967141151428223,1.8370221853256226,1.7633311748504639,1.843078374862671,0.6074752099812031
step29000,768,1024,1024,1,10020, semi,112,1.0271539688110352,1.0127898454666138,0.17117831110954285,1.0127898454666138,0.17117831110954285,1.0271539688110352,1.8711909055709839,1.793997883796692,1.8217238187789917,0.6272156797349453
step29000,768,1024,1024,2,1941, evidence,284,1.03971529006958,1.0246174335479736,0.17654186487197876,1.0246174335479736,0.17654186487197876,1.03971529006958,1.8701280355453491,1.7743977308273315,1.7986924648284912,0.6416855789721012
step29000,768,1024,1024,3,38730, orientations,4,1.0204564332962036,1.005426287651062,0.17449714243412018,1.005426287651062,0.17449714243412018,1.0204564332962036,1.8642257452011108,1.7868976593017578,1.8268548250198364,0.647466029971838
step29000,1024,1280,1280,0,29104, repetitive,16,0.9393884539604187,0.9377543926239014,0.055383920669555664,0.9377543926239014,0.055383920669555664,0.9393884539604187,1.7439961433410645,1.6904276609420776,1.8565229177474976,0.574512705206871
step29000,1024,1280,1280,1,10020, semi,112,0.9851009845733643,0.9646230936050415,0.19981543719768524,0.9646230936050415,0.19981543719768524,0.9851009845733643,1.7760289907455444,1.722275733947754,1.8028903007507324,0.6177469529211521
step29000,1024,1280,1280,2,1941, evidence,284,0.9918242692947388,0.9762622714042664,0.1750066578388214,0.9762622714042664,0.1750066578388214,0.9918242692947388,1.8325427770614624,1.7601121664047241,1.8476486206054688,0.6339571364223957
step29000,1024,1280,1280,3,38730, orientations,4,0.9681084752082825,0.9490258693695068,0.1912691444158554,0.9490258693695068,0.1912691444158554,0.9681084752082825,1.7571935653686523,1.7067800760269165,1.8150792121887207,0.6778298392891884
step29000,1280,1536,1536,0,29104, repetitive,16,1.0443869829177856,1.03029203414917,0.17100462317466736,1.0316104888916016,0.07051216065883636,1.0340174436569214,1.8505165576934814,1.7586967945098877,1.7718687057495117,0.6000449545681477
step29000,1280,1536,1536,1,10020, semi,112,0.9675668478012085,0.9450980424880981,0.20730501413345337,0.9586441516876221,0.04603127762675285,0.9597486853599548,1.7753242254257202,1.70444655418396,1.8348336219787598,0.6613931879401207
step29000,1280,1536,1536,2,1941, evidence,284,0.9398511052131653,0.9382709264755249,0.054476894438266754,0.9382709264755249,0.054476894438266754,0.9398511052131653,1.7437506914138794,1.6892112493515015,1.855347752571106,0.674703311175108
step29000,1280,1536,1536,3,38730, orientations,4,1.00267493724823,1.000945806503296,0.058859683573246,1.000945806503296,0.058859683573246,1.00267493724823,1.8045456409454346,1.725417137145996,1.7997314929962158,0.6466282308101654
step29000,1536,1792,1792,0,29104, repetitive,16,1.0136759281158447,0.9986270666122437,0.17401932179927826,0.9986270666122437,0.17401932179927826,1.0136759281158447,1.8561394214630127,1.778634786605835,1.8310974836349487,0.6737608835101128
step29000,1536,1792,1792,1,10020, semi,112,1.0329573154449463,1.0191738605499268,0.16818253695964813,1.0191738605499268,0.16818253695964813,1.0329573154449463,1.8741064071655273,1.7894022464752197,1.8143116235733032,0.587695375084877
step29000,1536,1792,1792,2,1941, evidence,284,1.045298457145691,1.0308921337127686,0.17294566333293915,1.0312716960906982,0.06923802196979523,1.0335934162139893,1.8549251556396484,1.7614325284957886,1.7745411396026611,0.6556778363883495
step29000,1536,1792,1792,3,38730, orientations,4,1.0263383388519287,1.0118236541748047,0.17199784517288208,1.0118236541748047,0.17199784517288208,1.0263383388519287,1.8705536127090454,1.793810486793518,1.822550654411316,0.5955632664263248
step29000,1792,2048,2048,0,29104, repetitive,16,0.9553722143173218,0.9372028112411499,0.1854371279478073,0.9372028112411499,0.1854371279478073,0.9553722143173218,1.7500249147415161,1.69940185546875,1.8317729234695435,0.6402301527559757
