checkpoint,window_start,window_end,dynamic_step,selection_index,token_id,token,wikitext_train_count,spectral_radius,spectral_radius_eigenvalue_real,spectral_radius_eigenvalue_imag,spectral_abscissa,max_real_eigenvalue_imag,max_real_eigenvalue_abs,operator_norm_2,operator_norm_sigma2,operator_norm_over_spectral_radius,runtime_seconds
step61000,0,256,256,0,29104, repetitive,16,0.8999238610267639,0.8999238610267639,0.0,0.8999238610267639,0.0,0.8999238610267639,1.9083049297332764,1.568732500076294,2.120518207550049,0.6569877080619335
step61000,0,256,256,1,10020, semi,112,0.8999044895172119,0.8999044895172119,0.0,0.8999044895172119,0.0,0.8999044895172119,1.9082642793655396,1.5687475204467773,2.120518684387207,0.6763555370271206
step61000,0,256,256,2,1941, evidence,284,0.8999574184417725,0.8999574184417725,0.0,0.8999574184417725,0.0,0.8999574184417725,1.9082958698272705,1.568748116493225,2.120429039001465,0.6704704090952873
step61000,0,256,256,3,38730, orientations,4,0.8998467922210693,0.8998467922210693,0.0,0.8998467922210693,0.0,0.8998467922210693,1.9082227945327759,1.5685944557189941,2.1206085681915283,0.6685969196259975
step61000,256,512,512,0,29104, repetitive,16,0.8999428153038025,0.8999428153038025,0.0,0.8999428153038025,0.0,0.8999428153038025,1.9082194566726685,1.5687466859817505,2.1203784942626953,0.5905836559832096
step61000,256,512,512,1,10020, semi,112,0.899932861328125,0.899932861328125,0.0,0.899932861328125,0.0,0.899932861328125,1.9082555770874023,1.5687081813812256,2.1204421520233154,0.6367369331419468
step61000,256,512,512,2,1941, evidence,284,0.8998531103134155,0.8998531103134155,0.0,0.8998531103134155,0.0,0.8998531103134155,1.908291220664978,1.56855309009552,2.1206696033477783,0.6420683339238167
step61000,256,512,512,3,38730, orientations,4,0.8999384641647339,0.8999384641647339,0.0,0.8999384641647339,0.0,0.8999384641647339,1.9082437753677368,1.568716287612915,2.1204159259796143,0.6393514722585678
step61000,512,768,768,0,29104, repetitive,16,0.899930477142334,0.899930477142334,0.0,0.899930477142334,0.0,0.899930477142334,1.908251166343689,1.5687371492385864,2.1204428672790527,0.5837743729352951
step61000,512,768,768,1,10020, semi,112,0.8998474478721619,0.8998474478721619,0.0,0.8998474478721619,0.0,0.8998474478721619,1.9082211256027222,1.568602442741394,2.120605230331421,0.6343079693615437
step61000,512,768,768,2,1941, evidence,284,0.8999775052070618,0.8999775052070618,0.0,0.8999775052070618,0.0,0.8999775052070618,1.9082529544830322,1.568665623664856,2.1203341484069824,0.5962700434029102
step61000,512,768,768,3,38730, orientations,4,0.8999456167221069,0.8999456167221069,0.0,0.8999456167221069,0.0,0.8999456167221069,1.9082437753677368,1.5687111616134644,2.120398998260498,0.5976066365838051
step61000,768,1024,1024,0,29104, repetitive,16,0.8999344110488892,0.8999344110488892,0.0,0.8999344110488892,0.0,0.8999344110488892,1.908206582069397,1.5687296390533447,2.1203839778900146,0.9562444314360619
step61000,768,1024,1024,1,10020, semi,112,0.8999696373939514,0.8999696373939514,0.0,0.8999696373939514,0.0,0.8999696373939514,1.9083366394042969,1.5687803030014038,2.120445489883423,0.6262013539671898
step61000,768,1024,1024,2,1941, evidence,284,0.8999103307723999,0.8999103307723999,0.0,0.8999103307723999,0.0,0.8999103307723999,1.9082735776901245,1.5687105655670166,2.1205153465270996,0.601007517427206
step61000,768,1024,1024,3,38730, orientations,4,0.8999526500701904,0.8999526500701904,0.0,0.8999526500701904,0.0,0.8999526500701904,1.908281683921814,1.5687662363052368,2.120424509048462,0.6333847567439079
step61000,1024,1280,1280,0,29104, repetitive,16,0.8999226689338684,0.8999226689338684,0.0,0.8999226689338684,0.0,0.8999226689338684,1.9082729816436768,1.5687416791915894,2.120485544204712,0.6007901728153229
step61000,1024,1280,1280,1,10020, semi,112,0.8999273777008057,0.8999273777008057,0.0,0.8999273777008057,0.0,0.8999273777008057,1.908260703086853,1.5687391757965088,2.1204607486724854,0.6383791193366051
step61000,1024,1280,1280,2,1941, evidence,284,0.8999289870262146,0.8999289870262146,0.0,0.8999289870262146,0.0,0.8999289870262146,1.9083433151245117,1.5687493085861206,2.120548725128174,0.586174737662077
