active_dim,actual_eval_states,batch_index,burn_in_steps,checkpoint,dataset,dataset_config,dataset_split,device,dtype,eval_steps,experiment,git_commit,input_shape,input_space,method,model,nearby_distance,operator_update,projection_mode,projection_next,projection_value,residual_alpha,sample_index,sequence_length,state_norm,step_delta,step_index,target,timestamp,token_mode,tokenizer,section_value,crossing_order
6272,64,0,16,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,64,qwen_dynamical_edge_normal,af125240938fafbe41b2eb787f4e20ef303ef173,"[1, 128, 896]",inputs_embeds,paper_style_feedback_dynamics,Qwen/Qwen2.5-0.5B,0.0007985912961885333,direct,fixed_random,17.661758422851562,17.80657196044922,1.0,0,128,1121.71484375,12.791877746582031,32,final_hidden,2026-07-10T15:04:50.830722+00:00,nonpad_flattened,Qwen/Qwen2.5-0.5B,0.4908447265625,0
114688,64,1,16,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,64,qwen_dynamical_edge_normal,af125240938fafbe41b2eb787f4e20ef303ef173,"[1, 128, 896]",inputs_embeds,paper_style_feedback_dynamics,Qwen/Qwen2.5-0.5B,1.5896062850952148,direct,fixed_random,-15.864116668701172,-15.35407829284668,1.0,1,128,4622.6416015625,168.7268524169922,18,final_hidden,2026-07-10T15:04:50.830722+00:00,nonpad_flattened,Qwen/Qwen2.5-0.5B,5.38916015625,0
114688,64,1,16,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,64,qwen_dynamical_edge_normal,af125240938fafbe41b2eb787f4e20ef303ef173,"[1, 128, 896]",inputs_embeds,paper_style_feedback_dynamics,Qwen/Qwen2.5-0.5B,0.14725570380687714,direct,fixed_random,-15.880546569824219,-15.741368293762207,1.0,1,128,4617.44921875,105.37593841552734,50,final_hidden,2026-07-10T15:04:50.830722+00:00,nonpad_flattened,Qwen/Qwen2.5-0.5B,0.19677734375,1
4480,64,2,16,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,64,qwen_dynamical_edge_normal,af125240938fafbe41b2eb787f4e20ef303ef173,"[1, 128, 896]",inputs_embeds,paper_style_feedback_dynamics,Qwen/Qwen2.5-0.5B,0.019235868006944656,direct,fixed_random,-7.427182197570801,-7.140128135681152,1.0,2,128,937.7318115234375,14.656572341918945,32,final_hidden,2026-07-10T15:04:50.830722+00:00,nonpad_flattened,Qwen/Qwen2.5-0.5B,0.8184814453125,0
114688,64,3,16,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,64,qwen_dynamical_edge_normal,af125240938fafbe41b2eb787f4e20ef303ef173,"[1, 128, 896]",inputs_embeds,paper_style_feedback_dynamics,Qwen/Qwen2.5-0.5B,0.07367612421512604,direct,fixed_random,-2.9439518451690674,-2.9701087474823,1.0,3,128,4773.45947265625,170.35609436035156,16,final_hidden,2026-07-10T15:04:50.830722+00:00,nonpad_flattened,Qwen/Qwen2.5-0.5B,3.806396484375,0
