checkpoint,training_step,dynamic_step,token_count,spectral_radius_median,spectral_radius_min,spectral_radius_max,normalized_frobenius_norm_median,normalized_frobenius_norm_min,normalized_frobenius_norm_max,proof_pile2_test_loss
step27000,27000,1024,4,0.99791619181633,0.9967569708824158,1.025841236114502,0.6749768477206921,0.6741454168401176,0.6877856121579409,3.883779397086492
step28000,28000,0,4,16.087822437286377,13.082818031311035,18.4786434173584,15.350853291057295,12.595237038749799,19.287127524826527,3.941887537638346
step28000,28000,64,4,1.0336426496505737,0.9953359365463257,1.0464766025543213,0.689273522350921,0.6704427319047386,0.698639985082891,3.941887537638346
step28000,28000,128,4,0.9781842231750488,0.9566135406494141,0.9927507042884827,0.6695253636000504,0.6663989946712094,0.6750624901168663,3.941887537638346
step28000,28000,192,4,0.9852410554885864,0.978062093257904,0.9907813668251038,0.6682743819159744,0.6678408805056156,0.6687584173976978,3.941887537638346
step28000,28000,256,4,0.985289454460144,0.9832900762557983,0.9878270626068115,0.668489415137077,0.6683220710750645,0.6687281138136184,3.941887537638346
step28000,28000,320,4,0.9855469465255737,0.9847376346588135,0.986222505569458,0.6683876515713474,0.6682286736587644,0.6685044826354196,3.941887537638346
step28000,28000,384,4,0.9856309592723846,0.9854350686073303,0.9858434200286865,0.6684192617077307,0.6683568843719345,0.6685043140480256,3.941887537638346
step28000,28000,448,4,0.9855784773826599,0.9855432510375977,0.9856195449829102,0.6684088725095727,0.6683701184823669,0.6684373427057417,3.941887537638346
step28000,28000,512,4,0.9856077432632446,0.9855862855911255,0.9856366515159607,0.6684118860092412,0.6683981882834752,0.6684271431684021,3.941887537638346
step28000,28000,576,4,0.9855990409851074,0.985579252243042,0.9856114387512207,0.6684103476492705,0.6684050582197825,0.6684164800157288,3.941887537638346
step28000,28000,640,4,0.985602617263794,0.9855948090553284,0.9856104850769043,0.668411043072271,0.6684086407019059,0.668412939680454,3.941887537638346
step28000,28000,704,4,0.9856013059616089,0.9855976104736328,0.9856036901473999,0.6684109166317254,0.6684102001353007,0.6684117174218471,3.941887537638346
step28000,28000,768,4,0.9856005311012268,0.9855982661247253,0.9856047630310059,0.6684108534114527,0.6684106637506344,0.6684110009254225,3.941887537638346
step28000,28000,832,4,0.9856005907058716,0.985599160194397,0.9856019616127014,0.6684108955583012,0.6684108744848769,0.6684109166317255,3.941887537638346
step28000,28000,896,4,0.9856005012989044,0.9855997562408447,0.9856014847755432,0.6684108744848769,0.6684108323380284,0.6684109166317255,3.941887537638346
step28000,28000,960,4,0.985601007938385,0.9855998158454895,0.9856023192405701,0.6684108955583012,0.6684108744848769,0.6684109587785739,3.941887537638346
step28000,28000,1024,4,0.9856006503105164,0.9856000542640686,0.9856016635894775,0.6684109166317255,0.6684108744848769,0.6684109166317255,3.941887537638346
step39000,39000,0,4,17.03416156768799,14.168399810791016,17.81764793395996,16.03416767049726,13.241255840529869,16.444605145239144,3.849399899679517
step39000,39000,64,4,1.0424808263778687,1.011381983757019,1.0650984048843384,0.6963718735037014,0.6777466121642826,0.7066829103310734,3.849399899679517
step39000,39000,128,4,1.032665193080902,0.9744288921356201,1.0745199918746948,0.6823028972225527,0.6672042945057071,0.7225522524666378,3.849399899679517
step39000,39000,192,4,1.0088931918144226,0.9587649703025818,1.0367618799209595,0.6760382528801663,0.6654565068448088,0.7048574881752181,3.849399899679517
step39000,39000,256,4,0.9814430177211761,0.960853636264801,1.0022457838058472,0.6760484734909301,0.6684266795530686,0.6890823863929241,3.849399899679517
step39000,39000,320,4,0.9682421684265137,0.9458848834037781,1.0375999212265015,0.6730716415806057,0.6707983670124735,0.6961577885866904,3.849399899679517
step39000,39000,384,4,0.9712934494018555,0.9652084112167358,0.9922419786453247,0.6742171086294346,0.6729003567882573,0.6789668055755214,3.849399899679517
step39000,39000,448,4,0.9723408222198486,0.971047580242157,0.9753825664520264,0.6743943150539988,0.6741425930012674,0.6748220423461115,3.849399899679517
step39000,39000,512,4,0.9724856019020081,0.9722720980644226,0.9727070331573486,0.6744155992124967,0.6743800904926264,0.6744192027680445,3.849399899679517
step39000,39000,576,4,0.9724866151809692,0.9724743962287903,0.9724974632263184,0.6744149248629205,0.674405631482824,0.6744171797193159,3.849399899679517
step39000,39000,640,4,0.9724963903427124,0.9724854230880737,0.9724984765052795,0.6744164210760427,0.6744131336218588,0.6744166318102853,3.849399899679517
step39000,39000,704,4,0.9724973440170288,0.9724963903427124,0.9724987149238586,0.67441635785577,0.6744157467264665,0.6744164632228913,3.849399899679517
step39000,39000,768,4,0.9724968075752258,0.9724944233894348,0.9724977612495422,0.67441635785577,0.6744162946354972,0.6744164210760427,3.849399899679517
step39000,39000,832,4,0.9724974930286407,0.9724966287612915,0.97249835729599,0.6744162946354972,0.6744162524886487,0.6744163367823457,3.849399899679517
step39000,39000,896,4,0.9724985659122467,0.9724947214126587,0.9725000858306885,0.6744163367823457,0.6744162946354972,0.6744164210760427,3.849399899679517
step39000,39000,960,4,0.9724981784820557,0.9724948406219482,0.9724994897842407,0.6744163789291941,0.6744162946354972,0.6744164210760427,3.849399899679517
step39000,39000,1024,4,0.972499281167984,0.9724956750869751,0.9724993109703064,0.6744163789291943,0.6744162946354972,0.6744164210760427,3.849399899679517
step40000,40000,0,4,16.357205390930176,14.953100204467773,16.79497718811035,15.329846627409891,14.100520162686081,15.939743894142184,3.8590780893961587
step40000,40000,64,4,1.0613044500350952,1.0463509559631348,1.097590684890747,0.6967360222748356,0.6823947352054579,0.7144582030912117,3.8590780893961587
step40000,40000,128,4,1.026338815689087,1.0058754682540894,1.0332083702087402,0.6932475276235889,0.6821041326849754,0.6996522259435771,3.8590780893961587
step40000,40000,192,4,1.033446192741394,0.986689031124115,1.0910630226135254,0.671620146264739,0.6691349573422941,0.6840456694084782,3.8590780893961587
step40000,40000,256,4,1.0541614294052124,1.0349783897399902,1.063868761062622,0.6968883199119298,0.6892031792607562,0.7031733001087228,3.8590780893961587
step40000,40000,320,4,1.0301210284233093,0.9811624884605408,1.0684274435043335,0.6781755406415779,0.6572663205079293,0.6890295342448914,3.8590780893961587
step40000,40000,384,4,1.0228074193000793,1.000206470489502,1.0536123514175415,0.6843865531192344,0.6654870211631307,0.6926116370466808,3.8590780893961587
step40000,40000,448,4,1.0101121664047241,0.9837777018547058,1.0504603385925293,0.6784620549177549,0.66484794849916,0.695570303665297,3.8590780893961587
step40000,40000,512,4,1.0253554582595825,0.9956428408622742,1.0482686758041382,0.6788352863347431,0.6682186427088187,0.6906224743843606,3.8590780893961587
step40000,40000,576,4,1.020893394947052,0.9925623536109924,1.0305650234222412,0.6916988206016319,0.6632793270912816,0.6958199815958755,3.8590780893961587
step40000,40000,640,4,1.01718407869339,1.0020718574523926,1.0329062938690186,0.6710308068820112,0.6662417447794152,0.6892186893010083,3.8590780893961587
step40000,40000,704,4,1.0239296555519104,0.9946688413619995,1.0440293550491333,0.6917658762376127,0.6666877427303576,0.7046879735505073,3.8590780893961587
step40000,40000,768,4,1.0032978951931,0.9979565739631653,1.0219783782958984,0.677223864802202,0.6646654947919564,0.6854898733195525,3.8590780893961587
step40000,40000,832,4,1.0284990072250366,0.9972692728042603,1.0419995784759521,0.6985132073625702,0.673813889729731,0.7040900362106832,3.8590780893961587
step40000,40000,896,4,1.0156176686286926,0.9918196201324463,1.0436291694641113,0.6741096973860048,0.6650756679216644,0.6826050479795274,3.8590780893961587
step40000,40000,960,4,1.0297919511795044,1.0050517320632935,1.05973219871521,0.7003821039926645,0.6895802249675348,0.704547540251269,3.8590780893961587
step40000,40000,1024,4,1.0308235883712769,0.9921254515647888,1.0458544492721558,0.6744695050317422,0.6676022029024984,0.6852578127716515,3.8590780893961587
step58000,58000,0,4,20.394272804260254,20.362300872802734,24.105632781982422,18.465457517192455,17.28893127558394,23.12429664748288,3.866296102130224
step58000,58000,64,4,0.9618956744670868,0.9601240754127502,0.9629880785942078,0.6247838497277045,0.6244811299882751,0.6248534973948688,3.866296102130224
step58000,58000,128,4,0.9629915058612823,0.9628246426582336,0.9630706310272217,0.6243206558625698,0.6242787829685743,0.6243371142069134,3.866296102130224
step58000,58000,192,4,0.963092714548111,0.9630877375602722,0.9631022810935974,0.6243323937598801,0.624330244270606,0.6243333631373958,3.866296102130224
step58000,58000,256,4,0.9631049931049347,0.9631034731864929,0.9631064534187317,0.624334775056821,0.6243345853960027,0.6243348804239423,3.866296102130224
step58000,58000,320,4,0.9631070196628571,0.9631062150001526,0.9631112217903137,0.6243348804239423,0.6243348804239423,0.6243348804239423,3.866296102130224
step58000,58000,384,4,0.9631068110466003,0.9631051421165466,0.9631073474884033,0.6243348804239424,0.6243348382770938,0.6243349225707908,3.866296102130224
step58000,58000,448,4,0.9631087481975555,0.963107168674469,0.96310955286026,0.6243349225707908,0.6243348804239423,0.6243349225707908,3.866296102130224
step58000,58000,512,4,0.9631077647209167,0.9631026387214661,0.9631090760231018,0.6243349225707908,0.6243348804239423,0.6243349225707908,3.866296102130224
step58000,58000,576,4,0.9631063640117645,0.9631056785583496,0.963108241558075,0.6243349225707908,0.6243348804239423,0.6243349225707908,3.866296102130224
step58000,58000,640,4,0.9631063938140869,0.9631052017211914,0.9631078243255615,0.6243349225707908,0.6243348804239423,0.6243349647176393,3.866296102130224
step58000,58000,704,4,0.963106244802475,0.9631044268608093,0.9631097912788391,0.6243349014973665,0.6243348804239423,0.6243349225707908,3.866296102130224
step58000,58000,768,4,0.9631073176860809,0.9631069302558899,0.9631122946739197,0.6243349225707908,0.6243348382770938,0.6243349225707908,3.866296102130224
step58000,58000,832,4,0.9631090760231018,0.9631062150001526,0.9631102085113525,0.6243349225707908,0.6243348804239423,0.6243349225707908,3.866296102130224
step58000,58000,896,4,0.963107705116272,0.9631065726280212,0.9631097912788391,0.6243349225707908,0.6243348804239423,0.6243349225707908,3.866296102130224
step58000,58000,960,4,0.9631061553955078,0.9631040692329407,0.9631114602088928,0.6243349225707908,0.6243349225707908,0.6243349225707908,3.866296102130224
step58000,58000,1024,4,0.9631060063838959,0.9631044864654541,0.9631089568138123,0.6243349225707908,0.6243349225707908,0.6243349225707908,3.866296102130224
step59000,59000,0,4,22.367222785949707,17.310678482055664,35.752906799316406,21.018350799910436,16.806057866767723,31.477818206731904,3.859423115139916
step59000,59000,64,4,0.9657649397850037,0.9645551443099976,0.9722286462783813,0.618287460938781,0.6181287148338647,0.6199397649143777,3.859423115139916
step59000,59000,128,4,0.9732038676738739,0.9730915427207947,0.9742909669876099,0.6199397438409535,0.6199103885609656,0.6202345821197114,3.859423115139916
step59000,59000,192,4,0.9743493795394897,0.9743282794952393,0.974550187587738,0.6202499657194179,0.6202444023354144,0.6203056838531493,3.859423115139916
step59000,59000,256,4,0.9745636284351349,0.9745585322380066,0.9746019840240479,0.6203087394996664,0.6203077069018779,0.6203194658726123,3.859423115139916
step59000,59000,320,4,0.9746032059192657,0.9746014475822449,0.974612832069397,0.620320013781643,0.6203198873410974,0.6203221211240686,3.859423115139916
step59000,59000,384,4,0.9746120274066925,0.9746111631393433,0.9746123552322388,0.6203222264911898,0.6203222054177656,0.6203227111799478,3.859423115139916
step59000,59000,448,4,0.974612832069397,0.9746118783950806,0.9746133685112,0.620322647959675,0.6203225425925537,0.6203226690330992,3.859423115139916
step59000,59000,512,4,0.9746115207672119,0.9746094942092896,0.9746140241622925,0.6203226058128264,0.6203225425925537,0.6203227111799478,3.859423115139916
step59000,59000,576,4,0.9746129810810089,0.9746109843254089,0.9746134281158447,0.6203226690330992,0.6203226268862507,0.6203226690330992,3.859423115139916
step59000,59000,640,4,0.974612295627594,0.9746109247207642,0.9746139645576477,0.620322647959675,0.6203226268862507,0.6203226690330992,3.859423115139916
step59000,59000,704,4,0.9746124744415283,0.9746106266975403,0.9746134281158447,0.6203226690330992,0.6203226268862507,0.6203226690330992,3.859423115139916
step59000,59000,768,4,0.9746143221855164,0.9746116399765015,0.974615216255188,0.6203226690330992,0.6203226690330992,0.6203227111799478,3.859423115139916
step59000,59000,832,4,0.9746127128601074,0.9746123552322388,0.9746135473251343,0.6203225847394023,0.6203225425925537,0.6203226268862507,3.859423115139916
step59000,59000,896,4,0.9746109247207642,0.9746102690696716,0.9746114015579224,0.6203226690330992,0.6203226268862507,0.6203226690330992,3.859423115139916
step59000,59000,960,4,0.9746119678020477,0.9746102690696716,0.974615216255188,0.620322647959675,0.6203225425925537,0.6203227111799478,3.859423115139916
step59000,59000,1024,4,0.9746116101741791,0.9746108055114746,0.9746130704879761,0.6203226268862507,0.6203226268862507,0.6203226690330992,3.859423115139916
