checkpoint,window_start,window_end,dynamic_step,selection_index,token_id,token,wikitext_train_count,frequency_bin,projection_1,projection_2,projection_3,projection_4,checkpoint_loss,lyapunov_exponent_window,spectral_radius,spectral_radius_eigenvalue_real,spectral_radius_eigenvalue_imag,spectral_abscissa,max_real_eigenvalue_imag,max_real_eigenvalue_abs,operator_norm_2,operator_norm_sigma2,operator_norm_over_spectral_radius,hidden_state_norm,cosine_token_id,cosine_token,cosine_wikitext_count,cosine_similarity,cosine_distance,cosine_margin,cosine_top5,euclidean_token_id,euclidean_token,euclidean_wikitext_count,euclidean_distance,euclidean_absolute_margin,euclidean_relative_margin,euclidean_top5,lm_head_token_id,lm_head_token,lm_head_wikitext_count,lm_head_probability,lm_head_probability_margin,lm_head_logit_margin,lm_head_normalized_entropy,lm_head_top5,cosine_equals_euclidean,cosine_equals_lm_head,euclidean_equals_lm_head,runtime_seconds,jacobian_frobenius_norm
step37000,0,256,256,0,21825, clones,2,0,-2.0360019210260356,0.16805755460595484,-0.5192807413131877,-1.0219922423602785,3.5226761522799044,0.009807845577597618,1.0066226720809937,0.9684430956840515,0.27460354566574097,0.9955060482025146,0.0,0.9955060482025146,2.1727514266967773,1.8750499486923218,2.158456563949585,54.65878677368164,6640, NS,54,0.1694832295179367,0.8305167704820633,0.008729472756385803,"[{""token_id"": 6640, ""token"": "" NS"", ""value"": 0.1694832295179367}, {""token_id"": 925, ""token"": ""fr"", ""value"": 0.1607537567615509}, {""token_id"": 39851, ""token"": ""textsf"", ""value"": 0.15507175028324127}, {""token_id"": 7514, ""token"": "" concerned"", ""value"": 0.15448403358459473}, {""token_id"": 6849, ""token"": "" views"", ""value"": 0.15328168869018555}]",6640, NS,54,54.4281120300293,0.015857696533203125,0.0002913512143220043,"[{""token_id"": 6640, ""token"": "" NS"", ""value"": 54.4281120300293}, {""token_id"": 925, ""token"": ""fr"", ""value"": 54.4439697265625}, {""token_id"": 6849, ""token"": "" views"", ""value"": 54.452091217041016}, {""token_id"": 11177, ""token"": ""ele"", ""value"": 54.45374298095703}, {""token_id"": 7514, ""token"": "" concerned"", ""value"": 54.45460510253906}]",575, ,0,0.11954774707555771,0.00916125625371933,0.0797281265258789,0.45593881607055664,"[{""token_id"": 575, ""token"": "" "", ""value"": 0.11954774707555771}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.11038649082183838}, {""token_id"": 60, ""token"": ""["", ""value"": 0.09222996234893799}, {""token_id"": 209, ""token"": "" "", ""value"": 0.042139820754528046}, {""token_id"": 50254, ""token"": ""                        "", ""value"": 0.04152857884764671}]",True,False,False,0.3905409760773182,15.506407737731934
step37000,0,256,256,1,23778, motive,8,2,-1.8127458141158488,0.7542978792835439,-0.48660471457274335,0.6282070117559986,3.5226761522799044,0.018686814233660698,1.0120290517807007,1.0120290517807007,0.0,1.0120290517807007,0.0,1.0120290517807007,2.38246750831604,1.8981198072433472,2.354149341583252,52.94493103027344,6640, NS,54,0.1815132200717926,0.8184867799282074,0.0014008432626724243,"[{""token_id"": 6640, ""token"": "" NS"", ""value"": 0.1815132200717926}, {""token_id"": 39851, ""token"": ""textsf"", ""value"": 0.18011237680912018}, {""token_id"": 43653, ""token"": "" taxonomic"", ""value"": 0.17453858256340027}, {""token_id"": 28956, ""token"": ""species"", ""value"": 0.16197030246257782}, {""token_id"": 6952, ""token"": ""mes"", ""value"": 0.16002582013607025}]",6640, NS,54,52.69705581665039,0.01209259033203125,0.0002294737370927357,"[{""token_id"": 6640, ""token"": "" NS"", ""value"": 52.69705581665039}, {""token_id"": 43653, ""token"": "" taxonomic"", ""value"": 52.70914840698242}, {""token_id"": 39851, ""token"": ""textsf"", ""value"": 52.71635818481445}, {""token_id"": 28956, ""token"": ""species"", ""value"": 52.72800827026367}, {""token_id"": 6952, ""token"": ""mes"", ""value"": 52.7280387878418}]",60,[,0,0.08040210604667664,0.0390084907412529,0.6639137268066406,0.5367600321769714,"[{""token_id"": 60, ""token"": ""["", ""value"": 0.08040210604667664}, {""token_id"": 575, ""token"": "" "", ""value"": 0.04139361530542374}, {""token_id"": 15, ""token"": ""."", ""value"": 0.040737252682447433}, {""token_id"": 50254, ""token"": ""                        "", ""value"": 0.028914326801896095}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.027840759605169296}]",True,False,False,0.39383024349808693,15.938158988952637
step37000,0,256,256,2,19211, cabinet,33,5,-1.7373978561759766,0.5253379073114164,-1.2745354216942597,-1.668560367618311,3.5226761522799044,0.021403973922133446,0.9844517707824707,0.9844517707824707,0.0,0.9844517707824707,0.0,0.9844517707824707,2.148419141769409,1.837324619293213,2.1823508739471436,53.23453140258789,26677, covariance,0,0.15660613775253296,0.843393862247467,0.0029752105474472046,"[{""token_id"": 26677, ""token"": "" covariance"", ""value"": 0.15660613775253296}, {""token_id"": 29907, ""token"": ""effects"", ""value"": 0.15363092720508575}, {""token_id"": 6640, ""token"": "" NS"", ""value"": 0.15325219929218292}, {""token_id"": 20465, ""token"": ""chemical"", ""value"": 0.1523842215538025}, {""token_id"": 39851, ""token"": ""textsf"", ""value"": 0.1518452912569046}]",26677, covariance,0,53.026405334472656,0.001529693603515625,2.8847771103223656e-05,"[{""token_id"": 26677, ""token"": "" covariance"", ""value"": 53.026405334472656}, {""token_id"": 29907, ""token"": ""effects"", ""value"": 53.02793502807617}, {""token_id"": 6640, ""token"": "" NS"", ""value"": 53.0284309387207}, {""token_id"": 20465, ""token"": ""chemical"", ""value"": 53.03262710571289}, {""token_id"": 7514, ""token"": "" concerned"", ""value"": 53.03602600097656}]",575, ,0,0.11929625272750854,0.06266114115715027,0.7449808120727539,0.5035225749015808,"[{""token_id"": 575, ""token"": "" "", ""value"": 0.11929625272750854}, {""token_id"": 60, ""token"": ""["", ""value"": 0.056635111570358276}, {""token_id"": 209, ""token"": "" "", ""value"": 0.052041877061128616}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.050298627465963364}, {""token_id"": 15, ""token"": ""."", ""value"": 0.03497293218970299}]",True,False,False,0.3793601915240288,15.394613265991211
step37000,0,256,256,3,6574, miles,404,7,-2.438879445918376,1.4138353934260923,-1.1356437179943346,0.35759645945607854,3.5226761522799044,0.006527109071612358,1.037688136100769,1.034833550453186,0.07691773027181625,1.034833550453186,0.07691773027181625,1.037688136100769,2.327677011489868,1.9501426219940186,2.2431373596191406,52.365360260009766,39851,textsf,0,0.19346584379673004,0.80653415620327,0.03273598849773407,"[{""token_id"": 39851, ""token"": ""textsf"", ""value"": 0.19346584379673004}, {""token_id"": 7514, ""token"": "" concerned"", ""value"": 0.16072985529899597}, {""token_id"": 43653, ""token"": "" taxonomic"", ""value"": 0.15618404746055603}, {""token_id"": 6952, ""token"": ""mes"", ""value"": 0.15160655975341797}, {""token_id"": 22305, ""token"": ""�"", ""value"": 0.14977693557739258}]",39851,textsf,0,52.118682861328125,0.034271240234375,0.000657561518305447,"[{""token_id"": 39851, ""token"": ""textsf"", ""value"": 52.118682861328125}, {""token_id"": 7514, ""token"": "" concerned"", ""value"": 52.1529541015625}, {""token_id"": 43653, ""token"": "" taxonomic"", ""value"": 52.15678024291992}, {""token_id"": 6952, ""token"": ""mes"", ""value"": 52.161224365234375}, {""token_id"": 22305, ""token"": ""�"", ""value"": 52.16543197631836}]",40743,ubotu,0,0.07443957775831223,0.01249125599861145,0.1836872100830078,0.5086501240730286,"[{""token_id"": 40743, ""token"": ""ubotu"", ""value"": 0.07443957775831223}, {""token_id"": 50254, ""token"": ""                        "", ""value"": 0.061948321759700775}, {""token_id"": 60, ""token"": ""["", ""value"": 0.0371069610118866}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.03096679225564003}, {""token_id"": 9, ""token"": ""("", ""value"": 0.028485264629125595}]",True,False,False,0.3527297265827656,16.183317184448242
step37000,256,512,512,0,21825, clones,2,0,-1.6392353046509973,0.820128246283281,-0.8883123951945493,0.2836599618800646,3.5226761522799044,-0.004229824058711529,1.023661732673645,1.023661732673645,0.0,1.023661732673645,0.0,1.023661732673645,2.2684133052825928,1.851149082183838,2.2159793376922607,55.35654067993164,6640, NS,54,0.1771186888217926,0.8228813111782074,0.004268482327461243,"[{""token_id"": 6640, ""token"": "" NS"", ""value"": 0.1771186888217926}, {""token_id"": 925, ""token"": ""fr"", ""value"": 0.17285020649433136}, {""token_id"": 39851, ""token"": ""textsf"", ""value"": 0.17250078916549683}, {""token_id"": 43653, ""token"": "" taxonomic"", ""value"": 0.16229063272476196}, {""token_id"": 7514, ""token"": "" concerned"", ""value"": 0.15965846180915833}]",6640, NS,54,55.11430358886719,0.009525299072265625,0.00017282807641589592,"[{""token_id"": 6640, ""token"": "" NS"", ""value"": 55.11430358886719}, {""token_id"": 925, ""token"": ""fr"", ""value"": 55.12382888793945}, {""token_id"": 39851, ""token"": ""textsf"", ""value"": 55.13764572143555}, {""token_id"": 43653, ""token"": "" taxonomic"", ""value"": 55.137901306152344}, {""token_id"": 7514, ""token"": "" concerned"", ""value"": 55.14463424682617}]",575, ,0,0.14402547478675842,0.06551582366228104,0.6067686080932617,0.49819427728652954,"[{""token_id"": 575, ""token"": "" "", ""value"": 0.14402547478675842}, {""token_id"": 60, ""token"": ""["", ""value"": 0.07850965112447739}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.04705467075109482}, {""token_id"": 50254, ""token"": ""                        "", ""value"": 0.032650817185640335}, {""token_id"": 457, ""token"": ""’"", ""value"": 0.019880205392837524}]",True,False,False,0.38929134607315063,15.557499885559082
step37000,256,512,512,1,23778, motive,8,2,-1.1225071382240939,0.9027394497949559,-1.1999634755296944,0.22106343385995397,3.5226761522799044,0.012351619079709053,1.001601219177246,1.001601219177246,0.0,1.001601219177246,0.0,1.001601219177246,2.252755641937256,1.823152780532837,2.2491543292999268,55.853790283203125,39851,textsf,0,0.1767926663160324,0.8232073336839676,0.009090125560760498,"[{""token_id"": 39851, ""token"": ""textsf"", ""value"": 0.1767926663160324}, {""token_id"": 925, ""token"": ""fr"", ""value"": 0.1677025407552719}, {""token_id"": 43653, ""token"": "" taxonomic"", ""value"": 0.16441211104393005}, {""token_id"": 6640, ""token"": "" NS"", ""value"": 0.16098694503307343}, {""token_id"": 7514, ""token"": "" concerned"", ""value"": 0.16065838932991028}]",925,fr,36,55.6284294128418,0.0004425048828125,7.954653537465287e-06,"[{""token_id"": 925, ""token"": ""fr"", ""value"": 55.6284294128418}, {""token_id"": 39851, ""token"": ""textsf"", ""value"": 55.62887191772461}, {""token_id"": 43653, ""token"": "" taxonomic"", ""value"": 55.631866455078125}, {""token_id"": 6640, ""token"": "" NS"", ""value"": 55.63528823852539}, {""token_id"": 7514, ""token"": "" concerned"", ""value"": 55.6402702331543}]",575, ,0,0.21537001430988312,0.14240165054798126,1.082331657409668,0.46610987186431885,"[{""token_id"": 575, ""token"": "" "", ""value"": 0.21537001430988312}, {""token_id"": 60, ""token"": ""["", ""value"": 0.07296836376190186}, {""token_id"": 50254, ""token"": ""                        "", ""value"": 0.04092611372470856}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.03140764310956001}, {""token_id"": 14, ""token"": ""-"", ""value"": 0.015303563326597214}]",False,False,False,0.3880099020898342,15.371642112731934
step37000,256,512,512,2,19211, cabinet,33,5,-1.524696076202151,0.7913880847303352,-0.7430100228598513,0.02354118756208823,3.5226761522799044,-0.0018836522940546274,1.0179492235183716,1.0179492235183716,0.0,1.0179492235183716,0.0,1.0179492235183716,2.269002914428711,1.83973228931427,2.228994131088257,55.4018669128418,39851,textsf,0,0.17674602568149567,0.8232539743185043,0.0022710710763931274,"[{""token_id"": 39851, ""token"": ""textsf"", ""value"": 0.17674602568149567}, {""token_id"": 6640, ""token"": "" NS"", ""value"": 0.17447495460510254}, {""token_id"": 925, ""token"": ""fr"", ""value"": 0.17203480005264282}, {""token_id"": 43653, ""token"": "" taxonomic"", ""value"": 0.16665849089622498}, {""token_id"": 7514, ""token"": "" concerned"", ""value"": 0.16083860397338867}]",6640, NS,54,55.16353225708008,0.006793975830078125,0.0001231606380537051,"[{""token_id"": 6640, ""token"": "" NS"", ""value"": 55.16353225708008}, {""token_id"": 925, ""token"": ""fr"", ""value"": 55.170326232910156}, {""token_id"": 43653, ""token"": "" taxonomic"", ""value"": 55.17679214477539}, {""token_id"": 39851, ""token"": ""textsf"", ""value"": 55.177146911621094}, {""token_id"": 28956, ""token"": ""species"", ""value"": 55.18776321411133}]",575, ,0,0.13049551844596863,0.031009264290332794,0.2713193893432617,0.49409881234169006,"[{""token_id"": 575, ""token"": "" "", ""value"": 0.13049551844596863}, {""token_id"": 60, ""token"": ""["", ""value"": 0.09948625415563583}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.04453269764780998}, {""token_id"": 50254, ""token"": ""                        "", ""value"": 0.03355175629258156}, {""token_id"": 15, ""token"": ""."", ""value"": 0.019120020791888237}]",False,False,False,0.3887525722384453,15.530993461608887
step37000,256,512,512,3,6574, miles,404,7,-1.7201351524614263,0.6681764165990565,-0.4466036960235925,0.13448356807117612,3.5226761522799044,-0.0007127547287382185,1.0039010047912598,1.0039010047912598,0.0,1.0039010047912598,0.0,1.0039010047912598,2.3443565368652344,1.8549518585205078,2.3352468013763428,54.0850830078125,39851,textsf,0,0.18554896116256714,0.8144510388374329,0.006624683737754822,"[{""token_id"": 39851, ""token"": ""textsf"", ""value"": 0.18554896116256714}, {""token_id"": 6640, ""token"": "" NS"", ""value"": 0.17892427742481232}, {""token_id"": 43653, ""token"": "" taxonomic"", ""value"": 0.1772027611732483}, {""token_id"": 28956, ""token"": ""species"", ""value"": 0.16784584522247314}, {""token_id"": 925, ""token"": ""fr"", ""value"": 0.16518154740333557}]",6640, NS,54,53.84062194824219,0.004344940185546875,8.070003704124615e-05,"[{""token_id"": 6640, ""token"": "" NS"", ""value"": 53.84062194824219}, {""token_id"": 43653, ""token"": "" taxonomic"", ""value"": 53.844966888427734}, {""token_id"": 39851, ""token"": ""textsf"", ""value"": 53.84870147705078}, {""token_id"": 28956, ""token"": ""species"", ""value"": 53.859127044677734}, {""token_id"": 925, ""token"": ""fr"", ""value"": 53.86400604248047}]",60,[,0,0.12302160263061523,0.07020847499370575,0.8456001281738281,0.5110837817192078,"[{""token_id"": 60, ""token"": ""["", ""value"": 0.12302160263061523}, {""token_id"": 575, ""token"": "" "", ""value"": 0.05281313136219978}, {""token_id"": 15, ""token"": ""."", ""value"": 0.03422587737441063}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.03250574693083763}, {""token_id"": 40743, ""token"": ""ubotu"", ""value"": 0.03011081926524639}]",False,False,False,0.3657873533666134,15.693340301513672
step37000,512,768,768,0,21825, clones,2,0,-1.8603735490415092,0.8110657082829603,-1.062799944242884,0.42706711907712014,3.5226761522799044,0.0056351711973547935,1.0484321117401123,1.0452971458435059,0.08101657032966614,1.0452971458435059,0.08101657032966614,1.0484321117401123,2.336059808731079,1.9557063579559326,2.2281460762023926,52.349365234375,39851,textsf,0,0.17034798860549927,0.8296520113945007,0.014610260725021362,"[{""token_id"": 39851, ""token"": ""textsf"", ""value"": 0.17034798860549927}, {""token_id"": 7514, ""token"": "" concerned"", ""value"": 0.1557377278804779}, {""token_id"": 50291, ""token"": """", ""value"": 0.15529216825962067}, {""token_id"": 43653, ""token"": "" taxonomic"", ""value"": 0.154417023062706}, {""token_id"": 6952, ""token"": ""mes"", ""value"": 0.15319615602493286}]",39851,textsf,0,52.134361267089844,0.008510589599609375,0.00016324338483804808,"[{""token_id"": 39851, ""token"": ""textsf"", ""value"": 52.134361267089844}, {""token_id"": 6952, ""token"": ""mes"", ""value"": 52.14287185668945}, {""token_id"": 43653, ""token"": "" taxonomic"", ""value"": 52.14339065551758}, {""token_id"": 7514, ""token"": "" concerned"", ""value"": 52.144195556640625}, {""token_id"": 678, ""token"": ""eth"", ""value"": 52.14949417114258}]",50254,                        ,0,0.10796291381120682,0.05295269191265106,0.6742687225341797,0.4953525960445404,"[{""token_id"": 50254, ""token"": ""                        "", ""value"": 0.10796291381120682}, {""token_id"": 40743, ""token"": ""ubotu"", ""value"": 0.055010221898555756}, {""token_id"": 575, ""token"": "" "", ""value"": 0.054952699691057205}, {""token_id"": 9, ""token"": ""("", ""value"": 0.03372666984796524}, {""token_id"": 15, ""token"": ""."", ""value"": 0.030648447573184967}]",True,False,False,0.33090413361787796,16.016834259033203
step37000,512,768,768,1,23778, motive,8,2,-1.8995384348376911,0.6578802941614612,-0.6398788767212109,0.3554054251319414,3.5226761522799044,0.01237950474023819,1.0300923585891724,0.9963241815567017,0.26158806681632996,1.0028407573699951,0.13683772087097168,1.0121334791183472,2.3497486114501953,1.9557121992111206,2.281104803085327,50.967185974121094,6952,mes,35,0.17933389544487,0.82066610455513,0.0002803504467010498,"[{""token_id"": 6952, ""token"": ""mes"", ""value"": 0.17933389544487}, {""token_id"": 39851, ""token"": ""textsf"", ""value"": 0.17905354499816895}, {""token_id"": 43653, ""token"": "" taxonomic"", ""value"": 0.16487006843090057}, {""token_id"": 23079, ""token"": ""chrome"", ""value"": 0.16177451610565186}, {""token_id"": 40922, ""token"": "" acquis"", ""value"": 0.15655848383903503}]",6952,mes,35,50.72233963012695,0.018390655517578125,0.0003625750636048114,"[{""token_id"": 6952, ""token"": ""mes"", ""value"": 50.72233963012695}, {""token_id"": 39851, ""token"": ""textsf"", ""value"": 50.74073028564453}, {""token_id"": 43653, ""token"": "" taxonomic"", ""value"": 50.74639129638672}, {""token_id"": 23079, ""token"": ""chrome"", ""value"": 50.75507354736328}, {""token_id"": 6640, ""token"": "" NS"", ""value"": 50.76057815551758}]",40743,ubotu,0,0.059224531054496765,0.018915291875600815,0.38475513458251953,0.5373361110687256,"[{""token_id"": 40743, ""token"": ""ubotu"", ""value"": 0.059224531054496765}, {""token_id"": 15, ""token"": ""."", ""value"": 0.04030923917889595}, {""token_id"": 60, ""token"": ""["", ""value"": 0.03785629943013191}, {""token_id"": 50254, ""token"": ""                        "", ""value"": 0.03730875998735428}, {""token_id"": 1959, ""token"": "" free"", ""value"": 0.03546137362718582}]",True,False,False,0.37346772104501724,16.107213973999023
