checkpoint,window_start,window_end,dynamic_step,selection_index,token_id,token,wikitext_train_count,frequency_bin,projection_1,projection_2,projection_3,projection_4,checkpoint_loss,lyapunov_exponent_window,spectral_radius,spectral_radius_eigenvalue_real,spectral_radius_eigenvalue_imag,spectral_abscissa,max_real_eigenvalue_imag,max_real_eigenvalue_abs,operator_norm_2,operator_norm_sigma2,operator_norm_over_spectral_radius,hidden_state_norm,cosine_token_id,cosine_token,cosine_wikitext_count,cosine_similarity,cosine_distance,cosine_margin,cosine_top5,euclidean_token_id,euclidean_token,euclidean_wikitext_count,euclidean_distance,euclidean_absolute_margin,euclidean_relative_margin,euclidean_top5,lm_head_token_id,lm_head_token,lm_head_wikitext_count,lm_head_probability,lm_head_probability_margin,lm_head_logit_margin,lm_head_normalized_entropy,lm_head_top5,cosine_equals_euclidean,cosine_equals_lm_head,euclidean_equals_lm_head,runtime_seconds,jacobian_frobenius_norm
step61000,0,256,256,0,21825, clones,2,0,-2.30631489052803,-1.1401558248915795,-5.331675862152349,-3.444181011787284,3.5334854879685467,-0.09701655060052872,0.899904727935791,0.899904727935791,0.0,0.899904727935791,0.0,0.899904727935791,1.9082574844360352,1.568676471710205,2.1205105781555176,69.90785217285156,30654, pastor,7,0.1863572895526886,0.8136427104473114,0.0018846243619918823,"[{""token_id"": 30654, ""token"": "" pastor"", ""value"": 0.1863572895526886}, {""token_id"": 46695, ""token"": "" propagated"", ""value"": 0.18447266519069672}, {""token_id"": 12729, ""token"": ""izable"", ""value"": 0.18064410984516144}, {""token_id"": 38908, ""token"": ""保"", ""value"": 0.17848259210586548}, {""token_id"": 25678, ""token"": "" Movement"", ""value"": 0.17327794432640076}]",30654, pastor,7,69.67632293701172,0.00365447998046875,5.2449380599094564e-05,"[{""token_id"": 30654, ""token"": "" pastor"", ""value"": 69.67632293701172}, {""token_id"": 46695, ""token"": "" propagated"", ""value"": 69.67997741699219}, {""token_id"": 12729, ""token"": ""izable"", ""value"": 69.68533325195312}, {""token_id"": 38908, ""token"": ""保"", ""value"": 69.69123077392578}, {""token_id"": 25678, ""token"": "" Movement"", ""value"": 69.69194030761719}]",21902, Getty,2,0.07738121598958969,0.044855330139398575,0.8667078018188477,0.5365428924560547,"[{""token_id"": 21902, ""token"": "" Getty"", ""value"": 0.07738121598958969}, {""token_id"": 13936, ""token"": "" Holy"", ""value"": 0.032525885850191116}, {""token_id"": 2656, ""token"": "" God"", ""value"": 0.028649240732192993}, {""token_id"": 37496, ""token"": "" Standing"", ""value"": 0.027400150895118713}, {""token_id"": 14963, ""token"": "" Stone"", ""value"": 0.02615530788898468}]",True,False,False,0.38672518730163574,13.383196830749512
step61000,0,256,256,1,23778, motive,8,2,-2.306314899030604,-1.1401564711209906,-5.331675888278095,-3.4441805296484493,3.5334854879685467,-0.09271764010190964,0.8999028205871582,0.8999028205871582,0.0,0.8999028205871582,0.0,0.8999028205871582,1.908265233039856,1.568677544593811,2.120523691177368,69.90785217285156,30654, pastor,7,0.1863573044538498,0.8136426955461502,0.0018846243619918823,"[{""token_id"": 30654, ""token"": "" pastor"", ""value"": 0.1863573044538498}, {""token_id"": 46695, ""token"": "" propagated"", ""value"": 0.1844726800918579}, {""token_id"": 12729, ""token"": ""izable"", ""value"": 0.18064408004283905}, {""token_id"": 38908, ""token"": ""保"", ""value"": 0.17848257720470428}, {""token_id"": 25678, ""token"": "" Movement"", ""value"": 0.17327795922756195}]",30654, pastor,7,69.67632293701172,0.00365447998046875,5.2449380599094564e-05,"[{""token_id"": 30654, ""token"": "" pastor"", ""value"": 69.67632293701172}, {""token_id"": 46695, ""token"": "" propagated"", ""value"": 69.67997741699219}, {""token_id"": 12729, ""token"": ""izable"", ""value"": 69.68533325195312}, {""token_id"": 38908, ""token"": ""保"", ""value"": 69.69123077392578}, {""token_id"": 25678, ""token"": "" Movement"", ""value"": 69.69194030761719}]",21902, Getty,2,0.07738123089075089,0.044855277985334396,0.8667058944702148,0.5365428924560547,"[{""token_id"": 21902, ""token"": "" Getty"", ""value"": 0.07738123089075089}, {""token_id"": 13936, ""token"": "" Holy"", ""value"": 0.03252595290541649}, {""token_id"": 2656, ""token"": "" God"", ""value"": 0.02864922024309635}, {""token_id"": 37496, ""token"": "" Standing"", ""value"": 0.0274001806974411}, {""token_id"": 14963, ""token"": "" Stone"", ""value"": 0.02615528367459774}]",True,False,False,0.3904780149459839,13.383196830749512
step61000,0,256,256,2,19211, cabinet,33,5,-2.3063147376655007,-1.140156457411526,-5.331673847778585,-3.4441808840909305,3.5334854879685467,-0.09669124335050583,0.899904727935791,0.899904727935791,0.0,0.899904727935791,0.0,0.899904727935791,1.908247470855713,1.568673014640808,2.1204993724823,69.90785217285156,30654, pastor,7,0.1863572895526886,0.8136427104473114,0.0018846243619918823,"[{""token_id"": 30654, ""token"": "" pastor"", ""value"": 0.1863572895526886}, {""token_id"": 46695, ""token"": "" propagated"", ""value"": 0.18447266519069672}, {""token_id"": 12729, ""token"": ""izable"", ""value"": 0.18064408004283905}, {""token_id"": 38908, ""token"": ""保"", ""value"": 0.1784825474023819}, {""token_id"": 25678, ""token"": "" Movement"", ""value"": 0.17327795922756195}]",30654, pastor,7,69.67632293701172,0.00365447998046875,5.2449380599094564e-05,"[{""token_id"": 30654, ""token"": "" pastor"", ""value"": 69.67632293701172}, {""token_id"": 46695, ""token"": "" propagated"", ""value"": 69.67997741699219}, {""token_id"": 12729, ""token"": ""izable"", ""value"": 69.68533325195312}, {""token_id"": 38908, ""token"": ""保"", ""value"": 69.69123077392578}, {""token_id"": 25678, ""token"": "" Movement"", ""value"": 69.69194030761719}]",21902, Getty,2,0.07738123089075089,0.044855307787656784,0.8667068481445312,0.5365429520606995,"[{""token_id"": 21902, ""token"": "" Getty"", ""value"": 0.07738123089075089}, {""token_id"": 13936, ""token"": "" Holy"", ""value"": 0.0325259231030941}, {""token_id"": 2656, ""token"": "" God"", ""value"": 0.02864927612245083}, {""token_id"": 37496, ""token"": "" Standing"", ""value"": 0.027400154620409012}, {""token_id"": 14963, ""token"": "" Stone"", ""value"": 0.02615531161427498}]",True,False,False,0.37854908406734467,13.383196830749512
step61000,0,256,256,3,6574, miles,404,7,-2.3063145155888223,-1.1401574625898492,-5.33167517333182,-3.4441803521560934,3.5334854879685467,-0.09497794508934021,0.8999046683311462,0.8999046683311462,0.0,0.8999046683311462,0.0,0.8999046683311462,1.9082740545272827,1.5686736106872559,2.1205291748046875,69.90785217285156,30654, pastor,7,0.18635734915733337,0.8136426508426666,0.0018846690654754639,"[{""token_id"": 30654, ""token"": "" pastor"", ""value"": 0.18635734915733337}, {""token_id"": 46695, ""token"": "" propagated"", ""value"": 0.1844726800918579}, {""token_id"": 12729, ""token"": ""izable"", ""value"": 0.18064410984516144}, {""token_id"": 38908, ""token"": ""保"", ""value"": 0.17848259210586548}, {""token_id"": 25678, ""token"": "" Movement"", ""value"": 0.17327797412872314}]",30654, pastor,7,69.67633056640625,0.0036468505859375,5.23398772049542e-05,"[{""token_id"": 30654, ""token"": "" pastor"", ""value"": 69.67633056640625}, {""token_id"": 46695, ""token"": "" propagated"", ""value"": 69.67997741699219}, {""token_id"": 12729, ""token"": ""izable"", ""value"": 69.68533325195312}, {""token_id"": 38908, ""token"": ""保"", ""value"": 69.69123077392578}, {""token_id"": 25678, ""token"": "" Movement"", ""value"": 69.69194793701172}]",21902, Getty,2,0.07738136500120163,0.04485541582107544,0.8667078018188477,0.5365428328514099,"[{""token_id"": 21902, ""token"": "" Getty"", ""value"": 0.07738136500120163}, {""token_id"": 13936, ""token"": "" Holy"", ""value"": 0.03252594918012619}, {""token_id"": 2656, ""token"": "" God"", ""value"": 0.028649242594838142}, {""token_id"": 37496, ""token"": "" Standing"", ""value"": 0.027400150895118713}, {""token_id"": 14963, ""token"": "" Stone"", ""value"": 0.02615535818040371}]",True,False,False,0.31113213673233986,13.383195877075195
step61000,256,512,512,0,21825, clones,2,0,-2.3063146518297817,-1.140157209553701,-5.331674919572725,-3.4441813805497716,3.5334854879685467,-0.10545796155929565,0.8999072313308716,0.8999072313308716,0.0,0.8999072313308716,0.0,0.8999072313308716,1.9082767963409424,1.5686795711517334,2.120526075363159,69.9078598022461,30654, pastor,7,0.1863572895526886,0.8136427104473114,0.0018845796585083008,"[{""token_id"": 30654, ""token"": "" pastor"", ""value"": 0.1863572895526886}, {""token_id"": 46695, ""token"": "" propagated"", ""value"": 0.1844727098941803}, {""token_id"": 12729, ""token"": ""izable"", ""value"": 0.18064410984516144}, {""token_id"": 38908, ""token"": ""保"", ""value"": 0.1784825623035431}, {""token_id"": 25678, ""token"": "" Movement"", ""value"": 0.17327795922756195}]",30654, pastor,7,69.67633056640625,0.00365447998046875,5.244937485601059e-05,"[{""token_id"": 30654, ""token"": "" pastor"", ""value"": 69.67633056640625}, {""token_id"": 46695, ""token"": "" propagated"", ""value"": 69.67998504638672}, {""token_id"": 12729, ""token"": ""izable"", ""value"": 69.68534088134766}, {""token_id"": 38908, ""token"": ""保"", ""value"": 69.69123840332031}, {""token_id"": 25678, ""token"": "" Movement"", ""value"": 69.69194793701172}]",21902, Getty,2,0.07738122344017029,0.044855304062366486,0.8667068481445312,0.5365428924560547,"[{""token_id"": 21902, ""token"": "" Getty"", ""value"": 0.07738122344017029}, {""token_id"": 13936, ""token"": "" Holy"", ""value"": 0.0325259193778038}, {""token_id"": 2656, ""token"": "" God"", ""value"": 0.028649218380451202}, {""token_id"": 37496, ""token"": "" Standing"", ""value"": 0.027400178834795952}, {""token_id"": 14963, ""token"": "" Stone"", ""value"": 0.02615533210337162}]",True,False,False,0.38734037429094315,13.383194923400879
step61000,256,512,512,1,23778, motive,8,2,-2.3063147649601454,-1.1401564535721163,-5.331674959040056,-3.4441812415263824,3.5334854879685467,-0.10541492700576782,0.8999080061912537,0.8999080061912537,0.0,0.8999080061912537,0.0,0.8999080061912537,1.9082791805267334,1.5686815977096558,2.1205270290374756,69.9078598022461,30654, pastor,7,0.1863572597503662,0.8136427402496338,0.001884564757347107,"[{""token_id"": 30654, ""token"": "" pastor"", ""value"": 0.1863572597503662}, {""token_id"": 46695, ""token"": "" propagated"", ""value"": 0.1844726949930191}, {""token_id"": 12729, ""token"": ""izable"", ""value"": 0.18064408004283905}, {""token_id"": 38908, ""token"": ""保"", ""value"": 0.17848257720470428}, {""token_id"": 25678, ""token"": "" Movement"", ""value"": 0.17327794432640076}]",30654, pastor,7,69.67633056640625,0.00365447998046875,5.244937485601059e-05,"[{""token_id"": 30654, ""token"": "" pastor"", ""value"": 69.67633056640625}, {""token_id"": 46695, ""token"": "" propagated"", ""value"": 69.67998504638672}, {""token_id"": 12729, ""token"": ""izable"", ""value"": 69.68534088134766}, {""token_id"": 38908, ""token"": ""保"", ""value"": 69.69123840332031}, {""token_id"": 25678, ""token"": "" Movement"", ""value"": 69.69194793701172}]",21902, Getty,2,0.07738130539655685,0.044855352491140366,0.8667068481445312,0.5365428924560547,"[{""token_id"": 21902, ""token"": "" Getty"", ""value"": 0.07738130539655685}, {""token_id"": 13936, ""token"": "" Holy"", ""value"": 0.03252595290541649}, {""token_id"": 2656, ""token"": "" God"", ""value"": 0.02864922024309635}, {""token_id"": 37496, ""token"": "" Standing"", ""value"": 0.0274001806974411}, {""token_id"": 14963, ""token"": "" Stone"", ""value"": 0.026155337691307068}]",True,False,False,0.39535750076174736,13.383195877075195
step61000,256,512,512,2,19211, cabinet,33,5,-2.3063152787311356,-1.1401565414839867,-5.331675633823516,-3.444180973443028,3.5334854879685467,-0.10528922826051712,0.8999063968658447,0.8999063968658447,0.0,0.8999063968658447,0.0,0.8999063968658447,1.9082685708999634,1.5686829090118408,2.120518922805786,69.90785217285156,30654, pastor,7,0.1863573044538498,0.8136426955461502,0.00188465416431427,"[{""token_id"": 30654, ""token"": "" pastor"", ""value"": 0.1863573044538498}, {""token_id"": 46695, ""token"": "" propagated"", ""value"": 0.18447265028953552}, {""token_id"": 12729, ""token"": ""izable"", ""value"": 0.18064410984516144}, {""token_id"": 38908, ""token"": ""保"", ""value"": 0.1784825623035431}, {""token_id"": 25678, ""token"": "" Movement"", ""value"": 0.17327795922756195}]",30654, pastor,7,69.67633056640625,0.0036468505859375,5.23398772049542e-05,"[{""token_id"": 30654, ""token"": "" pastor"", ""value"": 69.67633056640625}, {""token_id"": 46695, ""token"": "" propagated"", ""value"": 69.67997741699219}, {""token_id"": 12729, ""token"": ""izable"", ""value"": 69.68533325195312}, {""token_id"": 38908, ""token"": ""保"", ""value"": 69.69123077392578}, {""token_id"": 25678, ""token"": "" Movement"", ""value"": 69.69194793701172}]",21902, Getty,2,0.07738132774829865,0.044855330139398575,0.8667058944702148,0.5365428328514099,"[{""token_id"": 21902, ""token"": "" Getty"", ""value"": 0.07738132774829865}, {""token_id"": 13936, ""token"": "" Holy"", ""value"": 0.03252599760890007}, {""token_id"": 2656, ""token"": "" God"", ""value"": 0.028649283573031425}, {""token_id"": 37496, ""token"": "" Standing"", ""value"": 0.02740010991692543}, {""token_id"": 14963, ""token"": "" Stone"", ""value"": 0.026155292987823486}]",True,False,False,0.32409631833434105,13.383194923400879
step61000,256,512,512,3,6574, miles,404,7,-2.3063146744829846,-1.1401566949658728,-5.331675188836163,-3.4441817593318307,3.5334854879685467,-0.10544800758361816,0.8999040722846985,0.8999040722846985,0.0,0.8999040722846985,0.0,0.8999040722846985,1.9082940816879272,1.5686661005020142,2.1205527782440186,69.9078598022461,30654, pastor,7,0.1863573044538498,0.8136426955461502,0.0018846243619918823,"[{""token_id"": 30654, ""token"": "" pastor"", ""value"": 0.1863573044538498}, {""token_id"": 46695, ""token"": "" propagated"", ""value"": 0.1844726800918579}, {""token_id"": 12729, ""token"": ""izable"", ""value"": 0.18064408004283905}, {""token_id"": 38908, ""token"": ""保"", ""value"": 0.17848257720470428}, {""token_id"": 25678, ""token"": "" Movement"", ""value"": 0.17327794432640076}]",30654, pastor,7,69.67633056640625,0.00365447998046875,5.244937485601059e-05,"[{""token_id"": 30654, ""token"": "" pastor"", ""value"": 69.67633056640625}, {""token_id"": 46695, ""token"": "" propagated"", ""value"": 69.67998504638672}, {""token_id"": 12729, ""token"": ""izable"", ""value"": 69.68534088134766}, {""token_id"": 38908, ""token"": ""保"", ""value"": 69.69123840332031}, {""token_id"": 25678, ""token"": "" Movement"", ""value"": 69.69194793701172}]",21902, Getty,2,0.07738130539655685,0.04485538229346275,0.8667078018188477,0.5365428924560547,"[{""token_id"": 21902, ""token"": "" Getty"", ""value"": 0.07738130539655685}, {""token_id"": 13936, ""token"": "" Holy"", ""value"": 0.0325259231030941}, {""token_id"": 2656, ""token"": "" God"", ""value"": 0.0286492221057415}, {""token_id"": 37496, ""token"": "" Standing"", ""value"": 0.027400154620409012}, {""token_id"": 14963, ""token"": "" Stone"", ""value"": 0.02615531161427498}]",True,False,False,0.3882201313972473,13.383194923400879
step61000,512,768,768,0,21825, clones,2,0,-2.3063147342312362,-1.1401578688251626,-5.331674310683903,-3.444181150851217,3.5334854879685467,-0.10545484721660614,0.8999062776565552,0.8999062776565552,0.0,0.8999062776565552,0.0,0.8999062776565552,1.9082735776901245,1.5686745643615723,2.1205248832702637,69.90785217285156,30654, pastor,7,0.1863572895526886,0.8136427104473114,0.0018846243619918823,"[{""token_id"": 30654, ""token"": "" pastor"", ""value"": 0.1863572895526886}, {""token_id"": 46695, ""token"": "" propagated"", ""value"": 0.18447266519069672}, {""token_id"": 12729, ""token"": ""izable"", ""value"": 0.18064408004283905}, {""token_id"": 38908, ""token"": ""保"", ""value"": 0.17848259210586548}, {""token_id"": 25678, ""token"": "" Movement"", ""value"": 0.17327795922756195}]",30654, pastor,7,69.67632293701172,0.00365447998046875,5.2449380599094564e-05,"[{""token_id"": 30654, ""token"": "" pastor"", ""value"": 69.67632293701172}, {""token_id"": 46695, ""token"": "" propagated"", ""value"": 69.67997741699219}, {""token_id"": 12729, ""token"": ""izable"", ""value"": 69.68533325195312}, {""token_id"": 38908, ""token"": ""保"", ""value"": 69.69123077392578}, {""token_id"": 25678, ""token"": "" Movement"", ""value"": 69.69194030761719}]",21902, Getty,2,0.07738123089075089,0.0448552742600441,0.8667058944702148,0.5365428924560547,"[{""token_id"": 21902, ""token"": "" Getty"", ""value"": 0.07738123089075089}, {""token_id"": 13936, ""token"": "" Holy"", ""value"": 0.03252595663070679}, {""token_id"": 2656, ""token"": "" God"", ""value"": 0.02864924818277359}, {""token_id"": 37496, ""token"": "" Standing"", ""value"": 0.027400104328989983}, {""token_id"": 14963, ""token"": "" Stone"", ""value"": 0.026155313476920128}]",True,False,False,0.37755129486322403,13.383195877075195
step61000,512,768,768,1,23778, motive,8,2,-2.3063149652591126,-1.140157668558229,-5.331676433713531,-3.4441823223668164,3.5334854879685467,-0.10546953976154327,0.8999042510986328,0.8999042510986328,0.0,0.8999042510986328,0.0,0.8999042510986328,1.9082497358322144,1.5686708688735962,2.1205031871795654,69.90785217285156,30654, pastor,7,0.1863572895526886,0.8136427104473114,0.0018846094608306885,"[{""token_id"": 30654, ""token"": "" pastor"", ""value"": 0.1863572895526886}, {""token_id"": 46695, ""token"": "" propagated"", ""value"": 0.1844726800918579}, {""token_id"": 12729, ""token"": ""izable"", ""value"": 0.18064410984516144}, {""token_id"": 38908, ""token"": ""保"", ""value"": 0.1784825623035431}, {""token_id"": 25678, ""token"": "" Movement"", ""value"": 0.17327795922756195}]",30654, pastor,7,69.67633056640625,0.0036468505859375,5.23398772049542e-05,"[{""token_id"": 30654, ""token"": "" pastor"", ""value"": 69.67633056640625}, {""token_id"": 46695, ""token"": "" propagated"", ""value"": 69.67997741699219}, {""token_id"": 12729, ""token"": ""izable"", ""value"": 69.68533325195312}, {""token_id"": 38908, ""token"": ""保"", ""value"": 69.69123077392578}, {""token_id"": 25678, ""token"": "" Movement"", ""value"": 69.69194793701172}]",21902, Getty,2,0.07738130539655685,0.04485534876585007,0.8667068481445312,0.5365428328514099,"[{""token_id"": 21902, ""token"": "" Getty"", ""value"": 0.07738130539655685}, {""token_id"": 13936, ""token"": "" Holy"", ""value"": 0.03252595663070679}, {""token_id"": 2656, ""token"": "" God"", ""value"": 0.0286492221057415}, {""token_id"": 37496, ""token"": "" Standing"", ""value"": 0.02740018256008625}, {""token_id"": 14963, ""token"": "" Stone"", ""value"": 0.02615531161427498}]",True,False,False,0.3211352080106735,13.383195877075195
