checkpoint,window_start,window_end,dynamic_step,selection_index,token_id,token,wikitext_train_count,jacobian_lambda1_abs,jacobian_lambda1_real,jacobian_lambda1_imag,jacobian_lambda2_abs,hidden_state_norm,cosine_token_id,cosine_token,cosine_wikitext_count,cosine_similarity,cosine_distance,cosine_margin,cosine_top5,euclidean_token_id,euclidean_token,euclidean_wikitext_count,euclidean_distance,euclidean_absolute_margin,euclidean_relative_margin,euclidean_top5,lm_head_token_id,lm_head_token,lm_head_wikitext_count,lm_head_probability,lm_head_probability_margin,lm_head_logit_margin,lm_head_normalized_entropy,lm_head_top5,cosine_equals_euclidean,cosine_equals_lm_head,euclidean_equals_lm_head,jacobian_runtime_seconds
step37000,0,256,256,0,29104, repetitive,16,1.0142642259597778,0.9768058061599731,0.2730977535247803,1.0142642259597778,51.89841842651367,39851,textsf,0,0.17900162935256958,0.8209983706474304,0.00674988329410553,"[{""token_id"": 39851, ""token"": ""textsf"", ""value"": 0.17900162935256958}, {""token_id"": 43653, ""token"": "" taxonomic"", ""value"": 0.17225174605846405}, {""token_id"": 6640, ""token"": "" NS"", ""value"": 0.1717330813407898}, {""token_id"": 6952, ""token"": ""mes"", ""value"": 0.16986975073814392}, {""token_id"": 23079, ""token"": ""chrome"", ""value"": 0.15971924364566803}]",6640, NS,54,51.66544723510742,0.00095367431640625,1.845864823479578e-05,"[{""token_id"": 6640, ""token"": "" NS"", ""value"": 51.66544723510742}, {""token_id"": 43653, ""token"": "" taxonomic"", ""value"": 51.66640090942383}, {""token_id"": 6952, ""token"": ""mes"", ""value"": 51.66728591918945}, {""token_id"": 39851, ""token"": ""textsf"", ""value"": 51.671714782714844}, {""token_id"": 28956, ""token"": ""species"", ""value"": 51.687049865722656}]",60,[,0,0.06240604817867279,0.018439706414937973,0.3502378463745117,0.5403584837913513,"[{""token_id"": 60, ""token"": ""["", ""value"": 0.06240604817867279}, {""token_id"": 15, ""token"": ""."", ""value"": 0.04396634176373482}, {""token_id"": 40743, ""token"": ""ubotu"", ""value"": 0.03755192831158638}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.03150089830160141}, {""token_id"": 1959, ""token"": "" free"", ""value"": 0.031458958983421326}]",False,False,False,0.6221533417701721
step37000,0,256,256,1,10020, semi,112,1.0447208881378174,1.0447208881378174,0.0,1.038963794708252,51.381500244140625,6952,mes,35,0.17412683367729187,0.8258731663227081,0.008887320756912231,"[{""token_id"": 6952, ""token"": ""mes"", ""value"": 0.17412683367729187}, {""token_id"": 39851, ""token"": ""textsf"", ""value"": 0.16523951292037964}, {""token_id"": 43653, ""token"": "" taxonomic"", ""value"": 0.1568235158920288}, {""token_id"": 1821, ""token"": "" men"", ""value"": 0.15552271902561188}, {""token_id"": 15700, ""token"": ""hist"", ""value"": 0.15283159911632538}]",6952,mes,35,51.14423751831055,0.02812957763671875,0.0005500048295108097,"[{""token_id"": 6952, ""token"": ""mes"", ""value"": 51.14423751831055}, {""token_id"": 43653, ""token"": "" taxonomic"", ""value"": 51.172367095947266}, {""token_id"": 39851, ""token"": ""textsf"", ""value"": 51.17382049560547}, {""token_id"": 15700, ""token"": ""hist"", ""value"": 51.17787551879883}, {""token_id"": 11746, ""token"": ""menu"", ""value"": 51.18300247192383}]",50254,                        ,0,0.1040898934006691,0.056201398372650146,0.7763795852661133,0.5180155038833618,"[{""token_id"": 50254, ""token"": ""                        "", ""value"": 0.1040898934006691}, {""token_id"": 40743, ""token"": ""ubotu"", ""value"": 0.04788849502801895}, {""token_id"": 15, ""token"": ""."", ""value"": 0.035615552216768265}, {""token_id"": 575, ""token"": "" "", ""value"": 0.028245916590094566}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.026682471856474876}]",True,False,False,0.5928006358444691
step37000,0,256,256,2,1941, evidence,284,1.0519592761993408,1.0519592761993408,0.0,1.0338810682296753,50.90059280395508,6952,mes,35,0.18268373608589172,0.8173162639141083,0.014191582798957825,"[{""token_id"": 6952, ""token"": ""mes"", ""value"": 0.18268373608589172}, {""token_id"": 39851, ""token"": ""textsf"", ""value"": 0.1684921532869339}, {""token_id"": 1821, ""token"": "" men"", ""value"": 0.1578543484210968}, {""token_id"": 43653, ""token"": "" taxonomic"", ""value"": 0.1570477932691574}, {""token_id"": 15700, ""token"": ""hist"", ""value"": 0.1561862975358963}]",6952,mes,35,50.65078353881836,0.037841796875,0.0007471117765828508,"[{""token_id"": 6952, ""token"": ""mes"", ""value"": 50.65078353881836}, {""token_id"": 39851, ""token"": ""textsf"", ""value"": 50.68862533569336}, {""token_id"": 43653, ""token"": "" taxonomic"", ""value"": 50.691322326660156}, {""token_id"": 15700, ""token"": ""hist"", ""value"": 50.69222640991211}, {""token_id"": 11746, ""token"": ""menu"", ""value"": 50.696163177490234}]",50254,                        ,0,0.07399094849824905,0.015687759965658188,0.23828601837158203,0.5305926203727722,"[{""token_id"": 50254, ""token"": ""                        "", ""value"": 0.07399094849824905}, {""token_id"": 40743, ""token"": ""ubotu"", ""value"": 0.058303188532590866}, {""token_id"": 15, ""token"": ""."", ""value"": 0.03971036151051521}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.02803226187825203}, {""token_id"": 313, ""token"": "" ("", ""value"": 0.019505204632878304}]",True,False,False,0.6110201217234135
step37000,0,256,256,3,38730, orientations,4,1.0176266431808472,0.9956822395324707,0.21019230782985687,1.0176266431808472,53.385223388671875,39851,textsf,0,0.17543238401412964,0.8245676159858704,0.01654571294784546,"[{""token_id"": 39851, ""token"": ""textsf"", ""value"": 0.17543238401412964}, {""token_id"": 7514, ""token"": "" concerned"", ""value"": 0.15888667106628418}, {""token_id"": 6640, ""token"": "" NS"", ""value"": 0.15515126287937164}, {""token_id"": 11177, ""token"": ""ele"", ""value"": 0.1540142297744751}, {""token_id"": 678, ""token"": ""eth"", ""value"": 0.15294767916202545}]",39851,textsf,0,53.16291809082031,0.012195587158203125,0.00022940025860448295,"[{""token_id"": 39851, ""token"": ""textsf"", ""value"": 53.16291809082031}, {""token_id"": 7514, ""token"": "" concerned"", ""value"": 53.175113677978516}, {""token_id"": 11177, ""token"": ""ele"", ""value"": 53.17545700073242}, {""token_id"": 6640, ""token"": "" NS"", ""value"": 53.17625045776367}, {""token_id"": 678, ""token"": ""eth"", ""value"": 53.17734909057617}]",50254,                        ,0,0.1097809448838234,0.06422623246908188,0.879572868347168,0.5043449997901917,"[{""token_id"": 50254, ""token"": ""                        "", ""value"": 0.1097809448838234}, {""token_id"": 209, ""token"": "" "", ""value"": 0.045554712414741516}, {""token_id"": 575, ""token"": "" "", ""value"": 0.03910170495510101}, {""token_id"": 60, ""token"": ""["", ""value"": 0.03891228139400482}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.037443242967128754}]",True,False,False,0.5625971965491772
step37000,256,512,512,0,29104, repetitive,16,1.0128939151763916,1.0128939151763916,0.0,1.0026211738586426,56.081539154052734,39851,textsf,0,0.16819381713867188,0.8318061828613281,0.0021522343158721924,"[{""token_id"": 39851, ""token"": ""textsf"", ""value"": 0.16819381713867188}, {""token_id"": 6640, ""token"": "" NS"", ""value"": 0.16604158282279968}, {""token_id"": 925, ""token"": ""fr"", ""value"": 0.1633564680814743}, {""token_id"": 28956, ""token"": ""species"", ""value"": 0.16248559951782227}, {""token_id"": 7514, ""token"": "" concerned"", ""value"": 0.16126376390457153}]",6640, NS,54,55.85546875,0.0069732666015625,0.00012484483180642003,"[{""token_id"": 6640, ""token"": "" NS"", ""value"": 55.85546875}, {""token_id"": 925, ""token"": ""fr"", ""value"": 55.86244201660156}, {""token_id"": 28956, ""token"": ""species"", ""value"": 55.862754821777344}, {""token_id"": 43653, ""token"": "" taxonomic"", ""value"": 55.86520767211914}, {""token_id"": 7514, ""token"": "" concerned"", ""value"": 55.8670654296875}]",575, ,0,0.12754876911640167,0.0003736168146133423,0.002933502197265625,0.4664023518562317,"[{""token_id"": 575, ""token"": "" "", ""value"": 0.12754876911640167}, {""token_id"": 60, ""token"": ""["", ""value"": 0.12717515230178833}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.06561279296875}, {""token_id"": 50254, ""token"": ""                        "", ""value"": 0.026239020749926567}, {""token_id"": 33290, ""token"": ""permission"", ""value"": 0.01680798828601837}]",False,False,False,0.5509148836135864
step37000,256,512,512,1,10020, semi,112,0.9873636960983276,0.9873636960983276,0.0,0.9734296202659607,56.10481643676758,39851,textsf,0,0.17254406213760376,0.8274559378623962,0.0068272799253463745,"[{""token_id"": 39851, ""token"": ""textsf"", ""value"": 0.17254406213760376}, {""token_id"": 925, ""token"": ""fr"", ""value"": 0.16571678221225739}, {""token_id"": 11419, ""token"": "" meta"", ""value"": 0.1576710045337677}, {""token_id"": 7514, ""token"": "" concerned"", ""value"": 0.15694838762283325}, {""token_id"": 43653, ""token"": "" taxonomic"", ""value"": 0.156492680311203}]",925,fr,36,55.882266998291016,0.003376007080078125,6.041285118553565e-05,"[{""token_id"": 925, ""token"": ""fr"", ""value"": 55.882266998291016}, {""token_id"": 39851, ""token"": ""textsf"", ""value"": 55.885643005371094}, {""token_id"": 11419, ""token"": "" meta"", ""value"": 55.89247131347656}, {""token_id"": 6640, ""token"": "" NS"", ""value"": 55.89298629760742}, {""token_id"": 43653, ""token"": "" taxonomic"", ""value"": 55.89444351196289}]",575, ,0,0.2163068652153015,0.145126074552536,1.1114749908447266,0.46232131123542786,"[{""token_id"": 575, ""token"": "" "", ""value"": 0.2163068652153015}, {""token_id"": 60, ""token"": ""["", ""value"": 0.0711807981133461}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.04175390675663948}, {""token_id"": 50254, ""token"": ""                        "", ""value"": 0.03686157613992691}, {""token_id"": 457, ""token"": ""’"", ""value"": 0.01863928698003292}]",False,False,False,0.6001699268817902
step37000,256,512,512,2,1941, evidence,284,1.0075578689575195,1.0075578689575195,0.0,0.9826908111572266,55.4986457824707,39851,textsf,0,0.17577221989631653,0.8242277801036835,0.004974454641342163,"[{""token_id"": 39851, ""token"": ""textsf"", ""value"": 0.17577221989631653}, {""token_id"": 925, ""token"": ""fr"", ""value"": 0.17079776525497437}, {""token_id"": 6640, ""token"": "" NS"", ""value"": 0.16645558178424835}, {""token_id"": 43653, ""token"": "" taxonomic"", ""value"": 0.16255879402160645}, {""token_id"": 7514, ""token"": "" concerned"", ""value"": 0.16116663813591003}]",925,fr,36,55.26887893676758,0.003284454345703125,5.9426831317871085e-05,"[{""token_id"": 925, ""token"": ""fr"", ""value"": 55.26887893676758}, {""token_id"": 6640, ""token"": "" NS"", ""value"": 55.27216339111328}, {""token_id"": 39851, ""token"": ""textsf"", ""value"": 55.27522659301758}, {""token_id"": 43653, ""token"": "" taxonomic"", ""value"": 55.279563903808594}, {""token_id"": 7514, ""token"": "" concerned"", ""value"": 55.28450393676758}]",575, ,0,0.19857600331306458,0.12215863168239594,0.9549617767333984,0.4738803207874298,"[{""token_id"": 575, ""token"": "" "", ""value"": 0.19857600331306458}, {""token_id"": 60, ""token"": ""["", ""value"": 0.07641737163066864}, {""token_id"": 50254, ""token"": ""                        "", ""value"": 0.044031623750925064}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.03359206020832062}, {""token_id"": 15, ""token"": ""."", ""value"": 0.015270959585905075}]",False,False,False,0.6196422651410103
step37000,256,512,512,3,38730, orientations,4,1.0143357515335083,1.0143357515335083,0.0,0.9774519205093384,55.59185791015625,6640, NS,54,0.1727539449930191,0.8272460550069809,0.0010263919830322266,"[{""token_id"": 6640, ""token"": "" NS"", ""value"": 0.1727539449930191}, {""token_id"": 925, ""token"": ""fr"", ""value"": 0.17172755300998688}, {""token_id"": 39851, ""token"": ""textsf"", ""value"": 0.17043039202690125}, {""token_id"": 43653, ""token"": "" taxonomic"", ""value"": 0.1587597131729126}, {""token_id"": 7514, ""token"": "" concerned"", ""value"": 0.15815046429634094}]",6640, NS,54,55.35601043701172,0.004695892333984375,8.483075815818986e-05,"[{""token_id"": 6640, ""token"": "" NS"", ""value"": 55.35601043701172}, {""token_id"": 925, ""token"": ""fr"", ""value"": 55.3607063293457}, {""token_id"": 39851, ""token"": ""textsf"", ""value"": 55.375728607177734}, {""token_id"": 43653, ""token"": "" taxonomic"", ""value"": 55.37833023071289}, {""token_id"": 7514, ""token"": "" concerned"", ""value"": 55.382057189941406}]",575, ,0,0.15541933476924896,0.08181522786617279,0.7474260330200195,0.4912734627723694,"[{""token_id"": 575, ""token"": "" "", ""value"": 0.15541933476924896}, {""token_id"": 60, ""token"": ""["", ""value"": 0.07360410690307617}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.05338739976286888}, {""token_id"": 50254, ""token"": ""                        "", ""value"": 0.032746054232120514}, {""token_id"": 457, ""token"": ""’"", ""value"": 0.02165013551712036}]",True,False,False,0.6215504519641399
step37000,512,768,768,0,29104, repetitive,16,1.0318020582199097,0.991263747215271,0.2863770127296448,1.0318020582199097,51.75579833984375,6640, NS,54,0.17978745698928833,0.8202125430107117,0.0012815743684768677,"[{""token_id"": 6640, ""token"": "" NS"", ""value"": 0.17978745698928833}, {""token_id"": 39851, ""token"": ""textsf"", ""value"": 0.17850588262081146}, {""token_id"": 43653, ""token"": "" taxonomic"", ""value"": 0.17234471440315247}, {""token_id"": 23079, ""token"": ""chrome"", ""value"": 0.1656527817249298}, {""token_id"": 23600, ""token"": ""squ"", ""value"": 0.1647331416606903}]",6640, NS,54,51.51094436645508,0.01275634765625,0.00024764344379904593,"[{""token_id"": 6640, ""token"": "" NS"", ""value"": 51.51094436645508}, {""token_id"": 43653, ""token"": "" taxonomic"", ""value"": 51.52370071411133}, {""token_id"": 39851, ""token"": ""textsf"", ""value"": 51.529823303222656}, {""token_id"": 23600, ""token"": ""squ"", ""value"": 51.53366470336914}, {""token_id"": 28956, ""token"": ""species"", ""value"": 51.53573226928711}]",60,[,0,0.07972445338964462,0.03486353158950806,0.5750093460083008,0.5294594168663025,"[{""token_id"": 60, ""token"": ""["", ""value"": 0.07972445338964462}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.044860921800136566}, {""token_id"": 15, ""token"": ""."", ""value"": 0.04232135787606239}, {""token_id"": 1959, ""token"": "" free"", ""value"": 0.034142062067985535}, {""token_id"": 62, ""token"": ""]"", ""value"": 0.02332099713385105}]",True,False,False,0.5914384685456753
step37000,512,768,768,1,10020, semi,112,1.0083495378494263,1.0083495378494263,0.0,0.9794970750808716,53.36771011352539,39851,textsf,0,0.18379397690296173,0.8162060230970383,0.0037579387426376343,"[{""token_id"": 39851, ""token"": ""textsf"", ""value"": 0.18379397690296173}, {""token_id"": 6640, ""token"": "" NS"", ""value"": 0.1800360381603241}, {""token_id"": 43653, ""token"": "" taxonomic"", ""value"": 0.17714060842990875}, {""token_id"": 28956, ""token"": ""species"", ""value"": 0.16480965912342072}, {""token_id"": 7514, ""token"": "" concerned"", ""value"": 0.16164124011993408}]",6640, NS,54,53.121864318847656,0.00608062744140625,0.00011446562577151196,"[{""token_id"": 6640, ""token"": "" NS"", ""value"": 53.121864318847656}, {""token_id"": 43653, ""token"": "" taxonomic"", ""value"": 53.12794494628906}, {""token_id"": 39851, ""token"": ""textsf"", ""value"": 53.13395690917969}, {""token_id"": 28956, ""token"": ""species"", ""value"": 53.14646530151367}, {""token_id"": 925, ""token"": ""fr"", ""value"": 53.152801513671875}]",60,[,0,0.0963478833436966,0.04798808693885803,0.6892967224121094,0.5261023640632629,"[{""token_id"": 60, ""token"": ""["", ""value"": 0.0963478833436966}, {""token_id"": 575, ""token"": "" "", ""value"": 0.04835979640483856}, {""token_id"": 15, ""token"": ""."", ""value"": 0.03922848030924797}, {""token_id"": 40743, ""token"": ""ubotu"", ""value"": 0.03205982223153114}, {""token_id"": 50254, ""token"": ""                        "", ""value"": 0.029278315603733063}]",False,False,False,0.7189014554023743
