checkpoint,window_start,window_end,dynamic_step,selection_index,token_id,token,wikitext_train_count,jacobian_lambda1_abs,jacobian_lambda1_real,jacobian_lambda1_imag,jacobian_lambda2_abs,hidden_state_norm,cosine_token_id,cosine_token,cosine_wikitext_count,cosine_similarity,cosine_distance,cosine_margin,cosine_top5,euclidean_token_id,euclidean_token,euclidean_wikitext_count,euclidean_distance,euclidean_absolute_margin,euclidean_relative_margin,euclidean_top5,lm_head_token_id,lm_head_token,lm_head_wikitext_count,lm_head_probability,lm_head_probability_margin,lm_head_logit_margin,lm_head_normalized_entropy,lm_head_top5,cosine_equals_euclidean,cosine_equals_lm_head,euclidean_equals_lm_head,jacobian_runtime_seconds
step53000,0,256,256,0,29104, repetitive,16,0.9777414798736572,0.9762893915176392,0.053267672657966614,0.9777414798736572,59.01530456542969,14778,widget,0,0.18997842073440552,0.8100215792655945,0.009690195322036743,"[{""token_id"": 14778, ""token"": ""widget"", ""value"": 0.18997842073440552}, {""token_id"": 7029, ""token"": ""ер"", ""value"": 0.18028822541236877}, {""token_id"": 10560, ""token"": ""TYPE"", ""value"": 0.17988532781600952}, {""token_id"": 12568, ""token"": "" Games"", ""value"": 0.1737785041332245}, {""token_id"": 14065, ""token"": ""oker"", ""value"": 0.1731576919555664}]",14778,widget,0,58.772911071777344,0.005863189697265625,9.976006956853154e-05,"[{""token_id"": 14778, ""token"": ""widget"", ""value"": 58.772911071777344}, {""token_id"": 7029, ""token"": ""ер"", ""value"": 58.77877426147461}, {""token_id"": 10560, ""token"": ""TYPE"", ""value"": 58.787879943847656}, {""token_id"": 12568, ""token"": "" Games"", ""value"": 58.79206466674805}, {""token_id"": 14065, ""token"": ""oker"", ""value"": 58.79246520996094}]",575, ,0,0.08744218945503235,0.023168399930000305,0.30782604217529297,0.5194863677024841,"[{""token_id"": 575, ""token"": "" "", ""value"": 0.08744218945503235}, {""token_id"": 15, ""token"": ""."", ""value"": 0.06427378952503204}, {""token_id"": 14, ""token"": ""-"", ""value"": 0.034851498901844025}, {""token_id"": 209, ""token"": "" "", ""value"": 0.03157410770654678}, {""token_id"": 13, ""token"": "","", ""value"": 0.026123657822608948}]",True,False,False,0.6255208402872086
step53000,0,256,256,1,10020, semi,112,1.028905987739563,1.028905987739563,0.0,0.9510094523429871,60.398860931396484,13113,                                     ,0,0.18234950304031372,0.8176504969596863,0.004733413457870483,"[{""token_id"": 13113, ""token"": ""                                     "", ""value"": 0.18234950304031372}, {""token_id"": 12568, ""token"": "" Games"", ""value"": 0.17761608958244324}, {""token_id"": 14778, ""token"": ""widget"", ""value"": 0.16557782888412476}, {""token_id"": 1624, ""token"": ""ential"", ""value"": 0.1640271693468094}, {""token_id"": 7029, ""token"": ""ер"", ""value"": 0.16269992291927338}]",12568, Games,164,60.16997146606445,0.01673126220703125,0.00027806664685668984,"[{""token_id"": 12568, ""token"": "" Games"", ""value"": 60.16997146606445}, {""token_id"": 7029, ""token"": ""ер"", ""value"": 60.186702728271484}, {""token_id"": 1624, ""token"": ""ential"", ""value"": 60.18836975097656}, {""token_id"": 14778, ""token"": ""widget"", ""value"": 60.189308166503906}, {""token_id"": 24823, ""token"": ""ات"", ""value"": 60.19589614868164}]",209, ,12180,0.09305275976657867,0.02198386937379837,0.2695169448852539,0.4988465905189514,"[{""token_id"": 209, ""token"": "" "", ""value"": 0.09305275976657867}, {""token_id"": 50276, ""token"": ""  "", ""value"": 0.0710688903927803}, {""token_id"": 575, ""token"": "" "", ""value"": 0.0630824863910675}, {""token_id"": 15, ""token"": ""."", ""value"": 0.04804292693734169}, {""token_id"": 13, ""token"": "","", ""value"": 0.03306974843144417}]",False,False,False,0.6445523649454117
step53000,0,256,256,2,1941, evidence,284,0.9809741377830505,0.9676213264465332,0.16130481660366058,0.9809741377830505,59.661861419677734,5856,Context,0,0.18066884577274323,0.8193311542272568,0.004105880856513977,"[{""token_id"": 5856, ""token"": ""Context"", ""value"": 0.18066884577274323}, {""token_id"": 14778, ""token"": ""widget"", ""value"": 0.17656296491622925}, {""token_id"": 41315, ""token"": ""sidebar"", ""value"": 0.17632009088993073}, {""token_id"": 9270, ""token"": ""Frame"", ""value"": 0.17378173768520355}, {""token_id"": 10560, ""token"": ""TYPE"", ""value"": 0.17237553000450134}]",5856,Context,0,59.43406677246094,0.003490447998046875,5.8728069398478233e-05,"[{""token_id"": 5856, ""token"": ""Context"", ""value"": 59.43406677246094}, {""token_id"": 14778, ""token"": ""widget"", ""value"": 59.437557220458984}, {""token_id"": 9270, ""token"": ""Frame"", ""value"": 59.442054748535156}, {""token_id"": 10560, ""token"": ""TYPE"", ""value"": 59.44443130493164}, {""token_id"": 41315, ""token"": ""sidebar"", ""value"": 59.44550323486328}]",575, ,0,0.07303453981876373,0.018707726150751114,0.2959146499633789,0.5405935645103455,"[{""token_id"": 575, ""token"": "" "", ""value"": 0.07303453981876373}, {""token_id"": 15, ""token"": ""."", ""value"": 0.05432681366801262}, {""token_id"": 14, ""token"": ""-"", ""value"": 0.04687897488474846}, {""token_id"": 9, ""token"": ""("", ""value"": 0.018685389310121536}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.018221063539385796}]",True,False,False,0.6407482884824276
step53000,0,256,256,3,38730, orientations,4,0.9747297763824463,0.9627206325531006,0.15253573656082153,0.9747297763824463,59.549842834472656,5856,Context,0,0.18018952012062073,0.8198104798793793,0.001762107014656067,"[{""token_id"": 5856, ""token"": ""Context"", ""value"": 0.18018952012062073}, {""token_id"": 14778, ""token"": ""widget"", ""value"": 0.17842741310596466}, {""token_id"": 41315, ""token"": ""sidebar"", ""value"": 0.17656920850276947}, {""token_id"": 10560, ""token"": ""TYPE"", ""value"": 0.17527776956558228}, {""token_id"": 9270, ""token"": ""Frame"", ""value"": 0.17409618198871613}]",5856,Context,0,59.322715759277344,0.000308990478515625,5.208636768577182e-06,"[{""token_id"": 5856, ""token"": ""Context"", ""value"": 59.322715759277344}, {""token_id"": 14778, ""token"": ""widget"", ""value"": 59.32302474975586}, {""token_id"": 10560, ""token"": ""TYPE"", ""value"": 59.328514099121094}, {""token_id"": 9270, ""token"": ""Frame"", ""value"": 59.32963562011719}, {""token_id"": 41315, ""token"": ""sidebar"", ""value"": 59.33318328857422}]",575, ,0,0.07268723100423813,0.015313703566789627,0.23658275604248047,0.538631796836853,"[{""token_id"": 575, ""token"": "" "", ""value"": 0.07268723100423813}, {""token_id"": 15, ""token"": ""."", ""value"": 0.0573735274374485}, {""token_id"": 14, ""token"": ""-"", ""value"": 0.04706365615129471}, {""token_id"": 9, ""token"": ""("", ""value"": 0.019315825775265694}, {""token_id"": 313, ""token"": "" ("", ""value"": 0.01891666278243065}]",True,False,False,0.671507690101862
step53000,256,512,512,0,29104, repetitive,16,1.0461647510528564,1.041228175163269,0.10151161998510361,1.0461647510528564,56.86781692504883,13683,ptic,7,0.17526285350322723,0.8247371464967728,0.0004723668098449707,"[{""token_id"": 13683, ""token"": ""ptic"", ""value"": 0.17526285350322723}, {""token_id"": 33309, ""token"": ""perm"", ""value"": 0.17479048669338226}, {""token_id"": 25398, ""token"": ""מ"", ""value"": 0.174290731549263}, {""token_id"": 39851, ""token"": ""textsf"", ""value"": 0.16403493285179138}, {""token_id"": 22358, ""token"": ""wx"", ""value"": 0.16372078657150269}]",33309,perm,6,56.641624450683594,0.001285552978515625,2.269625899650747e-05,"[{""token_id"": 33309, ""token"": ""perm"", ""value"": 56.641624450683594}, {""token_id"": 13683, ""token"": ""ptic"", ""value"": 56.64291000366211}, {""token_id"": 25398, ""token"": ""מ"", ""value"": 56.64554214477539}, {""token_id"": 22358, ""token"": ""wx"", ""value"": 56.66108322143555}, {""token_id"": 25695, ""token"": ""HM"", ""value"": 56.664424896240234}]",9,(,0,0.07228224724531174,0.03333873674273491,0.6184663772583008,0.5281252264976501,"[{""token_id"": 9, ""token"": ""("", ""value"": 0.07228224724531174}, {""token_id"": 3539, ""token"": ""è"", ""value"": 0.03894351050257683}, {""token_id"": 95, ""token"": ""~"", ""value"": 0.032065633684396744}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.031153859570622444}, {""token_id"": 325, ""token"": ""�"", ""value"": 0.021313879638910294}]",False,False,False,0.6747236959636211
step53000,256,512,512,1,10020, semi,112,1.126519799232483,1.0987026691436768,0.2487955391407013,1.126519799232483,55.815643310546875,14065,oker,16,0.21532124280929565,0.7846787571907043,0.025172889232635498,"[{""token_id"": 14065, ""token"": ""oker"", ""value"": 0.21532124280929565}, {""token_id"": 39851, ""token"": ""textsf"", ""value"": 0.19014835357666016}, {""token_id"": 29872, ""token"": ""Dictionary"", ""value"": 0.180480495095253}, {""token_id"": 15679, ""token"": "" GC"", ""value"": 0.17490875720977783}, {""token_id"": 10994, ""token"": ""metric"", ""value"": 0.16701190173625946}]",14065,oker,16,55.535369873046875,0.049652099609375,0.0008940626437327967,"[{""token_id"": 14065, ""token"": ""oker"", ""value"": 55.535369873046875}, {""token_id"": 29872, ""token"": ""Dictionary"", ""value"": 55.58502197265625}, {""token_id"": 39851, ""token"": ""textsf"", ""value"": 55.58805847167969}, {""token_id"": 15679, ""token"": "" GC"", ""value"": 55.5938720703125}, {""token_id"": 10994, ""token"": ""metric"", ""value"": 55.60372543334961}]",187,"
",1,0.07409173250198364,0.023336641490459442,0.3782920837402344,0.513960599899292,"[{""token_id"": 187, ""token"": ""\n"", ""value"": 0.07409173250198364}, {""token_id"": 63, ""token"": ""^"", ""value"": 0.0507550910115242}, {""token_id"": 15, ""token"": ""."", ""value"": 0.0390874519944191}, {""token_id"": 9, ""token"": ""("", ""value"": 0.03779146820306778}, {""token_id"": 16, ""token"": ""/"", ""value"": 0.03483389690518379}]",True,False,False,0.7381302677094936
step53000,256,512,512,2,1941, evidence,284,1.0778077840805054,1.0348964929580688,0.30109620094299316,1.0778077840805054,55.560298919677734,22358,wx,0,0.18166838586330414,0.8183316141366959,0.0068369060754776,"[{""token_id"": 22358, ""token"": ""wx"", ""value"": 0.18166838586330414}, {""token_id"": 13683, ""token"": ""ptic"", ""value"": 0.17483147978782654}, {""token_id"": 28345, ""token"": "" Richardson"", ""value"": 0.17068730294704437}, {""token_id"": 39851, ""token"": ""textsf"", ""value"": 0.1686142534017563}, {""token_id"": 29816, ""token"": ""Germ"", ""value"": 0.166087344288826}]",22358,wx,0,55.329444885253906,0.006931304931640625,0.00012527335031130806,"[{""token_id"": 22358, ""token"": ""wx"", ""value"": 55.329444885253906}, {""token_id"": 13683, ""token"": ""ptic"", ""value"": 55.33637619018555}, {""token_id"": 28345, ""token"": "" Richardson"", ""value"": 55.34568786621094}, {""token_id"": 29816, ""token"": ""Germ"", ""value"": 55.350826263427734}, {""token_id"": 39851, ""token"": ""textsf"", ""value"": 55.3602409362793}]",187,"
",1,0.04018019512295723,0.0003013536334037781,0.0075283050537109375,0.5561108589172363,"[{""token_id"": 187, ""token"": ""\n"", ""value"": 0.04018019512295723}, {""token_id"": 457, ""token"": ""’"", ""value"": 0.03987884148955345}, {""token_id"": 21824, ""token"": """", ""value"": 0.022321457043290138}, {""token_id"": 3069, ""token"": ""±"", ""value"": 0.018803685903549194}, {""token_id"": 860, ""token"": ""é"", ""value"": 0.01602705381810665}]",True,False,False,0.6239940002560616
step53000,256,512,512,3,38730, orientations,4,1.0749130249023438,1.031660556793213,0.30185171961784363,1.0749130249023438,55.5228157043457,22358,wx,0,0.1815395951271057,0.8184604048728943,0.005245968699455261,"[{""token_id"": 22358, ""token"": ""wx"", ""value"": 0.1815395951271057}, {""token_id"": 13683, ""token"": ""ptic"", ""value"": 0.17629362642765045}, {""token_id"": 28345, ""token"": "" Richardson"", ""value"": 0.16895438730716705}, {""token_id"": 39851, ""token"": ""textsf"", ""value"": 0.167803093791008}, {""token_id"": 29816, ""token"": ""Germ"", ""value"": 0.16577550768852234}]",22358,wx,0,55.29214859008789,0.004734039306640625,8.56186534138282e-05,"[{""token_id"": 22358, ""token"": ""wx"", ""value"": 55.29214859008789}, {""token_id"": 13683, ""token"": ""ptic"", ""value"": 55.29688262939453}, {""token_id"": 28345, ""token"": "" Richardson"", ""value"": 55.31056594848633}, {""token_id"": 29816, ""token"": ""Germ"", ""value"": 55.31378173828125}, {""token_id"": 33739, ""token"": ""sworth"", ""value"": 55.32233810424805}]",457,’,0,0.04013265296816826,9.57585871219635e-05,0.0023889541625976562,0.5526678562164307,"[{""token_id"": 457, ""token"": ""’"", ""value"": 0.04013265296816826}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.040036894381046295}, {""token_id"": 21824, ""token"": """", ""value"": 0.023843687027692795}, {""token_id"": 3069, ""token"": ""±"", ""value"": 0.01954026147723198}, {""token_id"": 860, ""token"": ""é"", ""value"": 0.01688089407980442}]",True,False,False,0.6010032519698143
step53000,512,768,768,0,29104, repetitive,16,1.0054398775100708,1.0054398775100708,0.0,0.9286226034164429,61.40877914428711,13113,                                     ,0,0.18779799342155457,0.8122020065784454,0.018016278743743896,"[{""token_id"": 13113, ""token"": ""                                     "", ""value"": 0.18779799342155457}, {""token_id"": 24823, ""token"": ""ات"", ""value"": 0.16978171467781067}, {""token_id"": 1624, ""token"": ""ential"", ""value"": 0.16319669783115387}, {""token_id"": 12568, ""token"": "" Games"", ""value"": 0.16221393644809723}, {""token_id"": 26841, ""token"": "" committing"", ""value"": 0.16005893051624298}]",24823,ات,0,61.195579528808594,0.003604888916015625,5.890766855665739e-05,"[{""token_id"": 24823, ""token"": ""ات"", ""value"": 61.195579528808594}, {""token_id"": 1624, ""token"": ""ential"", ""value"": 61.19918441772461}, {""token_id"": 12568, ""token"": "" Games"", ""value"": 61.20087814331055}, {""token_id"": 26841, ""token"": "" committing"", ""value"": 61.204376220703125}, {""token_id"": 12729, ""token"": ""izable"", ""value"": 61.206748962402344}]",209, ,12180,0.12335751205682755,0.05085029453039169,0.5314006805419922,0.48763248324394226,"[{""token_id"": 209, ""token"": "" "", ""value"": 0.12335751205682755}, {""token_id"": 50276, ""token"": ""  "", ""value"": 0.07250721752643585}, {""token_id"": 575, ""token"": "" "", ""value"": 0.05944100022315979}, {""token_id"": 15, ""token"": ""."", ""value"": 0.048575252294540405}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.04057442024350166}]",False,False,False,0.6636943519115448
step53000,512,768,768,1,10020, semi,112,0.910588264465332,0.9071512222290039,0.07904218137264252,0.910588264465332,62.88666534423828,24823,ات,0,0.17650017142295837,0.8234998285770416,0.0007821768522262573,"[{""token_id"": 24823, ""token"": ""ات"", ""value"": 0.17650017142295837}, {""token_id"": 13113, ""token"": ""                                     "", ""value"": 0.17571799457073212}, {""token_id"": 26841, ""token"": "" committing"", ""value"": 0.16074493527412415}, {""token_id"": 6787, ""token"": ""ifications"", ""value"": 0.1604023277759552}, {""token_id"": 47403, ""token"": ""πει"", ""value"": 0.1588161289691925}]",24823,ات,0,62.66410446166992,0.014369964599609375,0.00022931732166377844,"[{""token_id"": 24823, ""token"": ""ات"", ""value"": 62.66410446166992}, {""token_id"": 6787, ""token"": ""ifications"", ""value"": 62.67847442626953}, {""token_id"": 26841, ""token"": "" committing"", ""value"": 62.68096923828125}, {""token_id"": 8029, ""token"": ""ributes"", ""value"": 62.682369232177734}, {""token_id"": 9382, ""token"": ""avas"", ""value"": 62.68623733520508}]",209, ,12180,0.2402506172657013,0.19044229388237,1.573500633239746,0.4627036154270172,"[{""token_id"": 209, ""token"": "" "", ""value"": 0.2402506172657013}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.0498083159327507}, {""token_id"": 50276, ""token"": ""  "", ""value"": 0.03414915129542351}, {""token_id"": 190, ""token"": ""\r"", ""value"": 0.023110616952180862}, {""token_id"": 424, ""token"": ""**"", ""value"": 0.022116202861070633}]",True,False,False,0.6621145643293858
