checkpoint,training_step,dynamic_step,selection_index,token_id,token,wikitext_train_count,frequency_decile,selection_seed,spectral_radius,spectral_abscissa,jacobian_frobenius_norm,normalized_frobenius_norm,lyapunov_window_start,lyapunov_window_end,lyapunov_exponent_last_256,lyapunov_exponent_0_1024,geometric_tangent_factor_last_256,hidden_state_norm,runtime_seconds,dynamics_runtime_seconds_checkpoint
step21000,21000,1024,0,44991,locations,1,0,190905176,1.0157002210617065,1.005954623222351,15.877171516418457,0.701678454875946,768,1024,0.014311138241188643,0.03247013127469048,1.0144140328404072,45.6335563659668,0.19089443609118462,45.08433659002185
step21000,21000,1024,1,40201, 449,1,0,190905176,1.0714688301086426,1.0573736429214478,16.40586280822754,0.725043535232544,768,1024,0.028858771233394614,0.026698001564960907,1.0292792203750838,46.028018951416016,0.18316153436899185,45.08433659002185
step21000,21000,1024,2,45634,completion,1,0,190905176,1.0710574388504028,1.0692683458328247,16.033863067626953,0.7086033225059509,768,1024,0.030958637599506483,0.029219849427473032,1.031442840052353,47.05057907104492,0.17351588979363441,45.08433659002185
step21000,21000,1024,3,14819,Py,1,0,190905176,1.0606693029403687,1.0606693029403687,15.606430053710938,0.6897132992744446,768,1024,0.029782450561849035,0.033831392888285065,1.0302303835313984,47.36458969116211,0.12966306880116463,45.08433659002185
step21000,21000,1024,4,30341, circumference,1,0,190905176,1.1279712915420532,1.1262824535369873,17.04180145263672,0.7531483173370361,768,1024,0.03281254346310808,0.028588676424539935,1.0333568115948406,47.05696105957031,0.12571046128869057,45.08433659002185
step21000,21000,1024,5,35393, involuntary,1,0,190905176,1.0121972560882568,1.0048012733459473,15.53095531463623,0.6863777041435242,768,1024,0.028226864502646998,0.023724902993487392,1.0286290173633759,49.14668273925781,0.13920260965824127,45.08433659002185
step21000,21000,1024,6,41478,立,1,0,190905176,1.093489646911621,1.0608088970184326,16.33860206604004,0.7220709919929504,768,1024,0.019345419759800815,0.026931358963196782,1.0195337549064007,43.27748489379883,0.11117203533649445,45.08433659002185
step21000,21000,1024,7,29263, CAD,1,0,190905176,1.0520983934402466,1.0490227937698364,16.081796646118164,0.7107217311859131,768,1024,0.025195828764672364,0.027960076585223176,1.0255159263790206,46.80646514892578,0.11085021123290062,45.08433659002185
step21000,21000,1024,8,43322,alen,1,0,190905176,1.109972596168518,1.109921932220459,16.686748504638672,0.7374570369720459,768,1024,0.012174027356910809,0.020346989590351475,1.012248432457969,47.15396499633789,0.11264665052294731,45.08433659002185
step21000,21000,1024,9,41720, Nokia,1,0,190905176,1.0307190418243408,1.0307190418243408,15.794560432434082,0.6980275511741638,768,1024,0.0287609757178302,0.025911883036615194,1.0291785664049014,46.941253662109375,0.10840808600187302,45.08433659002185
step21000,21000,1024,10,38617,sidered,2,1,190905176,1.078139305114746,1.073808193206787,15.924589157104492,0.7037740349769592,768,1024,0.01870785071723834,0.023835835459975734,1.0188839389197155,46.40577697753906,0.12007085606455803,45.08433659002185
step21000,21000,1024,11,9815,second,3,1,190905176,1.1027538776397705,1.1027538776397705,16.790794372558594,0.7420552968978882,768,1024,0.02121054597333007,0.021628191079129864,1.0214370884651516,46.27813720703125,0.11562185734510422,45.08433659002185
step21000,21000,1024,12,21302, diagrams,2,1,190905176,1.0976077318191528,1.0934698581695557,16.553613662719727,0.7315732836723328,768,1024,0.027904614270208565,0.023971856160485496,1.0282975948268003,47.31551742553711,0.12716485187411308,45.08433659002185
step21000,21000,1024,13,25566, permeability,2,1,190905176,1.0741292238235474,1.0741292238235474,16.56285285949707,0.7319815754890442,768,1024,0.03751154274008155,0.03554369220351852,1.0382239809622202,46.592594146728516,0.1364644169807434,45.08433659002185
step21000,21000,1024,14,12838, LE,2,1,190905176,1.0117632150650024,1.0095350742340088,15.879790306091309,0.7017942070960999,768,1024,0.012644027194680673,0.018681011198559493,1.012724300877287,45.57822799682617,0.11908013746142387,45.08433659002185
step21000,21000,1024,15,36849,urdy,2,1,190905176,1.0429280996322632,1.0412280559539795,16.073200225830078,0.7103418111801147,768,1024,0.025440731044300977,0.018713985732843903,1.025767108323446,46.3277473449707,0.12558536976575851,45.08433659002185
step21000,21000,1024,16,33930, 510,2,1,190905176,1.0743426084518433,1.0743426084518433,15.932273864746094,0.7041136622428894,768,1024,0.023328530097057737,0.026635572610211652,1.0236027686304334,49.01675796508789,0.12213443219661713,45.08433659002185
step21000,21000,1024,17,7776,ochem,2,1,190905176,1.0296244621276855,1.0296244621276855,15.24333667755127,0.6736666560173035,768,1024,0.018921283988163312,0.028441701204044073,1.019101425860141,48.4710693359375,0.11162957921624184,45.08433659002185
step21000,21000,1024,18,32587, phyt,2,1,190905176,1.0699650049209595,1.0699650049209595,15.92962646484375,0.7039966583251953,768,1024,0.026511394613970757,0.02925380232522616,1.0268659479360962,46.91307067871094,0.11072131618857384,45.08433659002185
