checkpoint,training_step,dynamic_step,selection_index,token_id,token,wikitext_train_count,frequency_decile,selection_seed,spectral_radius,spectral_abscissa,operator_norm_2,jacobian_frobenius_norm,hidden_state_norm,runtime_seconds,dynamics_runtime_seconds_checkpoint,normalized_frobenius_norm,lyapunov_exponent_0_1024,geometric_tangent_factor_per_step,lyapunov_window_start,lyapunov_window_end,lyapunov_exponent_last_256,geometric_tangent_factor_last_256
step57000,57000,1024,20,40493, helical,4,2,190905176,1.1238794326782227,1.1238794326782227,3.798452138900757,13.586112022399902,75.94317626953125,4.96702815592289,5.186337776482105,0.6004269963124406,-0.0005081596501114119,0.9994919694411364,768,1024,0.00769850758034212,1.0077282172810067
step57000,57000,1024,21,36039, interplay,4,2,190905176,0.9286006093025208,0.9286006093025208,1.7186928987503052,13.412524223327637,71.572021484375,3.081381384283304,5.186337776482105,0.5927554269464876,0.0021632452987090647,1.002165586801931,768,1024,0.007558833274874003,1.00758747337154
step57000,57000,1024,22,11818,cies,4,2,190905176,0.9810758233070374,0.9810758233070374,1.8997355699539185,13.942950248718262,64.25121307373047,4.660033658146858,5.186337776482105,0.6161971669134588,0.002243503663115443,1.0022460222005558,768,1024,0.0007163329958065033,1.0007165896235604
step57000,57000,1024,23,23007, harmonic,3,2,190905176,0.9538288712501526,0.9538288712501526,1.7597044706344604,13.797111511230469,67.51850891113281,4.76242570579052,5.186337776482105,0.6097519443986275,0.002975010414384669,1.0029794401496144,768,1024,0.004116898636877786,1.0041253847055027
step57000,57000,1024,24,49192, inactivated,3,2,190905176,0.9667412042617798,0.9667412042617798,1.7981020212173462,13.883417129516602,66.74595642089844,4.433595713227987,5.186337776482105,0.6135661498951663,0.0027639866309345225,1.0027678099637178,768,1024,0.001818134066081928,1.0018197878739528
step57000,57000,1024,25,49108, Maintenance,3,2,190905176,0.9824905395507812,0.9824905395507812,1.9071444272994995,13.952906608581543,64.14122009277344,4.092657405883074,5.186337776482105,0.6166371800119126,0.0023073541755643167,1.002310018165739,768,1024,-0.0006475612383857136,0.9993526483841427
step57000,57000,1024,26,32752, pend,3,2,190905176,0.9702802896499634,0.9702802896499634,1.860504150390625,13.882885932922363,65.08605194091797,4.727624520659447,5.186337776482105,0.6135426741005457,0.002123891172318324,1.002126148226804,768,1024,0.0008384861954551844,1.0008388378232767
step57000,57000,1024,27,37375, Pretty,4,2,190905176,0.960820734500885,0.960820734500885,1.7766578197479248,13.847270965576172,67.10627746582031,5.102879602462053,5.186337776482105,0.6119687000429064,-0.002329266163002325,0.9976734444724211,768,1024,0.003679957774997,1.003686737132976
step57000,57000,1024,28,42178, 580,4,2,190905176,1.275848150253296,1.275848150253296,4.479601860046387,13.378506660461426,79.07234954833984,4.400806102901697,5.186337776482105,0.5912520488601041,0.002187141834958317,1.0021895353743466,768,1024,0.006265015012705549,1.0062846812676034
step57000,57000,1024,29,2775,CH,4,2,190905176,0.9653308987617493,0.9653308987617493,1.7916916608810425,13.87569808959961,66.84030151367188,2.2176968716084957,5.186337776482105,0.6132250133033191,0.004801472938137036,1.0048130184804651,768,1024,0.0030663673404994563,1.0030710734538275
