checkpoint,training_step,dynamic_step,selection_index,token_id,token,wikitext_train_count,frequency_decile,selection_seed,spectral_radius,spectral_abscissa,operator_norm_2,jacobian_frobenius_norm,hidden_state_norm,runtime_seconds,dynamics_runtime_seconds_checkpoint,normalized_frobenius_norm,lyapunov_window_start,lyapunov_window_end,lyapunov_exponent_last_256,lyapunov_exponent_0_1024,geometric_tangent_factor_last_256
step41000,41000,1024,26,32752, pend,3,2,190905176,1.185257911682129,1.185257911682129,4.540844440460205,16.02076530456543,53.173736572265625,2.616439826786518,5.149994518607855,0.7080244866660237,768,1024,6.418953189105451e-05,0.0015556923652736946,1.0000641915920832
step41000,41000,1024,27,37375, Pretty,4,2,190905176,0.9962393045425415,0.9911260604858398,1.8731070756912231,15.196366310119629,55.846527099609375,3.649831861257553,5.149994518607855,0.6715908542050238,768,1024,0.0008178391160369031,0.002624383189374238,1.0008181736376356
step41000,41000,1024,28,42178, 580,4,2,190905176,1.0010123252868652,0.994247555732727,1.8800431489944458,15.20878791809082,55.76240158081055,4.534393474459648,5.149994518607855,0.6721398169068783,768,1024,0.001086359766570775,-0.0009415006868009881,1.0010869500690829
step41000,41000,1024,29,2775,CH,4,2,190905176,0.9980983734130859,0.9980983734130859,1.9662351608276367,15.130661010742188,56.08941650390625,4.907111149281263,5.149994518607855,0.6686870627831688,768,1024,-0.0003952459382949323,0.0024152954593457277,0.9996048321610911
step41000,41000,1024,30,8022,PI,7,3,190905176,1.0048596858978271,1.0048596858978271,1.9491548538208008,15.268588066101074,55.51105880737305,2.2605255618691444,5.149994518607855,0.6747826350427539,768,1024,0.0013472517259814389,0.0062153769346049055,1.0013481596772886
step41000,41000,1024,31,29209, shaping,6,3,190905176,1.193114995956421,1.193114995956421,4.972197532653809,16.22272491455078,53.595157623291016,3.3836367204785347,5.149994518607855,0.7169499247751757,768,1024,0.0003800199049760395,0.001103171677035131,1.0003800921216877
step41000,41000,1024,32,34666, exams,5,3,190905176,1.1882787942886353,1.1882787942886353,4.84395694732666,16.1600341796875,53.48100662231445,4.45124689117074,5.149994518607855,0.7141793595414636,768,1024,0.0002450323715313431,0.0032267177036959223,1.000245062394415
step41000,41000,1024,33,14134,ilipp,6,3,190905176,0.9981180429458618,0.9981180429458618,2.023066282272339,14.926251411437988,55.852203369140625,4.870995476841927,5.149994518607855,0.6596533494201923,768,1024,-0.0005467908911212598,0.004876182398235286,0.9994533585717752
step41000,41000,1024,34,33132,essential,6,3,190905176,1.1932309865951538,1.1932309865951538,4.975088119506836,16.223966598510742,53.5966911315918,1.0214049257338047,5.149994518607855,0.7170047999719369,768,1024,0.00038529385054846704,0.0035966636083419436,1.000385368085758
step41000,41000,1024,35,29405, Manufact,6,3,190905176,1.0054415464401245,1.0054415464401245,1.9278644323349,15.200345993041992,55.824981689453125,4.814517058432102,5.149994518607855,0.6717667330038598,768,1024,0.0011879471484417528,0.0042668786784947595,1.0011886530371472
step41000,41000,1024,36,48266,christ,6,3,190905176,1.002405047416687,0.9971112012863159,2.198267936706543,15.225302696228027,58.8912239074707,3.748440783470869,5.149994518607855,0.6728696738825415,768,1024,-0.0015251767660835634,0.005356169658989051,0.9984759857249238
step41000,41000,1024,37,14944,omed,7,3,190905176,1.1849340200424194,1.1849340200424194,4.510455131530762,16.01234245300293,53.14232635498047,4.9370241984725,5.149994518607855,0.7076522456999754,768,1024,0.00042049705327023635,0.004391993398207826,1.0004205854745494
step41000,41000,1024,38,49304,umu,4,3,190905176,1.050244927406311,1.049955129623413,2.508993625640869,15.64753246307373,54.198219299316406,5.280832517892122,5.149994518607855,0.6915297695922547,768,1024,0.0007494794631588341,0.0028448075092175943,1.000749760393071
step41000,41000,1024,39,11608, tonight,5,3,190905176,1.0052642822265625,1.0052642822265625,1.933951497077942,15.220831871032715,55.74355697631836,2.7016973607242107,5.149994518607855,0.6726720894567224,768,1024,0.0014914140121143242,0.0057488811111805465,1.0014925267230943
step41000,41000,1024,40,48526, geared,8,4,190905176,1.0214625597000122,1.0214625597000122,2.054509162902832,15.363388061523438,56.64842987060547,4.8485258892178535,5.149994518607855,0.6789722425189794,768,1024,0.000804998263438143,0.005456908960955848,1.0008053223615005
step41000,41000,1024,41,29154, trump,7,4,190905176,0.9958289265632629,0.9958289265632629,1.977583885192871,14.99748420715332,56.00721740722656,3.95938965305686,5.149994518607855,0.6628014239760165,768,1024,-0.00011539705054866014,0.004689530635305274,0.9998846096074349
step41000,41000,1024,42,39772,leman,7,4,190905176,1.0054229497909546,1.0054229497909546,1.9285683631896973,15.202692031860352,55.81578826904297,5.937315691262484,5.149994518607855,0.6718704142511966,768,1024,0.0012296356811612222,0.004203994284268753,1.0012303919930796
step41000,41000,1024,43,50131, assortment,7,4,190905176,1.146474838256836,1.146474838256836,4.4577555656433105,16.081396102905273,53.27428436279297,4.496744401752949,5.149994518607855,0.7107040147069523,768,1024,0.00013263924063451138,0.0027631582821324185,1.0001326480376076
step41000,41000,1024,44,39037, Sew,9,4,190905176,1.0390477180480957,1.0390477180480957,1.8428990840911865,14.999735832214355,56.28322982788086,3.5726196877658367,5.149994518607855,0.6629009326853508,768,1024,0.00010017163620198034,0.004498128489179922,1.0001001766535478
step41000,41000,1024,45,47239, arresting,7,4,190905176,0.9934082627296448,0.9900400638580322,2.1936628818511963,14.891894340515137,58.94619369506836,4.203385759145021,5.149994518607855,0.6581349670557388,768,1024,-0.0006194730513546202,0.003708607346278464,0.999380718782462
step41000,41000,1024,46,17077, assertion,8,4,190905176,1.082560658454895,1.082560658454895,4.418004989624023,16.09885025024414,54.16865158081055,4.865080129355192,5.149994518607855,0.7114753863283987,768,1024,-0.00020684609593628312,0.0026913678920151354,0.9997931752952425
step41000,41000,1024,47,35700, unemployed,9,4,190905176,1.1639209985733032,1.1639209985733032,4.452663421630859,16.065898895263672,53.14091491699219,2.98074971139431,5.149994518607855,0.7100191284186502,768,1024,-0.000195131176132341,0.005573988083680595,0.9998048878607173
step41000,41000,1024,48,31995, outgoing,9,4,190905176,0.9925874471664429,0.9925874471664429,1.90992271900177,15.148978233337402,55.979393005371094,2.840549197047949,5.149994518607855,0.6694965773025175,768,1024,0.0010002311995629084,0.0034814936366804644,1.0010007315976133
step41000,41000,1024,49,40092, floated,8,4,190905176,1.0261869430541992,1.0180377960205078,2.1994378566741943,15.445659637451172,56.472312927246094,2.616833984851837,5.149994518607855,0.6826081668463171,768,1024,-6.07856248653506e-05,0.0010823395587503044,0.9999392162225433
step41000,41000,1024,50,18001, portable,12,5,190905176,1.0068047046661377,0.996069073677063,1.8974946737289429,15.195688247680664,55.733524322509766,3.2554866448044777,5.149994518607855,0.6715608877957326,768,1024,0.0008157926890655428,0.0019611727179494227,1.0008161255384271
step41000,41000,1024,51,40610,olev,10,5,190905176,1.0704723596572876,1.0704723596572876,2.244380235671997,15.668006896972656,55.4357795715332,4.932008668780327,5.149994518607855,0.692434620282935,768,1024,-0.0008811316726850791,0.0013896336937680716,0.9991192564098349
step41000,41000,1024,52,45782, Bread,15,5,190905176,1.0071693658828735,0.9966322183609009,1.8959184885025024,15.200919151306152,55.72189712524414,4.867943491786718,5.149994518607855,0.6717920632598149,768,1024,0.0011521964673401805,0.004793502923331821,1.0011528605006976
step41000,41000,1024,53,31208, Alban,12,5,190905176,1.1914844512939453,1.1914844512939453,4.930270671844482,16.204397201538086,53.56855010986328,1.5304464437067509,5.149994518607855,0.7161399466404933,768,1024,0.0003015283856034098,0.0029562265946502936,1.0003015738498566
step41000,41000,1024,54,27943,gae,14,5,190905176,1.137610912322998,1.137610912322998,4.462870121002197,16.088354110717773,53.363731384277344,3.6610323563218117,5.149994518607855,0.7110115181136878,768,1024,-0.00031534914991496383,0.004261422579940308,0.999684700567402
step41000,41000,1024,55,11080, thorough,15,5,190905176,1.0331836938858032,1.0331836938858032,1.8754953145980835,15.001484870910645,56.28538131713867,4.714671619236469,5.149994518607855,0.6629782300055197,768,1024,0.000119975283269599,0.0034318427297786846,1.0001199824805918
step41000,41000,1024,56,9554, integration,15,5,190905176,1.019332766532898,1.019332766532898,1.9389939308166504,15.09440803527832,56.31886672973633,4.75362092256546,5.149994518607855,0.6670848924838757,768,1024,0.00021783300962279037,0.0029908708788628476,1.0002178567369557
step41000,41000,1024,57,17954, sits,15,5,190905176,0.9908238053321838,0.9860650300979614,2.2030136585235596,15.187129974365234,58.544517517089844,2.4494731351733208,5.149994518607855,0.6711826619771959,768,1024,2.0416583765736586e-05,0.0087532542863666,1.0000204167921856
step41000,41000,1024,58,12389, nit,14,5,190905176,0.9942201972007751,0.9942201972007751,1.9688504934310913,15.036142349243164,56.078609466552734,3.9669929817318916,5.149994518607855,0.6645098886272541,768,1024,3.632926060829198e-05,0.0040309309726184175,1.000036329920524
step41000,41000,1024,59,44251, drifting,14,5,190905176,1.0747977495193481,1.0747977495193481,2.430032253265381,15.71202278137207,55.35063552856445,4.1305541060864925,5.149994518607855,0.6943798659291068,768,1024,-0.00030850409973100354,0.003242170692669176,0.9996915434827656
step41000,41000,1024,60,44956, 1864,17,6,190905176,1.0058252811431885,0.9963753819465637,1.8897831439971924,15.210227966308594,55.70989227294922,4.906560834497213,5.149994518607855,0.6722034586481297,768,1024,0.0008938229544664163,0.00370602085288475,1.0008942225332453
step41000,41000,1024,61,4977,othe,19,6,190905176,0.9994247555732727,0.9994247555732727,1.9666134119033813,15.143210411071777,56.08033752441406,3.8517100252211094,5.149994518607855,0.6692416731627236,768,1024,-0.0005882793201552868,0.0023883681406523037,0.9994118936821977
step41000,41000,1024,62,10732, notion,22,6,190905176,1.0780609846115112,1.0780609846115112,2.6225717067718506,15.752679824829102,55.2922477722168,2.594518270343542,5.149994518607855,0.6961766703748233,768,1024,-0.0007718142546347023,0.003648794432680796,0.9992284835173739
step41000,41000,1024,63,29957, publicity,22,6,190905176,1.1457791328430176,1.1457791328430176,4.4581685066223145,16.081998825073242,53.28093338012695,3.872755080461502,5.149994518607855,0.7107306515152112,768,1024,8.745173321338909e-05,0.002062738032289469,1.0000874555572277
step41000,41000,1024,64,49932, disguised,16,6,190905176,1.1460764408111572,1.1460764408111572,4.458035945892334,16.081745147705078,53.278114318847656,3.441537771373987,5.149994518607855,0.7107194404535073,768,1024,0.00010674718297624074,0.0015256500024745706,1.0001067528806595
step41000,41000,1024,65,10934, routine,19,6,190905176,0.993011474609375,0.9882575273513794,2.2021398544311523,15.19237995147705,58.632999420166016,5.143695097416639,5.149994518607855,0.6714146803782484,768,1024,1.0231111133293192e-05,0.0032674848451072856,1.0000102311634713
step41000,41000,1024,66,37783, Panama,16,6,190905176,1.0531401634216309,1.0531401634216309,1.9985064268112183,15.513672828674316,55.612525939941406,3.901102837175131,5.149994518607855,0.6856139536415685,768,1024,-0.0007668602310073162,0.0034802325527972027,0.9992334337311523
step41000,41000,1024,67,9369, happening,16,6,190905176,1.1851454973220825,1.1851454973220825,4.556691646575928,16.025938034057617,53.19047164916992,4.213922414928675,5.149994518607855,0.7082530911723468,768,1024,-6.686061944221342e-06,0.0038310468075079115,0.9999933139604075
step41000,41000,1024,68,1946,ending,23,6,190905176,1.008521318435669,1.008521318435669,2.011223077774048,15.254374504089355,56.45661163330078,4.486628457903862,5.149994518607855,0.6741544784125475,768,1024,0.0006673924546969395,0.004169455916563299,1.0006676152105938
step41000,41000,1024,69,41608, paved,22,6,190905176,1.0332876443862915,1.0332876443862915,1.8482993841171265,15.053662300109863,56.23923110961914,6.097500074654818,5.149994518607855,0.6652841683812477,768,1024,0.0001473300321582164,-0.00015445961433722618,1.0001473408857604
step41000,41000,1024,70,1081, bu,39,7,190905176,0.9944877028465271,0.9944877028465271,1.965912938117981,15.075851440429688,56.106346130371094,3.1180885173380375,5.149994518607855,0.6662647991055507,768,1024,-0.0005867365953419819,0.0025075196280622807,0.9994134355009141
step41000,41000,1024,71,9560, crucial,28,7,190905176,1.126551866531372,1.126551866531372,4.462940692901611,16.09088897705078,53.48824691772461,3.662857089191675,5.149994518607855,0.7111235444370297,768,1024,-2.249068256741525e-05,0.004346771707109096,0.999977509570346
step41000,41000,1024,72,15553,ographical,37,7,190905176,1.1692579984664917,1.1692579984664917,4.415562629699707,16.090532302856445,53.76405334472656,5.027087964117527,5.149994518607855,0.7111077815156867,768,1024,0.0009673955534991632,0.004286041807610908,1.0009678636315043
step41000,41000,1024,73,20189, Hunter,25,7,190905176,1.0051627159118652,1.0051627159118652,1.9405298233032227,15.242212295532227,55.64873123168945,6.088760782033205,5.149994518607855,0.6736169796534881,768,1024,0.0015951893965431602,0.0029079925168988105,1.001596462387946
step41000,41000,1024,74,23174, Thailand,28,7,190905176,1.0012750625610352,1.0012750625610352,1.9672574996948242,15.1587553024292,56.06669616699219,4.4454126469790936,5.149994518607855,0.6699286667934512,768,1024,-0.0005589223699343594,0.005737958991163361,0.9994412337980768
step41000,41000,1024,75,4610, options,33,7,190905176,1.007182240486145,0.9968472719192505,1.8945209980010986,15.204488754272461,55.71510696411133,2.9201221838593483,5.149994518607855,0.6719498189137911,768,1024,0.0013316273502673576,0.004035709026215833,1.0013325143596457
step41000,41000,1024,76,7624, thereby,27,7,190905176,0.9767508506774902,0.9687601923942566,2.1784651279449463,15.128302574157715,56.75109100341797,3.418603416532278,5.149994518607855,0.6685828336268014,768,1024,-4.1639876767094825e-06,0.004261094266560261,0.9999958360209926
step41000,41000,1024,77,17732, Å,31,7,190905176,1.0833901166915894,1.0833901166915894,4.418767929077148,16.09830665588379,54.15568161010742,3.5613825134932995,5.149994518607855,0.7114513626247475,768,1024,-0.000163488161362501,0.003390095071001224,0.9998365252020986
step41000,41000,1024,78,8525, supports,26,7,190905176,1.0007013082504272,1.0007013082504272,1.9133429527282715,15.155767440795898,55.99039840698242,3.6540214978158474,5.149994518607855,0.6697966207170666,768,1024,0.001359474510600615,-0.0003904491211183767,1.0013603990149724
step41000,41000,1024,79,6057, knows,29,7,190905176,1.0981965065002441,1.0981965065002441,4.438532829284668,16.09292984008789,53.89652633666992,4.342533674091101,5.149994518607855,0.711213738692843,768,1024,-0.0005017613793414917,0.003882804717809897,0.9994983644818478
step41000,41000,1024,80,4638,rum,73,8,190905176,0.9813968539237976,0.9813968539237976,2.080731153488159,14.857333183288574,56.037635803222656,4.188292317092419,5.149994518607855,0.6566075652657041,768,1024,-0.0009632490051947292,0.0045620301520789205,0.9990372147702059
step41000,41000,1024,81,11832, Son,51,8,190905176,1.002835988998413,1.0018210411071777,1.8669546842575073,15.175481796264648,55.952903747558594,4.477932345122099,5.149994518607855,0.6706678803694838,768,1024,0.0005400114661427186,0.00717230662624952,1.0005401572985837
step41000,41000,1024,82,17847, impressed,50,8,190905176,1.00619637966156,1.0053173303604126,1.865173101425171,15.16710376739502,55.98670196533203,3.574673403054476,5.149994518607855,0.6702976203053156,768,1024,0.0004249409953552168,0.0024937902678354032,1.0004250312955703
step41000,41000,1024,83,6032, smooth,50,8,190905176,0.9929635524749756,0.9917038679122925,2.239351272583008,15.090599060058594,58.843353271484375,3.5431725047528744,5.149994518607855,0.6669165579709232,768,1024,0.0001312240565446059,0.005116945393000899,1.0001312326667977
step41000,41000,1024,84,15973,igo,57,8,190905176,1.0020272731781006,1.0020272731781006,1.9675344228744507,15.16461181640625,56.060935974121094,4.0187544748187065,5.149994518607855,0.6701874905901567,768,1024,-0.00045508749424973615,0.005039643868052519,0.9995450160423573
step41000,41000,1024,85,32613, Coleman,56,8,190905176,1.1828594207763672,1.1828594207763672,4.468313217163086,16.016979217529297,53.09708023071289,4.447451043874025,5.149994518607855,0.7078571636774355,768,1024,-2.136268984983809e-05,0.0020421015994249447,0.9999786375383308
step41000,41000,1024,86,20948, arriving,46,8,190905176,1.0844955444335938,1.0844955444335938,4.419831275939941,16.097558975219727,54.13680648803711,4.183854639530182,5.149994518607855,0.7114183194955149,768,1024,-0.00010509195472672015,0.0031647526573374257,0.9998949135672394
step41000,41000,1024,87,17422, Gab,68,8,190905176,1.0513625144958496,1.0513625144958496,1.9959522485733032,15.499403953552246,55.6295280456543,4.084187041968107,5.149994518607855,0.6849833524941485,768,1024,-0.0007708496825255006,0.00335247745771445,0.9992294473457647
step41000,41000,1024,88,6519, speech,74,8,190905176,0.9949120879173279,0.9916572570800781,2.198850631713867,14.906702995300293,58.92289352416992,4.144992917776108,5.149994518607855,0.658789423319416,768,1024,-0.0002751675113043964,0.005266425070915967,0.999724870343803
step41000,41000,1024,89,11826, Ho,78,8,190905176,1.1607738733291626,1.1607738733291626,4.453662395477295,16.069889068603516,53.16007614135742,3.8007485792040825,5.149994518607855,0.7101954708328199,768,1024,-8.6108790593959e-05,0.0030427342076254065,0.9999138949166615
step41000,41000,1024,90,3206, involved,254,9,190905176,1.1852459907531738,1.1852459907531738,4.545842170715332,16.022388458251953,53.17908477783203,4.158612530678511,5.149994518607855,0.7080962206021892,768,1024,3.107743831578451e-05,0.0021905593740881857,1.0000310779212245
step41000,41000,1024,91,5966, entered,204,9,190905176,0.9997897744178772,0.9937077760696411,1.8773822784423828,15.204901695251465,55.78876495361328,4.684730350971222,5.149994518607855,0.6719680684991964,768,1024,0.0007242102377102166,0.0027827368859261394,1.0007244725412616
step41000,41000,1024,92,3540, track,447,9,190905176,1.019683837890625,1.019683837890625,1.9745253324508667,15.280410766601562,55.920589447021484,4.38285405933857,5.149994518607855,0.6753051295237434,768,1024,-0.0003829375918465096,0.0019326749027152876,0.9996171357193949
step41000,41000,1024,93,337, 1,2562,9,190905176,1.0995529890060425,1.0995529890060425,4.336564540863037,16.131244659423828,54.93864822387695,3.8414689376950264,5.149994518607855,0.7129070304786167,768,1024,-0.0009184695143318037,0.002254792970713997,0.9990819521496875
step41000,41000,1024,94,897, use,878,9,190905176,1.0971699953079224,1.0971699953079224,4.436968803405762,16.09300994873047,53.9132194519043,4.47343784943223,5.149994518607855,0.7112172790281179,768,1024,-0.0004675041902361806,0.0037358433611320457,0.9995326050728202
step41000,41000,1024,95,3041, million,943,9,190905176,0.9701499938964844,0.9699739813804626,2.067547559738159,14.757463455200195,58.70890808105469,4.876961223781109,5.149994518607855,0.6521939051427947,768,1024,-0.0012199528865213054,0.0038532274203605978,0.9987807909534874
step41000,41000,1024,96,10109, Civil,141,9,190905176,1.0022227764129639,0.9995821714401245,2.222257375717163,14.988302230834961,58.85480880737305,4.2780447863042355,5.149994518607855,0.6623956341185536,768,1024,2.4701783630579635e-05,0.002772898834011239,1.000024702088722
step41000,41000,1024,97,16819, bass,104,9,190905176,0.9983741641044617,0.9983741641044617,2.0107476711273193,14.941125869750977,55.86896896362305,3.383939255028963,5.149994518607855,0.6603107138164167,768,1024,-0.00040649396016007575,0.002509166749099616,0.9995935886473162
step41000,41000,1024,98,1514,ium,309,9,190905176,1.0983067750930786,1.0983067750930786,4.3994598388671875,16.136049270629883,54.75498962402344,1.122147586196661,5.149994518607855,0.7131193663014146,768,1024,-0.0006912415532126118,0.003839123944284696,0.9993089972991918
step41000,41000,1024,99,9503, roles,144,9,190905176,1.0954127311706543,1.0954127311706543,4.41182804107666,16.129167556762695,54.63182067871094,1.8880330882966518,5.149994518607855,0.71281523464256,768,1024,-0.00024313725003034055,0.003599821735195487,0.9997568923054354
