checkpoint,training_step,dynamic_step,selection_index,token_id,token,wikitext_train_count,frequency_decile,selection_seed,spectral_radius,spectral_abscissa,jacobian_frobenius_norm,normalized_frobenius_norm,lyapunov_window_start,lyapunov_window_end,lyapunov_exponent_last_256,lyapunov_exponent_0_1024,geometric_tangent_factor_last_256,hidden_state_norm,runtime_seconds,dynamics_runtime_seconds_checkpoint
step39000,39000,1024,0,44991,locations,1,0,190905176,0.9724985361099243,0.9553549289703369,15.260294914245605,0.6744161248207092,768,1024,-0.028200954514082343,0.0055562974870843026,0.9721929806020239,54.76620864868164,16.976220190525055,56.14489655569196
step39000,39000,1024,1,40201, 449,1,0,190905176,0.9725008606910706,0.955356776714325,15.260299682617188,0.6744163036346436,768,1024,-0.02811464358807596,-0.01511489312074653,0.9722768950997535,54.76624298095703,16.235711064189672,56.14489655569196
step39000,39000,1024,2,45634,completion,1,0,190905176,0.9724994897842407,0.9553555250167847,15.260299682617188,0.6744163036346436,768,1024,-0.028092741891204906,-0.017571935431548318,0.9722981898467794,54.7662467956543,16.288770969957113,56.14489655569196
step39000,39000,1024,3,14819,Py,1,0,190905176,0.9724961519241333,0.9553520679473877,15.260298728942871,0.6744163036346436,768,1024,-0.028156474490163244,-0.011701862126622425,0.9722362247307978,54.76624298095703,17.224734358489513,56.14489655569196
step39000,39000,1024,4,30341, circumference,1,0,190905176,0.9724928736686707,0.9553490877151489,15.260281562805176,0.6744155287742615,768,1024,-0.02801828240677687,0.0011267724211700297,0.9723705893640876,54.76625442504883,16.58519485592842,56.14489655569196
step39000,39000,1024,5,35393, involuntary,1,0,190905176,0.9724968671798706,0.9553529024124146,15.26030158996582,0.6744164228439331,768,1024,-0.028152161067684686,-0.018218597506265578,0.9722404184054286,54.76624298095703,17.97985177859664,56.14489655569196
step39000,39000,1024,6,41478,立,1,0,190905176,0.9724956750869751,0.9553515911102295,15.260297775268555,0.6744162440299988,768,1024,-0.0279685131026806,-0.013627868287819428,0.9724189847759369,54.76624298095703,16.636682271957397,56.14489655569196
step39000,39000,1024,7,29263, CAD,1,0,190905176,0.9723964333534241,0.955014705657959,15.267110824584961,0.674717366695404,768,1024,-0.011426339327688747,0.013482791540431102,0.9886386933566798,54.7868766784668,17.5434341840446,56.14489655569196
step39000,39000,1024,8,43322,alen,1,0,190905176,0.9724987745285034,0.9553547501564026,15.260298728942871,0.6744163036346436,768,1024,-0.02815282235591683,-0.017906710896736143,0.9722397754744937,54.7662467956543,16.420787446200848,56.14489655569196
step39000,39000,1024,9,41720, Nokia,1,0,190905176,0.9724991917610168,0.9553552269935608,15.260302543640137,0.6744164228439331,768,1024,-0.027656144097233284,-0.002813918820606122,0.9727227857736269,54.76624298095703,17.312138881534338,56.14489655569196
step39000,39000,1024,10,38617,sidered,2,1,190905176,0.9724955558776855,0.9553514719009399,15.260299682617188,0.6744163036346436,768,1024,-0.02809800110156721,-0.018553027731788473,0.9722930763395106,54.76625061035156,16.43260234221816,56.14489655569196
step39000,39000,1024,11,9815,second,3,1,190905176,0.9724981784820557,0.9553540349006653,15.260302543640137,0.6744164228439331,768,1024,-0.02763369319370242,-0.017336412896111562,0.9727446245242015,54.7662353515625,13.994811315089464,56.14489655569196
step39000,39000,1024,12,21302, diagrams,2,1,190905176,0.9724946618080139,0.9553500413894653,15.260297775268555,0.6744162440299988,768,1024,-0.03206212350191328,0.007507056709601131,0.9684464169275471,54.76633071899414,14.805864110589027,56.14489655569196
step39000,39000,1024,13,25566, permeability,2,1,190905176,0.972496747970581,0.9553526639938354,15.260300636291504,0.6744163632392883,768,1024,-0.02758387812618417,-0.01501308882652197,0.9727930830703231,54.76624298095703,17.343479819595814,56.14489655569196
step39000,39000,1024,14,12838, LE,2,1,190905176,1.0152876377105713,0.9954173564910889,15.489557266235352,0.6845481991767883,768,1024,0.007881071782784408,0.018980848494352283,1.0079122091739288,54.52666091918945,16.50843809172511,56.14489655569196
step39000,39000,1024,15,36849,urdy,2,1,190905176,0.9724969267845154,0.9553529024124146,15.260299682617188,0.6744163036346436,768,1024,-0.02819131030621064,-0.018085806956768168,0.9722023566784326,54.7662467956543,15.384308736771345,56.14489655569196
step39000,39000,1024,16,33930, 510,2,1,190905176,0.9724969267845154,0.9553529024124146,15.260299682617188,0.6744163036346436,768,1024,-0.027595864351236274,-0.01589239928396428,0.9727814230233804,54.76624298095703,17.11595582216978,56.14489655569196
step39000,39000,1024,17,7776,ochem,2,1,190905176,0.9724954962730408,0.9553514719009399,15.260298728942871,0.6744163036346436,768,1024,-0.028001290122443866,-0.014603675497888338,0.9723871123019999,54.76624298095703,15.785730876028538,56.14489655569196
step39000,39000,1024,18,32587, phyt,2,1,190905176,0.972496509552002,0.9553525447845459,15.26030158996582,0.6744164228439331,768,1024,-0.027912747000261414,-0.018540627427649812,0.972473214304707,54.76624298095703,11.802111260592937,56.14489655569196
step39000,39000,1024,19,48174, filings,1,1,190905176,0.9724974632263184,0.9553535580635071,15.260298728942871,0.6744163036346436,768,1024,-0.0279944971329157,-0.010905752637555667,0.9723937177399065,54.7662467956543,16.04385044053197,56.14489655569196
