checkpoint,training_step,dynamic_step,selection_index,token_id,token,wikitext_train_count,frequency_decile,selection_seed,spectral_radius,spectral_abscissa,operator_norm_2,jacobian_frobenius_norm,hidden_state_norm,runtime_seconds,dynamics_runtime_seconds_checkpoint,normalized_frobenius_norm,lyapunov_window_start,lyapunov_window_end,lyapunov_exponent_last_256,lyapunov_exponent_0_1024,geometric_tangent_factor_last_256
step53000,53000,1024,0,44991,locations,1,0,190905176,1.1296364068984985,1.1073893308639526,4.780740737915039,15.33865737915039,55.95527648925781,5.5285875760018826,5.210039757192135,0.6778792904433948,768,1024,0.000605447200580519,0.0024124884249380548,1.0006056305207318
step53000,53000,1024,1,40201, 449,1,0,190905176,1.1162402629852295,1.1045079231262207,4.949909210205078,15.404218673706055,56.82821273803711,4.132842272520065,5.210039757192135,0.6807767176911247,768,1024,9.843165678107891e-06,0.0007469378997144668,1.0000098432141222
step53000,53000,1024,2,45634,completion,1,0,190905176,1.1058506965637207,1.1058506965637207,4.794859886169434,15.369866371154785,57.71316909790039,3.6790654733777046,5.210039757192135,0.6792585460609138,768,1024,-0.0007907845530704038,0.0035349245028608737,0.9992095280346324
step53000,53000,1024,3,14819,Py,1,0,190905176,0.9701486229896545,0.9701486229896545,2.4279565811157227,14.785496711730957,59.35198211669922,4.289956096559763,5.210039757192135,0.6534328117547724,768,1024,-0.0026089193291715307,0.0019421552476964977,0.9973944809432066
step53000,53000,1024,4,30341, circumference,1,0,190905176,1.0823211669921875,1.070313811302185,4.368185043334961,15.101980209350586,55.95856475830078,4.512659665197134,5.210039757192135,0.6674195384610522,768,1024,0.0010558690534029286,0.006885609876753299,1.0010564266793747
step53000,53000,1024,5,35393, involuntary,1,0,190905176,1.1098154783248901,1.105852723121643,4.895163536071777,15.394855499267578,57.229454040527344,4.302471250295639,5.210039757192135,0.6803629199324448,768,1024,0.00042367935843507453,0.002971130401887538,1.0004237691232112
step53000,53000,1024,6,41478,立,1,0,190905176,0.9756719470024109,0.9714423418045044,4.352901935577393,14.37613296508789,63.211280822753906,3.887027069926262,5.210039757192135,0.6353413191783197,768,1024,0.004607035948901594,0.004454777958282061,1.0046176646550276
step53000,53000,1024,7,29263, CAD,1,0,190905176,1.115884780883789,1.105031132698059,4.946045398712158,15.403693199157715,56.82158660888672,4.168487794697285,5.210039757192135,0.6807534947775953,768,1024,-0.0006032045048305536,0.002809537938631786,0.9993969773864324
step53000,53000,1024,8,43322,alen,1,0,190905176,1.0886119604110718,1.0886119604110718,5.014638423919678,15.435245513916016,58.55005645751953,2.7636296823620796,5.210039757192135,0.6821479232605782,768,1024,-0.0003469566032155553,0.004689075082458282,0.9996531035792663
step53000,53000,1024,9,41720, Nokia,1,0,190905176,1.126251220703125,1.10981023311615,4.816348075866699,15.348448753356934,56.10231399536133,4.280505407601595,5.210039757192135,0.6783120121370562,768,1024,0.0016753017096136232,0.001197504759626501,1.0016767058115115
step53000,53000,1024,10,38617,sidered,2,1,190905176,0.9624406099319458,0.9554835557937622,4.269200801849365,14.32425308227539,63.37417221069336,4.040308866649866,5.210039757192135,0.6330485306193271,768,1024,0.0051443848370375835,0.004779217878145815,1.0051576399046889
step53000,53000,1024,11,9815,second,3,1,190905176,1.0643857717514038,1.040750503540039,3.8585562705993652,14.705734252929688,61.23789978027344,5.014470346271992,5.210039757192135,0.6499077757858668,768,1024,0.007338113130167648,0.0014633136614370722,1.0073651030603195
step53000,53000,1024,12,21302, diagrams,2,1,190905176,1.0828098058700562,1.0704965591430664,4.371220111846924,15.106215476989746,55.944068908691406,4.066997166723013,5.210039757192135,0.667606712615289,768,1024,0.0014034077646893728,0.004518801001032931,1.0014043930022092
step53000,53000,1024,13,25566, permeability,2,1,190905176,1.119400978088379,1.1060991287231445,4.911132335662842,15.388346672058105,56.57680130004883,4.082384414970875,5.210039757192135,0.680075267691358,768,1024,0.00032907082835414655,0.0037652014428641613,1.0003291249780988
step53000,53000,1024,14,12838, LE,2,1,190905176,1.0752583742141724,1.0664474964141846,4.380858421325684,15.040318489074707,56.251834869384766,5.730827499181032,5.210039757192135,0.6646944496768833,768,1024,-0.0010301945888855737,0.003175980501638815,0.9989703358793824
step53000,53000,1024,15,36849,urdy,2,1,190905176,1.108917236328125,1.1072087287902832,4.876140594482422,15.393486976623535,57.203216552734375,5.27136916667223,5.210039757192135,0.6803024392048317,768,1024,-0.0003452826045270676,0.0006718828626268628,0.9996547769986512
step53000,53000,1024,16,33930, 510,2,1,190905176,1.1157433986663818,1.104581356048584,4.950417518615723,15.405274391174316,56.85667037963867,3.587462805211544,5.210039757192135,0.6808233742524263,768,1024,0.0013051896790179165,0.0009593946099519134,1.0013060418097575
step53000,53000,1024,17,7776,ochem,2,1,190905176,1.1291090250015259,1.1056537628173828,4.746925354003906,15.321084022521973,55.868003845214844,4.834114000201225,5.210039757192135,0.6771026504658846,768,1024,0.0010711831624398644,0.004783956097035781,1.0010717570840304
step53000,53000,1024,18,32587, phyt,2,1,190905176,0.9774724245071411,0.9761197566986084,2.307765483856201,14.544468879699707,59.01776885986328,3.1866025887429714,5.210039757192135,0.6427807858495231,768,1024,-0.003985084424625133,0.006395659040335925,0.9960228454870241
step53000,53000,1024,19,48174, filings,1,1,190905176,1.0668731927871704,1.0571714639663696,5.028051376342773,15.80439281463623,55.474159240722656,3.4030370824038982,5.210039757192135,0.6984620832353265,768,1024,0.0014376727379473216,0.004261328091240097,1.0014387066848311
step53000,53000,1024,20,40493, helical,4,2,190905176,1.108779788017273,1.1061131954193115,4.878469944000244,15.390835762023926,57.28947830200195,4.847499545663595,5.210039757192135,0.6801852709659714,768,1024,-0.0011435523497622883,0.0014310693661082172,0.9988571012570577
step53000,53000,1024,21,36039, interplay,4,2,190905176,1.0759462118148804,1.0671604871749878,4.373384475708008,15.042054176330566,56.25721740722656,4.465804450213909,5.210039757192135,0.6647711569411732,768,1024,0.00041814190682954366,0.004539362272226757,1.0004182293403427
step53000,53000,1024,22,11818,cies,4,2,190905176,1.1291110515594482,1.1077980995178223,4.77850341796875,15.336018562316895,55.95024871826172,4.609828386455774,5.210039757192135,0.6777626701135652,768,1024,0.0015110829418619937,0.0033272266322125076,1.0015122252029685
step53000,53000,1024,23,23007, harmonic,3,2,190905176,1.079769253730774,1.0689294338226318,4.366134166717529,15.082404136657715,56.03285217285156,5.068257533013821,5.210039757192135,0.6665543901016691,768,1024,0.0018182244223176457,0.004041328148576871,1.0018198783946217
step53000,53000,1024,24,49192, inactivated,3,2,190905176,0.9200179576873779,0.9200179576873779,1.715205192565918,13.852959632873535,62.90133285522461,4.053265612572432,5.210039757192135,0.6122201059942739,768,1024,0.0023330566476110533,0.0038546424741440558,1.0023357803420374
step53000,53000,1024,25,49108, Maintenance,3,2,190905176,0.9491152167320251,0.9482269883155823,1.7379721403121948,13.979351043701172,62.66831588745117,3.5403694808483124,5.210039757192135,0.6178058699742711,768,1024,-0.0006526677718883623,0.004054909729857475,0.9993475451693927
step53000,53000,1024,26,32752, pend,3,2,190905176,0.9930737018585205,0.9766639471054077,3.175510883331299,15.021052360534668,58.074302673339844,1.7362718991935253,5.210039757192135,0.6638429990432663,768,1024,-0.006464218862869491,-0.004811567031827244,0.9935566292534334
step53000,53000,1024,27,37375, Pretty,4,2,190905176,1.1134918928146362,1.1055980920791626,4.938351154327393,15.405716896057129,56.95420837402344,4.814397290349007,5.210039757192135,0.6808429303901353,768,1024,0.0008640081804749731,0.001110009946827235,1.0008643815430647
step53000,53000,1024,28,42178, 580,4,2,190905176,1.1039553880691528,1.1039553880691528,4.798213958740234,15.3771390914917,57.86955642700195,4.878222048282623,5.210039757192135,0.6795799579276579,768,1024,-0.0017641635119664426,0.0010111586267003605,0.9982373917097924
step53000,53000,1024,29,2775,CH,4,2,190905176,1.1048943996429443,1.1048943996429443,4.79603385925293,15.371427536010742,57.803184509277344,4.96298136934638,5.210039757192135,0.6793275404519261,768,1024,5.729466812218892e-05,0.002372574672497572,1.0000572963094931
step53000,53000,1024,30,8022,PI,7,3,190905176,1.1088593006134033,1.1069868803024292,4.875770092010498,15.392841339111328,57.22356414794922,5.226159069687128,5.210039757192135,0.6802739057883898,768,1024,0.0019420533453980717,0.004595244106498291,1.0019439403523547
step53000,53000,1024,31,29209, shaping,6,3,190905176,1.0176315307617188,1.0176315307617188,5.634849548339844,15.630473136901855,60.06086730957031,2.5776145718991756,5.210039757192135,0.6907758467660918,768,1024,-0.0034868104699236086,0.006717893867087212,0.9965192613945061
step53000,53000,1024,32,34666, exams,5,3,190905176,1.0543478727340698,1.0483851432800293,4.725714683532715,15.090123176574707,56.84006118774414,4.220228455960751,5.210039757192135,0.6668955266935163,768,1024,-0.00046788797969526106,0.00028964269946295837,0.999532221462816
step53000,53000,1024,33,14134,ilipp,6,3,190905176,1.1193687915802002,1.1069835424423218,4.902244567871094,15.384651184082031,56.5407600402832,4.977228552103043,5.210039757192135,0.6799119486533782,768,1024,-0.0006870025920075928,0.000817811357545265,0.9993132333402414
step53000,53000,1024,34,33132,essential,6,3,190905176,0.9171481728553772,0.9171481728553772,1.7055968046188354,13.882566452026367,62.91510772705078,4.464921198785305,5.210039757192135,0.6135285549062945,768,1024,0.003585568749624823,0.003368312933089744,1.0035920045910056
step53000,53000,1024,35,29405, Manufact,6,3,190905176,1.0487747192382812,1.045508861541748,5.2941741943359375,15.458294868469238,56.50080108642578,5.268577102571726,5.210039757192135,0.6831665704422379,768,1024,0.003490740096949668,0.004067481675003085,1.0034968398256192
step53000,53000,1024,36,48266,christ,6,3,190905176,1.1112494468688965,1.0906394720077515,4.5037126541137695,15.214397430419922,55.71995162963867,2.9058870561420918,5.210039757192135,0.6723877246698193,768,1024,0.00010647875904420576,0.00621277675701878,1.0001064844281085
step53000,53000,1024,37,14944,omed,7,3,190905176,1.082350492477417,1.0699878931045532,4.377344131469727,15.105382919311523,55.93874740600586,6.2974638864398,5.210039757192135,0.6675699184165391,768,1024,0.0015079268517203964,0.004707162984508008,1.001509064345096
step53000,53000,1024,38,49304,umu,4,3,190905176,1.1073615550994873,1.1073615550994873,4.833076477050781,15.382499694824219,57.383338928222656,6.166870553046465,5.210039757192135,0.6798168653631377,768,1024,0.00020798786805228345,-0.0001593639532281383,1.0002080094990284
step53000,53000,1024,39,11608, tonight,5,3,190905176,0.9204211831092834,0.9204211831092834,1.742752194404602,13.840856552124023,62.85689163208008,4.438051130622625,5.210039757192135,0.6116852203398221,768,1024,0.002947173872437693,0.004457985231983731,1.002951521058944
step53000,53000,1024,40,48526, geared,8,4,190905176,1.1272703409194946,1.1007229089736938,4.681524276733398,15.293952941894531,55.7739143371582,4.357279896736145,5.210039757192135,0.6759036147725982,768,1024,0.00011988443411079018,0.0024473102725939763,1.0001198916205367
step53000,53000,1024,41,29154, trump,7,4,190905176,1.1163777112960815,1.1045145988464355,4.949458599090576,15.403829574584961,56.819217681884766,4.647173929959536,5.210039757192135,0.6807595217769323,768,1024,-0.00020620071855561564,0.0027289260392449745,0.9997938205393514
step53000,53000,1024,42,39772,leman,7,4,190905176,1.1160085201263428,1.1052416563034058,4.943794250488281,15.402722358703613,56.80200958251953,3.6833222545683384,5.210039757192135,0.6807105892858112,768,1024,0.0020591661681055367,0.0028088195146376933,1.0020612877067097
step53000,53000,1024,43,50131, assortment,7,4,190905176,0.9595362544059753,0.9595362544059753,1.7683730125427246,14.037841796875,62.33339309692383,4.1580061092972755,5.210039757192135,0.6203908204871413,768,1024,-0.0009304599454795304,0.0043424940995406966,0.9990699727981482
step53000,53000,1024,44,39037, Sew,9,4,190905176,1.0146125555038452,1.0146125555038452,1.9025713205337524,14.275914192199707,60.63834762573242,3.700398627668619,5.210039757192135,0.6309122333088554,768,1024,-0.0020524916276439256,0.004770658063765901,0.99794961329294
step53000,53000,1024,45,47239, arresting,7,4,190905176,1.107207179069519,1.106494665145874,4.853428840637207,15.384889602661133,57.373626708984375,2.709524944424629,5.210039757192135,0.6799224853655059,768,1024,-0.0007820825015624264,0.00317264163332273,0.9992182232452456
step53000,53000,1024,46,17077, assertion,8,4,190905176,1.129453420639038,1.1022502183914185,4.7128987312316895,15.311529159545898,55.81380844116211,6.022739395499229,5.210039757192135,0.6766803811906539,768,1024,0.0010194816535139249,0.0034125853514604004,1.0010200015015784
step53000,53000,1024,47,35700, unemployed,9,4,190905176,1.116724967956543,1.1043721437454224,4.94954776763916,15.40318775177002,56.80501174926758,5.421528190374374,5.210039757192135,0.6807311569478844,768,1024,0.0005537815610460364,0.0031431193686161834,1.0005539349263637
step53000,53000,1024,48,31995, outgoing,9,4,190905176,1.0761549472808838,1.0669174194335938,4.377094268798828,15.049087524414062,56.18758773803711,3.541991673409939,5.210039757192135,0.665081989948941,768,1024,0.00040606295774006716,0.0055337764608878555,1.000406145412463
step53000,53000,1024,49,40092, floated,8,4,190905176,1.1287908554077148,1.108227252960205,4.798018932342529,15.344023704528809,56.01217269897461,2.424992773681879,5.210039757192135,0.6781164507599656,768,1024,0.0024813459014034634,0.0016118296862572825,1.0024844269880315
step53000,53000,1024,50,18001, portable,12,5,190905176,1.0829908847808838,1.0703701972961426,4.377992153167725,15.109390258789062,55.92856979370117,3.775558717548847,5.210039757192135,0.6677470194739819,768,1024,-0.004086578472508245,0.002447097412349399,0.9959217602265146
step53000,53000,1024,51,40610,olev,10,5,190905176,1.117664098739624,1.1052656173706055,4.934909343719482,15.397238731384277,56.70426940917969,5.055278833955526,5.210039757192135,0.6804682449068735,768,1024,0.000648612339514805,0.0019385087935097718,1.000648822733984
step53000,53000,1024,52,45782, Bread,15,5,190905176,1.1248613595962524,1.0991015434265137,4.662757873535156,15.28009033203125,55.75374221801758,5.2570956982672215,5.210039757192135,0.6752909681826438,768,1024,0.0019196782448262096,0.004752265275456478,1.0019215220067292
step53000,53000,1024,53,31208, Alban,12,5,190905176,1.1065683364868164,1.1065683364868164,4.7909674644470215,15.370914459228516,57.65131378173828,4.487565960735083,5.210039757192135,0.6793048654474273,768,1024,0.0010854419207081073,0.0023678999946264772,1.0010860312259893
step53000,53000,1024,54,27943,gae,14,5,190905176,1.1292214393615723,1.107207179069519,4.768052577972412,15.33103084564209,55.9193115234375,4.919363893568516,5.210039757192135,0.6775422420958532,768,1024,-0.00025338742845240343,0.002340920106343426,0.9997466446714307
step53000,53000,1024,55,11080, thorough,15,5,190905176,1.085068702697754,1.0711829662322998,4.398629188537598,15.123684883117676,55.874244689941406,6.117103058844805,5.210039757192135,0.6683787585863117,768,1024,0.002166055607736625,0.004719672595241369,1.0021684032008844
step53000,53000,1024,56,9554, integration,15,5,190905176,1.1154085397720337,1.1050069332122803,4.9470601081848145,15.404915809631348,56.85417175292969,3.9939723312854767,5.210039757192135,0.6808075270373862,768,1024,0.00029904274401609175,0.00210368300088648,1.0002990874617548
step53000,53000,1024,57,17954, sits,15,5,190905176,1.0555957555770874,1.0530180931091309,5.419965744018555,15.622425079345703,56.176544189453125,3.2601513415575027,5.210039757192135,0.6904201695115083,768,1024,0.0011811930509681395,0.005491374005196078,1.0011818909342312
step53000,53000,1024,58,12389, nit,14,5,190905176,1.0842171907424927,1.0701971054077148,4.411496639251709,15.122415542602539,55.866329193115234,1.8659658022224903,5.210039757192135,0.6683226611309436,768,1024,0.002574506481213035,0.005044002712031487,1.0025778233688627
step53000,53000,1024,59,44251, drifting,14,5,190905176,1.0876524448394775,1.0876524448394775,5.041285037994385,15.43093204498291,58.677520751953125,4.445537582039833,5.210039757192135,0.6819572930647634,768,1024,0.001300994568980922,0.00508102284224091,1.0013018412295422
step53000,53000,1024,60,44956, 1864,17,6,190905176,1.1155668497085571,1.106013536453247,4.938302040100098,15.401500701904297,56.78646469116211,3.9388471134006977,5.210039757192135,0.6806565991728687,768,1024,0.00041321238760886415,0.0017595672055132879,1.0004132977716076
step53000,53000,1024,61,4977,othe,19,6,190905176,1.074013590812683,1.074013590812683,5.193536758422852,15.464763641357422,59.22031784057617,4.446087695658207,5.210039757192135,0.6834524525156873,768,1024,-0.000788662289116676,0.003400086568501548,0.9992116486232462
step53000,53000,1024,62,10732, notion,22,6,190905176,1.1222904920578003,1.0984958410263062,4.596684455871582,15.260176658630371,55.720703125,5.94976981729269,5.210039757192135,0.6744108998388878,768,1024,0.0009147599218319422,0.0031186867646315294,1.0009151784422947
step53000,53000,1024,63,29957, publicity,22,6,190905176,0.9806320667266846,0.9742834568023682,4.759873390197754,14.640618324279785,62.763526916503906,3.543684918433428,5.210039757192135,0.6470300311163915,768,1024,0.004931301758523823,0.007468355219508661,1.0049434806380546
step53000,53000,1024,64,49932, disguised,16,6,190905176,1.1177066564559937,1.1060477495193481,4.926210403442383,15.394486427307129,56.66425704956055,4.238871648907661,5.210039757192135,0.680346609102071,768,1024,0.0017641566494699338,0.0023867783282089357,1.001765713689298
step53000,53000,1024,65,10934, routine,19,6,190905176,1.0071797370910645,1.0071797370910645,1.8351433277130127,14.172725677490234,61.42921447753906,2.7702773697674274,5.210039757192135,0.6263519021531281,768,1024,-0.0005586397158740672,0.0026985209623341497,0.9994415162942395
step53000,53000,1024,66,37783, Panama,16,6,190905176,1.1092140674591064,1.1064770221710205,4.88314151763916,15.393453598022461,57.23244094848633,5.060660250484943,5.210039757192135,0.6803009640651337,768,1024,0.0019931901921635973,0.00099713641770818,1.0019951779161527
step53000,53000,1024,67,9369, happening,16,6,190905176,1.1166355609893799,1.0945172309875488,4.548993110656738,15.235051155090332,55.71302032470703,6.013467408716679,5.210039757192135,0.6733004989680198,768,1024,-0.0002237448215996915,0.003766340925980545,0.9997762802074062
step53000,53000,1024,68,1946,ending,23,6,190905176,1.0837602615356445,1.0837602615356445,5.087184906005859,15.446808815002441,58.798336029052734,4.648653291165829,5.210039757192135,0.6826589537987727,768,1024,-0.001299453476251767,0.0022775876426482876,0.9987013904478305
step53000,53000,1024,69,41608, paved,22,6,190905176,0.9120830297470093,0.9101117253303528,1.6980317831039429,13.906744956970215,62.93157196044922,4.845377549529076,5.210039757192135,0.6145971039565913,768,1024,0.0033241714351916543,0.0005495186231848277,1.003329702620228
step53000,53000,1024,70,1081, bu,39,7,190905176,1.110024094581604,1.1061716079711914,4.896681308746338,15.39639663696289,57.19113540649414,4.3923537246882915,5.210039757192135,0.6804310292396384,768,1024,0.0023574737742557005,0.003851266050596172,1.0023602548005233
step53000,53000,1024,71,9560, crucial,28,7,190905176,1.1191937923431396,1.096703290939331,4.554324626922607,15.244522094726562,55.71510314941406,3.321569237858057,5.210039757192135,0.6737190593205815,768,1024,0.0018707320574830493,0.002368604623551586,1.0018724829683567
step53000,53000,1024,72,15553,ographical,37,7,190905176,0.9954947829246521,0.9803081750869751,2.913346767425537,14.960081100463867,60.08596420288086,3.744586806744337,5.210039757192135,0.6611484245774193,768,1024,-0.0021524618463443675,0.0030174637118601227,0.9978498530384573
step53000,53000,1024,73,20189, Hunter,25,7,190905176,1.1164859533309937,1.1048780679702759,4.9455060958862305,15.402425765991211,56.79227066040039,4.623748529702425,5.210039757192135,0.6806974816159242,768,1024,-0.0010713432871414588,0.0009829455408484043,0.9989292303961891
step53000,53000,1024,74,23174, Thailand,28,7,190905176,1.11540687084198,1.104799747467041,4.9487528800964355,15.405449867248535,56.866615295410156,4.892260253429413,5.210039757192135,0.6808311292725523,768,1024,0.0012011842454108324,0.0021339461483881675,1.0012019059561468
step53000,53000,1024,75,4610, options,33,7,190905176,1.1206172704696655,1.108530044555664,4.877008438110352,15.373428344726562,56.422428131103516,3.4693891555070877,5.210039757192135,0.679415964540102,768,1024,0.002365423240841486,0.002257221159499451,1.0023682230615474
step53000,53000,1024,76,7624, thereby,27,7,190905176,1.1125035285949707,1.1059931516647339,4.928829669952393,15.404572486877441,57.00397491455078,3.2138766795396805,5.210039757192135,0.6807923541719223,768,1024,-0.0017536422259720476,0.002952320421007166,0.9982478945061323
