checkpoint,training_step,dynamic_step,selection_index,token_id,token,wikitext_train_count,frequency_decile,selection_seed,spectral_radius,spectral_abscissa,jacobian_frobenius_norm,normalized_frobenius_norm,lyapunov_window_start,lyapunov_window_end,lyapunov_exponent_last_256,lyapunov_exponent_0_1024,geometric_tangent_factor_last_256,hidden_state_norm,runtime_seconds,dynamics_runtime_seconds_checkpoint
step4000,4000,1024,0,44991,locations,1,0,190905176,0.9933796525001526,0.9900466203689575,15.056648254394531,0.6654161214828491,768,1024,-0.006251252254552798,-0.004745334792249409,0.9937682461718048,37.44226837158203,2.5926588140428066,46.00805910676718
step4000,4000,1024,1,40201, 449,1,0,190905176,0.9933503866195679,0.9900234937667847,15.056354522705078,0.6654031276702881,768,1024,-0.006333536009766013,-0.0036889975862937083,0.9936864785528177,37.44219970703125,10.94656203687191,46.00805910676718
step4000,4000,1024,2,45634,completion,1,0,190905176,0.9746492505073547,0.9586304426193237,14.874380111694336,0.6573609113693237,768,1024,-0.025806992743422665,-0.022626870317213995,0.9745231615004178,36.999698638916016,11.185377903282642,46.00805910676718
step4000,4000,1024,3,14819,Py,1,0,190905176,0.9933315515518188,0.9900028109550476,15.056025505065918,0.6653885841369629,768,1024,-0.006968087949738031,-0.0041536533973930145,0.9930561328848123,37.442054748535156,10.331765282899141,46.00805910676718
step4000,4000,1024,4,30341, circumference,1,0,190905176,0.9933146238327026,0.9899857044219971,15.055740356445312,0.6653760075569153,768,1024,-0.006896156999986569,-0.0038802029590219813,0.9931275669247356,37.44194030761719,12.39716424793005,46.00805910676718
step4000,4000,1024,5,35393, involuntary,1,0,190905176,0.9933356046676636,0.9900093078613281,15.05614185333252,0.6653937101364136,768,1024,-0.006259899785510266,-0.0025610515163178513,0.9937596525672883,37.44211959838867,11.174092408269644,46.00805910676718
step4000,4000,1024,6,41478,立,1,0,190905176,0.9933590888977051,0.9900252819061279,15.056341171264648,0.6654025316238403,768,1024,-0.00685387214368258,-0.0033814678752917006,0.9931695620690676,37.44214630126953,11.741336535662413,46.00805910676718
step4000,4000,1024,7,29263, CAD,1,0,190905176,0.9933449029922485,0.9900106191635132,15.05611801147461,0.6653926968574524,768,1024,-0.00659774492184167,-0.003582059335833577,0.9934239724091334,37.44205093383789,10.544169165194035,46.00805910676718
step4000,4000,1024,8,43322,alen,1,0,190905176,0.9933143854141235,0.9899880886077881,15.055814743041992,0.6653792858123779,768,1024,-0.0068285553492959975,-0.004008112322357662,0.9931947062569453,37.44198989868164,11.677526224404573,46.00805910676718
step4000,4000,1024,9,41720, Nokia,1,0,190905176,0.9933464527130127,0.9900162220001221,15.056264877319336,0.6653991937637329,768,1024,-0.006694159179871209,-0.007156130334588828,0.9933281967910665,37.442138671875,10.889687176793814,46.00805910676718
step4000,4000,1024,10,38617,sidered,2,1,190905176,0.9933507442474365,0.9900248050689697,15.056358337402344,0.6654033064842224,768,1024,-0.006252689215331926,-0.00348014641679166,0.9937668181668375,37.44221115112305,10.999472707509995,46.00805910676718
step4000,4000,1024,11,9815,second,3,1,190905176,0.9933151006698608,0.9899788498878479,15.055602073669434,0.6653698682785034,768,1024,-0.006895590388280499,-0.003024949952913497,0.9931281296426001,37.44183349609375,0.14688903465867043,45.35212491825223
step4000,4000,1024,12,21302, diagrams,2,1,190905176,0.993349015712738,0.9900169372558594,15.0562162399292,0.665397047996521,768,1024,-0.007062008265150955,-0.003048470124854692,0.9929628691193387,37.44210433959961,0.13165875151753426,45.35212491825223
step4000,4000,1024,13,25566, permeability,2,1,190905176,0.9934169054031372,0.9900860786437988,15.057266235351562,0.6654434204101562,768,1024,-0.0068849600581311,-0.004014178920508081,0.9931386869786127,37.44253158569336,0.11287636682391167,45.35212491825223
step4000,4000,1024,14,12838, LE,2,1,190905176,0.9933211803436279,0.9899868965148926,15.055750846862793,0.6653764843940735,768,1024,-0.006910034290684086,-0.0033335934396912003,0.9931137851004171,37.44190216064453,0.1252300702035427,45.35212491825223
step4000,4000,1024,15,36849,urdy,2,1,190905176,0.974649965763092,0.9586312770843506,14.87437915802002,0.6573609113693237,768,1024,-0.02596976937353835,-0.0211720158096974,0.9743645448141142,36.99970245361328,0.13516860455274582,45.35212491825223
step4000,4000,1024,16,33930, 510,2,1,190905176,0.9933406710624695,0.9900084733963013,15.056111335754395,0.6653923988342285,768,1024,-0.0070906444906743546,-0.00276018839370972,0.9929344348178097,37.44206619262695,0.14837558194994926,45.35212491825223
step4000,4000,1024,17,7776,ochem,2,1,190905176,0.9933170080184937,0.9899877905845642,15.055768966674805,0.6653772592544556,768,1024,-0.006905688980481155,-0.003604154354875796,0.993118100497256,37.441951751708984,0.13054832071065903,45.35212491825223
step4000,4000,1024,18,32587, phyt,2,1,190905176,0.9933843612670898,0.9900482892990112,15.056660652160645,0.6654166579246521,768,1024,-0.006684468304564362,-0.002476854237408101,0.9933378230574038,37.44225311279297,0.12977979704737663,45.35212491825223
step4000,4000,1024,19,48174, filings,1,1,190905176,0.9933431148529053,0.9900166988372803,15.056246757507324,0.665398359298706,768,1024,-0.006648529366410565,-0.0033844868277733363,0.9933735232055013,37.442161560058594,0.1285947449505329,45.35212491825223
