checkpoint,training_step,dynamic_step,selection_index,token_id,token,wikitext_train_count,frequency_decile,selection_seed,spectral_radius,spectral_abscissa,jacobian_frobenius_norm,normalized_frobenius_norm,lyapunov_window_start,lyapunov_window_end,lyapunov_exponent_last_256,lyapunov_exponent_0_1024,geometric_tangent_factor_last_256,hidden_state_norm,runtime_seconds,dynamics_runtime_seconds_checkpoint
step58000,58000,1024,0,44991,locations,1,0,190905176,0.9631071090698242,0.9631071090698242,14.12708568572998,0.6243348717689514,768,1024,-0.037590900659976556,-0.03673326838484468,0.9631068666918486,65.2984619140625,2.4013723619282246,46.178313847631216
step58000,58000,1024,1,40201, 449,1,0,190905176,0.9631075859069824,0.9631075859069824,14.12708854675293,0.624334990978241,768,1024,-0.03762045096423506,-0.04258946972450075,0.9630784070114027,65.29845428466797,3.5027721524238586,46.178313847631216
step58000,58000,1024,2,45634,completion,1,0,190905176,0.9631060361862183,0.9631060361862183,14.12708568572998,0.6243348717689514,768,1024,-0.03759040217373539,-0.03672331836365849,0.9631073467874901,65.2984619140625,14.043059263378382,46.178313847631216
step58000,58000,1024,3,14819,Py,1,0,190905176,0.9631079435348511,0.9631079435348511,14.127086639404297,0.6243349313735962,768,1024,-0.037589170736024816,-0.03560844362531577,0.9631085327949266,65.29845428466797,14.108392987400293,46.178313847631216
step58000,58000,1024,4,30341, circumference,1,0,190905176,0.9631051421165466,0.9631051421165466,14.127086639404297,0.6243349313735962,768,1024,-0.03759107303267105,-0.03729237870077259,0.9631067006785373,65.2984619140625,17.656250663101673,46.178313847631216
step58000,58000,1024,5,35393, involuntary,1,0,190905176,0.9631085395812988,0.9631085395812988,14.127086639404297,0.6243349313735962,768,1024,-0.037590372201200525,-0.035814959394048856,0.9631073756542591,65.29845428466797,13.862766027450562,46.178313847631216
step58000,58000,1024,6,41478,立,1,0,190905176,0.9631094932556152,0.9631094932556152,14.127086639404297,0.6243349313735962,768,1024,-0.03759058083752047,-0.036674672359265074,0.9631071747151015,65.29845428466797,14.003493424504995,46.178313847631216
step58000,58000,1024,7,29263, CAD,1,0,190905176,0.9631085395812988,0.9631085395812988,14.127086639404297,0.6243349313735962,768,1024,-0.03758940718970038,-0.03750087308888856,0.9631083050644009,65.29845428466797,13.277114167809486,46.178313847631216
step58000,58000,1024,8,43322,alen,1,0,190905176,0.9631092548370361,0.9631092548370361,14.127086639404297,0.6243349313735962,768,1024,-0.037590737977228415,-0.03644446156161861,0.9631070233727332,65.29845428466797,13.783513598144054,46.178313847631216
step58000,58000,1024,9,41720, Nokia,1,0,190905176,0.9631074070930481,0.9631074070930481,14.127087593078613,0.6243349313735962,768,1024,-0.03759120092639354,-0.03827175152872932,0.963106577503244,65.29845428466797,14.226606484502554,46.178313847631216
step58000,58000,1024,10,38617,sidered,2,1,190905176,0.9631112217903137,0.9631112217903137,14.127086639404297,0.6243349313735962,768,1024,-0.037590605492646534,-0.036088490913803374,0.963107150969573,65.29845428466797,14.481640860438347,46.178313847631216
step58000,58000,1024,11,9815,second,3,1,190905176,0.963107705116272,0.963107705116272,14.12708854675293,0.624334990978241,768,1024,-0.037590600889510516,-0.03179341997608093,0.9631071554028862,65.29845428466797,15.714382857084274,46.178313847631216
step58000,58000,1024,12,21302, diagrams,2,1,190905176,0.9631116986274719,0.9631116986274719,14.127087593078613,0.6243349313735962,768,1024,-0.03759063522082736,-0.03618061710005964,0.9631071223381499,65.29845428466797,12.739084426313639,46.178313847631216
step58000,58000,1024,13,25566, permeability,2,1,190905176,0.9631060361862183,0.9631060361862183,14.12708854675293,0.624334990978241,768,1024,-0.037589560210932314,-0.03727557960258654,0.9631081576883929,65.29845428466797,13.920476339757442,46.178313847631216
step58000,58000,1024,14,12838, LE,2,1,190905176,0.9631052017211914,0.9631052017211914,14.127086639404297,0.6243349313735962,768,1024,-0.037590659878198644,-0.03739739825346521,0.9631070985904603,65.29845428466797,15.761969413608313,46.178313847631216
step58000,58000,1024,15,36849,urdy,2,1,190905176,0.9631075859069824,0.9631075859069824,14.127086639404297,0.6243349313735962,768,1024,-0.037589865034940904,-0.03622927193916884,0.9631078641099483,65.29845428466797,14.875648606568575,46.178313847631216
step58000,58000,1024,16,33930, 510,2,1,190905176,0.9631078243255615,0.9631078243255615,14.127086639404297,0.6243349313735962,768,1024,-0.03759093015491492,-0.038779994813275466,0.9631068382850714,65.29845428466797,15.335098061710596,46.178313847631216
step58000,58000,1024,17,7776,ochem,2,1,190905176,0.9631069302558899,0.9631069302558899,14.127086639404297,0.6243349313735962,768,1024,-0.03758932065727923,-0.03561646213145782,0.963108388404498,65.29845428466797,15.260198973119259,46.178313847631216
step58000,58000,1024,18,32587, phyt,2,1,190905176,0.9631085991859436,0.9631085991859436,14.12708568572998,0.6243348717689514,768,1024,-0.037590211198052934,-0.03634981008426536,0.9631075307175905,65.2984619140625,13.718106616288424,46.178313847631216
step58000,58000,1024,19,48174, filings,1,1,190905176,0.9631093740463257,0.9631093740463257,14.12708854675293,0.624334990978241,768,1024,-0.037590504440710465,-0.03642773909840315,0.9631072482934201,65.29845428466797,14.74334666877985,46.178313847631216
step58000,58000,1024,20,40493, helical,4,2,190905176,0.963106632232666,0.963106632232666,14.127086639404297,0.6243349313735962,768,1024,-0.03759019693036963,-0.03943581852504303,0.9631075444589039,65.29845428466797,16.125381536781788,46.178313847631216
step58000,58000,1024,21,36039, interplay,4,2,190905176,0.9631091952323914,0.9631091952323914,14.127086639404297,0.6243349313735962,768,1024,-0.037591436664331304,-0.03863550085703817,0.9631063504625124,65.29845428466797,15.74572093039751,46.178313847631216
step58000,58000,1024,22,11818,cies,4,2,190905176,0.9631083011627197,0.9631083011627197,14.12708568572998,0.6243348717689514,768,1024,-0.037591415219087335,-0.038068165111872984,0.9631063711165633,65.2984619140625,14.387398235499859,46.178313847631216
step58000,58000,1024,23,23007, harmonic,3,2,190905176,0.9631081223487854,0.9631081223487854,14.127087593078613,0.6243349313735962,768,1024,-0.037590286411606014,-0.03607678944543706,0.9631074582788539,65.29845428466797,16.002340510487556,46.178313847631216
