checkpoint,training_step,dynamic_step,selection_index,token_id,token,wikitext_train_count,frequency_decile,selection_seed,spectral_radius,spectral_abscissa,jacobian_frobenius_norm,normalized_frobenius_norm,lyapunov_window_start,lyapunov_window_end,lyapunov_exponent_last_256,lyapunov_exponent_0_1024,geometric_tangent_factor_last_256,hidden_state_norm,runtime_seconds,dynamics_runtime_seconds_checkpoint
step7000,7000,1024,0,44991,locations,1,0,190905176,1.0570034980773926,1.0565626621246338,15.88757038116455,0.7021380066871643,768,1024,0.016481025629193985,0.018630093446134196,1.0166175869239875,38.471195220947266,0.13992594555020332,47.941983446478844
step7000,7000,1024,1,40201, 449,1,0,190905176,1.018355131149292,1.0167756080627441,16.071304321289062,0.7102580070495605,768,1024,0.016331765087292796,0.02208242929711541,1.0164658573559573,39.028358459472656,0.12050428241491318,47.941983446478844
step7000,7000,1024,2,45634,completion,1,0,190905176,1.0006656646728516,0.9949406981468201,15.759509086608887,0.6964784860610962,768,1024,-0.0025991540209196204,0.00385373383622749,0.9974042208553183,39.425636291503906,0.12908918783068657,47.941983446478844
step7000,7000,1024,3,14819,Py,1,0,190905176,0.9925054907798767,0.9909448623657227,15.6244478225708,0.690509557723999,768,1024,-0.008323547531284793,0.002367832598714212,0.9917109972789008,38.687679290771484,0.12639465183019638,47.941983446478844
step7000,7000,1024,4,30341, circumference,1,0,190905176,0.9988806247711182,0.9988806247711182,15.190461158752441,0.6713298559188843,768,1024,0.012800198122315372,0.01737440472246084,1.0128824713212843,38.86479187011719,0.12562180683016777,47.941983446478844
step7000,7000,1024,5,35393, involuntary,1,0,190905176,1.0708726644515991,1.0708726644515991,15.908687591552734,0.7030712962150574,768,1024,0.02283082341955837,0.0200183651505517,1.023093441455661,40.19480514526367,0.1250055767595768,47.941983446478844
step7000,7000,1024,6,41478,立,1,0,190905176,1.0794079303741455,1.0785149335861206,16.052595138549805,0.7094311714172363,768,1024,0.018608429914207917,0.018501932897274947,1.0187826456957234,40.103267669677734,0.13040290772914886,47.941983446478844
step7000,7000,1024,7,29263, CAD,1,0,190905176,1.0733036994934082,1.0727696418762207,16.141929626464844,0.7133792042732239,768,1024,0.004879854009226322,0.013887555502207993,1.0048917798877595,40.03502655029297,0.1284525915980339,47.941983446478844
step7000,7000,1024,8,43322,alen,1,0,190905176,1.0309405326843262,1.0111490488052368,15.840587615966797,0.7000616788864136,768,1024,0.03300787656705163,0.019625412101974216,1.03355868010349,38.2706298828125,0.1367809772491455,47.941983446478844
step7000,7000,1024,9,41720, Nokia,1,0,190905176,1.0798007249832153,1.0798007249832153,16.225507736206055,0.7170729041099548,768,1024,0.015012886423153899,0.014944388470194702,1.0151261458765037,40.547855377197266,0.12363613396883011,47.941983446478844
step7000,7000,1024,10,38617,sidered,2,1,190905176,1.0568503141403198,1.0568503141403198,15.80301570892334,0.6984012126922607,768,1024,0.0004046172899002886,0.017344264262105336,1.0004046991585174,40.92007827758789,0.13394428044557571,47.941983446478844
step7000,7000,1024,11,9815,second,3,1,190905176,1.0355920791625977,1.0231122970581055,16.24277114868164,0.7178358435630798,768,1024,0.01987626368661924,0.021810976082088738,1.0200751118836984,38.96681594848633,0.11298079416155815,47.941983446478844
step7000,7000,1024,12,21302, diagrams,2,1,190905176,1.0061885118484497,1.0061885118484497,15.750630378723145,0.6960861086845398,768,1024,0.00563235374561289,0.005113765627047737,1.005648245271527,39.362548828125,0.12640861049294472,47.941983446478844
step7000,7000,1024,13,25566, permeability,2,1,190905176,0.9915705919265747,0.9900528192520142,15.616400718688965,0.6901538968086243,768,1024,-0.00967774857296989,0.006482463527516815,0.9903689301327957,38.66001510620117,0.14245061948895454,47.941983446478844
step7000,7000,1024,14,12838, LE,2,1,190905176,1.0126638412475586,1.0126638412475586,15.705052375793457,0.6940718293190002,768,1024,0.020272139747187817,0.019409450759555337,1.0204790151430156,39.23843765258789,0.15395445376634598,47.941983446478844
step7000,7000,1024,15,36849,urdy,2,1,190905176,1.0690852403640747,1.0690852403640747,16.27728843688965,0.7193613052368164,768,1024,0.01382852389554899,0.018070386034503193,1.0139245801936747,39.75598907470703,0.14269303902983665,47.941983446478844
step7000,7000,1024,16,33930, 510,2,1,190905176,0.9983967542648315,0.9983967542648315,15.744176864624023,0.6958009004592896,768,1024,-0.0021669539848931164,0.007570950197106369,0.997835392164921,39.47826385498047,0.1448626033961773,47.941983446478844
step7000,7000,1024,17,7776,ochem,2,1,190905176,1.051714539527893,1.051714539527893,16.325651168823242,0.7214986681938171,768,1024,0.017428786524571242,0.02116659937569521,1.0175815540514437,39.5060920715332,0.12836433202028275,47.941983446478844
step7000,7000,1024,18,32587, phyt,2,1,190905176,1.0096807479858398,1.0050899982452393,15.90975284576416,0.7031183838844299,768,1024,0.014460840620258575,0.014784849156113822,1.0145659044019688,39.819923400878906,0.1501348838210106,47.941983446478844
step7000,7000,1024,19,48174, filings,1,1,190905176,0.9996254444122314,0.9929041862487793,15.630008697509766,0.690755307674408,768,1024,0.037207122860052004,0.022330756994126674,1.0379079730444785,39.265804290771484,0.14656241610646248,47.941983446478844
step7000,7000,1024,20,40493, helical,4,2,190905176,1.107422947883606,1.1052703857421875,16.390775680541992,0.7243767976760864,768,1024,0.023752735279742643,0.017202822115518032,1.0240370783415993,39.55943298339844,0.11779278889298439,47.941983446478844
step7000,7000,1024,21,36039, interplay,4,2,190905176,1.088568925857544,1.0846755504608154,16.657567977905273,0.7361674308776855,768,1024,0.0055471344793300926,0.013699532341064255,1.005562548317494,39.910888671875,0.13566388562321663,47.941983446478844
step7000,7000,1024,22,11818,cies,4,2,190905176,1.0336049795150757,1.0310492515563965,15.92710018157959,0.703885018825531,768,1024,0.0157018575349708,0.018365713571047382,1.0158257794518486,38.79899597167969,0.14468354359269142,47.941983446478844
step7000,7000,1024,23,23007, harmonic,3,2,190905176,1.021513819694519,1.021513819694519,15.740272521972656,0.6956283450126648,768,1024,0.015614821514400877,0.021876572165184297,1.0157373698658778,39.2790412902832,0.12791982665657997,47.941983446478844
step7000,7000,1024,24,49192, inactivated,3,2,190905176,0.9992489218711853,0.9959051012992859,15.75302791595459,0.6961920261383057,768,1024,-0.0027073846951449158,0.005463684775567742,0.9972962769655453,39.44076156616211,0.17425676435232162,47.941983446478844
step7000,7000,1024,25,49108, Maintenance,3,2,190905176,1.0329384803771973,1.0329384803771973,15.713788032531738,0.6944578886032104,768,1024,0.005649147699276585,0.014515484347493564,1.0056651342233758,40.0421142578125,0.13289454206824303,47.941983446478844
step7000,7000,1024,26,32752, pend,3,2,190905176,1.0010169744491577,1.0010169744491577,15.72583293914795,0.6949901580810547,768,1024,-0.001077091348314828,0.006599150650636708,0.9989234885063673,39.38392639160156,0.14877895638346672,47.941983446478844
step7000,7000,1024,27,37375, Pretty,4,2,190905176,1.0326409339904785,1.0326409339904785,15.483762741088867,0.6842920780181885,768,1024,0.028333977621845658,0.017371113543850708,1.0287392029269782,37.50482177734375,0.13758230954408646,47.941983446478844
step7000,7000,1024,28,42178, 580,4,2,190905176,0.9997574687004089,0.9970806241035461,15.750636100769043,0.6960863471031189,768,1024,-0.0034121742275937646,0.004481715797396767,0.9965936406232444,39.40269088745117,0.14564764872193336,47.941983446478844
step7000,7000,1024,29,2775,CH,4,2,190905176,1.0418394804000854,1.0418394804000854,15.768928527832031,0.6968947649002075,768,1024,0.022056099967095146,0.018073589314952027,1.0223011339217463,39.57864761352539,0.16765392199158669,47.941983446478844
step7000,7000,1024,30,8022,PI,7,3,190905176,1.0178775787353516,1.0169106721878052,15.61775016784668,0.6902135610580444,768,1024,0.02655517800510128,0.0243385957272934,1.026910908593791,37.692344665527344,0.13147853314876556,47.941983446478844
step7000,7000,1024,31,29209, shaping,6,3,190905176,1.0550377368927002,1.0548923015594482,15.93244743347168,0.7041213512420654,768,1024,0.017535861499208216,0.014390196516662682,1.0176905174040547,39.157188415527344,0.13659867644309998,47.941983446478844
step7000,7000,1024,32,34666, exams,5,3,190905176,1.0258244276046753,1.0258244276046753,15.819050788879395,0.6991098523139954,768,1024,0.009015290227778965,0.018222944153373718,1.009056050352766,39.345924377441406,0.15185660496354103,47.941983446478844
step7000,7000,1024,33,14134,ilipp,6,3,190905176,0.9925169348716736,0.9908110499382019,15.624213218688965,0.6904991865158081,768,1024,-0.011803597673897118,0.014476662207927548,0.9882657915028175,38.698062896728516,0.1752489097416401,47.941983446478844
step7000,7000,1024,34,33132,essential,6,3,190905176,1.080539584159851,1.080539584159851,16.034364700317383,0.7086254954338074,768,1024,0.01444019202510306,0.015482196362325324,1.014544955257636,40.029781341552734,0.16710608080029488,47.941983446478844
step7000,7000,1024,35,29405, Manufact,6,3,190905176,1.0135478973388672,1.0135478973388672,15.731627464294434,0.6952462792396545,768,1024,0.012758019408359897,0.01568282814848713,1.0128397501422246,39.18741989135742,0.13021055981516838,47.941983446478844
step7000,7000,1024,36,48266,christ,6,3,190905176,1.0286037921905518,1.0286037921905518,15.826211929321289,0.6994263529777527,768,1024,0.009702433776060362,0.019705653253350906,1.0097496549833023,39.34051513671875,0.129196397960186,47.941983446478844
step7000,7000,1024,37,14944,omed,7,3,190905176,1.0394115447998047,1.0381841659545898,16.114063262939453,0.7121477127075195,768,1024,0.022354286205681476,0.021508184077246806,1.0226060155050603,38.29207229614258,0.1395215541124344,47.941983446478844
step7000,7000,1024,38,49304,umu,4,3,190905176,1.0305198431015015,1.0243247747421265,16.136384963989258,0.7131341695785522,768,1024,0.016316227208755845,0.017069431155211593,1.0164500637556286,38.949119567871094,0.1576157733798027,47.941983446478844
step7000,7000,1024,39,11608, tonight,5,3,190905176,1.0168312788009644,1.0122933387756348,15.302343368530273,0.6762744188308716,768,1024,0.008320556184744797,0.014943405741569889,1.0083552682200447,38.32236862182617,0.13348804041743279,47.941983446478844
step7000,7000,1024,40,48526, geared,8,4,190905176,1.0544466972351074,1.053532600402832,16.332693099975586,0.7218098640441895,768,1024,0.0015320600736235621,0.00644133754865108,1.0015332342772318,39.800071716308594,0.16446497291326523,47.941983446478844
step7000,7000,1024,41,29154, trump,7,4,190905176,1.000807285308838,0.9990796446800232,15.919709205627441,0.7035583853721619,768,1024,0.010169128078729014,0.017986375957081895,1.0102210093750539,39.441829681396484,0.1323745734989643,47.941983446478844
step7000,7000,1024,42,39772,leman,7,4,190905176,1.0246371030807495,1.0238664150238037,16.060365676879883,0.7097745537757874,768,1024,0.018431869889166376,0.01647859083114494,1.018602785284834,38.7596321105957,0.17540626972913742,47.941983446478844
step7000,7000,1024,43,50131, assortment,7,4,190905176,1.0314409732818604,1.0201778411865234,15.567495346069336,0.6879925727844238,768,1024,0.018836829797502605,0.016579775342200686,1.019015362108292,37.4544792175293,0.15905100107192993,47.941983446478844
step7000,7000,1024,44,39037, Sew,9,4,190905176,1.0509945154190063,1.0407776832580566,15.687742233276367,0.6933068037033081,768,1024,0.014083935742263746,0.01812782415489415,1.0141835816177396,37.682071685791016,0.15666836872696877,47.941983446478844
