checkpoint,dynamic_step,selection_index,token_id,token,wikitext_train_count,frequency_bin,projection_1,projection_2,projection_3,projection_4,vector_kind,vector_l2,state_l2,relative_update_l2,projection_seed,projection_sha256
step59000,0,0,21825, clones,2,0,2.411320447921753,0.8086350560188293,0.10545285046100616,-2.8999428749084473,residual_internal,53.22937774658203,1.29037606716156,41.251057812681445,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step59000,0,1,23778, motive,8,2,1.5665185451507568,-0.3082578182220459,-1.0390490293502808,-1.977625846862793,residual_internal,49.09205627441406,1.3302158117294312,36.905332083362346,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step59000,0,2,19211, cabinet,33,5,1.779036283493042,0.08996981382369995,-1.8274672031402588,-2.1759326457977295,residual_internal,52.857269287109375,1.310195803642273,40.343030515110065,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step59000,0,3,6574, miles,404,7,2.702132225036621,2.44830322265625,1.638129711151123,-7.131686210632324,residual_internal,85.34825134277344,1.2977654933929443,65.76554221644052,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step59000,1,0,21825, clones,2,0,-0.8703909516334534,4.614999771118164,0.4313858151435852,-3.94110369682312,residual_internal,72.87965393066406,43.69716262817383,1.6678349244505584,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step59000,1,1,23778, motive,8,2,-0.8228098750114441,1.6754320859909058,-2.402986526489258,-4.009167194366455,residual_internal,72.55121612548828,51.69282150268555,1.4035065994940727,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step59000,1,2,19211, cabinet,33,5,1.055342197418213,1.0094590187072754,-5.090160369873047,-1.6736540794372559,residual_internal,61.94353485107422,45.65005111694336,1.356921478409548,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step59000,1,3,6574, miles,404,7,-3.098571300506592,2.881211996078491,-1.8450363874435425,-5.945937156677246,residual_internal,69.16944122314453,58.80242156982422,1.1763025973515413,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step59000,2,0,21825, clones,2,0,-1.352182388305664,2.9405040740966797,-3.167978286743164,-4.048107624053955,residual_internal,63.007354736328125,65.23418426513672,0.9658640702893148,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step59000,2,1,23778, motive,8,2,-0.1703169345855713,0.590139627456665,-3.4382143020629883,-4.212932586669922,residual_internal,59.900489807128906,73.2143325805664,0.8181525077922864,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step59000,2,2,19211, cabinet,33,5,0.8298541307449341,1.2995021343231201,-4.016911506652832,-2.3305857181549072,residual_internal,72.88554382324219,67.67525482177734,1.076989573444328,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step59000,2,3,6574, miles,404,7,-1.2567110061645508,-3.7935357093811035,-1.021871566772461,-3.6752400398254395,residual_internal,60.55548858642578,73.23529815673828,0.8268620475446805,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step59000,3,0,21825, clones,2,0,-2.2180709838867188,1.3911170959472656,-4.599637031555176,-2.911785125732422,residual_internal,65.4385757446289,77.15048217773438,0.8481939956496406,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step59000,3,1,23778, motive,8,2,-0.8835924863815308,0.6991400718688965,-4.018678188323975,-2.7297451496124268,residual_internal,60.49305725097656,80.38098907470703,0.7525791601637747,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step59000,3,2,19211, cabinet,33,5,-0.10201224684715271,0.43867963552474976,-4.542755126953125,-3.014497995376587,residual_internal,72.21180725097656,72.05416870117188,1.0021877783429638,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step59000,3,3,6574, miles,404,7,-0.872117280960083,-2.6961312294006348,-2.2637953758239746,-3.9217140674591064,residual_internal,53.61668014526367,75.22974395751953,0.7127058703740871,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step59000,4,0,21825, clones,2,0,-1.9825634956359863,0.7861754894256592,-4.331948280334473,-3.4834296703338623,residual_internal,68.44438934326172,80.00381469726562,0.8555140727008486,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step59000,4,1,23778, motive,8,2,-1.0180553197860718,0.7463393211364746,-3.902998685836792,-3.246825933456421,residual_internal,70.6444091796875,82.2835693359375,0.8585481858628297,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step59000,4,2,19211, cabinet,33,5,0.573493480682373,-0.23593050241470337,-4.143923759460449,-3.8325681686401367,residual_internal,72.9319839477539,71.62185668945312,1.0182922828150267,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step59000,4,3,6574, miles,404,7,-1.0797154903411865,-0.903032660484314,-1.7868610620498657,-4.037485122680664,residual_internal,50.02494430541992,77.55595397949219,0.645017458216655,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step59000,5,0,21825, clones,2,0,-1.3787453174591064,0.27939462661743164,-3.0725975036621094,-4.553156852722168,residual_internal,70.89613342285156,78.38719177246094,0.9044351739075677,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step59000,5,1,23778, motive,8,2,-0.5733293890953064,0.7431665062904358,-2.9378132820129395,-4.193668365478516,residual_internal,72.87866973876953,78.66466522216797,0.9264473386232892,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step59000,5,2,19211, cabinet,33,5,1.2277060747146606,-0.7888875007629395,-3.6805458068847656,-4.69574499130249,residual_internal,74.2485122680664,69.77294158935547,1.0641447898965137,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step59000,5,3,6574, miles,404,7,-0.8492547869682312,0.0058374106884002686,-1.2091853618621826,-5.198681354522705,residual_internal,55.04413986206055,79.85982513427734,0.6892594589270464,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step59000,6,0,21825, clones,2,0,-0.7777522802352905,-0.34571516513824463,-1.8670400381088257,-5.7085700035095215,residual_internal,72.83070373535156,75.3798599243164,0.9661825295042433,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step59000,6,1,23778, motive,8,2,0.17338266968727112,0.27044904232025146,-2.0742502212524414,-5.342248916625977,residual_internal,73.78644561767578,74.81558227539062,0.9862443540982323,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step59000,6,2,19211, cabinet,33,5,1.418328046798706,-1.121340036392212,-3.4588465690612793,-5.435351848602295,residual_internal,75.45623016357422,68.01541137695312,1.1093990117237225,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step59000,6,3,6574, miles,404,7,-0.5382039546966553,0.4239642024040222,-0.7717493176460266,-7.315976619720459,residual_internal,66.60050201416016,79.43687438964844,0.8384078870912749,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
